RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,08793,Tiger Woods,12' 9",561.750,44,-0.36
2,0,01810,Phil Mickelson,13' 3",753.667,57,-0.21
3,0,20766,Padraig Harrington,13' 4",600.417,45,-0.27
4,0,23983,Luke Donald,13' 7",1087.750,80,-0.08
5,0,06251,Chris DiMarco,13' 11",1477.000,106,-0.08
6,0,23135,Tim Clark,14' 0",1865.167,133,-0.13
7,0,08385,Omar Uresti,14' 2",1204.583,85,-0.22
8,0,09011,David Duval,14' 3",885.333,62,-0.05
8,0,06527,Steve Stricker,14' 3",1264.750,89,-0.22
10,0,10423,Mike Weir,14' 5",1238.917,86,-0.21
11,0,20472,Alex Cejka,14' 6",1563.833,108,-0.22
11,0,21949,Joe Ogilvie,14' 6",2088.250,144,-0.24
13,0,06522,Ernie Els,14' 9",589.167,40,-0.13
14,0,21350,Ryuji Imada,14' 10",1930.000,130,-0.22
15,0,19881,Robert Damron,15' 0",1857.333,124,-0.05
16,0,20157,Retief Goosen,15' 1",994.583,66,-0.03
16,0,06643,Paul Goydos,15' 1",1767.833,117,-0.25
16,0,22046,Geoff Ogilvy,15' 1",1235.250,82,-0.18
19,0,10505,Shane Bertsch,15' 2",2382.833,157,-0.18
19,0,12510,Chad Campbell,15' 2",1229.417,81,-0.05
19,0,23673,Michael Connell,15' 2",1048.417,69,-0.22
19,0,01666,Bernhard Langer,15' 2",1272.917,84,-0.10
19,0,06515,Shaun Micheel,15' 2",1501.500,99,-0.16
24,0,24024,Zach Johnson,15' 3",1919.250,126,-0.17
25,0,06197,Michael Allen,15' 4",1393.000,91,-0.09
25,0,24502,Adam Scott,15' 4",873.833,57,-0.40
27,0,20229,Stewart Cink,15' 6",1552.667,100,-0.13
27,0,22405,Justin Rose,15' 6",2251.500,145,-0.09
29,0,26596,Ryan Moore,15' 7",949.917,61,-0.08
29,0,24138,Ian Poulter,15' 7",983.833,63,-0.21
29,0,02110,Jerry Smith,15' 7",2429.833,156,-0.13
29,0,25632,Jimmy Walker,15' 7",1215.750,78,-0.10
33,0,20121,Todd Fischer,15' 8",2211.583,141,-0.16
33,0,06575,Dudley Hart,15' 8",1144.667,73,+0.03
33,0,22293,Heath Slocum,15' 8",2145.583,137,-0.07
36,0,01619,Skip Kendall,15' 9",1854.000,118,-0.16
36,0,25804,Bubba Watson,15' 9",2061.917,131,-0.15
38,0,10809,Jim Furyk,15' 10",1693.583,107,-0.25
38,0,12716,Charley Hoffman,15' 10",1553.917,98,-0.19
38,0,10565,Ian Leggatt,15' 10",1342.667,85,-0.09
38,0,22913,John Rollins,15' 10",1816.750,115,-0.01
38,0,20645,John Senden,15' 10",1848.000,117,-0.25
38,0,21878,Mark Wilson,15' 10",1793.167,113,-0.12
44,0,20098,Stuart Appleby,15' 11",1658.333,104,-0.05
44,0,20105,Jeff Gove,15' 11",2019.750,127,-0.17
46,0,25900,Lucas Glover,16' 0",1838.000,115,-0.18
46,0,12662,Thomas Levet,16' 0",752.083,47,-0.19
46,0,01928,Corey Pavin,16' 0",1459.250,91,-0.15
49,0,23048,Eric Axley,16' 1",1896.583,118,-0.09
49,0,20382,Stephen Leaney,16' 1",1881.417,117,-0.13
49,0,02239,Scott Verplank,16' 1",1994.167,124,-0.11
52,0,08123,Jeff Brehaut,16' 2",1888.583,117,+0.03
52,0,01249,John Daly,16' 2",839.750,52,E
52,0,24924,Bill Haas,16' 2",1549.167,96,-0.10
52,0,02104,Jeff Sluman,16' 2",1779.167,110,-0.14
56,0,26420,Richard Johnson,16' 3",1462.083,90,-0.20
56,0,23325,Vaughn Taylor,16' 3",2312.917,142,-0.08
58,0,23614,Rich Beem,16' 4",1483.000,91,-0.19
58,0,23409,James Driscoll,16' 4",1696.500,104,-0.10
58,0,01320,Bob Estes,16' 4",1815.333,111,-0.12
58,0,01766,Billy Mayfair,16' 4",1581.333,97,-0.04
58,0,01887,Mark O'Meara,16' 4",766.750,47,-0.04
58,0,20127,Chris Riley,16' 4",1568.000,96,-0.14
64,0,24361,Pat Perez,16' 5",753.417,46,-0.24
64,0,07749,Brett Quigley,16' 5",1940.250,118,-0.18
64,0,27095,Nick Watney,16' 5",1395.917,85,-0.14
67,0,07867,Woody Austin,16' 6",2278.417,138,-0.07
67,0,21753,Brian Davis,16' 6",2246.250,136,-0.17
67,0,06567,Vijay Singh,16' 6",1895.333,115,-0.10
67,0,02214,Kirk Triplett,16' 6",1653.667,100,-0.16
71,0,12660,Jesper Parnevik,16' 7",960.417,58,-0.03
72,0,23718,Nathan Green,16' 8",1619.000,97,-0.13
72,0,08075,Jerry Kelly,16' 8",2017.667,121,-0.12
72,0,19913,Ron Whittaker,16' 8",1487.000,89,-0.09
75,0,06004,Stephen Ames,16' 9",1122.000,67,-0.09
75,0,01161,Mark Calcavecchia,16' 9",1795.500,107,-0.06
75,0,25240,D.A. Points,16' 9",1456.250,87,-0.17
75,0,12602,Dean Wilson,16' 9",1744.083,104,-0.08
79,0,20498,Briny Baird,16' 10",1481.667,88,-0.20
79,0,01388,Robert Gamez,16' 10",2206.500,131,-0.15
79,0,23353,J.J. Henry,16' 10",1838.917,109,-0.09
79,0,28475,Jeff Overton,16' 10",1950.833,116,-0.15
83,0,01219,John Cook,16' 11",1603.500,95,-0.15
83,0,06621,Joe Durant,16' 11",2288.083,135,-0.10
83,0,20378,Mathias Grönberg,16' 11",1419.583,84,-0.14
83,0,01473,Todd Hamilton,16' 11",1319.250,78,+0.09
83,0,20608,David Howell,16' 11",744.500,44,+0.07
88,0,26360,Bubba Dickerson,17' 0",2279.750,134,+0.01
88,0,01553,John Huston,17' 0",1713.083,101,-0.05
88,0,01761,Len Mattiace,17' 0",1191.750,70,-0.10
91,0,08537,J.P. Hayes,17' 1",1775.833,104,-0.09
92,0,06350,Bob May,17' 2",1421.583,83,-0.12
93,0,20574,Mathew Goggin,17' 3",895.250,52,-0.02
93,0,24980,Scott Gutschewski,17' 3",914.083,53,-0.11
93,0,21731,Freddie Jacobson,17' 3",1343.333,78,-0.10
93,0,23322,Brett Wetterich,17' 3",1970.667,114,-0.12
97,0,20593,Greg Chalmers,17' 4",1213.750,70,-0.11
97,0,07457,Steve Flesch,17' 4",2185.333,126,-0.03
97,0,19846,Brian Gay,17' 4",3017.333,174,-0.17
97,0,01577,Lee Janzen,17' 4",1626.167,94,-0.07
97,0,02206,David Toms,17' 4",1662.583,96,-0.06
102,0,11032,Frank Lickliter II,17' 5",2093.333,120,-0.17
103,0,21407,Arjun Atwal,17' 6",2097.250,120,+0.03
103,0,10860,Justin Leonard,17' 6",2048.167,117,-0.08
103,0,27770,Camilo Villegas,17' 6",1834.333,105,-0.10
106,0,01042,Paul Azinger,17' 7",1899.750,108,-0.12
106,0,11123,Chris Couch,17' 7",1726.000,98,-0.14
108,0,12645,Brent Geiberger,17' 8",2400.333,136,-0.12
108,0,20094,Jonathan Kaye,17' 8",2138.833,121,-0.12
110,0,08835,Kris Cox,17' 9",1936.583,109,-0.04
110,0,23616,Ryan Hietala,17' 9",1386.500,78,-0.05
110,0,20691,Greg Owen,17' 9",1297.167,73,-0.22
113,0,01142,Bart Bryant,17' 10",2195.083,123,-0.13
113,0,06012,Greg Kraft,17' 10",2483.250,139,-0.14
113,0,22548,Patrick Sheehan,17' 10",2159.083,121,+0.03
116,0,22621,Ben Curtis,17' 11",1649.417,92,-0.14
116,0,01707,Steve Lowery,17' 11",1900.083,106,-0.16
116,0,20628,Arron Oberholser,17' 11",1862.750,104,-0.13
119,0,12680,Shigeki Maruyama,18' 0",1617.167,90,-0.08
119,0,06373,José María Olazábal,18' 0",829.750,46,+0.04
121,0,07223,Brian Bateman,18' 1",1123.333,62,-0.05
121,0,24357,K.J. Choi,18' 1",2205.500,122,-0.05
121,0,01381,Fred Funk,18' 1",3178.667,176,-0.09
121,0,21209,Sergio Garcia,18' 1",1029.583,57,-0.11
121,0,27141,J.B. Holmes,18' 1",2112.667,117,-0.08
121,0,06573,Brandt Jobe,18' 1",1392.417,77,-0.05
121,0,07013,Wes Short Jr.,18' 1",2383.250,132,-0.02
121,0,23307,Roger Tambellini,18' 1",1264.000,70,-0.07
