RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,29221,Webb Simpson,34.10,1773,52
2,1,33448,Justin Thomas,34.14,2253,66
3,-1,47959,Bryson DeChambeau,34.21,2121,62
4,1,46970,Jon Rahm,34.22,1985,58
5,4,34363,Tyrrell Hatton,34.26,1439,42
6,0,30925,Dustin Johnson,34.27,1679,49
7,-3,34099,Harris English,34.30,2607,76
8,-1,30911,Tommy Fleetwood,34.35,1374,40
9,-1,25364,Paul Casey,34.36,1924,56
10,0,29268,Bronson Burgoon,34.43,1825,53
11,0,47347,Adam Schenk,34.46,2550,74
12,0,40026,Daniel Berger,34.48,2207,64
13,2,39971,Sungjae Im,34.50,3243,94
13,0,33204,Shane Lowry,34.50,1518,44
13,0,31323,Gary Woodland,34.50,2139,62
16,0,27644,Brian Harman,34.53,2693,78
17,1,28237,Rory McIlroy,34.55,2073,60
18,1,46717,Viktor Hovland,34.57,2558,74
19,1,47993,Denny McCarthy,34.60,2664,77
19,10,48081,Xander Schauffele,34.60,2422,70
21,1,30927,Brendon Todd,34.62,2977,86
22,0,29484,Peter Uihlein,34.63,1489,43
23,1,33413,Ben Martin,34.64,1247,36
23,1,34360,Patrick Reed,34.64,2563,74
25,-4,45486,Joaquin Niemann,34.66,2634,76
25,12,46046,Scottie Scheffler,34.66,2842,82
25,2,37189,Harold Varner III,34.66,2565,74
28,1,35450,Patrick Cantlay,34.67,1595,46
29,2,49964,Aaron Wise,34.69,1561,45
30,-6,29420,Billy Horschel,34.71,2742,79
31,3,33122,Russell Knox,34.73,2188,63
31,-4,32839,Hideki Matsuyama,34.73,2570,74
31,3,26596,Ryan Moore,34.73,1528,44
31,3,24361,Pat Perez,34.73,1910,55
35,-3,45526,Abraham Ancer,34.74,2571,74
35,-2,29725,Tony Finau,34.74,2501,72
35,12,50525,Collin Morikawa,34.74,2779,80
38,1,29926,Danny Lee,34.75,2398,69
39,1,19803,Ryan Armour,34.76,2016,58
39,1,39997,Corey Conners,34.76,2572,74
39,1,45157,Cam Davis,34.76,2016,58
39,1,34098,Russell Henley,34.76,2190,63
43,-6,29478,Kevin Kisner,34.77,2538,73
44,0,28252,Seamus Power,34.78,1113,32
44,0,30692,Scott Stallings,34.78,2330,67
46,1,36801,Mark Hubbard,34.80,2993,86
46,1,26300,Matt Jones,34.80,2645,76
46,1,35449,Adam Long,34.80,3062,88
49,3,33399,Adam Hadwin,34.82,2263,65
50,3,40098,Matt Fitzpatrick,34.83,1881,54
50,3,39953,Chase Seiffert,34.83,1881,54
50,3,33419,Cameron Tringale,34.83,2194,63
53,-2,35310,Lanto Griffin,34.84,3205,92
53,3,27095,Nick Watney,34.84,1533,44
55,2,53165,Doc Redman,34.85,2858,82
55,2,31560,Brian Stuard,34.85,2823,81
57,2,34466,Peter Malnati,34.86,1987,57
57,30,48822,Sebastián Muñoz,34.86,2928,84
57,2,29518,Brendan Steele,34.86,2231,64
60,1,10809,Jim Furyk,34.87,1360,39
60,1,24024,Zach Johnson,34.87,2127,61
60,1,22405,Justin Rose,34.87,1325,38
63,1,46442,Maverick McNealy,34.88,2651,76
64,2,22371,Aaron Baddeley,34.89,1640,47
64,2,28679,Fabián Gómez,34.89,1919,55
64,2,22056,Cameron Percy,34.89,1570,45
64,2,27649,Brandt Snedeker,34.89,1849,53
