RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23036,Chris Anderson,10.61,198,21
2,0,01361,Dan Forsman,10.29,204,21
3,0,12782,Tim Herron,9.25,292,27
4,0,20623,Gavin Coles,8.87,248,22
5,0,20160,Charlie Wi,8.80,216,19
6,0,21731,Freddie Jacobson,8.59,198,17
7,0,12662,Thomas Levet,8.27,133,11
8,0,20396,Lee Westwood,8.09,136,11
9,0,01666,Bernhard Langer,8.04,199,16
10,0,21949,Joe Ogilvie,8.00,250,20
11,0,10733,Kent Jones,7.94,378,30
12,0,10117,Bob Heintz,7.92,202,16
13,0,23135,Tim Clark,7.87,216,17
14,0,21407,Arjun Atwal,7.86,229,18
15,0,24604,Hunter Haas,7.75,284,22
16,0,20498,Briny Baird,7.38,393,29
16,0,08725,Tom Gillis,7.38,271,20
18,0,20663,Brenden Pappas,7.35,204,15
18,0,01941,Tom Pernice Jr.,7.35,340,25
20,0,20474,Phillip Price,7.26,234,17
21,0,22405,Justin Rose,7.22,360,26
22,0,25847,Rob Rashell,7.08,212,15
23,0,02223,Bob Tway,7.07,283,20
24,0,20502,Michael Long,7.06,269,19
25,0,01313,Steve Elkington,7.01,271,19
26,0,10585,Scott McCarron,6.92,260,18
27,0,07223,Brian Bateman,6.88,349,24
27,0,01127,Danny Briggs,6.88,247,17
27,0,01577,Lee Janzen,6.88,247,17
30,0,10201,Matt Gogel,6.86,277,19
31,0,08545,Glen Hnatiuk,6.83,205,14
32,0,02206,David Toms,6.81,235,16
33,0,25396,Kevin Na,6.69,284,19
34,0,01707,Steve Lowery,6.65,316,21
35,0,06004,Stephen Ames,6.64,226,15
36,0,10425,Jay Williamson,6.63,181,12
37,0,24781,Hunter Mahan,6.61,348,23
38,0,01685,J.L. Lewis,6.60,318,21
38,0,06527,Steve Stricker,6.60,212,14
40,0,23108,Matt Kuchar,6.58,228,15
41,0,23349,Charles Warren,6.55,351,23
42,0,01329,Brad Faxon,6.54,214,14
43,0,21805,Harrison Frazar,6.51,384,25
44,0,01927,Dennis Paulson,6.50,246,16
45,0,12826,Paul Claxton,6.47,278,18
45,0,21961,Charles Howell III,6.47,309,20
47,0,22548,Patrick Sheehan,6.41,359,23
48,0,06515,Shaun Micheel,6.40,297,19
49,0,26758,David Hearn,6.39,266,17
50,0,12660,Jesper Parnevik,6.34,268,17
51,0,23623,Bo Van Pelt,6.31,412,26
52,0,23788,D.J. Trahan,6.27,287,18
53,0,01887,Mark O'Meara,6.25,192,12
54,0,01142,Bart Bryant,6.21,354,22
54,0,12510,Chad Campbell,6.21,338,21
56,0,10423,Mike Weir,6.18,178,11
57,0,08123,Jeff Brehaut,6.16,292,18
58,0,20634,Peter Lonard,6.13,261,16
59,0,26679,Kevin Stadler,6.12,327,20
60,0,20098,Stuart Appleby,6.10,246,15
60,0,21753,Brian Davis,6.10,246,15
62,0,20572,Rod Pampling,6.09,279,17
63,0,24140,Sean O'Hair,6.07,379,23
63,0,25240,D.A. Points,6.07,313,19
63,0,21951,Joey Snyder III,6.07,412,25
66,0,19846,Brian Gay,6.05,347,21
67,0,08537,J.P. Hayes,5.95,185,11
68,0,06034,Marco Dawson,5.94,303,18
69,0,22295,Darron Stiles,5.93,253,15
70,0,01553,John Huston,5.92,287,17
71,0,23409,James Driscoll,5.90,271,16
72,0,06197,Michael Allen,5.88,289,17
72,0,07457,Steve Flesch,5.88,255,15
74,0,20229,Stewart Cink,5.86,256,15
74,0,21806,Paul Gow,5.86,239,14
74,0,20691,Greg Owen,5.86,273,16
74,0,01945,Kenny Perry,5.86,256,15
78,0,07867,Woody Austin,5.85,342,20
78,0,10860,Justin Leonard,5.85,205,12
80,0,22046,Geoff Ogilvy,5.84,274,16
81,0,01388,Robert Gamez,5.82,275,16
82,0,27095,Nick Watney,5.81,344,20
83,0,08931,Glen Day,5.78,277,16
84,0,01810,Phil Mickelson,5.76,191,11
85,0,23614,Rich Beem,5.75,174,10
86,0,02104,Jeff Sluman,5.74,331,19
87,0,01473,Todd Hamilton,5.71,280,16
88,0,06373,José María Olazábal,5.70,158,9
89,0,22293,Heath Slocum,5.69,369,21
90,0,26420,Richard Johnson,5.67,194,11
91,0,21878,Mark Wilson,5.65,248,14
92,0,11032,Frank Lickliter II,5.62,356,20
93,0,20382,Stephen Leaney,5.60,339,19
94,0,24357,K.J. Choi,5.58,215,12
95,0,19824,Craig Barlow,5.56,252,14
95,0,23621,Rory Sabbatini,5.56,234,13
95,0,24502,Adam Scott,5.56,216,12
98,0,23320,Ryan Palmer,5.54,289,16
99,0,01706,Davis Love III,5.53,235,13
99,0,20628,Arron Oberholser,5.53,217,12
99,0,10912,Craig Perks,5.53,235,13
102,0,01823,Larry Mize,5.49,182,10
103,0,06599,John Elliott,5.47,201,11
104,0,23541,Ben Crane,5.45,257,14
105,0,01320,Bob Estes,5.43,313,17
106,0,12652,Cameron Beckman,5.41,314,17
106,0,02101,Joey Sindelar,5.41,370,20
108,0,23552,Hank Kuehne,5.38,279,15
109,0,01219,John Cook,5.33,225,12
110,0,01948,Tim Petrovic,5.31,320,17
111,0,06575,Dudley Hart,5.30,283,15
112,0,20433,Mark Hensby,5.29,189,10
113,0,21350,Ryuji Imada,5.26,247,13
114,0,12602,Dean Wilson,5.25,343,18
115,0,01619,Skip Kendall,5.24,267,14
116,0,01761,Len Mattiace,5.23,325,17
117,0,07749,Brett Quigley,5.16,349,18
118,0,24024,Zach Johnson,5.15,330,17
119,0,21633,Steve Allan,5.14,370,19
119,0,12680,Shigeki Maruyama,5.14,331,17
119,0,01797,Rocco Mediate,5.14,253,13
122,0,20472,Alex Cejka,5.13,234,12
123,0,23063,Scott Hend,5.12,254,13
124,0,01381,Fred Funk,5.07,355,18
125,0,24925,Jonathan Byrd,5.04,377,19
125,0,01724,Jeff Maggert,5.04,238,12
127,0,20645,John Senden,5.01,419,21
128,0,12454,Mario Tiziani,5.00,260,13
129,0,24912,Will MacKenzie,4.98,281,14
130,0,23725,Brendan Jones,4.97,302,15
131,0,01457,Jay Haas,4.96,141,7
132,0,19881,Robert Damron,4.95,283,14
133,0,06573,Brandt Jobe,4.91,326,16
134,0,24980,Scott Gutschewski,4.89,266,13
135,0,19972,José Coceres,4.84,186,9
136,0,06251,Chris DiMarco,4.83,207,10
137,0,23497,Tag Ridings,4.81,312,15
137,0,02246,Duffy Waldorf,4.81,291,14
139,0,20548,Hidemichi Tanaka,4.79,376,18
140,0,23325,Vaughn Taylor,4.78,314,15
141,0,23353,J.J. Henry,4.76,399,19
141,0,01677,Tom Lehman,4.76,210,10
143,0,22371,Aaron Baddeley,4.68,278,13
144,0,01024,Billy Andrade,4.67,257,12
144,0,24138,Ian Poulter,4.67,150,7
146,0,08075,Jerry Kelly,4.65,301,14
147,0,12645,Brent Geiberger,4.62,238,11
147,0,20766,Padraig Harrington,4.62,173,8
149,0,01157,Tom Byrum,4.59,305,14
150,0,01766,Billy Mayfair,4.54,463,21
151,0,01599,Steve Jones,4.52,199,9
151,0,02106,Chris Smith,4.52,420,19
153,0,23540,Jason Allred,4.46,269,12
153,0,21959,Ted Purdy,4.46,426,19
155,0,01139,Olin Browne,4.44,315,14
155,0,25345,Carl Pettersson,4.44,383,17
155,0,08385,Omar Uresti,4.44,270,12
158,0,02214,Kirk Triplett,4.42,181,8
159,0,08793,Tiger Woods,4.39,205,9
160,0,06567,Vijay Singh,4.38,320,14
161,0,20378,Mathias Grönberg,4.37,229,10
161,0,02239,Scott Verplank,4.37,229,10
163,0,01161,Mark Calcavecchia,4.36,298,13
163,0,25900,Lucas Glover,4.36,321,14
165,0,10809,Jim Furyk,4.26,282,12
166,0,01035,Tommy Armour III,4.25,353,15
167,0,21498,Hideto Tanihara,4.22,166,7
168,0,24290,D.J. Brigman,4.21,261,11
169,0,12823,Carlos Franco,4.20,286,12
170,0,20850,Daniel Chopra,4.19,358,15
171,0,08993,Franklin Langham,4.17,288,12
172,0,01042,Paul Azinger,4.07,221,9
173,0,20094,Jonathan Kaye,4.05,247,10
173,0,20127,Chris Riley,4.05,148,6
175,0,06332,Neal Lancaster,4.02,348,14
176,0,26287,Roland Thatcher,4.01,274,11
177,0,01249,John Daly,3.98,201,8
177,0,01928,Corey Pavin,3.98,226,9
179,0,22621,Ben Curtis,3.89,180,7
179,0,02010,Loren Roberts,3.89,180,7
181,0,01132,Mark Brooks,3.81,236,9
182,0,10885,Robert Allenby,3.74,294,11
183,0,24361,Pat Perez,3.70,270,10
183,0,20812,Tjaart van der Walt,3.70,243,9
185,0,24227,Justin Bolli,3.63,193,7
186,0,06595,Kevin Sutherland,3.61,360,13
187,0,01418,Bill Glasson,3.49,172,6
188,0,01226,Fred Couples,3.45,174,6
189,0,22913,John Rollins,3.36,357,12
190,0,23322,Brett Wetterich,3.31,242,8
191,0,24507,Jason Bohn,3.30,333,11
192,0,23983,Luke Donald,3.26,184,6
