RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
59,0,20663,Brenden Pappas,70.68,3746,53
64,0,23541,Ben Crane,70.70,3040,43
64,0,10201,Matt Gogel,70.70,2333,33
66,0,07867,Woody Austin,70.72,3819,54
66,0,01797,Rocco Mediate,70.72,2546,36
68,0,08931,Glen Day,70.73,3678,52
68,0,02246,Duffy Waldorf,70.73,2900,41
70,0,01569,Peter Jacobsen,70.74,2759,39
70,0,01941,Tom Pernice Jr.,70.74,3749,53
70,0,01968,Nick Price,70.74,2405,34
73,0,23135,Tim Clark,70.76,2618,37
73,0,22913,John Rollins,70.76,2689,38
75,0,08375,Paul Stankowski,70.79,2690,38
76,0,01766,Billy Mayfair,70.82,3116,44
77,0,01329,Brad Faxon,70.83,3400,48
78,0,01381,Fred Funk,70.84,3967,56
78,0,01577,Lee Janzen,70.84,2692,38
80,0,01035,Tommy Armour III,70.85,2338,33
80,0,23338,David Gossett,70.85,3259,46
80,0,02170,Hal Sutton,70.85,2834,40
83,0,24925,Jonathan Byrd,70.87,3685,52
84,0,07223,Brian Bateman,70.88,2268,32
84,0,24357,K.J. Choi,70.88,3686,52
84,0,12823,Carlos Franco,70.88,3402,48
87,0,08537,J.P. Hayes,70.89,2481,35
88,0,02101,Joey Sindelar,70.90,2978,42
89,0,12705,Cliff Kresge,70.91,3262,46
90,0,21806,Paul Gow,70.94,2341,33
91,0,01161,Mark Calcavecchia,70.95,3051,43
91,0,12602,Dean Wilson,70.95,2838,40
93,0,22046,Geoff Ogilvy,70.96,3335,47
93,0,06595,Kevin Sutherland,70.96,3264,46
95,0,06573,Brandt Jobe,70.97,2697,38
96,0,08123,Jeff Brehaut,70.98,3975,56
96,0,01723,Andrew Magee,70.98,3123,44
98,0,08633,Per-Ulrik Johansson,71.00,3479,49
98,0,12660,Jesper Parnevik,71.00,3053,43
100,0,10425,Jay Williamson,71.04,3268,46
101,0,08337,Mike Heinen,71.05,2842,40
102,0,06078,Esteban Toledo,71.07,3127,44
103,0,01024,Billy Andrade,71.08,3412,48
103,0,06617,Brian Henninger,71.08,1777,25
103,0,23353,J.J. Henry,71.08,3483,49
106,0,01157,Tom Byrum,71.09,3128,44
106,0,23125,Brad Elder,71.09,1635,23
108,0,12652,Cameron Beckman,71.12,2916,41
108,0,19825,Darren Clarke,71.12,1778,25
110,0,12645,Brent Geiberger,71.13,1636,23
111,0,01666,Bernhard Langer,71.14,2063,29
112,0,20573,Scott Laycock,71.16,2277,32
113,0,22548,Patrick Sheehan,71.17,3274,46
114,0,10565,Ian Leggatt,71.19,2207,31
114,0,11032,Frank Lickliter II,71.19,3346,47
116,0,26420,Richard Johnson,71.21,2706,38
117,0,20121,Todd Fischer,71.23,3348,47
117,0,20634,Peter Lonard,71.23,3134,44
119,0,01810,Phil Mickelson,71.24,2707,38
119,0,01928,Corey Pavin,71.24,3277,46
121,0,01307,Joel Edwards,71.29,1996,28
121,0,01475,Donnie Hammond,71.29,2994,42
121,0,08339,Spike McRoy,71.29,2994,42
124,0,20472,Alex Cejka,71.30,2852,40
124,0,20436,Garrett Willis,71.30,3137,44
126,0,10107,Deane Pappas,71.33,2354,33
127,0,20099,Doug Barron,71.36,2783,39
128,0,08545,Glen Hnatiuk,71.38,2998,42
129,0,23983,Luke Donald,71.39,3284,46
129,0,19846,Brian Gay,71.39,3284,46
131,0,10213,Dicky Pride,71.40,2499,35
132,0,01098,Jay Don Blake,71.41,2428,34
132,0,01707,Steve Lowery,71.41,2928,41
134,0,06575,Dudley Hart,71.43,2500,35
135,0,01175,Jim Carter,71.45,2715,38
136,0,07941,Mike Grob,71.48,2859,40
137,0,25692,Akio Sadakata,71.49,2645,37
138,0,20940,Kenichi Kuboya,71.50,3146,44
138,0,11011,Mike Sposa,71.50,2288,32
140,0,19881,Robert Damron,71.51,3218,45
141,0,21633,Steve Allan,71.52,1788,25
141,0,01761,Len Mattiace,71.52,3147,44
143,0,02106,Chris Smith,71.53,2718,38
144,0,21878,Mark Wilson,71.54,2647,37
145,0,22892,Jason Gore,71.56,2791,39
145,0,12662,Thomas Levet,71.56,2433,34
145,0,08547,John Maginnes,71.56,2934,41
148,0,23614,Rich Beem,71.57,2648,37
148,0,06581,David Sutherland,71.57,2648,37
150,0,23621,Rory Sabbatini,71.58,3078,43
151,0,06034,Marco Dawson,71.59,2649,37
151,0,08725,Tom Gillis,71.59,2291,32
153,0,10912,Craig Perks,71.62,2650,37
154,0,25345,Carl Pettersson,71.63,2507,35
155,0,20593,Greg Chalmers,71.64,3152,44
156,0,23036,Chris Anderson,71.66,3153,44
157,0,01724,Jeff Maggert,71.68,2724,38
158,0,06809,Bob Burns,71.70,2366,33
159,0,06527,Steve Stricker,71.72,1793,25
160,0,01132,Mark Brooks,71.73,2869,40
161,0,19972,José Coceres,71.81,2298,32
162,0,20568,Anthony Painter,71.82,3160,44
163,0,23034,Brent Schwarzrock,71.83,1652,23
163,0,22295,Darron Stiles,71.83,3448,48
165,0,20574,Mathew Goggin,71.85,2946,41
165,0,12755,Vance Veazey,71.85,2371,33
167,0,20771,Steven Alker,71.89,3235,45
167,0,26950,John Morgan,71.89,2732,38
169,0,21739,Aaron Barber,71.90,2948,41
170,0,25031,Andy Miller,71.93,2158,30
170,0,24502,Adam Scott,71.93,1942,27
172,0,24356,Jason Buha,72.00,1872,26
173,0,01042,Paul Azinger,72.03,2449,34
174,0,01887,Mark O'Meara,72.07,1946,27
175,0,20029,Notah Begay III,72.09,3316,46
176,0,02049,Gene Sauers,72.18,2743,38
177,0,24361,Pat Perez,72.27,3180,44
178,0,22621,Ben Curtis,72.28,2313,32
179,0,07101,Dave Stockton Jr.,72.29,2530,35
180,0,12388,Michael Clark II,72.30,1663,23
181,0,01249,John Daly,72.32,1808,25
181,0,23177,Kenneth Staton,72.32,2025,28
183,0,20566,Kaname Yokoo,72.35,1447,20
184,0,23108,Matt Kuchar,72.61,2251,31
185,0,23656,Jason Caron,72.67,2180,30
186,0,20623,Gavin Coles,72.70,2181,30
187,0,26489,Cameron Yancey,72.76,2110,29
188,0,06475,Jeff Klein,73.00,2190,30
189,0,25450,Ty Tryon,73.43,1689,23
190,0,12661,Todd Barranger,73.44,2497,34
