RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,21209,Sergio Garcia,100.00,19,19
2,0,01577,Lee Janzen,96.43,28,27
3,0,24924,Bill Haas,95.92,49,47
4,0,25632,Jimmy Walker,95.83,48,46
5,0,34072,Will Strickler,94.74,19,18
6,0,08537,J.P. Hayes,94.12,17,16
7,0,19846,Brian Gay,93.33,30,28
7,0,26881,Jarrod Lyle,93.33,30,28
9,0,20160,Charlie Wi,93.18,44,41
10,0,20498,Briny Baird,92.86,28,26
11,0,31202,William McGirt,92.68,41,38
12,0,28475,Jeff Overton,92.50,40,37
13,0,24781,Hunter Mahan,92.45,53,49
14,0,25562,Andres Romero,92.31,52,48
14,0,27649,Brandt Snedeker,92.31,39,36
16,0,24490,George McNeill,92.00,25,23
17,0,29718,Anthony Kim,91.89,37,34
18,0,20848,Ángel Cabrera,91.67,24,22
19,0,26420,Richard Johnson,91.30,23,21
20,0,21961,Charles Howell III,91.23,57,52
21,0,10505,Shane Bertsch,91.18,34,31
21,0,11123,Chris Couch,91.18,34,31
23,0,27936,Martin Laird,90.48,42,38
24,0,29720,Andres Gonzales,90.32,31,28
25,0,23621,Rory Sabbatini,90.00,40,36
26,0,22046,Geoff Ogilvy,89.66,29,26
27,0,33141,Keegan Bradley,89.47,38,34
28,0,24290,D.J. Brigman,89.29,28,25
28,0,22961,David Mathis,89.29,28,25
30,0,20766,Padraig Harrington,89.19,37,33
31,0,26476,Chez Reavie,89.13,46,41
32,0,26758,David Hearn,88.89,36,32
33,0,24024,Zach Johnson,88.57,35,31
33,0,25818,Scott Piercy,88.57,35,31
35,0,27214,Kevin Streelman,88.24,34,30
36,0,29910,Blake Adams,87.69,65,57
37,0,07867,Woody Austin,87.50,32,28
37,0,27797,Derek Lamely,87.50,32,28
39,0,30926,Chris Kirk,87.23,47,41
40,0,27141,J.B. Holmes,87.18,39,34
41,0,27330,Josh Teater,87.04,54,47
42,0,10585,Scott McCarron,86.96,23,20
43,0,30946,Alex Prugh,86.84,38,33
44,0,20593,Greg Chalmers,86.67,45,39
44,0,01313,Steve Elkington,86.67,15,13
44,0,24663,Y.E. Yang,86.67,15,13
47,0,25274,Steven Bowditch,86.54,52,45
47,0,27466,Spencer Levin,86.54,52,45
49,0,23718,Nathan Green,86.49,37,32
50,0,01810,Phil Mickelson,86.44,59,51
51,0,12510,Chad Campbell,86.27,51,44
52,0,26300,Matt Jones,86.11,36,31
53,0,22371,Aaron Baddeley,85.71,49,42
53,0,23983,Luke Donald,85.71,35,30
53,0,21731,Freddie Jacobson,85.71,42,36
53,0,23108,Matt Kuchar,85.71,49,42
53,0,20436,Garrett Willis,85.71,35,30
58,0,06522,Ernie Els,85.29,34,29
59,0,30750,Tommy Gainey,85.19,54,46
60,0,32150,Michael Thompson,85.00,40,34
61,0,08075,Jerry Kelly,84.62,39,33
61,0,35087,Bio Kim,84.62,39,33
61,0,27933,John Merrick,84.62,39,33
61,0,23800,Bryce Molder,84.62,39,33
65,0,24507,Jason Bohn,84.44,45,38
66,0,30925,Dustin Johnson,84.21,38,32
67,0,20157,Retief Goosen,84.00,25,21
67,0,12782,Tim Herron,84.00,50,42
69,0,06573,Brandt Jobe,83.93,56,47
70,0,25686,Jason Dufner,83.87,31,26
70,0,33911,Nate Smith,83.87,31,26
72,0,26679,Kevin Stadler,83.78,37,31
72,0,29518,Brendan Steele,83.78,37,31
74,0,10885,Robert Allenby,83.72,43,36
