RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,23349,Charles Warren,5,948,4
2,0,21407,Arjun Atwal,4,1001,4
2,0,08835,Kris Cox,4,855,4
2,0,22913,John Rollins,4,949,3
2,0,24502,Adam Scott,4,738,4
2,0,20645,John Senden,4,978,2
7,0,10885,Robert Allenby,3,817,3
7,0,19824,Craig Barlow,3,763,2
7,0,21646,David Branshaw,3,1019,3
7,0,07457,Steve Flesch,3,1217,3
7,0,24024,Zach Johnson,3,946,3
7,0,10733,Kent Jones,3,1063,2
7,0,01724,Jeff Maggert,3,858,2
7,0,25842,Jon Mills,3,699,2
7,0,25345,Carl Pettersson,3,998,2
7,0,23621,Rory Sabbatini,3,888,0
7,0,23788,D.J. Trahan,3,953,3
7,0,10423,Mike Weir,3,888,3
19,0,20098,Stuart Appleby,2,824,2
19,0,01035,Tommy Armour III,2,684,2
19,0,23048,Eric Axley,2,937,2
19,0,20498,Briny Baird,2,810,2
19,0,22946,Henrik Bjornstad,2,1011,2
19,0,24507,Jason Bohn,2,1094,2
19,0,19881,Robert Damron,2,957,2
19,0,21753,Brian Davis,2,947,2
19,0,06034,Marco Dawson,2,907,1
19,0,26360,Bubba Dickerson,2,1016,2
19,0,01313,Steve Elkington,2,536,1
19,0,21805,Harrison Frazar,2,957,2
19,0,10809,Jim Furyk,2,951,2
19,0,01388,Robert Gamez,2,1007,2
19,0,24358,Robert Garrigus,2,871,1
19,0,25900,Lucas Glover,2,1064,2
19,0,01473,Todd Hamilton,2,757,2
19,0,27943,Matt Hansen,2,701,2
19,0,23353,J.J. Henry,2,984,1
19,0,12782,Tim Herron,2,867,1
19,0,12716,Charley Hoffman,2,1031,1
19,0,21350,Ryuji Imada,2,1079,2
19,0,06573,Brandt Jobe,2,927,0
19,0,01706,Davis Love III,2,794,2
19,0,27120,Troy Matteson,2,1063,2
19,0,23320,Ryan Palmer,2,1049,2
19,0,01928,Corey Pavin,2,756,2
19,0,01948,Tim Petrovic,2,957,1
19,0,23497,Tag Ridings,2,1053,2
19,0,20127,Chris Riley,2,863,2
19,0,07013,Wes Short Jr.,2,1003,1
19,0,06595,Kevin Sutherland,2,1005,1
19,0,23325,Vaughn Taylor,2,940,1
19,0,02214,Kirk Triplett,2,588,2
19,0,02223,Bob Tway,2,827,2
19,0,08793,Tiger Woods,2,546,0
55,0,01024,Billy Andrade,1,777,1
55,0,22371,Aaron Baddeley,1,811,1
55,0,10505,Shane Bertsch,1,1068,1
55,0,08123,Jeff Brehaut,1,999,1
55,0,01132,Mark Brooks,1,929,1
55,0,01139,Olin Browne,1,1115,1
55,0,12510,Chad Campbell,1,929,1
55,0,20472,Alex Cejka,1,965,1
55,0,24357,K.J. Choi,1,988,1
55,0,20850,Daniel Chopra,1,1111,1
55,0,20229,Stewart Cink,1,956,1
55,0,23135,Tim Clark,1,818,1
55,0,01219,John Cook,1,707,1
55,0,11123,Chris Couch,1,788,1
55,0,23541,Ben Crane,1,844,1
55,0,06251,Chris DiMarco,1,831,0
55,0,23409,James Driscoll,1,853,1
55,0,09011,David Duval,1,739,1
55,0,06522,Ernie Els,1,680,0
55,0,01320,Bob Estes,1,903,1
55,0,01329,Brad Faxon,1,828,1
55,0,01381,Fred Funk,1,1125,1
55,0,21209,Sergio Garcia,1,577,0
55,0,22892,Jason Gore,1,881,0
55,0,06643,Paul Goydos,1,755,1
55,0,24924,Bill Haas,1,1007,0
55,0,06575,Dudley Hart,1,894,1
55,0,08537,J.P. Hayes,1,579,1
55,0,27141,J.B. Holmes,1,820,0
55,0,01577,Lee Janzen,1,821,1
55,0,08075,Jerry Kelly,1,1046,1
55,0,01619,Skip Kendall,1,753,1
55,0,10565,Ian Leggatt,1,801,1
55,0,10860,Justin Leonard,1,857,1
55,0,01707,Steve Lowery,1,1016,1
55,0,01761,Len Mattiace,1,620,1
55,0,01766,Billy Mayfair,1,1001,1
55,0,01810,Phil Mickelson,1,714,0
55,0,28475,Jeff Overton,1,997,1
55,0,20691,Greg Owen,1,787,1
55,0,21959,Ted Purdy,1,1055,1
55,0,07749,Brett Quigley,1,1120,0
55,0,21660,Jason Schultz,1,789,1
55,0,22548,Patrick Sheehan,1,1057,1
55,0,06567,Vijay Singh,1,1066,1
55,0,02104,Jeff Sluman,1,1057,0
55,0,11011,Mike Sposa,1,687,0
55,0,08375,Paul Stankowski,1,744,1
55,0,06527,Steve Stricker,1,658,0
55,0,23307,Roger Tambellini,1,639,1
55,0,28780,Nicholas Thompson,1,983,1
55,0,23623,Bo Van Pelt,1,1077,1
55,0,12755,Vance Veazey,1,620,1
55,0,27770,Camilo Villegas,1,992,1
55,0,25632,Jimmy Walker,1,624,1
55,0,27095,Nick Watney,1,989,1
55,0,25804,Bubba Watson,1,823,1
55,0,23322,Brett Wetterich,1,860,1
55,0,21878,Mark Wilson,1,793,1
