RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,08793,Tiger Woods,57.14,104,182
2,0,01810,Phil Mickelson,53.60,134,250
3,0,06567,Vijay Singh,50.75,169,333
4,0,22378,Trevor Immelman,50.00,137,274
5,0,06522,Ernie Els,49.06,104,212
6,0,23325,Vaughn Taylor,48.97,143,292
7,0,20098,Stuart Appleby,48.88,131,268
8,0,12716,Charley Hoffman,48.51,163,336
9,0,22913,John Rollins,48.44,155,320
10,0,21805,Harrison Frazar,48.24,151,313
11,0,08537,J.P. Hayes,47.87,90,188
12,0,25900,Lucas Glover,47.85,167,349
13,0,22371,Aaron Baddeley,47.81,120,251
14,0,24912,Will MacKenzie,47.52,144,303
15,0,27141,J.B. Holmes,47.47,122,257
16,0,20691,Greg Owen,47.39,136,287
17,0,23322,Brett Wetterich,47.31,132,279
18,0,12660,Jesper Parnevik,47.12,139,295
19,0,25804,Bubba Watson,47.10,130,276
20,0,19824,Craig Barlow,47.08,121,257
21,0,24781,Hunter Mahan,47.04,151,321
22,0,27095,Nick Watney,46.87,157,335
23,0,10809,Jim Furyk,46.83,133,284
24,0,23623,Bo Van Pelt,46.53,161,346
25,0,01706,Davis Love III,46.27,124,268
26,0,23614,Rich Beem,46.18,133,288
27,0,20574,Mathew Goggin,45.96,108,235
28,0,24361,Pat Perez,45.90,84,183
29,0,24140,Sean O'Hair,45.83,154,336
30,0,22046,Geoff Ogilvy,45.76,108,236
31,0,20378,Mathias Grönberg,45.75,140,306
31,0,24502,Adam Scott,45.75,97,212
33,0,06197,Michael Allen,45.42,134,295
34,0,20766,Padraig Harrington,45.35,78,172
35,0,20628,Arron Oberholser,45.31,111,245
36,0,24925,Jonathan Byrd,45.19,108,239
37,0,21209,Sergio Garcia,45.18,89,197
38,0,10885,Robert Allenby,45.17,117,259
39,0,21961,Charles Howell III,45.08,142,315
40,0,26596,Ryan Moore,45.07,96,213
41,0,23541,Ben Crane,44.89,123,274
42,0,23135,Tim Clark,44.68,126,282
43,0,20229,Stewart Cink,44.40,119,268
44,0,06527,Steve Stricker,44.39,91,205
45,0,06373,José María Olazábal,44.33,90,203
46,0,20572,Rod Pampling,44.32,121,273
47,0,11123,Chris Couch,44.31,113,255
47,0,07749,Brett Quigley,44.31,152,343
49,0,23621,Rory Sabbatini,44.03,118,268
50,0,24358,Robert Garrigus,43.90,126,287
51,0,01941,Tom Pernice Jr.,43.88,147,335
52,0,06004,Stephen Ames,43.84,96,219
53,0,20850,Daniel Chopra,43.83,167,381
54,0,24924,Bill Haas,43.77,144,329
54,0,27120,Troy Matteson,43.77,151,345
56,0,01707,Steve Lowery,43.71,146,334
57,0,23497,Tag Ridings,43.62,147,337
58,0,06621,Joe Durant,43.59,153,351
59,0,23320,Ryan Palmer,43.50,144,331
60,0,12510,Chad Campbell,43.31,123,284
61,0,02106,Chris Smith,43.23,99,229
62,0,06595,Kevin Sutherland,43.20,143,331
63,0,24507,Jason Bohn,43.14,154,357
64,0,08123,Jeff Brehaut,43.03,145,337
65,0,23353,J.J. Henry,42.95,134,312
65,0,25345,Carl Pettersson,42.95,131,305
65,0,27770,Camilo Villegas,42.95,131,305
68,0,20472,Alex Cejka,42.90,130,303
69,0,11032,Frank Lickliter II,42.86,141,329
69,0,22405,Justin Rose,42.86,135,315
71,0,01313,Steve Elkington,42.77,74,173
72,0,23349,Charles Warren,42.62,130,305
73,0,23409,James Driscoll,42.59,112,263
74,0,01577,Lee Janzen,42.55,117,275
75,0,09011,David Duval,42.48,96,226
76,0,24980,Scott Gutschewski,42.46,76,179
77,0,06575,Dudley Hart,42.37,111,262
78,0,01249,John Daly,42.31,77,182
79,0,10423,Mike Weir,42.23,125,296
80,0,20498,Briny Baird,42.21,111,263
81,0,23048,Eric Axley,42.05,127,302
82,0,07013,Wes Short Jr.,42.04,132,314
83,0,20157,Retief Goosen,41.98,89,212
84,0,23788,D.J. Trahan,41.86,126,301
85,0,23307,Roger Tambellini,41.71,88,211
86,0,06515,Shaun Micheel,41.69,133,319
87,0,08385,Omar Uresti,41.67,80,192
88,0,20645,John Senden,41.56,133,320
89,0,02206,David Toms,41.44,92,222
90,0,21753,Brian Davis,41.42,128,309
91,0,01042,Paul Azinger,41.38,120,290
92,0,20121,Todd Fischer,41.33,143,346
93,0,25632,Jimmy Walker,41.30,76,184
94,0,20608,David Howell,41.29,64,155
95,0,12823,Carlos Franco,41.28,123,298
96,0,02246,Duffy Waldorf,41.12,132,321
97,0,21470,Daisuke Maruyama,41.11,111,270
97,0,24138,Ian Poulter,41.11,74,180
99,0,08835,Kris Cox,41.03,112,273
100,0,01320,Bob Estes,41.01,114,278
100,0,22293,Heath Slocum,41.01,130,317
102,0,26360,Bubba Dickerson,40.87,132,323
103,0,06034,Marco Dawson,40.85,125,306
104,0,01161,Mark Calcavecchia,40.82,129,316
105,0,01666,Bernhard Langer,40.71,103,253
106,0,20105,Jeff Gove,40.67,122,300
107,0,20127,Chris Riley,40.65,113,278
108,0,10505,Shane Bertsch,40.57,142,350
109,0,23718,Nathan Green,40.52,139,343
110,0,12755,Vance Veazey,40.49,83,205
111,0,26420,Richard Johnson,40.45,127,314
112,0,01226,Fred Couples,40.36,67,166
113,0,06573,Brandt Jobe,40.33,121,300
114,0,10860,Justin Leonard,40.32,100,248
115,0,10565,Ian Leggatt,40.31,104,258
116,0,07867,Woody Austin,40.17,143,356
117,0,21949,Joe Ogilvie,40.00,122,305
118,0,10733,Kent Jones,39.88,136,341
119,0,21878,Mark Wilson,39.85,106,266
120,0,21660,Jason Schultz,39.84,102,256
121,0,20634,Peter Lonard,39.83,94,236
122,0,20094,Jonathan Kaye,39.81,123,309
123,0,22621,Ben Curtis,39.78,111,279
124,0,22946,Henrik Bjornstad,39.56,125,316
125,0,24357,K.J. Choi,39.53,117,296
126,0,23983,Luke Donald,39.51,81,205
127,0,01766,Billy Mayfair,39.42,123,312
128,0,22892,Jason Gore,39.32,116,295
129,0,28780,Nicholas Thompson,39.30,123,313
130,0,21407,Arjun Atwal,39.25,126,321
131,0,21959,Ted Purdy,39.22,140,357
132,0,08075,Jerry Kelly,39.02,135,346
133,0,01139,Olin Browne,39.00,133,341
134,0,12602,Dean Wilson,38.90,142,365
135,0,21350,Ryuji Imada,38.89,133,342
136,0,01553,John Huston,38.68,94,243
137,0,01724,Jeff Maggert,38.60,105,272
138,0,25842,Jon Mills,38.57,86,223
139,0,06251,Chris DiMarco,38.46,100,260
139,0,12680,Shigeki Maruyama,38.46,115,299
141,0,28475,Jeff Overton,38.41,116,302
142,0,12782,Tim Herron,38.17,100,262
143,0,27943,Matt Hansen,38.07,83,218
144,0,01945,Kenny Perry,38.03,81,213
145,0,06643,Paul Goydos,37.96,93,245
146,0,02239,Scott Verplank,37.92,113,298
147,0,23616,Ryan Hietala,37.88,75,198
148,0,06350,Bob May,37.85,81,214
149,0,11011,Mike Sposa,37.73,83,220
150,0,01761,Len Mattiace,37.50,75,200
150,0,02101,Joey Sindelar,37.50,117,312
152,0,07457,Steve Flesch,37.47,145,387
153,0,25936,Alex Aragon,37.38,77,206
154,0,20382,Stephen Leaney,37.32,106,284
155,0,02104,Jeff Sluman,37.18,129,347
156,0,12760,Danny Ellis,37.16,81,218
157,0,19846,Brian Gay,37.15,133,358
158,0,01142,Bart Bryant,37.09,102,275
159,0,19881,Robert Damron,36.98,115,311
160,0,07223,Brian Bateman,36.97,78,211
