RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,0,08793,Tiger Woods,21.79,119,546
2,0,20850,Daniel Chopra,19.98,222,1111
3,0,24925,Jonathan Byrd,19.53,132,676
4,0,22405,Justin Rose,19.41,196,1010
5,0,06527,Steve Stricker,19.00,125,658
6,0,23322,Brett Wetterich,18.95,163,860
7,0,02206,David Toms,18.85,141,748
8,0,23325,Vaughn Taylor,18.83,177,940
9,0,21805,Harrison Frazar,18.81,180,957
10,0,01810,Phil Mickelson,18.63,133,714
11,0,25900,Lucas Glover,18.42,196,1064
12,0,20498,Briny Baird,18.27,148,810
13,0,27770,Camilo Villegas,18.15,180,992
14,0,08537,J.P. Hayes,18.13,105,579
15,0,20631,David McKenzie,18.11,153,845
16,0,24502,Adam Scott,18.02,133,738
17,0,10885,Robert Allenby,17.99,147,817
17,0,21949,Joe Ogilvie,17.99,174,967
19,0,10809,Jim Furyk,17.98,171,951
20,0,20472,Alex Cejka,17.93,173,965
20,0,27141,J.B. Holmes,17.93,147,820
22,0,21878,Mark Wilson,17.91,142,793
23,0,20608,David Howell,17.89,85,475
24,0,08075,Jerry Kelly,17.88,187,1046
25,0,21731,Freddie Jacobson,17.85,106,594
26,0,23048,Eric Axley,17.82,167,937
26,0,06567,Vijay Singh,17.82,190,1066
28,0,01553,John Huston,17.81,135,758
29,0,26360,Bubba Dickerson,17.72,180,1016
30,0,24358,Robert Garrigus,17.68,154,871
31,0,07457,Steve Flesch,17.67,215,1217
32,0,10733,Kent Jones,17.59,187,1063
33,0,23718,Nathan Green,17.52,194,1107
34,0,23983,Luke Donald,17.46,118,676
34,0,12716,Charley Hoffman,17.46,180,1031
36,0,27095,Nick Watney,17.39,172,989
37,0,10423,Mike Weir,17.34,154,888
38,0,10505,Shane Bertsch,17.32,185,1068
39,0,08835,Kris Cox,17.31,148,855
39,0,06350,Bob May,17.31,112,647
41,0,20645,John Senden,17.28,169,978
