RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,36689,Brooks Koepka,6138079
2,0,35450,Patrick Cantlay,3801598
3,0,33204,Shane Lowry,2999485
4,0,29221,Webb Simpson,2949086
5,0,28237,Rory McIlroy,2717022
6,0,31323,Gary Woodland,2670120
7,0,34360,Patrick Reed,2618297
8,0,24502,Adam Scott,2317582
9,0,33448,Justin Thomas,2267784
10,0,26476,Chez Reavie,2231962
11,0,29725,Tony Finau,2159721
12,0,30911,Tommy Fleetwood,1922099
13,0,46970,Jon Rahm,1914572
14,0,27974,Sung Kang,1853529
15,0,50525,Collin Morikawa,1754890
16,0,34046,Jordan Spieth,1726585
17,0,32839,Hideki Matsuyama,1726007
18,0,28775,Nate Lashley,1639833
19,0,27649,Brandt Snedeker,1599523
20,0,30925,Dustin Johnson,1562480
21,0,23621,Rory Sabbatini,1532637
22,0,49771,J.T. Poston,1523661
23,0,45526,Abraham Ancer,1485776
24,0,25396,Kevin Na,1437416
25,0,56278,Matthew Wolff,1390433
26,0,22405,Justin Rose,1390380
27,0,29970,Dylan Frittelli,1254576
28,0,26851,Marc Leishman,1201723
29,0,26329,Louis Oosthuizen,1141759
30,0,48081,Xander Schauffele,1124057
31,0,29420,Billy Horschel,1116194
32,0,47959,Bryson DeChambeau,1067603
33,0,45486,Joaquin Niemann,1049913
34,0,33948,Byeong Hun An,1034950
35,0,25818,Scott Piercy,1020725
36,0,32139,Danny Willett,1000215
37,0,34256,Andrew Putnam,992731
38,0,39971,Sungjae Im,975400
39,0,23325,Vaughn Taylor,941501
40,0,32640,Troy Merritt,923350
41,0,48887,Matt Wallace,916676
42,0,25900,Lucas Glover,906310
43,0,53165,Doc Redman,903750
44,0,23108,Matt Kuchar,899746
45,0,21528,Henrik Stenson,850152
46,0,33141,Keegan Bradley,842143
47,0,28307,Matt Every,836320
48,0,34098,Russell Henley,800919
49,0,34363,Tyrrell Hatton,794391
50,0,29478,Kevin Kisner,788290
51,0,32102,Rickie Fowler,781580
52,0,35732,Wes Roach,780497
53,0,40098,Matt Fitzpatrick,771967
54,0,33399,Adam Hadwin,751578
55,0,25364,Paul Casey,746505
56,0,27644,Brian Harman,740314
57,0,33449,Zack Sucher,734545
58,0,37189,Harold Varner III,730761
59,0,32333,Kevin Tway,725207
60,0,27408,Martin Kaymer,724152
61,0,49960,Sepp Straka,712110
62,0,29908,C.T. Pan,686915
63,0,27214,Kevin Streelman,683557
64,0,30944,Jason Kokrak,682156
65,0,46717,Viktor Hovland,678035
66,0,51766,Wyndham Clark,670072
67,0,33419,Cameron Tringale,660674
68,0,31557,Jim Herman,652247
69,0,48822,Sebastián Muñoz,645582
70,0,39997,Corey Conners,637114
71,0,33410,Andrew Landry,580204
72,0,27330,Josh Teater,576646
73,0,27095,Nick Watney,561595
74,0,24138,Ian Poulter,550677
75,0,31646,Emiliano Grillo,544068
76,0,23320,Ryan Palmer,534475
77,0,26300,Matt Jones,521250
78,0,25572,Graeme McDowell,519112
79,0,30978,Kiradech Aphibarnrat,518613
80,0,33486,Roger Sloan,513272
81,0,28089,Jason Day,511561
82,0,20396,Lee Westwood,503500
83,0,35506,Mackenzie Hughes,493171
84,0,29484,Peter Uihlein,490172
85,0,33667,Carlos Ortiz,483510
86,0,10809,Jim Furyk,482355
87,0,40006,Erik van Rooyen,476502
88,0,27895,Jonas Blixt,465890
89,0,25198,Francesco Molinari,439705
90,0,25686,Jason Dufner,437850
91,0,27349,Alex Noren,435617
92,0,21961,Charles Howell III,434783
93,0,29535,Brice Garnett,433614
94,0,35879,Kelly Kraft,431778
95,0,34021,Bud Cauley,430102
96,0,27936,Martin Laird,423079
97,0,26596,Ryan Moore,421978
98,0,31560,Brian Stuard,403882
99,0,33122,Russell Knox,401887
100,0,27129,Luke List,396928
101,0,08793,Tiger Woods,394898
102,0,45609,Tyler Duncan,390398
103,0,47347,Adam Schenk,378809
104,0,34563,Chesson Hadley,370097
105,0,35376,Roberto Díaz,363484
106,0,37455,Si Woo Kim,361435
107,0,30110,Kyle Stanley,359735
108,0,47504,Sam Burns,347611
109,0,35891,Cameron Smith,344109
110,0,46523,Joey Garber,342760
111,0,34466,Peter Malnati,342301
112,0,27963,Chris Stroud,342071
113,0,36799,Stephan Jaeger,338432
114,0,33418,Shawn Stefani,336772
115,0,28938,Justin Harding,335175
116,0,34431,Robert Streb,334047
117,0,47993,Denny McCarthy,334039
118,0,33803,Lucas Bjerregaard,332413
119,0,40026,Daniel Berger,327006
120,0,27556,Ted Potter Jr.,326670
121,0,46435,Austin Cook,320901
122,0,35449,Adam Long,317383
123,0,35532,Tom Hoge,315893
124,0,52215,Robert MacIntyre,313000
125,0,25632,Jimmy Walker,285275
126,0,24924,Bill Haas,280434
127,0,39324,J.J. Spaun,279635
128,0,39977,Max Homa,268323
129,0,25804,Bubba Watson,265837
130,0,29268,Bronson Burgoon,262776
131,0,30946,Alex Prugh,258026
132,0,26499,Rafa Cabrera Bello,256396
133,0,28679,Fabián Gómez,254742
134,0,25493,Nick Taylor,254656
135,0,24361,Pat Perez,240243
136,0,26951,Johnson Wagner,238879
137,0,32791,K.H. Lee,237346
138,0,19803,Ryan Armour,234431
139,0,46402,Talor Gooch,232553
140,0,49964,Aaron Wise,231702
141,0,29926,Danny Lee,231022
142,0,35296,Haotong Li,230741
143,0,34306,John Chin,229400
144,0,32150,Michael Thompson,228577
145,0,49633,Charlie Danielson,223748
146,0,32058,José de Jesús Rodríguez,215544
147,0,29223,Sam Saunders,210820
148,0,34099,Harris English,209976
149,0,40115,Adam Svensson,207576
150,0,12716,Charley Hoffman,204970
151,0,29479,Scott Brown,203620
152,0,45157,Cam Davis,202417
153,0,35461,Beau Hossler,202325
154,0,27141,J.B. Holmes,195211
155,0,24925,Jonathan Byrd,192285
156,0,49766,Hank Lebioda,192007
157,0,47238,Jazz Janewattananond,191665
158,0,49298,Kramer Hickok,186070
159,0,33293,Thomas Pieters,184423
160,0,19846,Brian Gay,183163
161,0,52372,Cameron Champ,180657
162,0,37278,Nicholas Lindheim,176022
163,0,35104,Tom Lewis,171700
164,0,34076,Joel Dahmen,171343
165,0,39546,Keith Mitchell,170767
166,0,40009,Dominic Bozzelli,170662
167,0,37275,Sam Ryder,163684
168,0,32200,Roberto Castro,161910
169,0,30692,Scott Stallings,157960
170,0,52375,Doug Ghim,154840
170,0,20766,Padraig Harrington,154840
172,0,37340,Chase Wright,147470
173,0,23788,D.J. Trahan,146510
174,0,01810,Phil Mickelson,146241
175,0,29518,Brendan Steele,144472
176,0,46414,Aaron Rai,143625
177,0,29772,Michael Lorenzo-Vera,143100
178,0,47990,Kyle Jones,142082
179,0,32757,Patton Kizzire,140493
180,0,33968,Thorbjørn Olesen,132917
181,0,29974,Branden Grace,131344
182,0,29936,Ryan Fox,126313
182,0,32797,Sanghyun Park,126313
184,0,21209,Sergio Garcia,126269
185,0,27958,Ryan Blaum,125438
186,0,24024,Zach Johnson,120680
187,0,39327,Ben Silverman,119537
188,0,20229,Stewart Cink,118670
189,0,47128,Richy Werenski,113505
190,0,39954,Cody Gribble,112724
191,0,27064,Jhonattan Vegas,110823
192,0,22371,Aaron Baddeley,105931
193,0,35421,Brandon Harkins,105608
194,0,31420,Anirban Lahiri,105102
195,0,30927,Brendon Todd,105099
196,0,28259,Sangmoon Bae,101067
197,0,28300,Joost Luiten,95952
198,0,24490,George McNeill,94450
199,0,28132,Tyrone Van Aswegen,92926
200,0,29222,Billy Hurley III,90840
201,0,28252,Seamus Power,89808
202,0,34709,Eddie Pepperell,87625
203,0,06527,Steve Stricker,87360
204,0,32775,Shugo Imahira,86250
205,0,49303,Anders Albertson,84618
206,0,21731,Freddie Jacobson,83925
207,0,30786,Brady Schnell,83023
208,0,37212,Paul Barjon,79257
209,0,29454,Bernd Wiesberger,78006
210,0,23983,Luke Donald,74975
211,0,46404,Marcus Kinhult,72928
212,0,20472,Alex Cejka,68416
213,0,47856,Seth Reeves,68234
214,0,23353,J.J. Henry,68135
215,0,34409,David Lingmerth,64104
216,0,50423,Philip Eriksson,63000
217,0,02206,David Toms,61438
218,0,24321,Kodai Ichihara,59500
219,0,32876,Martin Piller,58176
220,0,55421,Chip McDaniel,57218
221,0,20572,Rod Pampling,56737
222,0,34656,Mikumu Horikawa,56500
222,0,34541,Poom Saksansin,56500
224,0,06522,Ernie Els,56278
224,0,55940,Andrew Wilson,56278
226,0,21407,Arjun Atwal,56035
227,0,34261,Scott Langley,54868
228,0,23541,Ben Crane,53244
229,0,50526,Tom Lovelady,51867
230,0,33461,Morgan Hoffmann,50231
230,0,47995,Davis Riley,50231
232,0,39113,Shubhankar Sharma,47791
233,0,10387,Chris Thompson,46075
234,0,36326,David Lipsky,42728
235,0,26289,Boo Weekley,37467
236,0,37380,Curtis Luck,37036
237,0,30812,Benjamin Hebert,36925
237,0,29136,Innchoon Hwang,36925
237,0,46035,Callum Shinkwin,36925
240,0,46046,Scottie Scheffler,36488
241,0,30711,Colt Knost,34103
242,0,26758,David Hearn,31601
243,0,46501,Ollie Schniederjans,31420
244,0,36824,Paul Peterson,30483
245,0,25720,Chad Collins,29325
246,0,10423,Mike Weir,27643
247,0,30756,Andrea Pavan,26717
248,0,50674,Ashton Turner,26467
249,0,46601,Trey Mullinax,26280
250,0,12510,Chad Campbell,25810
251,0,29370,Mikko Korhonen,25800
251,0,37250,Romain Langasque,25800
251,0,31113,Paul Waring,25800
254,0,52096,Adri Arnaus,25350
