RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 4 AVG,TOTAL PAR
1,0,01876,Greg Norman,-27,3.96,2584
2,0,01958,Dan Pohl,-22,3.97,2664
3,0,02170,Hal Sutton,-19,3.98,3672
4,0,02185,Lance Ten Broeck,-18,3.96,1936
5,0,01938,David Peoples,-15,3.98,3664
6,3,01887,Mark O'Meara,-9,3.99,3172
7,3,01928,Corey Pavin,-5,3.99,3600
8,4,01014,Fulton Allem,-4,3.99,2656
8,4,01072,Chip Beck,-4,4.00,3568
10,6,01098,Jay Don Blake,-3,4.00,3632
10,6,01468,Gary Hallberg,-3,4.00,3160
12,7,01306,David Edwards,-2,4.00,3672
13,12,02099,Scott Simpson,-1,4.00,2368
14,17,01475,Donnie Hammond,E,4.00,2692
15,177,01219,John Cook,+2,4.00,3464
16,226,02256,Tom Watson,+4,4.01,2120
17,427,01771,Blaine McCallister,+10,4.01,3712
17,427,01975,Tom Purtzer,+10,4.01,3584
19,445,01690,Bruce Lietzke,+11,4.02,2600
19,445,02010,Loren Roberts,+11,4.01,4104
21,460,02225,Howard Twitty,+12,4.01,3968
21,460,02321,Fuzzy Zoeller,+12,4.02,2168
23,476,01042,Paul Azinger,+13,4.02,3008
23,476,02049,Gene Sauers,+13,4.02,2736
23,476,02104,Jeff Sluman,+13,4.01,4008
26,503,01633,Tom Kite,+15,4.02,3328
27,514,01049,Ian Baker-Finch,+16,4.02,3032
27,514,01725,John Mahaffey,+16,4.02,2640
27,514,02100,Tim Simpson,+16,4.02,3100
30,523,01527,Scott Hoch,+17,4.02,4432
30,523,01559,Hale Irwin,+17,4.03,2280
30,523,01823,Larry Mize,+17,4.02,3456
30,523,02242,Lanny Wadkins,+17,4.02,3544
34,532,02133,Craig Stadler,+18,4.03,2688
35,540,01196,Brian Claar,+19,4.02,3864
36,545,01968,Nick Price,+20,4.03,2984
37,548,01797,Rocco Mediate,+21,4.02,3368
38,551,01755,Dick Mast,+22,4.04,2380
38,551,01996,Mike Reid,+22,4.03,2800
40,555,06006,JC Anderson,+23,4.04,2312
40,555,01329,Brad Faxon,+23,4.02,4056
40,555,01457,Jay Haas,+23,4.03,3336
40,555,01926,Steve Pate,+23,4.02,3816
40,555,02303,Robert Wrenn,+23,4.03,3456
45,561,01577,Lee Janzen,+25,4.03,3840
46,563,01024,Billy Andrade,+26,4.03,3760
47,566,01129,Bill Britton,+27,4.03,3728
47,566,01201,Lennie Clements,+27,4.06,1864
49,566,01200,Keith Clearwater,+28,4.03,3840
49,566,01346,Ed Fiori,+28,4.03,3536
49,566,01835,Tommy Moore,+28,4.05,2056
52,566,01203,Russ Cochran,+29,4.03,3672
52,566,01355,Raymond Floyd,+29,4.05,2304
52,566,02146,Payne Stewart,+29,4.04,2968
55,567,01549,Mike Hulbert,+30,4.03,4256
55,567,01569,Peter Jacobsen,+30,4.04,2832
55,567,02246,Duffy Waldorf,+30,4.03,3456
58,568,01226,Fred Couples,+31,4.04,3408
58,568,01378,David Frost,+31,4.03,3552
60,569,01414,Bob Gilder,+32,4.04,2928
60,569,02111,Mike Smith,+32,4.03,3932
62,569,01060,Dave Barr,+33,4.04,3376
62,569,01390,Buddy Gardner,+33,4.03,3928
