RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,01487,Jeff Hart,35' 6",62,2203.250,+7.00
2,0,01139,Olin Browne,35' 9",93,3322.167,+9.00
3,0,12454,Mario Tiziani,36' 10",119,4383.000,E
4,0,01473,Todd Hamilton,37' 9",149,5621.250,+31.00
5,0,01418,Bill Glasson,38' 5",74,2842.333,+13.00
6,0,20548,Hidemichi Tanaka,38' 8",119,4604.167,+2.00
7,0,20850,Daniel Chopra,39' 2",197,7723.833,+4.00
7,0,01766,Billy Mayfair,39' 2",164,6417.500,+10.00
7,0,01945,Kenny Perry,39' 2",88,3448.500,+7.00
10,0,20663,Brenden Pappas,39' 4",92,3622.333,+7.00
11,0,23135,Tim Clark,39' 5",98,3861.333,+9.00
11,0,08545,Glen Hnatiuk,39' 5",102,4021.250,+18.00
13,0,01035,Tommy Armour III,39' 6",148,5841.500,+23.00
13,0,21878,Mark Wilson,39' 6",93,3674.750,+9.00
15,0,21959,Ted Purdy,39' 7",160,6333.167,+13.00
16,0,23623,Bo Van Pelt,40' 0",179,7158.667,+9.00
17,0,08931,Glen Day,40' 1",119,4770.833,+14.00
17,0,12680,Shigeki Maruyama,40' 1",159,6379.000,+17.00
19,0,21731,Freddie Jacobson,40' 2",114,4578.667,+12.00
20,0,20099,Doug Barron,40' 3",100,4023.583,+6.00
20,0,26758,David Hearn,40' 3",103,4148.333,+16.00
22,0,23983,Luke Donald,40' 4",63,2542.833,+5.00
22,0,24980,Scott Gutschewski,40' 4",145,5850.833,+13.00
24,0,23322,Brett Wetterich,40' 5",145,5860.333,+6.00
25,0,10912,Craig Perks,40' 6",110,4456.500,+24.00
25,0,22405,Justin Rose,40' 6",154,6236.583,-4.00
27,0,21209,Sergio Garcia,40' 9",99,4030.917,+3.00
27,0,23320,Ryan Palmer,40' 9",140,5709.417,+17.00
29,0,21949,Joe Ogilvie,40' 10",152,6208.500,+25.00
29,0,24502,Adam Scott,40' 10",118,4815.667,+9.00
29,0,26287,Roland Thatcher,40' 10",107,4365.583,+17.00
32,0,06197,Michael Allen,40' 11",172,7037.833,+16.00
32,0,19972,José Coceres,40' 11",92,3764.583,+15.00
32,0,01706,Davis Love III,40' 11",114,4661.833,+11.00
32,0,20628,Arron Oberholser,40' 11",83,3395.500,+11.00
36,0,23063,Scott Hend,41' 0",172,7051.500,+32.00
36,0,11032,Frank Lickliter II,41' 0",157,6434.000,+21.00
36,0,22046,Geoff Ogilvy,41' 0",162,6643.750,-3.00
36,0,23497,Tag Ridings,41' 0",158,6482.667,+7.00
40,0,20812,Tjaart van der Walt,41' 1",119,4884.667,+19.00
41,0,23725,Brendan Jones,41' 2",154,6333.417,+33.00
41,0,24781,Hunter Mahan,41' 2",165,6790.417,+20.00
41,0,08793,Tiger Woods,41' 2",151,6216.750,-5.00
44,0,01361,Dan Forsman,41' 4",74,3055.583,-1.00
44,0,23349,Charles Warren,41' 4",158,6524.833,+27.00
46,0,01457,Jay Haas,41' 5",66,2735.583,+6.00
46,0,22295,Darron Stiles,41' 5",119,4928.250,+16.00
48,0,01161,Mark Calcavecchia,41' 6",130,5399.917,+16.00
48,0,22621,Ben Curtis,41' 6",79,3278.833,+17.00
50,0,01810,Phil Mickelson,41' 8",91,3790.500,-3.00
50,0,10425,Jay Williamson,41' 8",73,3042.583,+13.00
52,0,20498,Briny Baird,41' 10",138,5767.417,+7.00
53,0,12510,Chad Campbell,42' 0",127,5335.917,+14.00
53,0,24357,K.J. Choi,42' 0",94,3950.417,+15.00
55,0,01042,Paul Azinger,42' 1",114,4801.167,+15.00
55,0,23621,Rory Sabbatini,42' 1",123,5177.083,+20.00
57,0,08993,Franklin Langham,42' 3",129,5450.917,+12.00
58,0,07867,Woody Austin,42' 4",179,7579.583,+25.00
58,0,01142,Bart Bryant,42' 4",113,4788.000,+22.00
58,0,21951,Joey Snyder III,42' 4",146,6175.833,E
61,0,01249,John Daly,42' 5",118,5009.667,+35.00
62,0,21961,Charles Howell III,42' 6",173,7347.000,+5.00
62,0,24138,Ian Poulter,42' 6",81,3440.750,+16.00
62,0,12602,Dean Wilson,42' 6",134,5690.917,+14.00
65,0,20229,Stewart Cink,42' 7",122,5192.833,+21.00
65,0,26420,Richard Johnson,42' 7",72,3068.417,+7.00
65,0,20382,Stephen Leaney,42' 7",110,4686.417,+14.00
65,0,01685,J.L. Lewis,42' 7",113,4811.167,+20.00
69,0,01127,Danny Briggs,42' 8",92,3928.250,+12.00
70,0,24024,Zach Johnson,42' 9",126,5382.083,+10.00
71,0,08123,Jeff Brehaut,42' 10",100,4281.583,+7.00
71,0,21350,Ryuji Imada,42' 10",118,5057.333,+3.00
71,0,20645,John Senden,42' 10",146,6255.583,+23.00
74,0,20094,Jonathan Kaye,42' 11",103,4424.083,+17.00
74,0,20474,Phillip Price,42' 11",111,4761.917,+1.00
76,0,07223,Brian Bateman,43' 0",136,5850.750,+32.00
76,0,01226,Fred Couples,43' 0",105,4512.417,+3.00
76,0,25345,Carl Pettersson,43' 0",170,7303.000,+18.00
76,0,02214,Kirk Triplett,43' 0",78,3353.417,+6.00
80,0,20691,Greg Owen,43' 1",136,5864.333,+23.00
81,0,24925,Jonathan Byrd,43' 2",200,8632.083,+25.00
81,0,21805,Harrison Frazar,43' 2",163,7040.833,+29.00
81,0,20766,Padraig Harrington,43' 2",80,3453.583,+8.00
81,0,26679,Kevin Stadler,43' 2",131,5659.417,+28.00
85,0,25900,Lucas Glover,43' 3",133,5754.250,+20.00
85,0,10733,Kent Jones,43' 3",142,6135.667,+19.00
87,0,02101,Joey Sindelar,43' 4",173,7493.833,+26.00
88,0,23540,Jason Allred,43' 5",161,6990.083,+20.00
89,0,12823,Carlos Franco,43' 6",124,5398.583,+7.00
89,0,01381,Fred Funk,43' 6",99,4302.667,+15.00
91,0,20623,Gavin Coles,43' 7",107,4667.750,+11.00
91,0,12782,Tim Herron,43' 7",130,5669.000,+9.00
91,0,06332,Neal Lancaster,43' 7",151,6585.083,+17.00
94,0,24507,Jason Bohn,43' 8",144,6283.167,+15.00
95,0,24290,D.J. Brigman,43' 9",111,4860.250,+13.00
95,0,25847,Rob Rashell,43' 9",117,5118.250,+16.00
97,0,01797,Rocco Mediate,43' 10",136,5966.500,+18.00
98,0,10962,Bradley Hughes,43' 11",81,3554.333,+21.00
98,0,01941,Tom Pernice Jr.,43' 11",176,7725.583,+31.00
100,0,12826,Paul Claxton,44' 0",102,4491.167,+16.00
100,0,22913,John Rollins,44' 0",144,6339.667,+24.00
100,0,20160,Charlie Wi,44' 0",118,5193.750,+20.00
103,0,21806,Paul Gow,44' 1",129,5684.833,+28.00
103,0,24604,Hunter Haas,44' 1",131,5776.833,+12.00
105,0,20378,Mathias Grönberg,44' 2",108,4767.500,+4.00
105,0,01724,Jeff Maggert,44' 2",69,3049.417,+11.00
107,0,20127,Chris Riley,44' 3",83,3673.417,+8.00
108,0,23036,Chris Anderson,44' 4",105,4651.167,+13.00
108,0,12652,Cameron Beckman,44' 4",122,5406.333,+24.00
108,0,01320,Bob Estes,44' 4",147,6513.583,+17.00
108,0,10585,Scott McCarron,44' 4",118,5232.167,+14.00
108,0,06527,Steve Stricker,44' 4",124,5494.250,+21.00
113,0,20157,Retief Goosen,44' 5",78,3462.000,+12.00
113,0,20502,Michael Long,44' 5",109,4842.250,+12.00
113,0,06515,Shaun Micheel,44' 5",108,4794.083,+19.00
116,0,01329,Brad Faxon,44' 6",125,5563.167,+11.00
116,0,23552,Hank Kuehne,44' 6",168,7482.833,+42.00
116,0,20634,Peter Lonard,44' 6",101,4495.167,+5.00
116,0,02206,David Toms,44' 6",102,4542.167,+11.00
120,0,23614,Rich Beem,44' 7",108,4815.250,+15.00
120,0,02223,Bob Tway,44' 7",111,4946.417,+9.00
122,0,21753,Brian Davis,44' 8",111,4955.083,+13.00
123,0,02104,Jeff Sluman,44' 9",118,5275.667,+14.00
124,0,20121,Todd Fischer,44' 10",152,6818.333,+22.00
124,0,23353,J.J. Henry,44' 10",154,6900.583,+20.00
124,0,23325,Vaughn Taylor,44' 10",145,6499.667,+19.00
124,0,20396,Lee Westwood,44' 10",64,2867.500,+14.00
128,0,06251,Chris DiMarco,44' 11",116,5208.000,+12.00
128,0,01927,Dennis Paulson,44' 11",131,5881.833,+14.00
130,0,06599,John Elliott,45' 0",136,6117.250,+30.00
130,0,10201,Matt Gogel,45' 0",113,5083.250,+18.00
132,0,25396,Kevin Na,45' 2",147,6638.500,+13.00
133,0,20472,Alex Cejka,45' 3",84,3803.750,+19.00
133,0,06575,Dudley Hart,45' 3",127,5749.833,+19.00
133,0,06567,Vijay Singh,45' 3",175,7914.667,+2.00
136,0,19846,Brian Gay,45' 5",120,5454.500,+12.00
136,0,01887,Mark O'Meara,45' 5",92,4180.417,+15.00
136,0,06373,José María Olazábal,45' 5",89,4038.917,+4.00
136,0,20572,Rod Pampling,45' 5",138,6272.917,+23.00
140,0,25240,D.A. Points,45' 6",120,5457.833,+9.00
141,0,08725,Tom Gillis,45' 7",106,4831.500,+13.00
141,0,10117,Bob Heintz,45' 7",115,5240.000,+31.00
143,0,02106,Chris Smith,45' 8",154,7038.333,+20.00
144,0,02010,Loren Roberts,45' 11",92,4220.917,+19.00
145,0,23541,Ben Crane,46' 0",158,7264.083,+10.00
146,0,24227,Justin Bolli,46' 1",108,4972.583,+34.00
147,0,21633,Steve Allan,46' 2",177,8167.667,+15.00
147,0,01313,Steve Elkington,46' 2",102,4712.333,+22.00
149,0,20098,Stuart Appleby,46' 3",128,5919.250,+3.00
150,0,06004,Stephen Ames,46' 4",99,4586.417,+15.00
150,0,06621,Joe Durant,46' 4",116,5374.250,+3.00
150,0,01553,John Huston,46' 4",137,6346.417,+35.00
150,0,10423,Mike Weir,46' 4",85,3939.917,+18.00
154,0,01219,John Cook,46' 5",92,4267.500,+17.00
155,0,24361,Pat Perez,46' 6",145,6745.917,+26.00
156,0,20433,Mark Hensby,46' 7",68,3169.167,+13.00
157,0,01723,Andrew Magee,46' 8",144,6723.417,+28.00
157,0,01948,Tim Petrovic,46' 8",182,8494.500,+27.00
157,0,07749,Brett Quigley,46' 8",148,6903.667,+26.00
157,0,27095,Nick Watney,46' 8",159,7424.417,+42.00
161,0,08385,Omar Uresti,46' 9",103,4817.083,+17.00
162,0,22293,Heath Slocum,46' 10",128,5993.500,+16.00
163,0,06034,Marco Dawson,47' 1",132,6214.167,+13.00
164,0,10885,Robert Allenby,47' 2",125,5896.167,+25.00
164,0,06573,Brandt Jobe,47' 2",210,9913.583,+41.00
166,0,10809,Jim Furyk,47' 5",119,5640.417,+31.00
167,0,08537,J.P. Hayes,47' 6",93,4418.750,+24.00
168,0,21407,Arjun Atwal,47' 8",101,4815.500,+4.00
168,0,12645,Brent Geiberger,47' 8",69,3286.417,+18.00
170,0,08075,Jerry Kelly,47' 9",120,5733.750,+20.00
170,0,23788,D.J. Trahan,47' 9",127,6068.750,+6.00
172,0,24912,Will MacKenzie,47' 10",113,5402.833,+18.00
172,0,02239,Scott Verplank,47' 10",107,5115.083,+18.00
174,0,23108,Matt Kuchar,47' 11",67,3209.500,+13.00
174,0,02246,Duffy Waldorf,47' 11",83,3978.000,+23.00
176,0,01388,Robert Gamez,48' 0",140,6714.333,+37.00
177,0,19881,Robert Damron,48' 1",106,5095.333,+24.00
178,0,19824,Craig Barlow,48' 2",92,4430.000,+17.00
179,0,01175,Jim Carter,48' 4",80,3869.917,+22.00
179,0,28088,Matt Davidson,48' 4",84,4058.500,+20.00
179,0,23409,James Driscoll,48' 4",139,6716.167,+34.00
182,0,01707,Steve Lowery,48' 6",127,6159.333,+15.00
183,0,01928,Corey Pavin,48' 7",115,5584.333,+23.00
184,0,01619,Skip Kendall,48' 8",85,4135.917,+20.00
185,0,24140,Sean O'Hair,48' 10",151,7377.417,+20.00
185,0,22548,Patrick Sheehan,48' 10",168,8209.250,+34.00
187,0,01157,Tom Byrum,48' 11",117,5726.500,+23.00
188,0,12662,Thomas Levet,49' 1",61,2995.500,+20.00
189,0,01666,Bernhard Langer,49' 3",79,3889.000,+10.00
189,0,06595,Kevin Sutherland,49' 3",125,6153.833,+10.00
191,0,01599,Steve Jones,49' 6",83,4108.333,+30.00
191,0,01677,Tom Lehman,49' 6",109,5396.583,+35.00
193,0,01024,Billy Andrade,49' 7",133,6590.000,+30.00
194,0,12660,Jesper Parnevik,49' 11",120,5993.083,+12.00
195,0,22371,Aaron Baddeley,50' 3",201,10098.000,+33.00
196,0,21498,Hideto Tanihara,50' 4",91,4579.833,+24.00
197,0,10860,Justin Leonard,50' 7",86,4350.417,+22.00
198,0,07457,Steve Flesch,50' 9",94,4768.833,+17.00
199,0,01132,Mark Brooks,51' 10",88,4563.583,+23.00
199,0,01761,Len Mattiace,51' 10",158,8192.583,+21.00
201,0,01577,Lee Janzen,51' 11",100,5190.417,+24.00
202,0,01823,Larry Mize,52' 7",62,3258.417,+13.00
