RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,47959,Bryson DeChambeau,42' 6",9948.833,234,-69
2,0,25364,Paul Casey,43' 0",8607.417,200,-60
3,0,39975,Michael Kim,44' 6",6096.250,137,-37
4,0,23320,Ryan Palmer,44' 7",10111.000,227,-61
5,0,56278,Matthew Wolff,44' 9",7337.833,164,-19
6,0,33448,Justin Thomas,45' 6",10562.000,232,-56
7,0,34363,Tyrrell Hatton,45' 8",6756.167,148,-33
8,0,46970,Jon Rahm,45' 9",11748.333,257,-83
9,0,46717,Viktor Hovland,46' 7",12575.667,270,-55
9,0,26851,Marc Leishman,46' 7",10295.583,221,-32
11,0,47483,Will Zalatoris,46' 10",10671.667,228,-55
12,0,31646,Emiliano Grillo,47' 0",10198.500,217,-41
13,0,52372,Cameron Champ,47' 1",10169.917,216,-39
14,0,40006,Erik van Rooyen,47' 2",10891.250,231,-36
15,0,12716,Charley Hoffman,47' 7",11136.333,234,-47
15,0,30944,Jason Kokrak,47' 7",12268.167,258,-67
15,0,33667,Carlos Ortiz,47' 7",13283.833,279,-76
18,0,34255,Joseph Bramlett,47' 10",7365.167,154,-22
18,0,56762,Will Gordon,47' 10",9040.000,189,-32
18,0,31323,Gary Woodland,47' 10",9860.417,206,-47
21,0,36689,Brooks Koepka,48' 1",8800.000,183,-45
22,0,30110,Kyle Stanley,48' 2",10444.250,217,-31
23,0,34099,Harris English,48' 4",14789.167,306,-81
23,0,26329,Louis Oosthuizen,48' 4",10928.417,226,-56
25,0,40026,Daniel Berger,48' 6",13479.583,278,-53
25,0,27129,Luke List,48' 6",10674.500,220,-48
27,0,39971,Sungjae Im,48' 7",20630.833,425,-104
27,0,28237,Rory McIlroy,48' 7",10890.667,224,-32
27,0,37275,Sam Ryder,48' 7",10300.417,212,-32
27,0,23325,Vaughn Taylor,48' 7",8838.417,182,-34
31,0,29725,Tony Finau,48' 8",11437.333,235,-52
32,0,30926,Chris Kirk,48' 9",10830.583,222,-24
33,0,45157,Cam Davis,48' 10",13616.417,279,-73
34,0,48045,Michael Gellerman,48' 11",4842.500,99,-11
35,0,45486,Joaquin Niemann,49' 0",14858.000,303,-57
36,0,33141,Keegan Bradley,49' 1",13637.500,278,-73
36,0,35532,Tom Hoge,49' 1",15111.667,308,-37
38,0,34314,Sebastian Cappelen,49' 2",4822.167,98,-16
38,0,29518,Brendan Steele,49' 2",9146.583,186,-21
40,0,39997,Corey Conners,49' 3",14875.917,302,-47
40,0,39546,Keith Mitchell,49' 3",9952.667,202,-31
40,0,22056,Cameron Percy,49' 3",8956.333,182,-52
40,0,22405,Justin Rose,49' 3",6602.083,134,-30
44,0,29479,Scott Brown,49' 4",9179.833,186,-52
44,0,34213,Grayson Murray,49' 4",5572.417,113,-17
44,0,48081,Xander Schauffele,49' 4",11992.083,243,-69
47,0,27644,Brian Harman,49' 6",15436.583,312,-82
47,0,46442,Maverick McNealy,49' 6",10987.417,222,-45
47,0,50525,Collin Morikawa,49' 6",12422.417,251,-55
47,0,29221,Webb Simpson,49' 6",11542.583,233,-60
51,0,21209,Sergio Garcia,49' 7",11310.583,228,-63
51,0,35891,Cameron Smith,49' 7",11505.750,232,-45
53,0,39977,Max Homa,49' 9",11238.250,226,-46
54,0,48822,Sebastián Muñoz,49' 10",15106.167,303,-33
55,0,46046,Scottie Scheffler,49' 11",15270.000,306,-88
55,0,24502,Adam Scott,49' 11",8391.250,168,-37
55,0,27095,Nick Watney,49' 11",5238.417,105,-9
58,0,33419,Cameron Tringale,50' 0",12750.333,255,-53
59,0,35310,Lanto Griffin,50' 1",12779.583,255,-46
59,0,33597,Harry Higgs,50' 1",10975.417,219,-45
59,0,26476,Chez Reavie,50' 1",12070.500,241,-24
59,0,49960,Sepp Straka,50' 1",11120.417,222,-48
63,0,47504,Sam Burns,50' 2",11396.917,227,-57
63,0,32070,Rafael Campos,50' 2",5617.083,112,-13
65,0,29926,Danny Lee,50' 3",9199.333,183,-26
66,0,33120,Mark Anderson,50' 4",4784.750,95,-26
66,0,49766,Hank Lebioda,50' 4",8357.000,166,-27
66,0,01810,Phil Mickelson,50' 4",10060.583,200,-16
66,0,36871,Matthew NeSmith,50' 4",13697.583,272,-57
66,0,23623,Bo Van Pelt,50' 4",7351.083,146,-30
66,0,37189,Harold Varner III,50' 4",12171.500,242,-54
72,0,30925,Dustin Johnson,50' 5",10382.250,206,-49
73,0,32448,James Hahn,50' 6",9752.167,193,-33
73,0,30692,Scott Stallings,50' 6",10353.167,205,-44
75,0,25900,Lucas Glover,50' 8",13422.667,265,-45
75,0,33490,Bo Hoag,50' 8",11706.417,231,-35
75,0,32757,Patton Kizzire,50' 8",12879.833,254,-48
75,0,32254,Xinjun Zhang,50' 8",6896.083,136,-20
79,0,31557,Jim Herman,50' 9",8723.417,172,-22
79,0,27936,Martin Laird,50' 9",12076.750,238,-42
79,0,32150,Michael Thompson,50' 9",11361.417,224,-34
82,0,34563,Chesson Hadley,50' 10",8996.583,177,-19
82,0,31560,Brian Stuard,50' 10",14191.833,279,-27
84,0,52375,Doug Ghim,50' 11",11923.083,234,-36
84,0,48119,Ben Taylor,50' 11",4686.667,92,-28
84,0,27064,Jhonattan Vegas,50' 11",9423.917,185,-33
84,0,20396,Lee Westwood,50' 11",9780.083,192,-24
88,0,35658,Kris Ventura,51' 0",7808.167,153,-21
89,0,33413,Ben Martin,51' 1",5112.083,100,-16
89,0,32839,Hideki Matsuyama,51' 1",15481.000,303,-59
89,0,25396,Kevin Na,51' 1",14760.500,289,-41
92,0,24361,Pat Perez,51' 2",13199.750,258,-52
92,0,28252,Seamus Power,51' 2",7161.083,140,-37
94,0,29268,Bronson Burgoon,51' 3",8767.667,171,-25
95,0,27556,Ted Potter Jr.,51' 4",7858.833,153,-25
95,0,34264,Hudson Swafford,51' 4",10472.167,204,-45
97,0,24357,K.J. Choi,51' 5",6787.417,132,+12
97,0,28775,Nate Lashley,51' 5",8632.583,168,-23
97,0,53165,Doc Redman,51' 5",11828.750,230,-23
100,0,33204,Shane Lowry,51' 6",10858.083,211,-30
100,0,34466,Peter Malnati,51' 6",8863.167,172,-16
102,0,45526,Abraham Ancer,51' 7",15327.667,297,-70
102,0,20229,Stewart Cink,51' 7",12481.250,242,-59
102,0,24138,Ian Poulter,51' 7",9647.417,187,-26
105,0,32618,Rhein Gibson,51' 8",5063.583,98,-14
106,0,35506,Mackenzie Hughes,51' 9",12618.917,244,-38
106,0,27349,Alex Noren,51' 9",14494.417,280,-71
106,0,25804,Bubba Watson,51' 9",10767.417,208,-28
109,0,34098,Russell Henley,51' 11",12981.583,250,-40
109,0,36801,Mark Hubbard,51' 11",15358.250,296,-60
109,0,24024,Zach Johnson,51' 11",12308.250,237,-36
109,0,32640,Troy Merritt,51' 11",12092.417,233,-24
113,0,19803,Ryan Armour,52' 0",10091.417,194,-35
114,0,27214,Kevin Streelman,52' 1",14125.000,271,-44
115,0,35104,Tom Lewis,52' 2",10387.917,199,-35
115,0,49771,J.T. Poston,52' 2",13095.250,251,-46
117,0,29974,Branden Grace,52' 3",10394.667,199,-22
117,0,29908,C.T. Pan,52' 3",9565.833,183,-22
119,0,34076,Joel Dahmen,52' 4",11993.000,229,-4
120,0,35450,Patrick Cantlay,52' 5",12834.917,245,-58
121,0,29535,Brice Garnett,52' 6",10455.000,199,-37
121,0,47128,Richy Werenski,52' 6",14279.167,272,-47
123,0,23983,Luke Donald,52' 7",7045.167,134,-7
123,0,31420,Anirban Lahiri,52' 7",8039.083,153,-18
123,0,25818,Scott Piercy,52' 7",10668.750,203,-32
126,0,29478,Kevin Kisner,52' 8",13002.333,247,-26
127,0,26499,Rafa Cabrera Bello,52' 9",10966.833,208,-24
127,0,28679,Fabián Gómez,52' 9",5278.250,100,-11
127,0,46402,Talor Gooch,52' 9",15671.333,297,-64
127,0,37455,Si Woo Kim,52' 9",15302.000,290,-59
131,0,32102,Rickie Fowler,52' 10",10560.333,200,-15
132,0,51766,Wyndham Clark,52' 11",10056.250,190,-21
132,0,33410,Andrew Landry,52' 11",9627.667,182,-25
132,0,32333,Kevin Tway,52' 11",6775.250,128,-18
135,0,27942,Rob Oppenheim,53' 0",9165.500,173,-33
136,0,40042,Tyler McCumber,53' 1",8286.250,156,-7
137,0,25686,Jason Dufner,53' 2",10474.667,197,-23
138,0,29970,Dylan Frittelli,53' 3",9321.833,175,-14
138,0,19846,Brian Gay,53' 3",9641.417,181,-29
138,0,34431,Robert Streb,53' 3",11553.667,217,-35
141,0,28420,Ryan Brehm,53' 5",5552.167,104,-13
141,0,47347,Adam Schenk,53' 5",12182.833,228,-46
143,0,27974,Sung Kang,53' 6",11021.083,206,-6
144,0,22371,Aaron Baddeley,53' 8",5153.417,96,-15
144,0,36699,Patrick Rodgers,53' 8",12125.083,226,-54
146,0,30163,Henrik Norlander,53' 9",13534.500,252,-38
147,0,28089,Jason Day,53' 10",11358.000,211,-41
147,0,46550,Brandon Hagy,53' 10",7970.833,148,-26
147,0,34360,Patrick Reed,53' 10",13301.667,247,-49
150,0,33948,Byeong Hun An,54' 0",11722.833,217,-17
150,0,49298,Kramer Hickok,54' 0",10263.000,190,-31
152,0,24140,Sean O'Hair,54' 1",7350.083,136,-29
153,0,27554,Scott Harrington,54' 2",8725.333,161,-32
153,0,27770,Camilo Villegas,54' 2",8826.250,163,-27
155,0,32791,K.H. Lee,54' 3",15999.667,295,-55
155,0,35449,Adam Long,54' 3",13174.167,243,-26
157,0,33486,Roger Sloan,54' 4",9894.417,182,-27
157,0,39324,J.J. Spaun,54' 4",8690.583,160,-15
159,0,33122,Russell Knox,54' 7",13428.917,246,-50
160,0,33399,Adam Hadwin,54' 8",14217.500,260,-32
160,0,35461,Beau Hossler,54' 8",11206.417,205,-51
160,0,47993,Denny McCarthy,54' 8",13013.833,238,-25
163,0,30911,Tommy Fleetwood,54' 9",9258.417,169,-9
163,0,49964,Aaron Wise,54' 9",11662.667,213,-34
165,0,26300,Matt Jones,54' 10",13978.917,255,-57
166,0,27330,Josh Teater,54' 11",5984.250,109,-27
167,0,32139,Danny Willett,55' 0",5608.750,102,-20
168,0,34174,John Huh,55' 2",8611.417,156,-23
168,0,39953,Chase Seiffert,55' 2",9270.333,168,-14
168,0,51894,Vince Whaley,55' 2",9326.417,169,-43
171,0,40098,Matt Fitzpatrick,55' 3",11277.417,204,-41
171,0,23108,Matt Kuchar,55' 3",11001.083,199,-9
173,0,46435,Austin Cook,55' 4",10019.333,181,-20
173,0,34046,Jordan Spieth,55' 4",14059.250,254,-44
175,0,34256,Andrew Putnam,55' 6",13266.750,239,-14
176,0,26331,Charl Schwartzel,55' 7",14071.417,253,-55
177,0,27141,J.B. Holmes,56' 0",6158.500,110,-5
178,0,33404,Chris Baker,56' 1",6172.000,110,-4
179,0,32662,Michael Gligic,56' 4",9682.750,172,-44
180,0,23621,Rory Sabbatini,56' 6",11984.000,212,-17
181,0,26758,David Hearn,56' 11",7745.500,136,-2
182,0,45609,Tyler Duncan,57' 0",14930.333,262,-24
183,0,27649,Brandt Snedeker,57' 1",13131.167,230,-24
184,0,46441,Robby Shelton,57' 4",11758.250,205,-24
184,0,23788,D.J. Trahan,57' 4",7795.167,136,-22
186,0,32816,Satoshi Kodaira,57' 5",11652.250,203,-29
187,0,35230,Nelson Ledesma,57' 6",6612.333,115,-20
187,0,30927,Brendon Todd,57' 6",14723.667,256,-28
189,0,25493,Nick Taylor,57' 9",14140.000,245,-36
190,0,29420,Billy Horschel,58' 5",14602.750,250,-34
191,0,21961,Charles Howell III,58' 6",9301.333,159,-22
192,0,24924,Bill Haas,59' 2",5735.833,97,-11
193,0,25632,Jimmy Walker,59' 3",10731.167,181,-12
194,0,48887,Matt Wallace,59' 4",7239.417,122,-4
195,0,35617,Martin Trainer,61' 4",7724.583,126,-14
196,0,24781,Hunter Mahan,63' 3",6449.500,102,-8
