RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,01329,Brad Faxon,-17,2.95,993
2,0,01378,David Frost,-13,2.95,861
3,0,01928,Corey Pavin,-11,2.97,972
4,0,09011,David Duval,-10,2.97,912
5,0,01527,Scott Hoch,-9,2.98,1167
6,0,01346,Ed Fiori,-3,2.99,753
7,0,01457,Jay Haas,-2,2.99,1086
7,0,01943,Chris Perry,-2,2.99,837
7,0,02010,Loren Roberts,-2,2.99,984
7,0,02101,Joey Sindelar,-2,2.99,1062
11,0,01201,Lennie Clements,-1,3.00,1002
11,0,01510,Nolan Henke,-1,3.00,981
11,0,02104,Jeff Sluman,-1,3.00,1284
14,0,01175,Jim Carter,E,3.00,1299
15,0,06124,Patrick Burke,+1,3.00,888
16,0,01313,Steve Elkington,+2,3.01,768
16,0,01837,Gil Morgan,+2,3.01,744
16,0,01887,Mark O'Meara,+2,3.01,960
19,0,01116,Michael Bradley,+3,3.01,1047
19,0,01968,Nick Price,+3,3.01,624
19,0,02023,Clarence Rose,+3,3.01,1044
19,0,06613,Tommy Tolles,+3,3.01,1152
23,0,01475,Donnie Hammond,+4,3.02,738
23,0,01677,Tom Lehman,+4,3.01,948
25,0,01098,Jay Don Blake,+5,3.01,1107
25,0,01326,Nick Faldo,+5,3.02,672
25,0,01996,Mike Reid,+5,3.02,870
28,0,02321,Fuzzy Zoeller,+6,3.03,639
29,0,01235,Ben Crenshaw,+7,3.03,708
30,0,01024,Billy Andrade,+8,3.02,1059
30,0,01139,Olin Browne,+8,3.02,1143
30,0,01143,Brad Bryant,+8,3.02,1020
30,0,01323,Brad Fabel,+8,3.02,1053
30,0,02159,Curtis Strange,+8,3.03,954
30,0,02246,Duffy Waldorf,+8,3.03,825
36,0,08931,Glen Day,+9,3.02,1083
36,0,01306,David Edwards,+9,3.03,987
36,0,01320,Bob Estes,+9,3.03,783
36,0,01682,Wayne Levi,+9,3.03,870
36,0,01920,Craig Parry,+9,3.03,990
36,0,01971,Dillard Pruitt,+9,3.03,906
36,0,02146,Payne Stewart,+9,3.03,1059
43,0,01203,Russ Cochran,+10,3.03,1011
43,0,06064,Jeff Gallagher,+10,3.03,1029
43,0,02131,Mike Springer,+10,3.03,1035
43,0,02256,Tom Watson,+10,3.05,648
43,0,02267,D.A. Weibring,+10,3.05,645
48,0,01042,Paul Azinger,+11,3.04,939
48,0,01142,Bart Bryant,+11,3.04,939
48,0,01569,Peter Jacobsen,+11,3.04,780
48,0,01706,Davis Love III,+11,3.03,963
48,0,02186,Brian Tennyson,+11,3.04,915
53,0,10860,Justin Leonard,+12,3.03,1215
53,0,07235,John Morse,+12,3.03,1143
53,0,01945,Kenny Perry,+12,3.04,972
53,0,02115,Taylor Smith,+12,3.04,930
57,0,01014,Fulton Allem,+13,3.06,651
57,0,01557,John Inman,+13,3.04,960
57,0,01960,Don Pooley,+13,3.05,765
57,0,02049,Gene Sauers,+13,3.04,945
61,0,01072,Chip Beck,+14,3.04,1113
61,0,10505,Shane Bertsch,+14,3.05,897
61,0,06522,Ernie Els,+14,3.05,780
61,0,01435,Wayne Grady,+14,3.05,768
61,0,12626,Joey Gullion,+14,3.04,1053
61,0,01549,Mike Hulbert,+14,3.04,1152
61,0,10585,Scott McCarron,+14,3.04,1041
61,0,01876,Greg Norman,+14,3.07,612
61,0,12660,Jesper Parnevik,+14,3.05,828
61,0,02201,Jim Thorpe,+14,3.06,675
71,0,01707,Steve Lowery,+15,3.04,1215
71,0,01748,Doug Martin,+15,3.04,1113
71,0,01975,Tom Purtzer,+15,3.04,1011
71,0,02133,Craig Stadler,+15,3.07,675
75,0,01040,Emlyn Aubrey,+16,3.07,705
75,0,01385,Jim Gallagher Jr.,+16,3.05,891
75,0,01444,Ken Green,+16,3.05,996
75,0,01766,Billy Mayfair,+16,3.04,1131
75,0,02241,Bobby Wadkins,+16,3.04,1125
75,0,02279,Mark Wiebe,+16,3.05,891
81,0,01226,Fred Couples,+17,3.06,795
81,0,06034,Marco Dawson,+17,3.05,1053
81,0,10215,Charlie Rymer,+17,3.05,1089
84,0,02167,Mike Sullivan,+18,3.05,1044
84,0,02226,Tray Tyner,+18,3.09,627
86,0,01060,Dave Barr,+19,3.08,717
86,0,06214,Guy Boros,+19,3.05,1131
86,0,01307,Joel Edwards,+19,3.05,1140
86,0,01633,Tom Kite,+19,3.07,828
86,0,01810,Phil Mickelson,+19,3.06,927
91,0,01156,Curt Byrum,+20,3.09,672
91,0,01331,Rick Fehr,+20,3.07,897
91,0,01381,Fred Funk,+20,3.05,1320
91,0,01487,Jeff Hart,+20,3.08,798
91,0,01701,Bob Lohr,+20,3.06,1089
91,0,06090,Jim McGovern,+20,3.06,1056
91,0,01891,David Ogrin,+20,3.05,1248
91,0,02099,Scott Simpson,+20,3.07,840
91,0,02170,Hal Sutton,+20,3.06,1074
91,0,02214,Kirk Triplett,+20,3.07,885
101,0,07867,Woody Austin,+21,3.04,1428
101,0,01553,John Huston,+21,3.06,1011
101,0,06140,Sean Murphy,+21,3.06,981
101,0,01864,Larry Nelson,+21,3.07,915
105,0,01161,Mark Calcavecchia,+23,3.06,1239
105,0,10809,Jim Furyk,+23,3.06,1203
105,0,01823,Larry Mize,+23,3.08,876
105,0,06567,Vijay Singh,+23,3.06,1083
105,0,19913,Ron Whittaker,+23,3.10,714
110,0,01035,Tommy Armour III,+24,3.11,660
110,0,01093,Ronnie Black,+24,3.07,1044
110,0,01185,Brandel Chamblee,+24,3.09,843
110,0,01724,Jeff Maggert,+24,3.07,1092
114,0,07267,Allen Doyle,+25,3.07,1074
114,0,06044,Scott Gump,+25,3.06,1188
114,0,01958,Dan Pohl,+25,3.11,711
114,0,20259,Hisayuki Sasaki,+25,3.10,768
114,0,06577,John Wilson,+25,3.08,975
119,0,01261,Jay Delsing,+26,3.07,1056
119,0,01577,Lee Janzen,+26,3.07,1116
121,0,01604,Steve Jurgensen,+27,3.08,1065
121,0,01783,Mark McCumber,+27,3.13,612
121,0,02135,Mike Standly,+27,3.08,990
124,0,01938,David Peoples,+28,3.12,678
124,0,06657,Steve Rintoul,+28,3.09,915
124,0,07087,Hugh Royer III,+28,3.08,1110
127,0,02223,Bob Tway,+29,3.09,963
128,0,01196,Brian Claar,+30,3.07,1272
128,0,19883,Joe Daley,+30,3.09,948
128,0,10203,Bryan Gorman,+30,3.11,843
128,0,12782,Tim Herron,+30,3.07,1224
128,0,08075,Jerry Kelly,+30,3.08,1116
128,0,02171,Mike Swartz,+30,3.10,891
134,0,01361,Dan Forsman,+31,3.12,780
134,0,01723,Andrew Magee,+31,3.10,927
136,0,01219,John Cook,+32,3.09,1071
136,0,06315,Pete Jordan,+32,3.11,891
136,0,06012,Greg Kraft,+32,3.10,996
136,0,01797,Rocco Mediate,+32,3.12,831
136,0,06595,Kevin Sutherland,+32,3.07,1305
141,0,01157,Tom Byrum,+33,3.11,936
141,0,06036,Scott Dunlap,+33,3.10,984
141,0,01905,Joe Ozaki,+33,3.12,816
141,0,08375,Paul Stankowski,+33,3.12,855
141,0,02242,Lanny Wadkins,+33,3.13,753
146,0,06599,John Elliott,+34,3.16,627
146,0,06066,Gary Rusnak,+34,3.11,954
146,0,02245,Grant Waite,+34,3.11,912
149,0,10569,Mike Brisky,+35,3.11,996
149,0,01132,Mark Brooks,+35,3.09,1215
149,0,01334,Keith Fergus,+35,3.10,1017
149,0,10213,Dicky Pride,+35,3.11,975
153,0,01096,Phil Blackmar,+36,3.09,1137
153,0,01133,Billy Ray Brown,+36,3.12,939
153,0,10649,Tom Scherrer,+36,3.10,1086
153,0,08385,Omar Uresti,+36,3.09,1143
157,0,01388,Robert Gamez,+37,3.12,918
157,0,06643,Paul Goydos,+37,3.11,1017
157,0,06332,Neal Lancaster,+37,3.09,1242
157,0,08547,John Maginnes,+37,3.11,996
161,0,01006,John Adams,+38,3.12,939
161,0,02218,Ted Tryba,+38,3.09,1248
163,0,08337,Mike Heinen,+39,3.10,1164
163,0,02008,Lee Rinker,+39,3.10,1215
165,0,10425,Jay Williamson,+40,3.13,939
165,0,02303,Robert Wrenn,+40,3.14,879
167,0,20051,Joe Acosta Jr.,+41,3.14,867
167,0,11032,Frank Lickliter II,+41,3.12,1029
169,0,01374,Robin Freeman,+42,3.10,1248
169,0,06617,Brian Henninger,+42,3.12,1023
169,0,01607,Brian Kamm,+42,3.12,1059
172,0,01603,Jeff Julian,+43,3.15,843
172,0,01771,Blaine McCallister,+43,3.12,1101
174,0,01200,Keith Clearwater,+44,3.14,948
174,0,01414,Bob Gilder,+44,3.13,1038
174,0,08993,Franklin Langham,+44,3.12,1128
177,0,12781,Scott Medlin,+45,3.21,642
178,0,01725,John Mahaffey,+46,3.17,789
178,0,20505,Lucas Parsons,+46,3.20,684
180,0,06527,Steve Stricker,+48,3.14,996
181,0,02206,David Toms,+49,3.14,1083
182,0,01249,John Daly,+50,3.17,864
182,0,01599,Steve Jones,+50,3.15,996
182,0,07101,Dave Stockton Jr.,+50,3.13,1122
185,0,20095,Carl Paulson,+51,3.14,1068
185,0,02106,Chris Smith,+51,3.16,972
187,0,20098,Stuart Appleby,+54,3.14,1161
188,0,01068,Andy Bean,+57,3.19,909
