RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,01408,Kelly Gibson,-147,4.63,1975
2,0,01161,Mark Calcavecchia,-141,4.61,1815
3,0,07867,Woody Austin,-140,4.66,2065
4,0,06332,Neal Lancaster,-139,4.61,1775
5,0,06567,Vijay Singh,-138,4.56,1580
6,0,01891,David Ogrin,-131,4.64,1840
7,0,12782,Tim Herron,-130,4.64,1805
8,0,01706,Davis Love III,-129,4.52,1350
9,0,01707,Steve Lowery,-127,4.63,1735
10,0,02104,Jeff Sluman,-126,4.64,1765
11,0,10809,Jim Furyk,-125,4.64,1725
12,0,06034,Marco Dawson,-124,4.61,1600
12,0,06613,Tommy Tolles,-124,4.61,1605
14,0,01527,Scott Hoch,-123,4.63,1665
14,0,02008,Lee Rinker,-123,4.65,1775
14,0,02146,Payne Stewart,-123,4.61,1570
17,0,01307,Joel Edwards,-122,4.63,1665
18,0,01096,Phil Blackmar,-120,4.64,1645
18,0,01887,Mark O'Meara,-120,4.57,1405
20,0,01116,Michael Bradley,-119,4.61,1515
20,0,01226,Fred Couples,-119,4.48,1140
22,0,20098,Stuart Appleby,-118,4.66,1745
22,0,01457,Jay Haas,-118,4.63,1600
24,0,08931,Glen Day,-117,4.62,1540
25,0,01577,Lee Janzen,-116,4.65,1635
26,0,01374,Robin Freeman,-114,4.68,1785
27,0,01196,Brian Claar,-113,4.69,1810
27,0,09011,David Duval,-113,4.56,1285
29,0,01175,Jim Carter,-112,4.70,1865
29,0,08337,Mike Heinen,-112,4.67,1680
29,0,01724,Jeff Maggert,-112,4.64,1555
32,0,06214,Guy Boros,-111,4.66,1630
32,0,01334,Keith Fergus,-111,4.64,1525
34,0,01132,Mark Brooks,-110,4.68,1695
34,0,02101,Joey Sindelar,-110,4.65,1585
36,0,06595,Kevin Sutherland,-109,4.71,1865
37,0,01006,John Adams,-108,4.62,1425
37,0,07087,Hugh Royer III,-108,4.66,1605
39,0,01385,Jim Gallagher Jr.,-106,4.61,1355
39,0,01599,Steve Jones,-106,4.59,1305
39,0,02218,Ted Tryba,-106,4.71,1825
42,0,01323,Brad Fabel,-105,4.66,1525
42,0,01864,Larry Nelson,-105,4.61,1335
44,0,01098,Jay Don Blake,-104,4.68,1605
