RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,06522,Ernie Els,-1.000
1,0,01527,Scott Hoch,-1.000
1,0,01920,Craig Parry,-1.000
4,0,20157,Retief Goosen,-.917
4,0,06373,José María Olazábal,-.917
6,0,01945,Kenny Perry,-.813
7,0,20094,Jonathan Kaye,-.769
8,0,12823,Carlos Franco,-.733
9,0,20098,Stuart Appleby,-.727
9,0,01457,Jay Haas,-.727
11,0,21805,Harrison Frazar,-.708
12,0,23623,Bo Van Pelt,-.688
13,0,01219,John Cook,-.667
13,0,23983,Luke Donald,-.667
13,0,01677,Tom Lehman,-.667
13,0,10423,Mike Weir,-.667
17,0,02239,Scott Verplank,-.647
18,0,06004,Stephen Ames,-.643
18,0,24925,Jonathan Byrd,-.643
20,0,01157,Tom Byrum,-.636
21,0,01127,Danny Briggs,-.625
22,0,02049,Gene Sauers,-.619
23,0,10107,Deane Pappas,-.615
24,0,07749,Brett Quigley,-.611
25,0,21633,Steve Allan,-.600
25,0,10885,Robert Allenby,-.600
25,0,01313,Steve Elkington,-.600
25,0,08337,Mike Heinen,-.600
25,0,01887,Mark O'Meara,-.600
25,0,20663,Brenden Pappas,-.600
25,0,02010,Loren Roberts,-.600
32,0,20472,Alex Cejka,-.588
32,0,06595,Kevin Sutherland,-.588
34,0,01381,Fred Funk,-.583
35,0,24290,D.J. Brigman,-.579
35,0,23108,Matt Kuchar,-.579
37,0,07223,Brian Bateman,-.571
37,0,23614,Rich Beem,-.571
37,0,22621,Ben Curtis,-.571
40,0,06567,Vijay Singh,-.565
41,0,01249,John Daly,-.563
42,0,20104,Ken Duke,-.560
43,0,08931,Glen Day,-.556
43,0,20572,Rod Pampling,-.556
45,0,21893,Brian Kortan,-.545
46,0,07867,Woody Austin,-.538
46,0,01553,John Huston,-.538
46,0,21731,Freddie Jacobson,-.538
46,0,01685,J.L. Lewis,-.538
46,0,01926,Steve Pate,-.538
51,0,22371,Aaron Baddeley,-.533
52,0,24507,Jason Bohn,-.526
52,0,01388,Robert Gamez,-.526
54,0,01161,Mark Calcavecchia,-.524
55,0,19881,Robert Damron,-.522
55,0,01361,Dan Forsman,-.522
57,0,20498,Briny Baird,-.500
57,0,07721,Pat Bates,-.500
57,0,01132,Mark Brooks,-.500
57,0,20229,Stewart Cink,-.500
57,0,01203,Russ Cochran,-.500
57,0,01226,Fred Couples,-.500
57,0,20121,Todd Fischer,-.500
57,0,01378,David Frost,-.500
57,0,01473,Todd Hamilton,-.500
57,0,06575,Dudley Hart,-.500
57,0,23063,Scott Hend,-.500
57,0,23353,J.J. Henry,-.500
57,0,26420,Richard Johnson,-.500
57,0,24781,Hunter Mahan,-.500
57,0,01797,Rocco Mediate,-.500
57,0,12660,Jesper Parnevik,-.500
57,0,01927,Dennis Paulson,-.500
57,0,01948,Tim Petrovic,-.500
57,0,22405,Justin Rose,-.500
57,0,20645,John Senden,-.500
57,0,23325,Vaughn Taylor,-.500
57,0,06078,Esteban Toledo,-.500
57,0,12602,Dean Wilson,-.500
80,0,12705,Cliff Kresge,-.476
80,0,25396,Kevin Na,-.476
82,0,01042,Paul Azinger,-.471
82,0,19846,Brian Gay,-.471
82,0,12753,David Morland IV,-.471
85,0,12782,Tim Herron,-.467
85,0,01724,Jeff Maggert,-.467
85,0,10912,Craig Perks,-.467
88,0,01577,Lee Janzen,-.462
88,0,23552,Hank Kuehne,-.462
88,0,12680,Shigeki Maruyama,-.462
88,0,21878,Mark Wilson,-.462
92,0,01024,Billy Andrade,-.458
92,0,23541,Ben Crane,-.458
92,0,21959,Ted Purdy,-.458
95,0,24357,K.J. Choi,-.455
96,0,01766,Billy Mayfair,-.450
97,0,07363,Craig Bowden,-.444
97,0,22046,Geoff Ogilvy,-.444
99,0,02214,Kirk Triplett,-.438
100,0,08123,Jeff Brehaut,-.432
101,0,06214,Guy Boros,-.429
101,0,19825,Darren Clarke,-.429
101,0,01706,Davis Love III,-.429
101,0,01810,Phil Mickelson,-.429
105,0,01329,Brad Faxon,-.417
105,0,25345,Carl Pettersson,-.417
105,0,02002,John Riegger,-.417
105,0,26287,Roland Thatcher,-.417
109,0,06621,Joe Durant,-.412
109,0,12645,Brent Geiberger,-.412
109,0,01928,Corey Pavin,-.412
109,0,22913,John Rollins,-.412
113,0,01035,Tommy Armour III,-.400
113,0,12652,Cameron Beckman,-.400
113,0,12510,Chad Campbell,-.400
113,0,23135,Tim Clark,-.400
113,0,25686,Jason Dufner,-.400
113,0,21209,Sergio Garcia,-.400
113,0,24024,Zach Johnson,-.400
113,0,08339,Spike McRoy,-.400
113,0,08793,Tiger Woods,-.400
122,0,20850,Daniel Chopra,-.393
123,0,21961,Charles Howell III,-.391
123,0,10585,Scott McCarron,-.391
125,0,08075,Jerry Kelly,-.389
125,0,10425,Jay Williamson,-.389
127,0,06251,Chris DiMarco,-.385
127,0,06613,Tommy Tolles,-.385
129,0,01938,David Peoples,-.381
130,0,24361,Pat Perez,-.379
131,0,08881,Tripp Isenhour,-.375
131,0,07939,Dan Olsen,-.375
131,0,01941,Tom Pernice Jr.,-.375
134,0,23338,David Gossett,-.368
134,0,23307,Roger Tambellini,-.368
136,0,01139,Olin Browne,-.364
136,0,19972,José Coceres,-.364
136,0,11123,Chris Couch,-.364
136,0,02245,Grant Waite,-.364
140,0,21949,Joe Ogilvie,-.357
140,0,06527,Steve Stricker,-.357
142,0,20029,Notah Begay III,-.353
143,0,01619,Skip Kendall,-.350
144,0,21407,Arjun Atwal,-.348
145,0,23613,Rich Barcelo,-.333
145,0,20378,Mathias Grönberg,-.333
145,0,10733,Kent Jones,-.333
145,0,25237,Kevin Muncrief,-.333
149,0,01261,Jay Delsing,-.320
150,0,20593,Greg Chalmers,-.318
150,0,22548,Patrick Sheehan,-.318
152,0,06332,Neal Lancaster,-.316
153,0,10201,Matt Gogel,-.313
154,0,20433,Mark Hensby,-.310
155,0,06197,Michael Allen,-.308
155,0,12760,Danny Ellis,-.308
155,0,08385,Omar Uresti,-.308
158,0,20548,Hidemichi Tanaka,-.304
159,0,20382,Stephen Leaney,-.300
159,0,20634,Peter Lonard,-.300
159,0,23320,Ryan Palmer,-.300
162,0,02101,Joey Sindelar,-.296
163,0,02104,Jeff Sluman,-.294
164,0,19824,Craig Barlow,-.292
164,0,12394,Tom Carter,-.292
166,0,01666,Bernhard Langer,-.286
166,0,20628,Arron Oberholser,-.286
168,0,11032,Frank Lickliter II,-.278
169,0,10860,Justin Leonard,-.273
170,0,02246,Duffy Waldorf,-.263
171,0,02106,Chris Smith,-.261
172,0,21646,David Branshaw,-.250
172,0,01707,Steve Lowery,-.250
172,0,12682,Hirofumi Miyase,-.250
172,0,20127,Chris Riley,-.250
172,0,24502,Adam Scott,-.250
172,0,02206,David Toms,-.250
178,0,08835,Kris Cox,-.231
179,0,20585,Niclas Fasth,-.222
179,0,23497,Tag Ridings,-.222
181,0,07457,Steve Flesch,-.200
181,0,25900,Lucas Glover,-.200
181,0,01771,Blaine McCallister,-.200
181,0,06515,Shaun Micheel,-.200
185,0,02223,Bob Tway,-.188
186,0,01320,Bob Estes,-.167
187,0,22293,Heath Slocum,-.143
188,0,08537,J.P. Hayes,-.133
189,0,20580,Andre Stolz,-.125
190,0,01761,Len Mattiace,-.118
190,0,23621,Rory Sabbatini,-.118
192,0,06809,Bob Burns,-.091
192,0,10213,Dicky Pride,-.091
194,0,01142,Bart Bryant,-.083
195,0,02099,Scott Simpson,E
