RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
78,0,34264,Hudson Swafford,99.73,1097,23,1071
79,0,26300,Matt Jones,99.72,717,18,697
79,0,29476,Kyle Reifers,99.72,1082,37,1042
79,0,25632,Jimmy Walker,99.72,727,24,701
82,0,26758,David Hearn,99.71,1020,28,989
82,0,32757,Patton Kizzire,99.71,1022,35,984
82,0,29926,Danny Lee,99.71,1049,30,1016
85,0,33413,Ben Martin,99.69,982,26,953
86,0,36801,Mark Hubbard,99.67,900,27,870
86,0,35879,Kelly Kraft,99.67,911,22,886
88,0,31416,Derek Fathauer,99.66,895,20,872
89,0,40058,Zac Blair,99.65,1148,53,1091
90,0,29725,Tony Finau,99.62,1310,44,1261
91,0,06522,Ernie Els,99.61,514,15,497
92,0,39954,Cody Gribble,99.59,987,41,942
93,0,19803,Ryan Armour,99.57,694,23,668
94,0,24924,Bill Haas,99.52,1047,25,1017
94,0,39324,J.J. Spaun,99.52,1047,28,1014
96,0,27936,Martin Laird,99.51,1014,32,977
97,0,20229,Stewart Cink,99.49,1170,47,1117
97,0,46601,Trey Mullinax,99.49,984,26,953
99,0,24357,K.J. Choi,99.48,769,20,745
99,0,25720,Chad Collins,99.48,771,12,755
101,0,33448,Justin Thomas,99.46,922,29,888
102,0,24361,Pat Perez,99.43,1048,35,1007
103,0,34021,Bud Cauley,99.40,1166,20,1139
104,0,23621,Rory Sabbatini,99.36,780,25,750
105,0,37278,Nicholas Lindheim,99.35,617,19,594
105,0,22405,Justin Rose,99.35,771,30,736
107,0,28132,Tyrone Van Aswegen,99.30,1146,30,1108
108,0,46550,Brandon Hagy,99.29,982,24,951
109,0,22371,Aaron Baddeley,99.24,658,15,638
110,0,47959,Bryson DeChambeau,99.23,1044,27,1009
111,0,40009,Dominic Bozzelli,99.22,774,17,751
112,0,21961,Charles Howell III,99.19,990,27,955
113,0,34213,Grayson Murray,99.17,1209,34,1165
114,0,34358,Jonathan Randolph,99.15,703,17,680
115,0,46443,Brian Campbell,99.13,573,14,554
116,0,25240,D.A. Points,99.07,863,31,824
117,0,29289,S.Y. Noh,99.06,1067,31,1026
118,0,28093,Miguel Angel Carballo,99.04,623,18,599
118,0,32366,Kevin Chappell,99.04,1040,26,1004
120,0,35891,Cameron Smith,99.02,1017,23,984
121,0,24507,Jason Bohn,99.00,899,27,863
121,0,29479,Scott Brown,99.00,1099,30,1058
123,0,33120,Mark Anderson,98.99,595,13,576
123,0,12716,Charley Hoffman,98.99,1288,30,1245
123,0,24138,Ian Poulter,98.99,789,17,764
126,0,29461,Jamie Lovemark,98.95,1145,29,1104
126,0,31202,William McGirt,98.95,1043,21,1011
128,0,26596,Ryan Moore,98.93,933,19,904
129,0,31323,Gary Woodland,98.89,987,22,954
130,0,26499,Rafa Cabrera Bello,98.88,626,13,606
130,0,33204,Shane Lowry,98.88,536,15,515
132,0,49771,J.T. Poston,98.87,1060,22,1026
133,0,20157,Retief Goosen,98.81,587,7,573
134,0,25493,Nick Taylor,98.76,1209,29,1165
135,0,28420,Ryan Brehm,98.73,946,28,906
135,0,25686,Jason Dufner,98.73,1027,30,984
137,0,33141,Keegan Bradley,98.72,1329,34,1278
138,0,23541,Ben Crane,98.71,1009,24,972
139,0,26331,Charl Schwartzel,98.69,689,11,669
140,0,29740,Brad Fritsch,98.68,608,13,587
140,0,27214,Kevin Streelman,98.68,1139,31,1093
142,0,29908,C.T. Pan,98.66,1119,28,1076
142,0,29221,Webb Simpson,98.66,1192,34,1142
144,0,27141,J.B. Holmes,98.63,879,24,843
145,0,27770,Camilo Villegas,98.62,867,31,824
146,0,27958,Ryan Blaum,98.61,1153,30,1107
147,0,46501,Ollie Schniederjans,98.60,1144,20,1108
147,0,25804,Bubba Watson,98.60,786,20,755
149,0,23353,J.J. Henry,98.58,1129,23,1090
150,0,27963,Chris Stroud,98.55,691,16,665
151,0,47128,Richy Werenski,98.54,889,21,855
152,0,29518,Brendan Steele,98.53,1018,33,970
153,0,22986,Søren Kjeldsen,98.52,474,10,457
153,0,30110,Kyle Stanley,98.52,1351,32,1299
155,0,22056,Cameron Percy,98.48,789,15,762
156,0,25198,Francesco Molinari,98.47,851,21,817
157,0,27129,Luke List,98.42,1264,39,1205
158,0,20104,Ken Duke,98.40,875,18,843
159,0,34431,Robert Streb,98.37,1225,29,1176
160,0,28237,Rory McIlroy,98.30,528,14,505
161,0,20472,Alex Cejka,98.26,922,22,884
162,0,37189,Harold Varner III,98.24,1250,29,1199
163,0,28307,Matt Every,98.20,889,26,847
163,0,33419,Cameron Tringale,98.20,943,20,906
165,0,46732,Rick Lamb,98.17,545,16,519
166,0,32200,Roberto Castro,98.12,799,18,766
167,0,35110,Brett Drewitt,98.09,627,16,599
167,0,30926,Chris Kirk,98.09,997,25,953
169,0,27064,Jhonattan Vegas,98.06,1033,21,992
170,0,24502,Adam Scott,98.01,604,20,572
171,0,20572,Rod Pampling,97.96,978,22,936
172,0,32839,Hideki Matsuyama,97.95,880,25,837
173,0,24358,Robert Garrigus,97.83,877,22,836
174,0,29485,Brett Stegmaier,97.79,859,21,819
175,0,35300,Andrew Loupe,97.76,671,12,644
175,0,30692,Scott Stallings,97.76,983,23,938
177,0,21209,Sergio Garcia,97.74,665,15,635
178,0,37455,Si Woo Kim,97.71,874,23,831
179,0,33122,Russell Knox,97.70,782,18,746
180,0,25818,Scott Piercy,97.62,715,17,681
181,0,23497,Tag Ridings,97.54,731,21,692
182,0,33948,Byeong Hun An,97.50,839,20,798
183,0,20771,Steven Alker,97.49,756,16,721
184,0,30852,Ryo Ishikawa,97.40,615,10,589
185,0,46440,Smylie Kaufman,97.39,920,22,874
186,0,31420,Anirban Lahiri,97.37,876,22,831
187,0,26289,Boo Weekley,97.15,913,29,858
188,0,29974,Branden Grace,97.10,690,16,654
189,0,30944,Jason Kokrak,96.76,1235,34,1161
190,0,23320,Ryan Palmer,96.45,760,12,721
