RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,26951,Johnson Wagner,1' 8",57.250,35,2
2,0,20229,Stewart Cink,1' 10",56.417,31,152
3,0,28237,Rory McIlroy,2' 0",61.583,31,17
3,0,25240,D.A. Points,2' 0",49.250,25,182
5,0,34409,David Lingmerth,2' 1",65.583,32,86
6,0,35545,Blayne Barber,2' 2",64.583,30,114
6,0,33141,Keegan Bradley,2' 2",90.000,41,131
6,0,25396,Kevin Na,2' 2",74.167,34,8
6,0,26329,Louis Oosthuizen,2' 2",57.167,26,3
6,0,28252,Seamus Power,2' 2",95.750,44,7
6,0,34431,Robert Streb,2' 2",78.500,36,184
12,0,20472,Alex Cejka,2' 3",71.667,32,6
12,0,37338,Zecheng Dou,2' 3",31.917,14,191
12,0,36689,Brooks Koepka,2' 3",57.583,26,12
12,0,26596,Ryan Moore,2' 3",66.667,30,4
12,0,35891,Cameron Smith,2' 3",52.583,23,38
12,0,25892,Steve Wheatcroft,2' 3",43.250,19,42
18,0,40009,Dominic Bozzelli,2' 4",69.667,30,78
18,0,34021,Bud Cauley,2' 4",63.083,27,56
18,0,29926,Danny Lee,2' 4",71.250,31,46
18,0,22405,Justin Rose,2' 4",61.250,26,15
18,0,39328,Conrad Shindler,2' 4",67.917,29,58
18,0,33448,Justin Thomas,2' 4",79.500,34,24
24,0,40058,Zac Blair,2' 5",70.083,29,33
24,0,29535,Brice Garnett,2' 5",93.000,38,83
24,0,35506,Mackenzie Hughes,2' 5",68.667,28,177
24,0,24781,Hunter Mahan,2' 5",58.833,24,80
24,0,24138,Ian Poulter,2' 5",50.000,21,123
24,0,26476,Chez Reavie,2' 5",78.667,33,27
24,0,34264,Hudson Swafford,2' 5",63.750,26,179
31,0,46435,Austin Cook,2' 6",125.417,51,28
31,0,23353,J.J. Henry,2' 6",77.000,31,171
31,0,33413,Ben Martin,2' 6",70.250,28,81
31,0,25572,Graeme McDowell,2' 6",65.500,26,61
31,0,25834,Daniel Summerhays,2' 6",54.917,22,167
31,0,32333,Kevin Tway,2' 6",131.667,52,132
37,0,33948,Byeong Hun An,2' 7",88.167,34,37
37,0,35450,Patrick Cantlay,2' 7",70.250,27,109
37,0,29974,Branden Grace,2' 7",39.333,15,105
37,0,34098,Russell Henley,2' 7",59.500,23,175
37,0,39546,Keith Mitchell,2' 7",88.417,34,137
37,0,29221,Webb Simpson,2' 7",110.917,43,1
37,0,27649,Brandt Snedeker,2' 7",89.917,35,57
37,0,29485,Brett Stegmaier,2' 7",99.167,38,140
37,0,32254,Xinjun Zhang,2' 7",48.750,19,95
46,0,34099,Harris English,2' 8",101.083,38,103
46,0,24358,Robert Garrigus,2' 8",115.083,43,129
46,0,01810,Phil Mickelson,2' 8",90.333,34,91
46,0,27214,Kevin Streelman,2' 8",76.500,29,43
50,0,30978,Kiradech Aphibarnrat,2' 9",54.167,20,157
50,0,27895,Jonas Blixt,2' 9",79.750,29,130
50,0,47959,Bryson DeChambeau,2' 9",77.917,28,63
50,0,35532,Tom Hoge,2' 9",133.917,49,34
50,0,27974,Sung Kang,2' 9",94.000,34,189
50,0,30944,Jason Kokrak,2' 9",116.583,42,162
50,0,35879,Kelly Kraft,2' 9",91.167,33,77
50,0,26851,Marc Leishman,2' 9",110.500,40,75
50,0,23621,Rory Sabbatini,2' 9",96.000,35,35
50,0,29223,Sam Saunders,2' 9",107.667,39,147
50,0,32150,Michael Thompson,2' 9",74.167,27,148
61,0,31646,Emiliano Grillo,2' 10",105.333,37,41
61,0,33399,Adam Hadwin,2' 10",94.417,33,85
61,0,27644,Brian Harman,2' 10",126.333,45,126
61,0,29420,Billy Horschel,2' 10",84.750,30,98
61,0,32816,Satoshi Kodaira,2' 10",68.083,24,192
61,0,31202,William McGirt,2' 10",130.333,46,19
61,0,27349,Alex Noren,2' 10",71.000,25,30
61,0,24140,Sean O'Hair,2' 10",88.083,31,110
61,0,24502,Adam Scott,2' 10",94.333,33,168
61,0,39324,J.J. Spaun,2' 10",92.667,33,150
61,0,34046,Jordan Spieth,2' 10",101.333,36,31
61,0,28132,Tyrone Van Aswegen,2' 10",124.750,44,97
73,0,29479,Scott Brown,2' 11",126.417,43,170
73,0,32102,Rickie Fowler,2' 11",92.833,32,14
73,0,19846,Brian Gay,2' 11",124.333,43,13
73,0,37455,Si Woo Kim,2' 11",150.417,51,118
73,0,37454,Whee Kim,2' 11",93.000,32,87
73,0,27129,Luke List,2' 11",141.250,48,90
73,0,25818,Scott Piercy,2' 11",111.667,38,145
73,0,49771,J.T. Poston,2' 11",63.500,22,111
73,0,27556,Ted Potter Jr.,2' 11",96.917,33,113
73,0,46970,Jon Rahm,2' 11",69.250,24,121
73,0,33419,Cameron Tringale,2' 11",88.000,30,160
73,0,47128,Richy Werenski,2' 11",101.333,35,138
85,0,22371,Aaron Baddeley,3' 0",170.167,56,39
85,0,25364,Paul Casey,3' 0",62.583,21,50
85,0,32366,Kevin Chappell,3' 0",109.583,37,141
85,0,34076,Joel Dahmen,3' 0",98.750,33,11
85,0,29725,Tony Finau,3' 0",132.000,44,119
85,0,12716,Charley Hoffman,3' 0",107.583,36,143
85,0,35461,Beau Hossler,3' 0",128.000,43,58
85,0,24024,Zach Johnson,3' 0",109.917,37,25
85,0,30926,Chris Kirk,3' 0",136.250,46,10
85,0,34466,Peter Malnati,3' 0",110.250,37,36
85,0,20572,Rod Pampling,3' 0",72.500,24,134
85,0,29484,Peter Uihlein,3' 0",66.500,22,102
85,0,49964,Aaron Wise,3' 0",118.167,39,141
98,0,29268,Bronson Burgoon,3' 1",88.750,29,156
98,0,28089,Jason Day,3' 1",55.917,18,25
98,0,28307,Matt Every,3' 1",124.417,40,188
98,0,32757,Patton Kizzire,3' 1",115.333,37,160
98,0,27936,Martin Laird,3' 1",101.750,33,73
98,0,34256,Andrew Putnam,3' 1",105.500,34,32
98,0,34358,Jonathan Randolph,3' 1",108.083,35,64
98,0,46501,Ollie Schniederjans,3' 1",122.833,40,126
98,0,31560,Brian Stuard,3' 1",145.333,47,72
98,0,27095,Nick Watney,3' 1",136.000,44,153
98,0,31323,Gary Woodland,3' 1",99.917,32,173
98,0,08793,Tiger Woods,3' 1",91.583,30,4
110,0,19803,Ryan Armour,3' 2",170.083,54,55
110,0,48084,Wesley Bryan,3' 2",97.167,31,53
110,0,24925,Jonathan Byrd,3' 2",116.083,37,93
110,0,25900,Lucas Glover,3' 2",79.417,25,64
