RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01766,Billy Mayfair,485872
2,0,01846,Jodie Mudd,478450
3,0,01706,Davis Love III,375280
4,0,02100,Tim Simpson,372312
5,0,02223,Bob Tway,339094
6,0,01682,Wayne Levi,334250
7,0,01219,John Cook,331944
8,0,01887,Mark O'Meara,322216
9,0,01435,Wayne Grady,314513
10,0,01049,Ian Baker-Finch,301654
11,0,01385,Jim Gallagher Jr.,287424
12,0,01633,Tom Kite,271003
13,0,02101,Joey Sindelar,244780
14,0,06373,José María Olazábal,236800
15,0,01072,Chip Beck,235437
16,0,01510,Nolan Henke,224500
17,0,01042,Paul Azinger,224033
18,0,02010,Loren Roberts,221926
19,0,01968,Nick Price,219999
20,0,01928,Corey Pavin,219946
21,0,01226,Fred Couples,200520
22,0,01837,Gil Morgan,172252
23,0,01823,Larry Mize,170360
24,0,02242,Lanny Wadkins,162600
25,0,01639,Kenny Knox,156735
26,0,01559,Hale Irwin,155888
27,0,01876,Greg Norman,150095
28,0,01129,Bill Britton,144073
29,0,02146,Payne Stewart,142993
30,0,01313,Steve Elkington,137391
31,0,02279,Mark Wiebe,134536
32,0,01725,John Mahaffey,127398
33,0,01946,Peter Persons,126396
34,0,02294,Willie Wood,125488
35,0,02186,Brian Tennyson,122618
36,0,06284,Jim Hallet,118440
37,0,02322,Richard Zokol,117489
38,0,02049,Gene Sauers,116295
39,0,01926,Steve Pate,114714
40,0,01938,David Peoples,112024
41,0,01320,Bob Estes,109285
42,0,01096,Phil Blackmar,102991
43,0,01468,Gary Hallberg,97235
44,0,01288,Ed Dougherty,92369
45,0,02298,Jim Woodward,91601
46,0,01024,Billy Andrade,89817
47,0,01527,Scott Hoch,89781
48,0,02076,Peter Senior,89377
49,0,01378,David Frost,87349
50,0,01715,Mark Lye,86463
51,0,01006,John Adams,84112
52,0,01161,Mark Calcavecchia,82527
53,0,02230,Stan Utley,81652
54,0,02225,Howard Twitty,77307
55,0,01690,Bruce Lietzke,77294
56,0,01060,Dave Barr,76521
57,0,01771,Blaine McCallister,76308
