RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
36,0,01161,Mark Calcavecchia,54.62,71,130,+33.00
37,0,10201,Matt Gogel,54.55,72,132,+42.00
38,0,20548,Hidemichi Tanaka,54.49,85,156,+41.00
39,0,01175,Jim Carter,54.11,79,146,+48.00
40,0,07457,Steve Flesch,53.99,88,163,+46.00
41,0,08075,Jerry Kelly,53.90,83,154,+46.00
42,0,20645,John Senden,53.67,95,177,+31.00
43,0,02206,David Toms,53.49,69,129,+26.00
44,0,23108,Matt Kuchar,53.47,54,101,+27.00
45,0,01948,Tim Petrovic,53.46,85,159,+55.00
46,0,22371,Aaron Baddeley,53.33,64,120,+39.00
46,0,07749,Brett Quigley,53.33,72,135,+35.00
48,0,19881,Robert Damron,53.22,91,171,+52.00
49,0,01475,Donnie Hammond,53.15,76,143,+34.00
50,0,26950,John Morgan,53.10,77,145,+47.00
51,0,01938,David Peoples,53.08,69,130,+32.00
52,0,23621,Rory Sabbatini,53.06,78,147,+36.00
53,0,01329,Brad Faxon,52.87,83,157,+44.00
54,0,01619,Skip Kendall,52.76,86,163,+53.00
55,0,01706,Davis Love III,52.73,58,110,+30.00
56,0,12645,Brent Geiberger,52.69,49,93,+44.00
57,0,20472,Alex Cejka,52.55,72,137,+31.00
58,0,06332,Neal Lancaster,52.45,75,143,+29.00
59,0,12602,Dean Wilson,52.35,78,149,+43.00
60,0,20940,Kenichi Kuboya,52.27,69,132,+43.00
61,0,06809,Bob Burns,52.21,71,136,+50.00
62,0,21806,Paul Gow,52.17,48,92,+16.00
62,0,12680,Shigeki Maruyama,52.17,72,138,+56.00
62,0,01761,Len Mattiace,52.17,84,161,+62.00
65,0,06643,Paul Goydos,52.14,73,140,+53.00
66,0,02010,Loren Roberts,52.07,63,121,+51.00
67,0,23983,Luke Donald,52.00,78,150,+49.00
68,0,10423,Mike Weir,51.96,53,102,+27.00
69,0,11011,Mike Sposa,51.92,54,104,+31.00
70,0,01320,Bob Estes,51.82,57,110,+39.00
71,0,12661,Todd Barranger,51.77,73,141,+62.00
72,0,22892,Jason Gore,51.70,76,147,+58.00
73,0,01024,Billy Andrade,51.68,77,149,+41.00
74,0,21878,Mark Wilson,51.67,62,120,+40.00
75,0,02049,Gene Sauers,51.55,83,161,+63.00
76,0,01723,Andrew Magee,51.54,67,130,+38.00
77,0,20634,Peter Lonard,51.45,71,138,+36.00
78,0,01381,Fred Funk,51.18,87,170,+54.00
79,0,01941,Tom Pernice Jr.,51.09,70,137,+33.00
80,0,23036,Chris Anderson,50.99,77,151,+51.00
81,0,08633,Per-Ulrik Johansson,50.98,78,153,+41.00
82,0,24357,K.J. Choi,50.87,88,173,+55.00
82,0,20121,Todd Fischer,50.87,88,173,+71.00
84,0,23135,Tim Clark,50.79,64,126,+47.00
85,0,22913,John Rollins,50.70,72,142,+53.00
86,0,20436,Garrett Willis,50.69,73,144,+42.00
87,0,22295,Darron Stiles,50.66,77,152,+49.00
88,0,19824,Craig Barlow,50.64,79,156,+47.00
89,0,20029,Notah Begay III,50.62,82,162,+65.00
90,0,19846,Brian Gay,50.60,84,166,+71.00
91,0,08725,Tom Gillis,50.55,46,91,+33.00
92,0,06522,Ernie Els,50.54,47,93,+27.00
93,0,10565,Ian Leggatt,50.50,51,101,+19.00
94,0,12652,Cameron Beckman,50.39,64,127,+30.00
95,0,20127,Chris Riley,50.38,67,133,+34.00
96,0,25031,Andy Miller,50.34,73,145,+65.00
97,0,01042,Paul Azinger,50.00,65,130,+37.00
97,0,01098,Jay Don Blake,50.00,52,104,+41.00
97,0,01157,Tom Byrum,50.00,72,144,+61.00
97,0,23541,Ben Crane,50.00,72,144,+52.00
97,0,01388,Robert Gamez,50.00,89,178,+70.00
97,0,01569,Peter Jacobsen,50.00,55,110,+35.00
97,0,20663,Brenden Pappas,50.00,72,144,+39.00
97,0,06527,Steve Stricker,50.00,40,80,+26.00
105,0,24925,Jonathan Byrd,49.72,90,181,+59.00
106,0,08537,J.P. Hayes,49.61,63,127,+52.00
107,0,01226,Fred Couples,49.53,53,107,+34.00
108,0,21209,Sergio Garcia,49.51,51,103,+33.00
109,0,06617,Brian Henninger,49.48,48,97,+30.00
110,0,21961,Charles Howell III,49.40,82,166,+50.00
111,0,01685,J.L. Lewis,49.34,75,152,+53.00
112,0,10912,Craig Perks,49.21,62,126,+47.00
113,0,02246,Duffy Waldorf,49.18,60,122,+40.00
114,0,08545,Glen Hnatiuk,49.12,56,114,+48.00
115,0,01666,Bernhard Langer,48.89,44,90,+39.00
116,0,19825,Darren Clarke,48.86,43,88,+25.00
117,0,01766,Billy Mayfair,48.80,81,166,+48.00
118,0,23656,Jason Caron,48.76,59,121,+45.00
119,0,12823,Carlos Franco,48.67,73,150,+34.00
120,0,06004,Stephen Ames,48.65,72,148,+54.00
120,0,10585,Scott McCarron,48.65,72,148,+44.00
122,0,20498,Briny Baird,48.57,68,140,+43.00
123,0,22621,Ben Curtis,48.46,63,130,+58.00
124,0,01132,Mark Brooks,48.37,74,153,+71.00
125,0,10809,Jim Furyk,48.30,71,147,+49.00
126,0,20574,Mathew Goggin,48.18,66,137,+49.00
127,0,01928,Corey Pavin,48.12,64,133,+47.00
128,0,07721,Pat Bates,48.03,73,152,+60.00
129,0,24356,Jason Buha,47.92,46,96,+43.00
130,0,19972,José Coceres,47.79,54,113,+44.00
131,0,12705,Cliff Kresge,47.77,75,157,+49.00
132,0,23614,Rich Beem,47.26,69,146,+56.00
133,0,01707,Steve Lowery,47.20,59,125,+51.00
134,0,26420,Richard Johnson,47.06,64,136,+53.00
135,0,01139,Olin Browne,46.95,77,164,+64.00
136,0,20573,Scott Laycock,46.90,53,113,+37.00
136,0,24361,Pat Perez,46.90,68,145,+48.00
138,0,08123,Jeff Brehaut,46.85,67,143,+45.00
139,0,07101,Dave Stockton Jr.,46.34,57,123,+53.00
140,0,10213,Dicky Pride,46.08,47,102,+46.00
141,0,23125,Brad Elder,45.90,28,61,+26.00
142,0,23338,David Gossett,45.61,52,114,+25.00
143,0,23552,Hank Kuehne,45.60,57,125,+31.00
144,0,22293,Heath Slocum,45.57,72,158,+68.00
145,0,20095,Carl Paulson,45.56,77,169,+47.00
146,0,01677,Tom Lehman,45.54,51,112,+31.00
146,0,25692,Akio Sadakata,45.54,51,112,+49.00
148,0,01797,Rocco Mediate,45.38,54,119,+45.00
149,0,22548,Patrick Sheehan,44.67,67,150,+50.00
150,0,02002,John Riegger,44.59,33,74,+24.00
151,0,06078,Esteban Toledo,44.57,78,175,+60.00
152,0,06034,Marco Dawson,44.53,57,128,+39.00
153,0,06515,Shaun Micheel,44.27,58,131,+56.00
154,0,07941,Mike Grob,44.17,53,120,+51.00
155,0,12660,Jesper Parnevik,43.75,70,160,+53.00
156,0,24502,Adam Scott,43.48,30,69,+36.00
157,0,12662,Thomas Levet,43.38,59,136,+47.00
158,0,01035,Tommy Armour III,43.30,42,97,+52.00
159,0,25450,Ty Tryon,43.01,40,93,+34.00
160,0,02223,Bob Tway,42.97,55,128,+56.00
161,0,21739,Aaron Barber,42.67,64,150,+71.00
162,0,20566,Kaname Yokoo,42.39,39,92,+49.00
163,0,23034,Brent Schwarzrock,41.86,36,86,+44.00
164,0,01724,Jeff Maggert,41.82,46,110,+47.00
165,0,08339,Spike McRoy,41.78,61,146,+58.00
166,0,23353,J.J. Henry,41.67,50,120,+51.00
167,0,26489,Cameron Yancey,41.44,46,111,+58.00
168,0,06475,Jeff Klein,40.91,45,110,+60.00
169,0,02101,Joey Sindelar,40.50,49,121,+50.00
170,0,12510,Chad Campbell,40.29,56,139,+56.00
171,0,01307,Joel Edwards,40.24,33,82,+43.00
172,0,10733,Kent Jones,40.20,41,102,+52.00
173,0,08931,Glen Day,40.00,58,145,+55.00
173,0,06581,David Sutherland,40.00,46,115,+44.00
175,0,20157,Retief Goosen,39.78,37,93,+29.00
176,0,21633,Steve Allan,39.77,35,88,+44.00
177,0,20094,Jonathan Kaye,39.69,52,131,+50.00
178,0,07867,Woody Austin,39.66,71,179,+75.00
179,0,06573,Brandt Jobe,39.62,42,106,+29.00
180,0,12755,Vance Veazey,39.36,37,94,+46.00
181,0,21805,Harrison Frazar,38.74,43,111,+49.00
182,0,01887,Mark O'Meara,38.39,43,112,+60.00
183,0,07223,Brian Bateman,38.24,39,102,+53.00
184,0,11032,Frank Lickliter II,38.05,43,113,+60.00
185,0,08337,Mike Heinen,37.40,49,131,+54.00
186,0,02170,Hal Sutton,36.45,39,107,+59.00
187,0,12388,Michael Clark II,33.85,22,65,+34.00
188,0,02106,Chris Smith,33.13,53,160,+89.00
189,0,23177,Kenneth Staton,32.05,25,78,+36.00
190,0,06621,Joe Durant,30.25,36,119,+56.00
