RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,26596,Ryan Moore,.58,2,342
2,0,24490,George McNeill,.93,1,108
3,0,30692,Scott Stallings,1.11,2,180
4,0,06527,Steve Stricker,1.28,3,234
5,0,31416,Derek Fathauer,1.39,5,360
5,0,34466,Peter Malnati,1.39,3,216
5,0,25493,Nick Taylor,1.39,4,288
5,0,34265,Will Wilcox,1.39,3,216
9,0,29479,Scott Brown,1.46,5,342
10,0,01810,Phil Mickelson,1.48,4,270
10,0,23800,Bryce Molder,1.48,4,270
12,0,20766,Padraig Harrington,1.52,3,198
13,0,25349,Tim Wilkinson,1.59,4,252
14,0,35539,Luke Guthrie,1.67,3,180
14,0,25572,Graeme McDowell,1.67,3,180
16,0,20098,Stuart Appleby,1.71,4,234
16,0,24507,Jason Bohn,1.71,4,234
16,0,23541,Ben Crane,1.71,4,234
19,0,10885,Robert Allenby,1.85,1,54
19,0,40026,Daniel Berger,1.85,7,378
19,0,29268,Bronson Burgoon,1.85,5,270
19,0,23638,Brendon de Jonge,1.85,4,216
19,0,27747,Hiroshi Iwata,1.85,5,270
19,0,26329,Louis Oosthuizen,1.85,4,216
19,0,20572,Rod Pampling,1.85,3,162
19,0,32876,Martin Piller,1.85,3,162
27,0,33399,Adam Hadwin,1.94,7,360
28,0,28089,Jason Day,1.96,6,306
28,0,27974,Sung Kang,1.96,6,306
28,0,30926,Chris Kirk,1.96,6,306
31,0,34098,Russell Henley,1.98,5,252
32,0,24494,Erik Compton,2.02,4,198
33,0,29478,Kevin Kisner,2.12,8,378
34,0,02206,David Toms,2.14,5,234
35,0,22371,Aaron Baddeley,2.16,7,324
36,0,26758,David Hearn,2.22,8,360
36,0,33461,Morgan Hoffmann,2.22,4,180
36,0,27466,Spencer Levin,2.22,8,360
36,0,30927,Brendon Todd,2.22,2,90
40,0,46440,Smylie Kaufman,2.29,7,306
40,0,20645,John Senden,2.29,7,306
42,0,25720,Chad Collins,2.31,5,216
42,0,06522,Ernie Els,2.31,5,216
42,0,20157,Retief Goosen,2.31,5,216
42,0,35879,Kelly Kraft,2.31,5,216
46,0,29461,Jamie Lovemark,2.34,8,342
47,0,45526,Abraham Ancer,2.38,3,126
47,0,27895,Jonas Blixt,2.38,6,252
47,0,27644,Brian Harman,2.38,9,378
47,0,35532,Tom Hoge,2.38,6,252
47,0,10213,Dicky Pride,2.38,3,126
47,0,31323,Gary Woodland,2.38,9,378
53,0,24912,Will MacKenzie,2.43,7,288
54,0,23983,Luke Donald,2.47,8,324
54,0,34409,David Lingmerth,2.47,8,324
54,0,34046,Jordan Spieth,2.47,8,324
54,0,26951,Johnson Wagner,2.47,8,324
58,0,37455,Si Woo Kim,2.53,10,396
58,0,28475,Jeff Overton,2.53,5,198
58,0,29223,Sam Saunders,2.53,5,198
58,0,25834,Daniel Summerhays,2.53,10,396
62,0,34360,Patrick Reed,2.55,11,432
63,0,20472,Alex Cejka,2.56,6,234
63,0,29222,Billy Hurley III,2.56,6,234
65,0,35545,Blayne Barber,2.59,7,270
65,0,20691,Greg Owen,2.59,7,270
65,0,33419,Cameron Tringale,2.59,7,270
68,0,26476,Chez Reavie,2.61,8,306
69,0,24846,Ricky Barnes,2.63,9,342
69,0,25818,Scott Piercy,2.63,9,342
71,0,34262,Jon Curran,2.65,10,378
72,0,29476,Kyle Reifers,2.66,11,414
73,0,29745,Tyler Aldridge,2.78,7,252
73,0,12510,Chad Campbell,2.78,9,324
73,0,32200,Roberto Castro,2.78,11,396
73,0,32366,Kevin Chappell,2.78,10,360
73,0,31557,Jim Herman,2.78,9,324
73,0,27141,J.B. Holmes,2.78,8,288
73,0,30925,Dustin Johnson,2.78,10,360
73,0,26300,Matt Jones,2.78,7,252
73,0,30944,Jason Kokrak,2.78,9,324
73,0,34261,Scott Langley,2.78,6,216
73,0,26851,Marc Leishman,2.78,10,360
73,0,32640,Troy Merritt,2.78,7,252
73,0,22046,Geoff Ogilvy,2.78,5,180
73,0,35891,Cameron Smith,2.78,6,216
73,0,31560,Brian Stuard,2.78,7,252
73,0,23325,Vaughn Taylor,2.78,6,216
89,0,28132,Tyrone Van Aswegen,2.90,12,414
90,0,32757,Patton Kizzire,2.92,10,342
91,0,32102,Rickie Fowler,2.94,9,306
92,0,28679,Fabián Gómez,2.96,8,270
92,0,29221,Webb Simpson,2.96,8,270
94,0,33204,Shane Lowry,3.03,6,198
95,0,32618,Rhein Gibson,3.09,5,162
95,0,30110,Kyle Stanley,3.09,10,324
97,0,31646,Emiliano Grillo,3.17,12,378
97,0,33448,Justin Thomas,3.17,12,378
99,0,40058,Zac Blair,3.22,11,342
99,0,30711,Colt Knost,3.22,11,342
99,0,24502,Adam Scott,3.22,11,342
99,0,27649,Brandt Snedeker,3.22,11,342
103,0,20848,Ángel Cabrera,3.24,7,216
103,0,20229,Stewart Cink,3.24,7,216
105,0,29485,Brett Stegmaier,3.27,10,306
106,0,31202,William McGirt,3.28,13,396
106,0,34264,Hudson Swafford,3.28,13,396
108,0,12716,Charley Hoffman,3.33,12,360
108,0,36801,Mark Hubbard,3.33,12,360
108,0,06567,Vijay Singh,3.33,9,270
108,0,27214,Kevin Streelman,3.33,9,270
112,0,27942,Rob Oppenheim,3.42,8,234
113,0,25364,Paul Casey,3.47,10,288
113,0,25686,Jason Dufner,3.47,15,432
113,0,34174,John Huh,3.47,10,288
116,0,37273,Derek Ernst,3.54,7,198
