RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,27963,Chris Stroud,.43,1,234
2,0,35539,Luke Guthrie,.62,1,162
3,0,32102,Rickie Fowler,.69,2,288
4,0,28089,Jason Day,.74,2,270
5,0,31420,Anirban Lahiri,.79,2,252
5,0,22046,Geoff Ogilvy,.79,1,126
7,0,29289,S.Y. Noh,.85,2,234
8,0,27649,Brandt Snedeker,.88,3,342
9,0,24507,Jason Bohn,.93,2,216
9,0,34046,Jordan Spieth,.93,3,324
11,0,30711,Colt Knost,.98,3,306
12,0,20157,Retief Goosen,1.01,2,198
12,0,28158,Steve Marino,1.01,2,198
12,0,32640,Troy Merritt,1.01,2,198
15,0,25804,Bubba Watson,1.04,3,288
16,0,27942,Rob Oppenheim,1.11,2,180
16,0,06527,Steve Stricker,1.11,2,180
18,0,34360,Patrick Reed,1.21,5,414
19,0,26851,Marc Leishman,1.23,4,324
19,0,29518,Brendan Steele,1.23,4,324
21,0,27936,Martin Laird,1.39,4,288
21,0,24781,Hunter Mahan,1.39,2,144
21,0,31202,William McGirt,1.39,5,360
21,0,31560,Brian Stuard,1.39,3,216
25,0,24846,Ricky Barnes,1.46,5,342
26,0,29420,Billy Horschel,1.48,4,270
26,0,01810,Phil Mickelson,1.48,4,270
26,0,29485,Brett Stegmaier,1.48,4,270
29,0,26300,Matt Jones,1.59,4,252
29,0,25396,Kevin Na,1.59,6,378
29,0,23621,Rory Sabbatini,1.59,2,126
29,0,25834,Daniel Summerhays,1.59,6,378
33,0,29720,Andres Gonzales,1.67,3,180
34,0,35545,Blayne Barber,1.71,4,234
34,0,20472,Alex Cejka,1.71,4,234
34,0,23800,Bryce Molder,1.71,4,234
37,0,12510,Chad Campbell,1.74,5,288
37,0,32448,James Hahn,1.74,5,288
37,0,21731,Freddie Jacobson,1.74,5,288
40,0,29725,Tony Finau,1.75,6,342
41,0,20098,Stuart Appleby,1.85,4,216
41,0,27895,Jonas Blixt,1.85,4,216
41,0,29268,Bronson Burgoon,1.85,4,216
41,0,24494,Erik Compton,1.85,3,162
41,0,10809,Jim Furyk,1.85,4,216
41,0,27747,Hiroshi Iwata,1.85,4,216
41,0,37455,Si Woo Kim,1.85,7,378
41,0,30926,Chris Kirk,1.85,5,270
41,0,35879,Kelly Kraft,1.85,3,162
41,0,33410,Andrew Landry,1.85,2,108
41,0,27466,Spencer Levin,1.85,6,324
41,0,34466,Peter Malnati,1.85,3,162
41,0,33667,Carlos Ortiz,1.85,3,162
41,0,30692,Scott Stallings,1.85,3,162
55,0,21961,Charles Howell III,1.94,7,360
55,0,28132,Tyrone Van Aswegen,1.94,7,360
57,0,23983,Luke Donald,1.96,6,306
58,0,28237,Rory McIlroy,1.98,5,252
59,0,35891,Cameron Smith,2.02,4,198
60,0,36801,Mark Hubbard,2.05,7,342
61,0,32200,Roberto Castro,2.12,8,378
61,0,29478,Kevin Kisner,2.12,8,378
61,0,33448,Justin Thomas,2.12,8,378
64,0,29222,Billy Hurley III,2.14,5,234
64,0,06567,Vijay Singh,2.14,5,234
66,0,23108,Matt Kuchar,2.17,9,414
67,0,45526,Abraham Ancer,2.22,2,90
67,0,08075,Jerry Kelly,2.22,6,270
69,0,26758,David Hearn,2.29,7,306
70,0,29745,Tyler Aldridge,2.31,5,216
70,0,06522,Ernie Els,2.31,5,216
70,0,23325,Vaughn Taylor,2.31,5,216
70,0,25349,Tim Wilkinson,2.31,5,216
74,0,33399,Adam Hadwin,2.34,8,342
74,0,24024,Zach Johnson,2.34,8,342
76,0,24357,K.J. Choi,2.38,6,252
76,0,27974,Sung Kang,2.38,6,252
76,0,28092,D.H. Lee,2.38,3,126
76,0,24912,Will MacKenzie,2.38,6,252
76,0,25198,Francesco Molinari,2.38,6,252
81,0,29479,Scott Brown,2.43,7,288
82,0,25720,Chad Collins,2.47,4,162
82,0,34262,Jon Curran,2.47,8,324
82,0,28475,Jeff Overton,2.47,4,162
85,0,27770,Camilo Villegas,2.56,6,234
86,0,34174,John Huh,2.59,7,270
86,0,33418,Shawn Stefani,2.59,7,270
88,0,40058,Zac Blair,2.61,8,306
88,0,30944,Jason Kokrak,2.61,8,306
90,0,24924,Bill Haas,2.78,9,324
90,0,32757,Patton Kizzire,2.78,9,324
90,0,27129,Luke List,2.78,6,216
90,0,26596,Ryan Moore,2.78,9,324
90,0,30163,Henrik Norlander,2.78,6,216
90,0,24140,Sean O'Hair,2.78,9,324
90,0,35451,Scott Pinckney,2.78,7,252
97,0,39975,Michael Kim,2.92,10,342
98,0,31557,Jim Herman,2.94,9,306
98,0,34409,David Lingmerth,2.94,9,306
100,0,33141,Keegan Bradley,2.96,8,270
100,0,28679,Fabián Gómez,2.96,8,270
