RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
144,0,12602,Dean Wilson,164.1,6337022000,1073
151,0,23157,Richard Johnson,164.2,4546386000,769
151,0,01945,Kenny Perry,164.2,6153356000,1041
153,0,21461,Kenneth Ferrie,164.3,4028202000,681
154,0,09011,David Duval,164.4,2627887000,444
154,0,02239,Scott Verplank,164.4,4481097000,757
156,0,25364,Paul Casey,164.5,2285462000,386
156,0,01677,Tom Lehman,164.5,2611658000,441
156,0,25345,Carl Pettersson,164.5,6524537000,1102
159,0,20498,Briny Baird,164.6,6884356000,1162
159,0,26500,Alejandro Cañizares,164.6,2766873000,467
159,0,24361,Pat Perez,164.6,5149890000,869
162,0,20848,Ángel Cabrera,164.7,2561904000,432
162,0,28089,Jason Day,164.7,5175665000,873
162,0,27561,Nick Flanagan,164.7,5200256000,877
162,0,01810,Phil Mickelson,164.7,3949437000,666
166,0,24358,Robert Garrigus,165.0,5475374000,922
166,0,12680,Shigeki Maruyama,165.0,2951849000,497
166,0,25804,Bubba Watson,165.0,5237847000,882
169,0,20157,Retief Goosen,165.1,2906436000,489
170,0,21753,Brian Davis,165.2,6929913000,1165
170,0,10585,Scott McCarron,165.2,3639402000,612
172,0,27936,Martin Laird,165.3,5588008000,939
172,0,20645,John Senden,165.3,5719386000,961
174,0,10809,Jim Furyk,165.5,5285969000,887
175,0,24357,K.J. Choi,165.6,3880634000,651
176,0,24925,Jonathan Byrd,165.7,5184437000,869
177,0,23409,James Driscoll,165.8,5114972000,857
177,0,23349,Charles Warren,165.8,4859702000,814
179,0,25720,Chad Collins,165.9,4276421000,716
179,0,01707,Steve Lowery,165.9,4492078000,752
181,0,23718,Nathan Green,166.0,6065266000,1015
181,0,26596,Ryan Moore,166.0,4224346000,707
183,0,06595,Kevin Sutherland,166.1,6217651000,1040
184,0,27770,Camilo Villegas,166.2,4075443000,681
185,0,22371,Aaron Baddeley,166.4,4032534000,673
185,0,01766,Billy Mayfair,166.4,6860663000,1145
185,0,12660,Jesper Parnevik,166.4,4971203000,830
185,0,28780,Nicholas Thompson,166.4,6265376000,1046
185,0,26951,Johnson Wagner,166.4,4505067000,752
190,0,01797,Rocco Mediate,166.5,4856547000,810
191,0,12826,Paul Claxton,166.7,3480423000,580
192,0,24781,Hunter Mahan,167.0,4960015000,825
193,0,25632,Jimmy Walker,167.1,4210960000,700
194,0,21209,Sergio Garcia,167.4,3790931000,629
195,0,23788,D.J. Trahan,167.6,5308693000,880
196,0,01928,Corey Pavin,168.4,3940989000,650
197,0,10885,Robert Allenby,171.1,6161369000,1000
