RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01388,Robert Gamez,68.88,1171,17
2,0,22371,Aaron Baddeley,69.13,553,8
3,0,20157,Retief Goosen,69.14,484,7
4,0,10809,Jim Furyk,69.15,899,13
5,0,06522,Ernie Els,69.25,554,8
5,0,06567,Vijay Singh,69.25,554,8
5,0,02214,Kirk Triplett,69.25,831,12
5,0,02246,Duffy Waldorf,69.25,831,12
9,0,01226,Fred Couples,69.27,762,11
10,0,22548,Patrick Sheehan,69.35,1179,17
11,0,01457,Jay Haas,69.36,763,11
12,0,12510,Chad Campbell,69.42,833,12
12,0,02104,Jeff Sluman,69.42,1319,19
14,0,21961,Charles Howell III,69.44,1250,18
15,0,21739,Aaron Barber,69.46,903,13
16,0,26420,Richard Johnson,69.55,765,11
17,0,01320,Bob Estes,69.58,835,12
18,0,01577,Lee Janzen,69.60,696,10
18,0,08793,Tiger Woods,69.60,696,10
20,0,20229,Stewart Cink,69.64,975,14
21,0,01810,Phil Mickelson,69.75,558,8
22,0,21805,Harrison Frazar,69.77,907,13
23,0,01677,Tom Lehman,69.79,977,14
24,0,12652,Cameron Beckman,69.80,1047,15
25,0,10213,Dicky Pride,69.83,838,12
26,0,01381,Fred Funk,69.86,978,14
26,0,06617,Brian Henninger,69.86,489,7
28,0,01361,Dan Forsman,69.88,1188,17
28,0,12645,Brent Geiberger,69.88,559,8
30,0,10423,Mike Weir,69.90,699,10
31,0,06004,Stephen Ames,69.91,769,11
31,0,01553,John Huston,69.91,769,11
33,0,06595,Kevin Sutherland,69.92,909,13
34,0,02010,Loren Roberts,69.93,979,14
35,0,19825,Darren Clarke,70.00,490,7
35,0,24502,Adam Scott,70.00,280,4
37,0,20628,Arron Oberholser,70.07,981,14
38,0,01161,Mark Calcavecchia,70.08,841,12
39,0,08123,Jeff Brehaut,70.13,1122,16
40,0,01024,Billy Andrade,70.18,772,11
41,0,06621,Joe Durant,70.20,1053,15
41,0,01706,Davis Love III,70.20,702,10
43,0,24361,Pat Perez,70.21,983,14
44,0,06643,Paul Goydos,70.23,913,13
45,0,01797,Rocco Mediate,70.27,773,11
45,0,23034,Brent Schwarzrock,70.27,773,11
47,0,01968,Nick Price,70.29,492,7
48,0,02170,Hal Sutton,70.31,914,13
49,0,02239,Scott Verplank,70.33,844,12
50,0,20127,Chris Riley,70.35,1196,17
