RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
62,0,10733,Kent Jones,70.46,1832,26
63,0,24357,K.J. Choi,70.47,2537,36
64,0,01329,Brad Faxon,70.48,2185,31
65,0,10425,Jay Williamson,70.55,2046,29
66,0,01619,Skip Kendall,70.56,2258,32
66,0,08339,Spike McRoy,70.56,2540,36
68,0,07867,Woody Austin,70.57,1976,28
69,0,08075,Jerry Kelly,70.58,2188,31
69,0,24502,Adam Scott,70.58,847,12
71,0,24361,Pat Perez,70.59,2047,29
72,0,01928,Corey Pavin,70.60,1765,25
73,0,11011,Mike Sposa,70.61,1624,23
74,0,21739,Aaron Barber,70.62,2048,29
74,0,20634,Peter Lonard,70.62,2048,29
76,0,01139,Olin Browne,70.63,2260,32
76,0,01378,David Frost,70.63,1695,24
76,0,20663,Brenden Pappas,70.63,2260,32
76,0,20645,John Senden,70.63,2119,30
80,0,02010,Loren Roberts,70.66,2049,29
81,0,20472,Alex Cejka,70.67,2332,33
82,0,08545,Glen Hnatiuk,70.69,2050,29
82,0,02002,John Riegger,70.69,1131,16
84,0,20593,Greg Chalmers,70.71,1697,24
84,0,11032,Frank Lickliter II,70.71,1980,28
84,0,01945,Kenny Perry,70.71,1697,24
87,0,23983,Luke Donald,70.73,2122,30
88,0,01677,Tom Lehman,70.74,1627,23
88,0,01766,Billy Mayfair,70.74,2405,34
90,0,23541,Ben Crane,70.75,2547,36
91,0,21806,Paul Gow,70.76,1203,17
92,0,01723,Andrew Magee,70.78,1911,27
93,0,08633,Per-Ulrik Johansson,70.81,1487,21
93,0,02246,Duffy Waldorf,70.81,1912,27
95,0,19846,Brian Gay,70.83,2125,30
96,0,24925,Jonathan Byrd,70.85,2338,33
97,0,01024,Billy Andrade,70.86,2551,36
98,0,01724,Jeff Maggert,70.87,1630,23
99,0,06621,Joe Durant,70.89,1985,28
99,0,01569,Peter Jacobsen,70.89,1276,18
101,0,26420,Richard Johnson,70.90,2056,29
101,0,12662,Thomas Levet,70.90,2056,29
103,0,08375,Paul Stankowski,70.92,851,12
104,0,22913,John Rollins,71.00,2272,32
104,0,20548,Hidemichi Tanaka,71.00,2627,37
106,0,06617,Brian Henninger,71.05,1350,19
107,0,20121,Todd Fischer,71.06,2203,31
108,0,25345,Carl Pettersson,71.07,1919,27
109,0,08537,J.P. Hayes,71.10,2133,30
110,0,19881,Robert Damron,71.11,2631,37
110,0,01577,Lee Janzen,71.11,1920,27
112,0,01226,Fred Couples,71.12,1209,17
112,0,06575,Dudley Hart,71.12,1849,26
114,0,01475,Donnie Hammond,71.14,2063,29
115,0,07749,Brett Quigley,71.16,1779,25
115,0,06078,Esteban Toledo,71.16,2633,37
117,0,22892,Jason Gore,71.17,2064,29
118,0,02223,Bob Tway,71.18,1566,22
119,0,07941,Mike Grob,71.21,1709,24
120,0,01157,Tom Byrum,71.24,2351,33
120,0,23338,David Gossett,71.24,2422,34
122,0,20029,Notah Begay III,71.26,1639,23
122,0,23621,Rory Sabbatini,71.26,2423,34
124,0,01035,Tommy Armour III,71.27,1069,15
124,0,02101,Joey Sindelar,71.27,1853,26
126,0,20574,Mathew Goggin,71.28,2067,29
127,0,23034,Brent Schwarzrock,71.31,1141,16
128,0,25031,Andy Miller,71.32,1355,19
129,0,01707,Steve Lowery,71.35,1641,23
129,0,20095,Carl Paulson,71.35,2426,34
131,0,22293,Heath Slocum,71.39,1999,28
132,0,23108,Matt Kuchar,71.41,1214,17
133,0,12388,Michael Clark II,71.42,1357,19
133,0,22621,Ben Curtis,71.42,1714,24
135,0,19824,Craig Barlow,71.43,2143,30
135,0,12705,Cliff Kresge,71.43,2143,30
137,0,07223,Brian Bateman,71.44,1286,18
137,0,21878,Mark Wilson,71.44,1786,25
139,0,12660,Jesper Parnevik,71.47,2144,30
140,0,20127,Chris Riley,71.48,1644,23
141,0,22295,Darron Stiles,71.52,1502,21
142,0,23036,Chris Anderson,71.53,2289,32
142,0,01042,Paul Azinger,71.53,1359,19
144,0,23177,Kenneth Staton,71.56,1288,18
145,0,01132,Mark Brooks,71.58,1861,26
146,0,07721,Pat Bates,71.61,2005,28
147,0,02106,Chris Smith,71.65,2651,37
148,0,20771,Steven Alker,71.67,1505,21
149,0,01098,Jay Don Blake,71.68,2007,28
150,0,06332,Neal Lancaster,71.69,2796,39
151,0,23552,Hank Kuehne,71.71,2008,28
152,0,21633,Steve Allan,71.77,933,13
153,0,22371,Aaron Baddeley,71.78,1651,23
154,0,26489,Cameron Yancey,71.81,1149,16
155,0,12661,Todd Barranger,71.86,2012,28
156,0,06527,Steve Stricker,71.87,1653,23
157,0,10585,Scott McCarron,71.91,1582,22
158,0,20436,Garrett Willis,71.93,2086,29
159,0,01175,Jim Carter,71.94,2590,36
160,0,10201,Matt Gogel,71.95,1367,19
160,0,12680,Shigeki Maruyama,71.95,1439,20
162,0,23135,Tim Clark,71.96,1799,25
163,0,20940,Kenichi Kuboya,72.00,1872,26
164,0,08547,John Maginnes,72.04,2017,28
165,0,01761,Len Mattiace,72.07,2090,29
166,0,23614,Rich Beem,72.08,1730,24
167,0,10565,Ian Leggatt,72.11,1370,19
168,0,01666,Bernhard Langer,72.21,1372,19
168,0,02049,Gene Sauers,72.21,2455,34
170,0,23656,Jason Caron,72.25,1734,24
171,0,24356,Jason Buha,72.27,1084,15
172,0,26950,John Morgan,72.33,1736,24
173,0,12755,Vance Veazey,72.38,1158,16
174,0,23125,Brad Elder,72.39,1303,18
175,0,20568,Anthony Painter,72.43,1666,23
176,0,20099,Doug Barron,72.48,1812,25
177,0,20094,Jonathan Kaye,72.52,1668,23
178,0,10912,Craig Perks,72.54,1886,26
179,0,25692,Akio Sadakata,72.61,2033,28
179,0,25450,Ty Tryon,72.61,1307,18
181,0,07101,Dave Stockton Jr.,72.67,2180,30
182,0,01307,Joel Edwards,72.72,1309,18
183,0,01685,J.L. Lewis,72.76,2474,34
184,0,06809,Bob Burns,72.97,2335,32
185,0,20623,Gavin Coles,73.05,1388,19
186,0,01249,John Daly,73.24,1538,21
187,0,01887,Mark O'Meara,73.28,1832,25
188,0,20566,Kaname Yokoo,73.43,1689,23
189,0,06475,Jeff Klein,73.63,1178,16
190,0,19972,José Coceres,74.00,1110,15
