RANK,MOVEMENT,PLAYER_ID,PLAYER,VICTORIES
1,0,08793,Tiger Woods,6
2,0,01810,Phil Mickelson,3
2,0,06527,Steve Stricker,3
4,0,19846,Brian Gay,2
4,0,24024,Zach Johnson,2
4,0,22046,Geoff Ogilvy,2
4,0,01945,Kenny Perry,2
4,0,24663,Y.E. Yang,2
9,0,06004,Stephen Ames,1
9,0,01116,Michael Bradley,1
9,0,20848,Ángel Cabrera,1
9,0,25364,Paul Casey,1
9,0,20229,Stewart Cink,1
9,0,25900,Lucas Glover,1
9,0,20157,Retief Goosen,1
9,0,23718,Nathan Green,1
9,0,30925,Dustin Johnson,1
9,0,08075,Jerry Kelly,1
9,0,23108,Matt Kuchar,1
9,0,27936,Martin Laird,1
9,0,27120,Troy Matteson,1
9,0,26596,Ryan Moore,1
9,0,24140,Sean O'Hair,1
9,0,24361,Pat Perez,1
9,0,22913,John Rollins,1
9,0,23621,Rory Sabbatini,1
9,0,22293,Heath Slocum,1
9,0,21528,Henrik Stenson,1
9,0,23623,Bo Van Pelt,1
9,0,27095,Nick Watney,1
9,0,21878,Mark Wilson,1
32,0,23778,Brad Adamonis
32,0,32172,Alfredo Adrián
32,0,27796,Joe Affrunti
32,0,23783,Felipe Aguilar
32,0,29334,Jaco Ahlers
32,0,29985,Antti Ahokas
32,0,24461,Thomas Aiken
32,0,29745,Tyler Aldridge
32,0,33408,Tyson Alexander
32,0,33462,Helen Alfredsson
32,0,21633,Steve Allan
32,0,01014,Fulton Allem
32,0,06197,Michael Allen
32,0,10885,Robert Allenby
32,0,31587,Max Alverio
32,0,23089,Billy Anderson
32,0,33016,Josh Anderson
32,0,33120,Mark Anderson
32,0,27402,Stuart Anderson
32,0,20367,Fredrik Andersson Hed
32,0,01024,Billy Andrade
32,0,20098,Stuart Appleby
32,0,25936,Alex Aragon
32,0,01035,Tommy Armour III
32,0,33841,Jamie Arnold
32,0,27326,Sam Arnold
32,0,21407,Arjun Atwal
32,0,07867,Woody Austin
32,0,29227,Clint Avret
32,0,23048,Eric Axley
32,0,33052,Mauricio Azcué
32,0,01042,Paul Azinger
32,0,22371,Aaron Baddeley
32,0,28259,Sangmoon Bae
32,0,32666,Graham Baillargeon
32,0,20498,Briny Baird
32,0,12546,Peter Baker
32,0,01049,Ian Baker-Finch
32,0,28860,Daniel Barbetti
32,0,25504,Rafael Barcellos
32,0,23613,Rich Barcelo
32,0,19824,Craig Barlow
32,0,24846,Ricky Barnes
32,0,20099,Doug Barron
32,0,27124,Chris Baryla
32,0,07223,Brian Bateman
32,0,01063,Ben Bates
32,0,29920,Doug Batty
32,0,25004,Nick Beach
32,0,31667,Ray Beaufils
32,0,12652,Cameron Beckman
32,0,28220,Colby Beckstrom
32,0,23614,Rich Beem
32,0,20029,Notah Begay III
32,0,32334,Charlie Beljan
32,0,25896,Ryan Benzel
32,0,07003,David Berganio Jr.
32,0,31319,Travis Bertoni
32,0,10505,Shane Bertsch
32,0,20070,Matt Bettencourt
32,0,28697,Gaganjeet Bhullar
32,0,29664,Gregory Bisconti
32,0,01093,Ronnie Black
32,0,26418,Adam Bland
32,0,08473,Rich Bland
32,0,28087,Kris Blanks
32,0,27958,Ryan Blaum
32,0,24507,Jason Bohn
32,0,32199,Matthew Borchert
32,0,06214,Guy Boros
32,0,07363,Craig Bowden
32,0,33141,Keegan Bradley
32,0,08123,Jeff Brehaut
32,0,28420,Ryan Brehm
32,0,20945,Markus Brier
32,0,01127,Danny Briggs
32,0,24290,D.J. Brigman
32,0,06220,Jaxon Brigman
32,0,26949,Josh Broadaway
32,0,08191,Paul Broadhurst
32,0,33409,Josh Brock
32,0,33471,Brian Brodell
32,0,01132,Mark Brooks
32,0,32262,Mark Brown
32,0,29479,Scott Brown
32,0,27318,Ted Brown
32,0,01139,Olin Browne
32,0,01142,Bart Bryant
32,0,27551,Dan Buchner
32,0,25273,Andrew Buckle
32,0,24356,Jason Buha
32,0,30901,Kelvin Burgin
32,0,29268,Bronson Burgoon
32,0,32701,Cam Burke
32,0,06809,Bob Burns
32,0,29491,John Bushka
32,0,12393,Rodney Butcher
32,0,24925,Jonathan Byrd
32,0,01157,Tom Byrum
32,0,01161,Mark Calcavecchia
32,0,12510,Chad Campbell
32,0,20400,Michael Campbell
32,0,32070,Rafael Campos
32,0,23926,Tim Cantwell Jr.
32,0,25459,Mike Capone
32,0,29717,Michael Carbone
32,0,23656,Jason Caron
32,0,06707,Greg Casagranda
32,0,33521,Scott Cashell
32,0,33447,Martin Catalioto
32,0,22328,Marc Cayeux
32,0,20472,Alex Cejka
32,0,20598,Christian Cévaër
32,0,20593,Greg Chalmers
32,0,33015,Lorens Chan
32,0,32366,Kevin Chappell
32,0,28413,Jimmy Chestnut
32,0,24357,K.J. Choi
32,0,20850,Daniel Chopra
32,0,23204,Gary Christian
32,0,01197,Bobby Clampett
32,0,23135,Tim Clark
32,0,19825,Darren Clarke
32,0,12826,Paul Claxton
32,0,01200,Keith Clearwater
32,0,19972,José Coceres
32,0,01203,Russ Cochran
32,0,20623,Gavin Coles
32,0,27382,Wil Collins
32,0,24494,Erik Compton
32,0,23673,Michael Connell
32,0,30074,Steve Conway
32,0,01219,John Cook
32,0,20997,Keoke Cotner
32,0,11123,Chris Couch
32,0,01226,Fred Couples
32,0,23541,Ben Crane
32,0,01235,Ben Crenshaw
32,0,22621,Ben Curtis
32,0,24937,Jess Daley
32,0,01249,John Daly
32,0,19881,Robert Damron
32,0,29892,Steve Dartnall
32,0,28088,Matt Davidson
32,0,30924,Rhys Davies
32,0,21753,Brian Davis
32,0,06034,Marco Dawson
32,0,08931,Glen Day
32,0,28089,Jason Day
32,0,23638,Brendon de Jonge
32,0,20038,Bryan DeCorso
32,0,27436,Graham DeLaet
32,0,29285,Brent Delahoussaye
32,0,01261,Jay Delsing
32,0,32417,Laura Diaz
32,0,33543,Keith Dicciani
32,0,26360,Bubba Dickerson
32,0,06251,Chris DiMarco
32,0,11127,Stephen Dodd
32,0,01282,Trevor Dodds
32,0,23983,Luke Donald
32,0,25369,Jamie Donaldson
32,0,24236,Nick Dougherty
32,0,24452,John Douma
32,0,29819,Andrew Dresser
32,0,23409,James Driscoll
32,0,24179,David Drysdale
32,0,25686,Jason Dufner
32,0,20104,Ken Duke
32,0,32871,Brian Duncan
32,0,06621,Joe Durant
32,0,09011,David Duval
32,0,24512,Simon Dyson
32,0,25539,Rafael Echenique
32,0,27088,Johan Edfors
32,0,01313,Steve Elkington
32,0,32154,Peter Ellebye
32,0,27447,John Ellis
32,0,06522,Ernie Els
32,0,33444,David Erdy
32,0,01320,Bob Estes
32,0,01326,Nick Faldo
32,0,26725,Sean Farren
32,0,31416,Derek Fathauer
32,0,01329,Brad Faxon
32,0,25191,Gonzalo Fernandez-Castaño
32,0,24725,Richard Finch
32,0,20121,Todd Fischer
32,0,28923,Oliver Fisher
32,0,27896,Ross Fisher
32,0,07457,Steve Flesch
32,0,28500,Martin Flores
32,0,01355,Raymond Floyd
32,0,12695,Robert Floyd
32,0,24184,Alastair Forsyth
32,0,32447,Keven Fortin-Simard
32,0,32102,Rickie Fowler
32,0,32416,Benjamin Fox
32,0,28785,Philip Francis
32,0,33817,Ronaldo Francisco
32,0,12823,Carlos Franco
32,0,30736,Oscar Fraustro
32,0,21805,Harrison Frazar
32,0,26631,Cody Freeman
32,0,01374,Robin Freeman
32,0,29419,Tadd Fujikawa
32,0,21284,Hiroyuki Fujita
32,0,01381,Fred Funk
32,0,10809,Jim Furyk
32,0,23366,Brian Gaffney
32,0,30750,Tommy Gainey
32,0,01385,Jim Gallagher Jr.
32,0,01388,Robert Gamez
32,0,23903,Stephen Gangluff
32,0,21209,Sergio Garcia
32,0,33407,Rob Garland
32,0,29535,Brice Garnett
32,0,24358,Robert Garrigus
32,0,32698,Bobby Gates
32,0,22368,Daniel Gaunt
32,0,11132,Bob Gaus
32,0,28125,Josh Geary
32,0,12645,Brent Geiberger
32,0,33492,Kyle German
32,0,08725,Tom Gillis
32,0,20574,Mathew Goggin
32,0,28679,Fabián Gómez
32,0,24617,Rafael Gómez
32,0,29720,Andres Gonzales
