RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 5 AVG,TOTAL PAR
1,0,01132,Mark Brooks,-132,4.66,1945
1,0,01706,Davis Love III,-132,4.60,1630
3,0,02218,Ted Tryba,-129,4.67,1955
4,0,01457,Jay Haas,-122,4.65,1755
4,0,01553,John Huston,-122,4.57,1435
6,0,06527,Steve Stricker,-121,4.63,1645
7,0,01201,Lennie Clements,-120,4.60,1510
8,0,02246,Duffy Waldorf,-116,4.60,1450
9,0,01098,Jay Don Blake,-115,4.63,1540
9,0,01143,Brad Bryant,-115,4.71,1965
9,0,08931,Glen Day,-115,4.65,1665
12,0,01938,David Peoples,-114,4.64,1575
13,0,01320,Bob Estes,-113,4.65,1610
14,0,06214,Guy Boros,-112,4.66,1655
15,0,06251,Chris DiMarco,-111,4.64,1555
16,0,01549,Mike Hulbert,-109,4.70,1820
16,0,02133,Craig Stadler,-109,4.56,1225
16,0,02135,Mike Standly,-109,4.68,1690
19,0,01266,Clark Dennis,-108,4.70,1775
19,0,01550,Ed Humenik,-108,4.67,1620
19,0,02131,Mike Springer,-108,4.62,1405
19,0,02214,Kirk Triplett,-108,4.65,1540
23,0,01388,Robert Gamez,-107,4.60,1340
23,0,01475,Donnie Hammond,-107,4.63,1440
23,0,06567,Vijay Singh,-107,4.57,1230
26,0,01329,Brad Faxon,-106,4.65,1515
26,0,01408,Kelly Gibson,-106,4.68,1670
26,0,01927,Dennis Paulson,-106,4.63,1415
29,0,02170,Hal Sutton,-104,4.70,1720
30,0,01374,Robin Freeman,-103,4.68,1615
30,0,06643,Paul Goydos,-103,4.73,1875
30,0,01468,Gary Hallberg,-103,4.62,1365
30,0,02049,Gene Sauers,-103,4.63,1405
34,0,01418,Bill Glasson,-102,4.61,1320
35,0,01724,Jeff Maggert,-101,4.66,1500
36,0,01381,Fred Funk,-100,4.73,1880
36,0,06332,Neal Lancaster,-100,4.69,1625
38,0,01156,Curt Byrum,-98,4.67,1475
38,0,01723,Andrew Magee,-98,4.67,1505
