RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,20645,John Senden,11.00,1100,100
2,0,01035,Tommy Armour III,10.90,632,58
3,0,24357,K.J. Choi,10.88,696,64
4,0,01766,Billy Mayfair,10.82,898,83
5,0,01313,Steve Elkington,10.80,756,70
6,0,07223,Brian Bateman,10.78,593,55
6,0,24507,Jason Bohn,10.78,949,88
8,0,26289,Boo Weekley,10.74,827,77
9,0,24912,Will MacKenzie,10.72,740,69
10,0,01677,Tom Lehman,10.71,589,55
11,0,26668,Marc Turnesa,10.68,822,77
12,0,20098,Stuart Appleby,10.67,832,78
13,0,20574,Mathew Goggin,10.64,787,74
14,0,24502,Adam Scott,10.63,553,52
15,0,21209,Sergio Garcia,10.62,616,58
16,0,23788,D.J. Trahan,10.61,1019,96
17,0,23353,J.J. Henry,10.59,1027,97
18,0,01706,Davis Love III,10.52,915,87
19,0,10885,Robert Allenby,10.50,735,70
19,0,09011,David Duval,10.50,588,56
21,0,06567,Vijay Singh,10.49,724,69
21,0,26951,Johnson Wagner,10.49,850,81
23,0,20229,Stewart Cink,10.48,765,73
24,0,01724,Jeff Maggert,10.43,824,79
25,0,25345,Carl Pettersson,10.41,895,86
26,0,22621,Ben Curtis,10.40,645,62
27,0,23621,Rory Sabbatini,10.36,829,80
28,0,06595,Kevin Sutherland,10.34,982,95
29,0,27770,Camilo Villegas,10.32,753,73
30,0,01226,Fred Couples,10.30,556,54
31,0,27095,Nick Watney,10.28,884,86
32,0,06522,Ernie Els,10.26,677,66
32,0,26420,Richard Johnson,10.26,872,85
34,0,20498,Briny Baird,10.25,912,89
35,0,27120,Troy Matteson,10.24,973,95
36,0,25562,Andres Romero,10.23,583,57
37,0,07457,Steve Flesch,10.21,786,77
37,0,23320,Ryan Palmer,10.21,796,78
39,0,25804,Bubba Watson,10.19,744,73
40,0,20104,Ken Duke,10.18,886,87
40,0,01473,Todd Hamilton,10.18,845,83
42,0,24140,Sean O'Hair,10.17,773,76
43,0,27141,J.B. Holmes,10.16,752,74
44,0,30925,Dustin Johnson,10.14,852,84
44,0,24503,Jeff Klauk,10.14,984,97
46,0,27936,Martin Laird,10.13,729,72
46,0,10860,Justin Leonard,10.13,922,91
48,0,12716,Charley Hoffman,10.11,981,97
48,0,20160,Charlie Wi,10.11,930,92
50,0,26476,Chez Reavie,10.09,817,81
51,0,01810,Phil Mickelson,10.08,635,63
52,0,10585,Scott McCarron,10.07,916,91
53,0,20634,Peter Lonard,10.06,865,86
54,0,24024,Zach Johnson,10.05,925,92
54,0,24781,Hunter Mahan,10.05,925,92
56,0,28158,Steve Marino,10.04,984,98
56,0,22293,Heath Slocum,10.04,954,95
58,0,06004,Stephen Ames,10.03,752,75
58,0,20572,Rod Pampling,10.03,712,71
60,0,12782,Tim Herron,10.02,872,87
60,0,30927,Brendon Todd,10.02,531,53
62,0,25900,Lucas Glover,10.01,931,93
62,0,01945,Kenny Perry,10.01,911,91
62,0,27963,Chris Stroud,10.01,881,88
65,0,07867,Woody Austin,10.00,840,84
65,0,20157,Retief Goosen,10.00,730,73
65,0,27466,Spencer Levin,10.00,750,75
65,0,22405,Justin Rose,10.00,700,70
69,0,24925,Jonathan Byrd,9.98,888,89
70,0,10809,Jim Furyk,9.96,827,83
70,0,01797,Rocco Mediate,9.96,787,79
72,0,20691,Greg Owen,9.94,964,97
73,0,02206,David Toms,9.93,973,98
73,0,02239,Scott Verplank,9.93,874,88
75,0,23638,Brendon de Jonge,9.92,893,90
75,0,23548,Bill Lunde,9.92,823,83
75,0,22046,Geoff Ogilvy,9.92,714,72
75,0,08793,Tiger Woods,9.92,615,62
79,0,01320,Bob Estes,9.91,773,78
80,0,12510,Chad Campbell,9.90,891,90
80,0,24358,Robert Garrigus,9.90,822,83
80,0,22348,Nick O'Hern,9.90,891,90
80,0,01941,Tom Pernice Jr.,9.90,812,82
80,0,25190,Jeff Quinney,9.90,772,78
85,0,20848,Ángel Cabrera,9.89,534,54
86,0,25818,Scott Piercy,9.88,840,85
86,0,28780,Nicholas Thompson,9.88,948,96
88,0,01707,Steve Lowery,9.87,819,83
88,0,27214,Kevin Streelman,9.87,957,97
90,0,12652,Cameron Beckman,9.86,858,87
90,0,23135,Tim Clark,9.86,769,78
92,0,06197,Michael Allen,9.84,718,73
92,0,06643,Paul Goydos,9.84,777,79
94,0,01142,Bart Bryant,9.83,570,58
95,0,01161,Mark Calcavecchia,9.82,707,72
96,0,23778,Brad Adamonis,9.81,687,70
96,0,21961,Charles Howell III,9.81,971,99
98,0,06527,Steve Stricker,9.80,774,79
99,0,26851,Marc Leishman,9.79,891,91
100,0,02214,Kirk Triplett,9.77,586,60
101,0,21731,Freddie Jacobson,9.76,810,83
102,0,21350,Ryuji Imada,9.75,829,85
103,0,22913,John Rollins,9.73,895,92
104,0,23541,Ben Crane,9.72,904,93
105,0,06012,Greg Kraft,9.71,495,51
106,0,23325,Vaughn Taylor,9.69,853,88
107,0,24924,Bill Haas,9.68,881,91
108,0,01948,Tim Petrovic,9.67,938,97
109,0,20472,Alex Cejka,9.66,792,82
109,0,06251,Chris DiMarco,9.66,937,97
109,0,27933,John Merrick,9.66,879,91
109,0,21878,Mark Wilson,9.66,956,99
113,0,29718,Anthony Kim,9.65,714,74
113,0,26881,Jarrod Lyle,9.65,627,65
115,0,24846,Ricky Barnes,9.64,646,67
116,0,24490,George McNeill,9.63,790,82
117,0,21805,Harrison Frazar,9.62,895,93
117,0,20766,Padraig Harrington,9.62,625,65
117,0,23497,Tag Ridings,9.62,481,50
120,0,22892,Jason Gore,9.61,711,74
120,0,23108,Matt Kuchar,9.61,788,82
120,0,24138,Ian Poulter,9.61,538,56
120,0,24663,Y.E. Yang,9.61,798,83
124,0,27060,John Mallinger,9.60,864,90
124,0,26301,James Nitties,9.60,826,86
124,0,24361,Pat Perez,9.60,691,72
124,0,10423,Mike Weir,9.60,806,84
128,0,23983,Luke Donald,9.59,729,76
128,0,10425,Jay Williamson,9.59,662,69
130,0,20070,Matt Bettencourt,9.58,939,98
130,0,01329,Brad Faxon,9.58,565,59
132,0,20850,Daniel Chopra,9.57,852,89
132,0,25240,D.A. Points,9.57,947,99
132,0,31323,Gary Woodland,9.57,507,53
135,0,23718,Nathan Green,9.55,993,104
136,0,25686,Jason Dufner,9.54,859,90
137,0,26596,Ryan Moore,9.53,848,89
138,0,22371,Aaron Baddeley,9.51,618,65
139,0,23349,Charles Warren,9.49,598,63
139,0,26497,Casey Wittenberg,9.49,674,71
141,0,28620,Aron Price,9.48,844,89
142,0,10733,Kent Jones,9.42,688,73
143,0,23048,Eric Axley,9.39,667,71
143,0,23614,Rich Beem,9.39,723,77
143,0,08931,Glen Day,9.39,742,79
146,0,29221,Webb Simpson,9.38,882,94
146,0,27649,Brandt Snedeker,9.38,760,81
148,0,22295,Darron Stiles,9.37,487,52
149,0,12602,Dean Wilson,9.36,758,81
150,0,21959,Ted Purdy,9.35,944,101
151,0,26695,Michael Letzig,9.33,896,96
152,0,21753,Brian Davis,9.32,960,103
152,0,30711,Colt Knost,9.32,662,71
152,0,07749,Brett Quigley,9.32,857,92
155,0,24449,Parker McLachlin,9.31,661,71
155,0,06539,Rick Price,9.31,503,54
157,0,28087,Kris Blanks,9.30,558,60
157,0,28118,Peter Tomasulo,9.30,567,61
159,0,19846,Brian Gay,9.29,892,96
160,0,10117,Bob Heintz,9.27,547,59
160,0,25396,Kevin Na,9.27,844,91
162,0,28475,Jeff Overton,9.25,851,92
163,0,06621,Joe Durant,9.18,569,62
163,0,26300,Matt Jones,9.18,514,56
165,0,25632,Jimmy Walker,9.14,676,74
166,0,12705,Cliff Kresge,9.10,710,78
166,0,22961,David Mathis,9.10,746,82
166,0,25919,Brian Vranesh,9.10,464,51
169,0,01928,Corey Pavin,9.07,662,73
170,0,01577,Lee Janzen,9.04,669,74
171,0,20593,Greg Chalmers,9.00,765,85
171,0,21949,Joe Ogilvie,9.00,765,85
171,0,26679,Kevin Stadler,9.00,585,65
174,0,23623,Bo Van Pelt,8.97,897,100
175,0,20127,Chris Riley,8.95,689,77
176,0,31416,Derek Fathauer,8.94,563,63
177,0,08075,Jerry Kelly,8.93,804,90
178,0,23800,Bryce Molder,8.87,612,69
179,0,27683,Leif Olson,8.86,452,51
180,0,22548,Patrick Sheehan,8.80,449,51
181,0,08845,Scott Sterling,8.75,446,51
182,0,26498,Matt Weibring,8.65,562,65
183,0,01132,Mark Brooks,8.47,466,55
184,0,28089,Jason Day,8.20,500,61
