RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,20127,Chris Riley,27.50,550,20
2,0,20157,Retief Goosen,27.68,526,19
3,0,21350,Ryuji Imada,27.72,693,25
4,0,01329,Brad Faxon,27.78,639,23
5,0,20766,Padraig Harrington,27.89,530,19
6,0,10809,Jim Furyk,28.00,616,22
7,0,29221,Webb Simpson,28.07,842,30
8,0,20850,Daniel Chopra,28.08,730,26
9,0,27060,John Mallinger,28.12,731,26
9,0,01941,Tom Pernice Jr.,28.12,731,26
11,0,23800,Bryce Molder,28.16,535,19
12,0,23135,Tim Clark,28.19,592,21
13,0,28475,Jeff Overton,28.20,705,25
14,0,01132,Mark Brooks,28.21,395,14
15,0,23983,Luke Donald,28.25,565,20
16,0,28089,Jason Day,28.27,424,15
17,0,25686,Jason Dufner,28.28,707,25
18,0,08793,Tiger Woods,28.31,453,16
19,0,01320,Bob Estes,28.32,623,22
20,0,25632,Jimmy Walker,28.33,595,21
21,0,26498,Matt Weibring,28.35,567,20
22,0,24449,Parker McLachlin,28.36,709,25
23,0,21878,Mark Wilson,28.37,766,27
24,0,20593,Greg Chalmers,28.38,681,24
25,0,27683,Leif Olson,28.39,511,18
26,0,26596,Ryan Moore,28.42,739,26
27,0,06527,Steve Stricker,28.43,597,21
28,0,23778,Brad Adamonis,28.48,655,23
28,0,21949,Joe Ogilvie,28.48,769,27
28,0,27649,Brandt Snedeker,28.48,712,25
31,0,06522,Ernie Els,28.50,513,18
31,0,07457,Steve Flesch,28.50,684,24
33,0,23718,Nathan Green,28.52,827,29
34,0,22961,David Mathis,28.56,714,25
35,0,21731,Freddie Jacobson,28.58,686,24
35,0,23320,Ryan Palmer,28.58,743,26
37,0,23048,Eric Axley,28.59,772,27
38,0,08075,Jerry Kelly,28.61,658,23
39,0,01928,Corey Pavin,28.62,601,21
39,0,23497,Tag Ridings,28.62,372,13
41,0,20848,Ángel Cabrera,28.63,458,16
41,0,24138,Ian Poulter,28.63,458,16
43,0,22371,Aaron Baddeley,28.65,573,20
44,0,20572,Rod Pampling,28.68,631,22
44,0,25818,Scott Piercy,28.68,717,25
46,0,26301,James Nitties,28.69,746,26
47,0,23108,Matt Kuchar,28.71,689,24
47,0,24361,Pat Perez,28.71,603,21
49,0,25919,Brian Vranesh,28.72,517,18
50,0,31416,Derek Fathauer,28.73,632,22
51,0,12782,Tim Herron,28.74,776,27
52,0,01226,Fred Couples,28.75,460,16
53,0,06004,Stephen Ames,28.77,633,22
53,0,22348,Nick O'Hern,28.77,748,26
53,0,02206,David Toms,28.77,748,26
56,0,02239,Scott Verplank,28.78,662,23
57,0,22046,Geoff Ogilvy,28.79,547,19
58,0,21805,Harrison Frazar,28.81,778,27
59,0,23325,Vaughn Taylor,28.85,779,27
60,0,26300,Matt Jones,28.86,404,14
61,0,01948,Tim Petrovic,28.87,866,30
62,0,19846,Brian Gay,28.88,722,25
62,0,06643,Paul Goydos,28.88,693,24
62,0,24024,Zach Johnson,28.88,722,25
62,0,12602,Dean Wilson,28.88,722,25
66,0,20160,Charlie Wi,28.89,809,28
67,0,22892,Jason Gore,28.91,636,22
67,0,24663,Y.E. Yang,28.91,636,22
69,0,25900,Lucas Glover,28.92,752,26
69,0,26695,Michael Letzig,28.92,723,25
69,0,28620,Aron Price,28.92,694,24
72,0,24503,Jeff Klauk,28.93,781,27
73,0,10117,Bob Heintz,28.94,521,18
74,0,10860,Justin Leonard,28.96,724,25
74,0,23548,Bill Lunde,28.96,724,25
76,0,27120,Troy Matteson,28.97,840,29
77,0,12652,Cameron Beckman,29.00,725,25
77,0,22621,Ben Curtis,29.00,493,17
77,0,21753,Brian Davis,29.00,841,29
77,0,24490,George McNeill,29.00,725,25
77,0,31323,Gary Woodland,29.00,464,16
82,0,12510,Chad Campbell,29.04,697,24
82,0,26851,Marc Leishman,29.04,755,26
82,0,25396,Kevin Na,29.04,668,23
82,0,25345,Carl Pettersson,29.04,784,27
86,0,20070,Matt Bettencourt,29.07,872,30
86,0,23623,Bo Van Pelt,29.07,814,28
88,0,23541,Ben Crane,29.08,756,26
88,0,06595,Kevin Sutherland,29.08,756,26
90,0,25804,Bubba Watson,29.09,669,23
91,0,29718,Anthony Kim,29.10,611,21
92,0,12716,Charley Hoffman,29.11,786,27
92,0,28158,Steve Marino,29.11,815,28
94,0,01706,Davis Love III,29.12,728,25
95,0,01142,Bart Bryant,29.13,466,16
95,0,24781,Hunter Mahan,29.13,699,24
95,0,10423,Mike Weir,29.13,670,23
98,0,08845,Scott Sterling,29.14,408,14
99,0,07867,Woody Austin,29.17,700,24
99,0,23621,Rory Sabbatini,29.17,700,24
101,0,24357,K.J. Choi,29.19,613,21
102,0,20098,Stuart Appleby,29.21,701,24
102,0,01473,Todd Hamilton,29.21,818,28
102,0,27770,Camilo Villegas,29.21,555,19
105,0,28087,Kris Blanks,29.22,526,18
105,0,26679,Kevin Stadler,29.22,526,18
107,0,20472,Alex Cejka,29.26,673,23
108,0,26420,Richard Johnson,29.28,732,25
108,0,12705,Cliff Kresge,29.28,732,25
110,0,20229,Stewart Cink,29.29,615,21
110,0,06251,Chris DiMarco,29.29,820,28
112,0,07223,Brian Bateman,29.30,674,23
113,0,27963,Chris Stroud,29.31,762,26
114,0,10733,Kent Jones,29.32,645,22
115,0,25562,Andres Romero,29.33,528,18
116,0,27933,John Merrick,29.35,763,26
117,0,24507,Jason Bohn,29.36,734,25
118,0,22913,John Rollins,29.38,764,26
119,0,10585,Scott McCarron,29.42,765,26
119,0,27095,Nick Watney,29.42,706,24
121,0,24924,Bill Haas,29.43,824,28
121,0,01945,Kenny Perry,29.43,677,23
123,0,27141,J.B. Holmes,29.46,707,24
123,0,01707,Steve Lowery,29.46,766,26
125,0,26881,Jarrod Lyle,29.47,560,19
125,0,01810,Phil Mickelson,29.47,501,17
127,0,25240,D.A. Points,29.48,796,27
128,0,23353,J.J. Henry,29.52,797,27
128,0,21961,Charles Howell III,29.52,797,27
128,0,25190,Jeff Quinney,29.52,738,25
131,0,01035,Tommy Armour III,29.53,502,17
132,0,20498,Briny Baird,29.56,798,27
133,0,01161,Mark Calcavecchia,29.57,680,23
133,0,09011,David Duval,29.57,621,21
133,0,21959,Ted Purdy,29.57,828,28
133,0,22405,Justin Rose,29.57,621,21
137,0,07749,Brett Quigley,29.58,769,26
138,0,10885,Robert Allenby,29.60,592,20
138,0,30927,Brendon Todd,29.60,592,20
140,0,23638,Brendon de Jonge,29.61,829,28
140,0,28118,Peter Tomasulo,29.61,681,23
142,0,01797,Rocco Mediate,29.62,622,21
142,0,24140,Sean O'Hair,29.62,622,21
142,0,26668,Marc Turnesa,29.62,859,29
145,0,24912,Will MacKenzie,29.63,711,24
146,0,27214,Kevin Streelman,29.64,830,28
147,0,27936,Martin Laird,29.65,682,23
148,0,20645,John Senden,29.66,860,29
149,0,01577,Lee Janzen,29.67,623,21
150,0,01724,Jeff Maggert,29.69,772,26
150,0,26476,Chez Reavie,29.69,772,26
152,0,08931,Glen Day,29.70,683,23
152,0,30925,Dustin Johnson,29.70,683,23
154,0,06197,Michael Allen,29.71,624,21
155,0,20634,Peter Lonard,29.72,862,29
155,0,23349,Charles Warren,29.72,535,18
157,0,23614,Rich Beem,29.74,684,23
157,0,27466,Spencer Levin,29.74,684,23
159,0,22293,Heath Slocum,29.76,863,29
160,0,26951,Johnson Wagner,29.81,775,26
161,0,24358,Robert Garrigus,29.87,687,23
162,0,21209,Sergio Garcia,29.88,478,16
162,0,22295,Darron Stiles,29.88,508,17
164,0,01766,Billy Mayfair,29.89,837,28
165,0,30711,Colt Knost,30.00,660,22
166,0,22548,Patrick Sheehan,30.08,391,13
167,0,10425,Jay Williamson,30.10,602,20
168,0,06621,Joe Durant,30.11,542,18
169,0,24925,Jonathan Byrd,30.13,723,24
170,0,26497,Casey Wittenberg,30.14,663,22
171,0,06539,Rick Price,30.16,573,19
172,0,02214,Kirk Triplett,30.20,604,20
173,0,28780,Nicholas Thompson,30.23,907,30
174,0,06567,Vijay Singh,30.25,605,20
175,0,01313,Steve Elkington,30.27,666,22
176,0,26289,Boo Weekley,30.29,636,21
177,0,06012,Greg Kraft,30.30,606,20
178,0,23788,D.J. Trahan,30.33,910,30
179,0,24502,Adam Scott,30.44,548,18
180,0,20104,Ken Duke,30.48,884,29
181,0,20691,Greg Owen,30.56,825,27
182,0,20574,Mathew Goggin,30.78,708,23
183,0,24846,Ricky Barnes,31.05,652,21
184,0,01677,Tom Lehman,31.27,469,15
