RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,24604,Hunter Haas,28,609,4.6
1,0,06573,Brandt Jobe,28,548,5.1
1,0,24781,Hunter Mahan,28,549,5.1
1,0,33419,Cameron Tringale,28,651,4.3
1,0,26951,Johnson Wagner,28,479,5.8
6,0,01766,Billy Mayfair,26,567,4.6
6,0,01948,Tim Petrovic,26,566,4.6
8,0,28158,Steve Marino,25,455,5.5
8,0,27649,Brandt Snedeker,25,531,4.7
10,0,30750,Tommy Gainey,24,625,3.8
10,0,21961,Charles Howell III,24,627,3.8
10,0,31202,William McGirt,24,605,4.0
10,0,06567,Vijay Singh,24,508,4.7
14,0,29910,Blake Adams,23,762,3.0
14,0,28679,Fabián Gómez,23,452,5.1
14,0,23353,J.J. Henry,23,502,4.6
14,0,25396,Kevin Na,23,555,4.1
14,0,20645,John Senden,23,523,4.4
14,0,29221,Webb Simpson,23,607,3.8
14,0,26679,Kevin Stadler,23,470,4.9
21,0,12510,Chad Campbell,22,559,3.9
21,0,20593,Greg Chalmers,22,623,3.5
21,0,28089,Jason Day,22,465,4.7
21,0,30926,Chris Kirk,22,542,4.1
21,0,33413,Ben Martin,22,441,5.0
21,0,27214,Kevin Streelman,22,508,4.3
21,0,27064,Jhonattan Vegas,22,458,4.8
28,0,28087,Kris Blanks,21,529,4.0
28,0,07457,Steve Flesch,21,590,3.6
28,0,25900,Lucas Glover,21,430,4.9
28,0,27466,Spencer Levin,21,631,3.3
28,0,27939,Matt McQuillan,21,347,6.1
28,0,22348,Nick O'Hern,21,521,4.0
28,0,24361,Pat Perez,21,526,4.0
28,0,25345,Carl Pettersson,21,644,3.3
28,0,25240,D.A. Points,21,552,3.8
28,0,23497,Tag Ridings,21,521,4.0
28,0,22913,John Rollins,21,476,4.4
39,0,20070,Matt Bettencourt,20,546,3.7
39,0,09011,David Duval,20,396,5.1
39,0,12782,Tim Herron,20,539,3.7
39,0,21350,Ryuji Imada,20,546,3.7
39,0,30110,Kyle Stanley,20,539,3.7
44,0,23638,Brendon de Jonge,19,672,2.8
44,0,32102,Rickie Fowler,19,502,3.8
44,0,24358,Robert Garrigus,19,475,4.0
44,0,24924,Bill Haas,19,485,3.9
44,0,22378,Trevor Immelman,19,436,4.4
44,0,27120,Troy Matteson,19,544,3.5
44,0,26476,Chez Reavie,19,557,3.4
51,0,12652,Cameron Beckman,18,455,4.0
51,0,11123,Chris Couch,18,499,3.6
51,0,19846,Brian Gay,18,555,3.2
51,0,21731,Freddie Jacobson,18,539,3.3
51,0,30711,Colt Knost,18,462,3.9
51,0,23548,Bill Lunde,18,516,3.5
51,0,31401,Zack Miller,18,503,3.6
51,0,20572,Rod Pampling,18,424,4.2
51,0,28620,Aron Price,18,332,5.4
51,0,22293,Heath Slocum,18,450,4.0
51,0,27963,Chris Stroud,18,532,3.4
51,0,27330,Josh Teater,18,606,3.0
63,0,21407,Arjun Atwal,17,605,2.8
63,0,10505,Shane Bertsch,17,376,4.5
63,0,29420,Billy Horschel,17,417,4.1
63,0,21949,Joe Ogilvie,17,457,3.7
63,0,25457,Alexandre Rocha,17,301,5.6
63,0,26331,Charl Schwartzel,17,279,6.1
63,0,32150,Michael Thompson,17,497,3.4
63,0,23788,D.J. Trahan,17,526,3.2
63,0,25804,Bubba Watson,17,402,4.2
63,0,20160,Charlie Wi,17,584,2.9
63,0,20436,Garrett Willis,17,447,3.8
63,0,12602,Dean Wilson,17,410,4.1
63,0,21878,Mark Wilson,17,504,3.4
63,0,31323,Gary Woodland,17,452,3.8
77,0,06004,Stephen Ames,16,420,3.8
77,0,25274,Steven Bowditch,16,581,2.8
77,0,34255,Joseph Bramlett,16,392,4.1
77,0,21753,Brian Davis,16,659,2.4
77,0,06522,Ernie Els,16,350,4.6
77,0,12716,Charley Hoffman,16,516,3.1
77,0,08075,Jerry Kelly,16,477,3.4
77,0,26851,Marc Leishman,16,547,2.9
77,0,25818,Scott Piercy,16,457,3.5
77,0,31193,Jim Renner,16,383,4.2
77,0,02206,David Toms,16,419,3.8
88,0,10885,Robert Allenby,15,469,3.2
88,0,01116,Michael Bradley,15,384,3.9
88,0,24290,D.J. Brigman,15,386,3.9
88,0,06251,Chris DiMarco,15,578,2.6
88,0,06643,Paul Goydos,15,502,3.0
88,0,10733,Kent Jones,15,444,3.4
88,0,26300,Matt Jones,15,459,3.3
88,0,23108,Matt Kuchar,15,537,2.8
88,0,10585,Scott McCarron,15,397,3.8
88,0,28475,Jeff Overton,15,517,2.9
88,0,33911,Nate Smith,15,395,3.8
88,0,08375,Paul Stankowski,15,475,3.2
88,0,06527,Steve Stricker,15,426,3.5
88,0,23623,Bo Van Pelt,15,501,3.0
102,0,20098,Stuart Appleby,14,422,3.3
102,0,24507,Jason Bohn,14,472,3.0
102,0,20229,Stewart Cink,14,354,4.0
102,0,23673,Michael Connell,14,491,2.9
102,0,20766,Padraig Harrington,14,347,4.0
102,0,27974,Sung Kang,14,340,4.1
102,0,35087,Bio Kim,14,429,3.3
102,0,06515,Shaun Micheel,14,447,3.1
102,0,24140,Sean O'Hair,14,400,3.5
102,0,32876,Martin Piller,14,349,4.0
102,0,28486,Michael Putnam,14,364,3.8
102,0,22405,Justin Rose,14,430,3.3
102,0,27770,Camilo Villegas,14,402,3.5
102,0,26289,Boo Weekley,14,337,4.2
102,0,24663,Y.E. Yang,14,309,4.5
117,0,23541,Ben Crane,13,438,3.0
117,0,10809,Jim Furyk,13,464,2.8
117,0,21209,Sergio Garcia,13,310,4.2
117,0,32698,Bobby Gates,13,430,3.0
117,0,23718,Nathan Green,13,522,2.5
117,0,08537,J.P. Hayes,13,344,3.8
117,0,26420,Richard Johnson,13,353,3.7
117,0,10860,Justin Leonard,13,513,2.5
117,0,22961,David Mathis,13,511,2.5
117,0,27933,John Merrick,13,400,3.3
117,0,32640,Troy Merritt,13,378,3.4
117,0,23800,Bryce Molder,13,549,2.4
117,0,25562,Andres Romero,13,530,2.5
117,0,34072,Will Strickler,13,307,4.2
117,0,27095,Nick Watney,13,470,2.8
132,0,20498,Briny Baird,12,317,3.8
132,0,24925,Jonathan Byrd,12,519,2.3
132,0,25686,Jason Dufner,12,450,2.7
132,0,31557,Jim Herman,12,354,3.4
132,0,01577,Lee Janzen,12,354,3.4
132,0,19970,Robert Karlsson,12,340,3.5
132,0,29718,Anthony Kim,12,426,2.8
132,0,29478,Kevin Kisner,12,404,3.0
132,0,27936,Martin Laird,12,453,2.6
132,0,26881,Jarrod Lyle,12,510,2.4
132,0,25572,Graeme McDowell,12,272,4.4
132,0,24490,George McNeill,12,409,2.9
132,0,22046,Geoff Ogilvy,12,421,2.9
132,0,20127,Chris Riley,12,458,2.6
132,0,24502,Adam Scott,12,310,3.9
132,0,23325,Vaughn Taylor,12,593,2.0
132,0,26287,Roland Thatcher,12,446,2.7
132,0,25632,Jimmy Walker,12,554,2.2
150,0,22371,Aaron Baddeley,11,470,2.3
150,0,24846,Ricky Barnes,11,421,2.6
150,0,33141,Keegan Bradley,11,526,2.1
150,0,32366,Kevin Chappell,11,437,2.5
150,0,24357,K.J. Choi,11,400,2.8
150,0,06621,Joe Durant,11,397,2.8
150,0,01313,Steve Elkington,11,292,3.8
150,0,23320,Ryan Palmer,11,438,2.5
150,0,29518,Brendan Steele,11,505,2.2
150,0,26668,Marc Turnesa,11,290,3.8
160,0,22621,Ben Curtis,10,431,2.3
160,0,21805,Harrison Frazar,10,299,3.3
160,0,20157,Retief Goosen,10,279,3.6
160,0,26758,David Hearn,10,518,1.9
160,0,27797,Derek Lamely,10,368,2.7
160,0,01810,Phil Mickelson,10,428,2.3
166,0,07867,Woody Austin,9,371,2.4
166,0,23409,James Driscoll,9,421,2.1
166,0,24980,Scott Gutschewski,9,366,2.5
166,0,23621,Rory Sabbatini,9,428,2.1
166,0,30692,Scott Stallings,9,459,2.0
166,0,25834,Daniel Summerhays,9,442,2.0
172,0,20848,Ángel Cabrera,8,262,3.1
172,0,23983,Luke Donald,8,418,1.9
172,0,26596,Ryan Moore,8,447,1.8
172,0,30946,Alex Prugh,8,427,1.9
176,0,23614,Rich Beem,7,307,2.3
176,0,30925,Dustin Johnson,7,356,2.0
176,0,24024,Zach Johnson,7,488,1.4
176,0,01797,Rocco Mediate,7,323,2.2
180,0,20472,Alex Cejka,6,300,2.0
180,0,08725,Tom Gillis,6,329,1.8
180,0,27141,J.B. Holmes,6,313,1.9
180,0,01706,Davis Love III,6,340,1.8
180,0,24138,Ian Poulter,6,291,2.1
185,0,25444,Justin Hicks,5,274,1.8
186,0,29720,Andres Gonzales,3,317,.9
