RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
124,0,24663,Y.E. Yang,19.15,18,94,+3.56
125,0,26881,Jarrod Lyle,18.99,30,158,+2.73
126,0,26951,Johnson Wagner,18.83,29,154,+3.28
127,0,21407,Arjun Atwal,18.54,33,178,+3.42
128,0,08537,J.P. Hayes,18.52,20,108,+3.00
129,0,06515,Shaun Micheel,18.49,27,146,+2.96
129,0,25834,Daniel Summerhays,18.49,27,146,+3.11
131,0,24604,Hunter Haas,18.48,34,184,+3.53
132,0,21731,Freddie Jacobson,18.42,28,152,+3.68
133,0,28620,Aron Price,18.27,19,104,+3.21
134,0,06522,Ernie Els,18.03,22,122,+3.27
135,0,23718,Nathan Green,18.00,27,150,+2.63
136,0,12652,Cameron Beckman,17.91,24,134,+3.21
137,0,01766,Billy Mayfair,17.22,31,180,+3.29
138,0,27466,Spencer Levin,17.14,36,210,+3.36
139,0,28679,Fabián Gómez,17.11,26,152,+3.19
140,0,22961,David Mathis,16.88,26,154,+3.23
141,0,07457,Steve Flesch,16.67,28,168,+3.71
141,0,23108,Matt Kuchar,16.67,26,156,+3.88
141,0,31202,William McGirt,16.67,33,198,+3.48
144,0,23541,Ben Crane,16.42,22,134,+3.59
145,0,29478,Kevin Kisner,16.41,21,128,+3.81
146,0,25396,Kevin Na,16.03,25,156,+3.52
147,0,21753,Brian Davis,16.02,33,206,+3.39
148,0,22293,Heath Slocum,15.85,26,164,+3.38
149,0,23673,Michael Connell,15.79,24,152,+3.21
150,0,27939,Matt McQuillan,15.45,17,110,+3.71
151,0,23325,Vaughn Taylor,15.17,27,178,+3.56
152,0,20160,Charlie Wi,14.46,24,166,+3.33
153,0,10860,Justin Leonard,14.38,23,160,+3.09
153,0,23800,Bryce Molder,14.38,23,160,+3.39
155,0,23983,Luke Donald,14.04,16,114,+3.75
156,0,01313,Steve Elkington,14.00,14,100,+3.43
156,0,26668,Marc Turnesa,14.00,14,100,+2.79
158,0,24138,Ian Poulter,13.95,12,86,+3.17
159,0,32640,Troy Merritt,13.93,17,122,+2.59
160,0,20127,Chris Riley,13.89,20,144,+2.35
161,0,06004,Stephen Ames,13.85,18,130,+2.61
162,0,10809,Jim Furyk,13.82,21,152,+3.38
163,0,12602,Dean Wilson,13.71,17,124,+3.24
164,0,06251,Chris DiMarco,13.48,24,178,+2.83
165,0,21878,Mark Wilson,13.29,21,158,+2.90
166,0,24357,K.J. Choi,13.08,17,130,+2.53
167,0,30711,Colt Knost,12.84,19,148,+3.21
168,0,21350,Ryuji Imada,12.65,21,166,+2.71
169,0,06621,Joe Durant,12.32,17,138,+1.47
169,0,20436,Garrett Willis,12.32,17,138,+2.76
171,0,01797,Rocco Mediate,12.26,13,106,+2.15
172,0,20593,Greg Chalmers,11.90,20,168,+3.00
173,0,08375,Paul Stankowski,11.81,17,144,+2.71
174,0,02206,David Toms,11.76,16,136,+3.19
175,0,33911,Nate Smith,11.67,14,120,+3.21
176,0,10505,Shane Bertsch,11.61,13,112,+3.08
177,0,25572,Graeme McDowell,11.54,9,78,+2.44
178,0,20472,Alex Cejka,10.38,11,106,+2.09
179,0,26420,Richard Johnson,10.34,12,116,+3.08
180,0,01948,Tim Petrovic,8.43,14,166,+2.86
181,0,22348,Nick O'Hern,7.83,13,166,+1.69
182,0,24024,Zach Johnson,7.35,10,136,+2.50
183,0,08075,Jerry Kelly,7.24,11,152,+2.18
184,0,06643,Paul Goydos,6.79,11,162,+2.00
185,0,22621,Ben Curtis,6.25,8,128,+0.88
186,0,19846,Brian Gay,5.49,9,164,+1.78
