RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
87,0,06515,Shaun Micheel,37.67,55,146,-0.05
88,0,23320,Ryan Palmer,37.50,51,136,-0.02
88,0,26331,Charl Schwartzel,37.50,33,88,-0.06
90,0,26300,Matt Jones,37.32,53,142,-0.23
91,0,27933,John Merrick,37.30,47,126,-0.13
92,0,23623,Bo Van Pelt,37.18,58,156,-0.16
93,0,27120,Troy Matteson,36.78,64,174,E
94,0,25562,Andres Romero,36.67,55,150,-0.11
95,0,10505,Shane Bertsch,36.61,41,112,-0.05
96,0,21949,Joe Ogilvie,36.57,49,134,-0.10
97,0,28620,Aron Price,36.54,38,104,-0.03
98,0,32698,Bobby Gates,36.49,54,148,-0.09
99,0,24604,Hunter Haas,36.41,67,184,+0.01
100,0,33141,Keegan Bradley,36.21,63,174,-0.14
101,0,24490,George McNeill,36.07,44,122,-0.16
102,0,24507,Jason Bohn,36.03,49,136,-0.10
103,0,01313,Steve Elkington,36.00,36,100,-0.28
103,0,21805,Harrison Frazar,36.00,36,100,-0.22
103,0,23718,Nathan Green,36.00,54,150,-0.13
106,0,10733,Kent Jones,35.92,51,142,-0.31
107,0,20472,Alex Cejka,35.85,38,106,-0.18
108,0,27797,Derek Lamely,35.71,45,126,-0.11
109,0,25834,Daniel Summerhays,35.62,52,146,-0.10
110,0,29221,Webb Simpson,35.56,64,180,-0.25
111,0,34255,Joseph Bramlett,35.38,46,130,-0.11
112,0,02206,David Toms,35.29,48,136,-0.23
113,0,23353,J.J. Henry,35.23,62,176,-0.03
114,0,22378,Trevor Immelman,35.14,52,148,-0.25
115,0,24663,Y.E. Yang,35.11,33,94,+0.06
116,0,30926,Chris Kirk,35.06,61,174,-0.03
117,0,24140,Sean O'Hair,34.85,46,132,-0.15
118,0,24024,Zach Johnson,34.56,47,136,-0.13
119,0,27974,Sung Kang,34.55,38,110,-0.08
120,0,20593,Greg Chalmers,34.52,58,168,-0.17
120,0,07457,Steve Flesch,34.52,58,168,-0.22
122,0,26951,Johnson Wagner,34.42,53,154,E
123,0,06573,Brandt Jobe,34.24,63,184,-0.13
124,0,33911,Nate Smith,34.17,41,120,-0.12
125,0,22293,Heath Slocum,34.15,56,164,-0.18
126,0,29720,Andres Gonzales,34.00,34,100,+0.03
127,0,01577,Lee Janzen,33.93,38,112,-0.03
128,0,24980,Scott Gutschewski,33.90,40,118,-0.05
129,0,22961,David Mathis,33.77,52,154,-0.12
130,0,26758,David Hearn,33.75,54,160,-0.11
131,0,26851,Marc Leishman,33.73,56,166,+0.05
132,0,29910,Blake Adams,33.48,75,224,-0.07
133,0,27095,Nick Watney,33.33,46,138,-0.26
133,0,20436,Garrett Willis,33.33,46,138,-0.22
135,0,22348,Nick O'Hern,33.13,55,166,-0.22
136,0,07867,Woody Austin,33.02,35,106,-0.20
137,0,20848,Ángel Cabrera,32.89,25,76,-0.04
138,0,20229,Stewart Cink,32.76,38,116,-0.21
139,0,30946,Alex Prugh,32.69,51,156,-0.02
140,0,29420,Billy Horschel,32.61,45,138,-0.20
141,0,01706,Davis Love III,32.50,39,120,+0.05
142,0,27936,Martin Laird,32.35,44,136,-0.05
143,0,35087,Bio Kim,32.31,42,130,-0.17
144,0,06251,Chris DiMarco,32.02,57,178,-0.19
145,0,26420,Richard Johnson,31.90,37,116,+0.03
146,0,23800,Bryce Molder,31.88,51,160,-0.12
147,0,27939,Matt McQuillan,31.82,35,110,+0.03
148,0,25818,Scott Piercy,31.43,44,140,-0.23
149,0,30692,Scott Stallings,31.41,49,156,-0.22
150,0,22371,Aaron Baddeley,31.34,42,134,-0.31
151,0,08075,Jerry Kelly,30.92,47,152,-0.19
152,0,32366,Kevin Chappell,30.88,42,136,+0.05
153,0,06643,Paul Goydos,30.86,50,162,-0.26
154,0,20498,Briny Baird,30.77,32,104,-0.06
155,0,21209,Sergio Garcia,30.61,30,98,-0.03
156,0,20127,Chris Riley,30.56,44,144,-0.18
157,0,30711,Colt Knost,30.41,45,148,-0.07
158,0,20766,Padraig Harrington,30.39,31,102,-0.26
159,0,25444,Justin Hicks,30.21,29,96,-0.10
160,0,11123,Chris Couch,30.14,44,146,E
161,0,10860,Justin Leonard,30.00,48,160,-0.10
162,0,23673,Michael Connell,29.61,45,152,-0.18
163,0,24502,Adam Scott,29.59,29,98,-0.24
164,0,31557,Jim Herman,29.51,36,122,+0.06
165,0,33413,Ben Martin,29.29,41,140,+0.05
166,0,28486,Michael Putnam,28.81,34,118,E
167,0,27330,Josh Teater,28.57,56,196,-0.05
168,0,01810,Phil Mickelson,28.46,37,130,-0.35
169,0,28089,Jason Day,27.87,34,122,-0.12
170,0,25632,Jimmy Walker,27.85,44,158,-0.09
171,0,09011,David Duval,27.69,36,130,+0.06
172,0,27064,Jhonattan Vegas,27.56,43,156,+0.02
173,0,25396,Kevin Na,26.92,42,156,-0.38
174,0,23497,Tag Ridings,26.54,43,162,+0.07
175,0,19970,Robert Karlsson,26.53,26,98,-0.23
176,0,30110,Kyle Stanley,25.58,44,172,-0.07
177,0,34072,Will Strickler,24.47,23,94,-0.13
178,0,19846,Brian Gay,23.78,39,164,-0.18
179,0,24358,Robert Garrigus,22.08,34,154,+0.15
180,0,30925,Dustin Johnson,22.03,26,118,-0.23
181,0,12602,Dean Wilson,21.77,27,124,-0.30
182,0,01797,Rocco Mediate,20.75,22,106,+0.09
183,0,31323,Gary Woodland,20.37,33,162,+0.06
184,0,25274,Steven Bowditch,18.29,30,164,-0.10
185,0,27141,J.B. Holmes,16.67,17,102,+0.12
186,0,25804,Bubba Watson,14.93,20,134,-0.15
