RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
67,0,29910,Blake Adams,10.27,23,224,-0.26
68,0,29720,Andres Gonzales,10.00,10,100,-0.10
69,0,06567,Vijay Singh,9.74,15,154,+0.07
70,0,24663,Y.E. Yang,9.57,9,94,-0.56
71,0,27770,Camilo Villegas,9.17,11,120,-0.27
72,0,31202,William McGirt,9.09,18,198,-0.11
72,0,27939,Matt McQuillan,9.09,10,110,-0.10
72,0,24140,Sean O'Hair,9.09,12,132,-0.25
75,0,29221,Webb Simpson,8.89,16,180,-0.38
76,0,25345,Carl Pettersson,8.79,16,182,-0.50
77,0,26679,Kevin Stadler,8.75,14,160,-0.21
78,0,20498,Briny Baird,8.65,9,104,-0.11
79,0,20572,Rod Pampling,8.59,11,128,-0.73
80,0,01116,Michael Bradley,8.57,12,140,-0.25
81,0,28679,Fabián Gómez,8.55,13,152,E
82,0,26476,Chez Reavie,8.52,15,176,-0.13
83,0,25444,Justin Hicks,8.33,8,96,-0.13
84,0,10585,Scott McCarron,8.20,10,122,-0.40
85,0,24604,Hunter Haas,8.15,15,184,-0.47
86,0,29420,Billy Horschel,7.97,11,138,-0.36
87,0,23353,J.J. Henry,7.95,14,176,-0.07
88,0,25900,Lucas Glover,7.81,10,128,-0.30
89,0,23621,Rory Sabbatini,7.75,11,142,-0.64
90,0,25572,Graeme McDowell,7.69,6,78,E
90,0,23623,Bo Van Pelt,7.69,12,156,-0.67
92,0,32150,Michael Thompson,7.53,11,146,-0.27
93,0,29518,Brendan Steele,7.47,13,174,-0.31
94,0,29718,Anthony Kim,7.38,9,122,-0.33
95,0,24925,Jonathan Byrd,7.24,11,152,-0.36
96,0,24846,Ricky Barnes,7.14,10,140,-0.50
96,0,20157,Retief Goosen,7.14,6,84,-0.33
96,0,33413,Ben Martin,7.14,10,140,E
96,0,27963,Chris Stroud,7.14,12,168,-0.08
100,0,26758,David Hearn,6.88,11,160,-0.18
101,0,06515,Shaun Micheel,6.85,10,146,-0.10
101,0,25834,Daniel Summerhays,6.85,10,146,-0.30
103,0,12782,Tim Herron,6.79,11,162,-0.64
104,0,21949,Joe Ogilvie,6.72,9,134,-0.67
105,0,25457,Alexandre Rocha,6.60,7,106,-0.71
106,0,06522,Ernie Els,6.56,8,122,-0.50
106,0,32640,Troy Merritt,6.56,8,122,-0.25
108,0,22378,Trevor Immelman,6.08,9,148,-0.33
109,0,01313,Steve Elkington,6.00,6,100,-0.17
110,0,25240,D.A. Points,5.88,10,170,-0.20
111,0,23108,Matt Kuchar,5.77,9,156,-0.78
112,0,23548,Bill Lunde,5.68,10,176,-0.50
113,0,07867,Woody Austin,5.66,6,106,E
114,0,10733,Kent Jones,5.63,8,142,-0.25
115,0,20098,Stuart Appleby,5.56,7,126,E
115,0,08375,Paul Stankowski,5.56,8,144,-0.13
117,0,08725,Tom Gillis,5.45,6,110,-0.17
118,0,06527,Steve Stricker,5.26,6,114,-0.83
119,0,20645,John Senden,5.00,9,180,-0.33
119,0,33911,Nate Smith,5.00,6,120,-0.17
121,0,23638,Brendon de Jonge,4.95,10,202,-0.30
122,0,27214,Kevin Streelman,4.88,8,164,-0.13
123,0,20160,Charlie Wi,4.82,8,166,-0.50
124,0,20070,Matt Bettencourt,4.76,8,168,-0.50
124,0,27466,Spencer Levin,4.76,10,210,-0.20
126,0,10885,Robert Allenby,4.67,7,150,-0.14
126,0,23718,Nathan Green,4.67,7,150,-0.29
128,0,26596,Ryan Moore,4.62,6,130,E
129,0,24361,Pat Perez,4.61,7,152,E
130,0,12652,Cameron Beckman,4.48,6,134,-0.17
130,0,22405,Justin Rose,4.48,6,134,-0.33
132,0,01577,Lee Janzen,4.46,5,112,E
133,0,26881,Jarrod Lyle,4.43,7,158,-0.14
134,0,24507,Jason Bohn,4.41,6,136,-0.17
135,0,22046,Geoff Ogilvy,4.31,5,116,+0.20
136,0,24781,Hunter Mahan,4.22,7,166,-0.14
136,0,01948,Tim Petrovic,4.22,7,166,-0.14
138,0,27649,Brandt Snedeker,4.00,6,150,-0.67
139,0,29478,Kevin Kisner,3.91,5,128,-0.40
140,0,12510,Chad Campbell,3.85,7,182,-0.43
140,0,25396,Kevin Na,3.85,6,156,-0.50
140,0,28620,Aron Price,3.85,4,104,-0.50
143,0,10860,Justin Leonard,3.75,6,160,-0.33
143,0,23800,Bryce Molder,3.75,6,160,-0.17
145,0,24290,D.J. Brigman,3.39,4,118,-0.25
146,0,21407,Arjun Atwal,3.37,6,178,E
147,0,28087,Kris Blanks,3.33,6,180,-0.50
148,0,12602,Dean Wilson,3.23,4,124,-0.25
149,0,21878,Mark Wilson,3.16,5,158,-0.60
150,0,24357,K.J. Choi,3.08,4,130,-1.00
151,0,21350,Ryuji Imada,3.01,5,166,-0.20
152,0,07457,Steve Flesch,2.98,5,168,-0.20
153,0,06621,Joe Durant,2.90,4,138,+0.50
154,0,23614,Rich Beem,2.83,3,106,-0.33
154,0,20472,Alex Cejka,2.83,3,106,-0.33
156,0,23325,Vaughn Taylor,2.81,5,178,-0.40
157,0,20127,Chris Riley,2.78,4,144,-0.75
158,0,25686,Jason Dufner,2.70,4,148,-0.25
159,0,10505,Shane Bertsch,2.68,3,112,E
160,0,23673,Michael Connell,2.63,4,152,-0.50
161,0,21753,Brian Davis,2.43,5,206,-0.20
162,0,06004,Stephen Ames,2.31,3,130,-0.33
163,0,23541,Ben Crane,2.24,3,134,-0.33
164,0,24024,Zach Johnson,2.21,3,136,-1.00
165,0,20436,Garrett Willis,2.17,3,138,-0.33
166,0,30711,Colt Knost,2.03,3,148,-0.67
167,0,10809,Jim Furyk,1.97,3,152,-0.33
168,0,22961,David Mathis,1.95,3,154,-0.33
169,0,01797,Rocco Mediate,1.89,2,106,E
170,0,08537,J.P. Hayes,1.85,2,108,E
171,0,22348,Nick O'Hern,1.81,3,166,-0.33
172,0,06643,Paul Goydos,1.23,2,162,E
173,0,22293,Heath Slocum,1.22,2,164,E
174,0,20593,Greg Chalmers,1.19,2,168,+1.00
175,0,24138,Ian Poulter,1.16,1,86,E
176,0,06251,Chris DiMarco,1.12,2,178,-0.50
177,0,26668,Marc Turnesa,1.00,1,100,+1.00
178,0,23983,Luke Donald,.88,1,114,-1.00
179,0,22621,Ben Curtis,.78,1,128,E
180,0,02206,David Toms,.74,1,136,-1.00
181,0,21731,Freddie Jacobson,.66,1,152,E
182,0,19846,Brian Gay,.61,1,164,E
183,0,26420,Richard Johnson,.00,0,116,E
183,0,08075,Jerry Kelly,.00,0,152,E
183,0,01766,Billy Mayfair,.00,0,180,E
183,0,26951,Johnson Wagner,.00,0,154,E
