RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,30925,Dustin Johnson,11975.111
2,0,34046,Jordan Spieth,11400.143
3,0,01810,Phil Mickelson,5919.636
4,0,34360,Patrick Reed,5710.371
5,0,25632,Jimmy Walker,5337.662
6,0,36689,Brooks Koepka,4890.375
7,0,27649,Brandt Snedeker,4432.539
8,0,24024,Zach Johnson,4359.597
9,0,25804,Bubba Watson,4210.011
10,0,27141,J.B. Holmes,4179.466
11,0,32102,Rickie Fowler,4079.528
12,0,23108,Matt Kuchar,4035.220
13,0,25818,Scott Piercy,3356.841
14,0,24924,Bill Haas,3239.755
15,0,10809,Jim Furyk,3032.852
16,0,40026,Daniel Berger,3015.788
17,0,31202,William McGirt,2989.647
18,0,25686,Jason Dufner,2947.907
19,0,32366,Kevin Chappell,2933.457
20,0,26596,Ryan Moore,2877.193
21,0,12716,Charley Hoffman,2873.310
22,0,25396,Kevin Na,2852.662
23,0,25834,Daniel Summerhays,2772.658
24,0,29478,Kevin Kisner,2580.547
25,0,33448,Justin Thomas,2476.605
26,0,31323,Gary Woodland,2253.244
27,0,29420,Billy Horschel,2178.376
28,0,29221,Webb Simpson,2082.689
29,0,34099,Harris English,2077.393
30,0,06527,Steve Stricker,1974.966
31,0,27214,Kevin Streelman,1863.330
32,0,32448,James Hahn,1845.054
33,0,34431,Robert Streb,1840.043
34,0,29461,Jamie Lovemark,1729.577
35,0,31557,Jim Herman,1680.494
36,0,23320,Ryan Palmer,1657.391
37,0,30926,Chris Kirk,1642.613
38,0,29222,Billy Hurley III,1595.217
39,0,34262,Jon Curran,1575.909
40,0,23325,Vaughn Taylor,1550.614
41,0,31560,Brian Stuard,1512.421
42,0,30944,Jason Kokrak,1466.995
43,0,34098,Russell Henley,1461.071
44,0,21961,Charles Howell III,1456.273
45,0,32200,Roberto Castro,1412.147
46,0,24140,Sean O'Hair,1399.526
47,0,29725,Tony Finau,1366.119
48,0,33413,Ben Martin,1321.585
49,0,30711,Colt Knost,1316.701
50,0,08075,Jerry Kelly,1294.989
51,0,29518,Brendan Steele,1291.371
52,0,23800,Bryce Molder,1182.031
53,0,29476,Kyle Reifers,1161.100
54,0,46440,Smylie Kaufman,1142.963
55,0,33141,Keegan Bradley,1121.148
56,0,37189,Harold Varner III,1028.045
57,0,32757,Patton Kizzire,989.405
58,0,24846,Ricky Barnes,981.929
59,0,26476,Chez Reavie,952.548
60,0,24358,Robert Garrigus,929.688
61,0,32640,Troy Merritt,901.527
62,0,27466,Spencer Levin,871.048
63,0,34174,John Huh,851.551
64,0,27644,Brian Harman,844.788
65,0,35300,Andrew Loupe,840.104
66,0,26951,Johnson Wagner,772.119
67,0,20104,Ken Duke,757.532
68,0,36699,Patrick Rodgers,750.515
69,0,34021,Bud Cauley,739.211
70,0,25900,Lucas Glover,737.692
71,0,26289,Boo Weekley,717.322
72,0,34264,Hudson Swafford,714.277
73,0,35545,Blayne Barber,709.185
74,0,40058,Zac Blair,701.513
75,0,12510,Chad Campbell,697.056
76,0,25720,Chad Collins,693.164
77,0,29479,Scott Brown,687.178
78,0,31416,Derek Fathauer,680.871
79,0,33419,Cameron Tringale,674.505
80,0,33461,Morgan Hoffmann,669.986
81,0,27129,Luke List,644.167
82,0,24781,Hunter Mahan,629.413
83,0,29485,Brett Stegmaier,619.027
84,0,33418,Shawn Stefani,603.900
85,0,30110,Kyle Stanley,520.047
86,0,33410,Andrew Landry,504.084
87,0,23541,Ben Crane,495.180
88,0,34563,Chesson Hadley,471.652
89,0,27942,Rob Oppenheim,470.337
90,0,30692,Scott Stallings,459.020
91,0,34265,Will Wilcox,456.194
92,0,39975,Michael Kim,450.221
93,0,27963,Chris Stroud,428.738
94,0,29268,Bronson Burgoon,415.191
95,0,25892,Steve Wheatcroft,413.683
96,0,29720,Andres Gonzales,409.049
97,0,20229,Stewart Cink,406.051
98,0,02206,David Toms,399.606
99,0,34466,Peter Malnati,398.751
100,0,36801,Mark Hubbard,394.629
101,0,35532,Tom Hoge,388.191
102,0,28158,Steve Marino,356.490
103,0,22892,Jason Gore,340.098
104,0,29745,Tyler Aldridge,336.666
105,0,35879,Kelly Kraft,308.220
106,0,29223,Sam Saunders,300.252
107,0,25444,Justin Hicks,286.267
108,0,19846,Brian Gay,280.619
109,0,24490,George McNeill,279.323
110,0,30927,Brendon Todd,277.207
111,0,34261,Scott Langley,274.879
112,0,32150,Michael Thompson,266.066
113,0,23353,J.J. Henry,260.454
114,0,25240,D.A. Points,257.108
115,0,35451,Scott Pinckney,251.948
116,0,35732,Wes Roach,247.127
117,0,24912,Will MacKenzie,238.580
118,0,10860,Justin Leonard,235.108
119,0,24494,Erik Compton,226.712
120,0,01706,Davis Love III,220.085
121,0,35539,Luke Guthrie,210.094
122,0,28307,Matt Every,205.875
123,0,21878,Mark Wilson,191.421
124,0,28475,Jeff Overton,176.317
125,0,24507,Jason Bohn,173.854
126,0,08793,Tiger Woods,165.000
127,0,01887,Mark O'Meara,156.062
128,0,48084,Wesley Bryan,124.800
129,0,37273,Derek Ernst,123.693
130,0,32334,Charlie Beljan,113.686
131,0,27933,John Merrick,107.794
132,0,24361,Pat Perez,98.289
133,0,10213,Dicky Pride,94.141
134,0,29535,Brice Garnett,82.772
135,0,08725,Tom Gillis,77.434
136,0,30946,Alex Prugh,76.517
137,0,12782,Tim Herron,67.886
138,0,10505,Shane Bertsch,66.802
139,0,27095,Nick Watney,56.057
140,0,22913,John Rollins,55.664
141,0,26668,Marc Turnesa,54.504
142,0,01823,Larry Mize,49.800
143,0,28308,Troy Kelly,47.854
144,0,23623,Bo Van Pelt,44.455
145,0,06034,Marco Dawson,39.696
146,0,28500,Martin Flores,37.476
147,0,23614,Rich Beem,34.900
148,0,01116,Michael Bradley,29.714
149,0,09011,David Duval,29.227
150,0,36983,Matt Dobyns,29.101
151,0,07457,Steve Flesch,27.780
152,0,21959,Ted Purdy,27.010
153,0,23125,Brad Elder,25.358
154,0,33592,Andy Pope,22.652
155,0,01381,Fred Funk,18.662
156,0,06515,Shaun Micheel,17.760
157,0,24925,Jonathan Byrd,16.380
158,0,23048,Eric Axley,13.702
159,0,22621,Ben Curtis,12.691
160,0,22295,Darron Stiles,11.468
161,0,10733,Kent Jones,9.792
