RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
1,0,02106,Chris Smith,59,73
2,0,24361,Pat Perez,51,67
2,0,21959,Ted Purdy,51,64
4,0,08123,Jeff Brehaut,50,60
5,0,12823,Carlos Franco,49,54
5,0,02101,Joey Sindelar,49,55
7,0,07721,Pat Bates,47,53
7,0,06332,Neal Lancaster,47,62
7,0,20645,John Senden,47,59
10,0,01024,Billy Andrade,44,57
10,0,01577,Lee Janzen,44,58
10,0,23320,Ryan Palmer,44,63
13,0,19881,Robert Damron,43,54
14,0,25900,Lucas Glover,42,60
14,0,23063,Scott Hend,42,62
14,0,24781,Hunter Mahan,42,51
14,0,01766,Billy Mayfair,42,63
14,0,06078,Esteban Toledo,42,49
19,0,21633,Steve Allan,41,51
19,0,07867,Woody Austin,41,57
19,0,12652,Cameron Beckman,41,55
19,0,20104,Ken Duke,41,48
19,0,06567,Vijay Singh,41,49
24,0,12394,Tom Carter,40,50
24,0,06621,Joe Durant,40,51
24,0,12705,Cliff Kresge,40,52
24,0,06515,Shaun Micheel,40,49
28,0,24290,D.J. Brigman,39,53
28,0,20378,Mathias Grönberg,39,47
28,0,23353,J.J. Henry,39,42
28,0,01619,Skip Kendall,39,47
28,0,01685,J.L. Lewis,39,48
33,0,24507,Jason Bohn,38,52
33,0,07749,Brett Quigley,38,55
35,0,10885,Robert Allenby,37,48
35,0,21646,David Branshaw,37,45
35,0,01127,Danny Briggs,37,48
35,0,02245,Grant Waite,37,46
39,0,20850,Daniel Chopra,36,43
39,0,01378,David Frost,36,44
39,0,20094,Jonathan Kaye,36,45
39,0,23108,Matt Kuchar,36,50
39,0,08339,Spike McRoy,36,50
39,0,25396,Kevin Na,36,44
39,0,10912,Craig Perks,36,45
39,0,23621,Rory Sabbatini,36,50
39,0,10425,Jay Williamson,36,52
48,0,23614,Rich Beem,35,42
48,0,01388,Robert Gamez,35,44
48,0,23338,David Gossett,35,48
48,0,26420,Richard Johnson,35,42
48,0,01810,Phil Mickelson,35,41
48,0,20663,Brenden Pappas,35,48
48,0,01941,Tom Pernice Jr.,35,43
48,0,02049,Gene Sauers,35,47
48,0,22548,Patrick Sheehan,35,51
48,0,26287,Roland Thatcher,35,49
58,0,07363,Craig Bowden,34,41
58,0,12645,Brent Geiberger,34,38
58,0,21961,Charles Howell III,34,39
58,0,10733,Kent Jones,34,46
58,0,23552,Hank Kuehne,34,40
58,0,01948,Tim Petrovic,34,42
58,0,22293,Heath Slocum,34,40
58,0,02104,Jeff Sluman,34,41
58,0,23325,Vaughn Taylor,34,46
58,0,08385,Omar Uresti,34,43
68,0,01926,Steve Pate,33,45
68,0,23307,Roger Tambellini,33,47
70,0,01035,Tommy Armour III,32,43
70,0,20498,Briny Baird,32,38
70,0,06214,Guy Boros,32,40
70,0,01553,John Huston,32,44
70,0,21893,Brian Kortan,32,35
70,0,20572,Rod Pampling,32,42
76,0,01142,Bart Bryant,31,33
76,0,08931,Glen Day,31,35
76,0,01261,Jay Delsing,31,36
76,0,25686,Jason Dufner,31,42
76,0,20585,Niclas Fasth,31,39
76,0,20121,Todd Fischer,31,39
76,0,01361,Dan Forsman,31,42
76,0,21209,Sergio Garcia,31,34
76,0,10585,Scott McCarron,31,36
76,0,12753,David Morland IV,31,44
76,0,01927,Dennis Paulson,31,37
76,0,06595,Kevin Sutherland,31,37
76,0,02206,David Toms,31,38
76,0,02246,Duffy Waldorf,31,36
76,0,12602,Dean Wilson,31,45
91,0,12510,Chad Campbell,30,40
91,0,01249,John Daly,30,35
91,0,24024,Zach Johnson,30,42
91,0,11032,Frank Lickliter II,30,39
91,0,01938,David Peoples,30,35
91,0,25345,Carl Pettersson,30,40
91,0,06613,Tommy Tolles,30,44
91,0,02223,Bob Tway,30,36
99,0,06004,Stephen Ames,29,37
99,0,21407,Arjun Atwal,29,39
99,0,20029,Notah Begay III,29,40
99,0,01139,Olin Browne,29,37
99,0,01161,Mark Calcavecchia,29,41
99,0,20472,Alex Cejka,29,41
99,0,08835,Kris Cox,29,40
99,0,06251,Chris DiMarco,29,36
99,0,21805,Harrison Frazar,29,34
99,0,08337,Mike Heinen,29,35
99,0,08075,Jerry Kelly,29,38
99,0,01677,Tom Lehman,29,36
99,0,23623,Bo Van Pelt,29,37
112,0,01042,Paul Azinger,28,32
112,0,11123,Chris Couch,28,33
112,0,07457,Steve Flesch,28,47
112,0,01381,Fred Funk,28,41
112,0,01707,Steve Lowery,28,49
112,0,01771,Blaine McCallister,28,35
112,0,21949,Joe Ogilvie,28,44
112,0,12660,Jesper Parnevik,28,33
112,0,01945,Kenny Perry,28,39
112,0,22913,John Rollins,28,36
112,0,02099,Scott Simpson,28,36
123,0,06197,Michael Allen,27,31
123,0,23613,Rich Barcelo,27,37
123,0,19824,Craig Barlow,27,42
123,0,06809,Bob Burns,27,35
123,0,01313,Steve Elkington,27,33
123,0,01928,Corey Pavin,27,33
129,0,24357,K.J. Choi,26,38
