RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,06004,Stephen Ames,5.56,1,18
1,0,20029,Notah Begay III,5.56,1,18
1,0,01161,Mark Calcavecchia,5.56,1,18
1,0,12510,Chad Campbell,5.56,1,18
1,0,01313,Steve Elkington,5.56,1,18
1,0,20121,Todd Fischer,5.56,1,18
1,0,20378,Mathias Grönberg,5.56,1,18
1,0,01707,Steve Lowery,5.56,1,18
1,0,01810,Phil Mickelson,5.56,1,18
1,0,01926,Steve Pate,5.56,1,18
1,0,01928,Corey Pavin,5.56,1,18
1,0,01948,Tim Petrovic,5.56,1,18
1,0,02010,Loren Roberts,5.56,1,18
1,0,20645,John Senden,5.56,1,18
1,0,02245,Grant Waite,5.56,1,18
16,0,02214,Kirk Triplett,11.11,2,18
