RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,01766,Billy Mayfair,7,63
2,0,12652,Cameron Beckman,6,55
2,0,10201,Matt Gogel,6,36
2,0,01706,Davis Love III,6,29
2,0,22548,Patrick Sheehan,6,51
2,0,02106,Chris Smith,6,73
7,0,01707,Steve Lowery,5,49
7,0,12682,Hirofumi Miyase,5,33
7,0,12753,David Morland IV,5,44
7,0,20572,Rod Pampling,5,42
7,0,07749,Brett Quigley,5,55
7,0,10425,Jay Williamson,5,52
13,0,10885,Robert Allenby,4,48
13,0,01132,Mark Brooks,4,30
13,0,12510,Chad Campbell,4,40
13,0,20121,Todd Fischer,4,39
13,0,07457,Steve Flesch,4,47
13,0,01381,Fred Funk,4,41
13,0,25900,Lucas Glover,4,60
13,0,23338,David Gossett,4,48
13,0,08337,Mike Heinen,4,35
13,0,23063,Scott Hend,4,62
13,0,12782,Tim Herron,4,30
13,0,01577,Lee Janzen,4,58
13,0,10733,Kent Jones,4,46
13,0,20094,Jonathan Kaye,4,45
13,0,12680,Shigeki Maruyama,4,35
13,0,10213,Dicky Pride,4,42
13,0,23325,Vaughn Taylor,4,46
13,0,26287,Roland Thatcher,4,49
13,0,10423,Mike Weir,4,34
13,0,12602,Dean Wilson,4,45
33,0,21407,Arjun Atwal,3,39
33,0,07867,Woody Austin,3,57
33,0,07223,Brian Bateman,3,32
33,0,23614,Rich Beem,3,42
33,0,01157,Tom Byrum,3,31
33,0,01161,Mark Calcavecchia,3,41
33,0,20472,Alex Cejka,3,41
33,0,23135,Tim Clark,3,36
33,0,19825,Darren Clarke,3,20
33,0,25686,Jason Dufner,3,42
33,0,01361,Dan Forsman,3,42
33,0,21805,Harrison Frazar,3,34
33,0,01553,John Huston,3,44
33,0,26420,Richard Johnson,3,42
33,0,06332,Neal Lancaster,3,62
33,0,11032,Frank Lickliter II,3,39
33,0,23320,Ryan Palmer,3,63
33,0,20663,Brenden Pappas,3,48
33,0,12660,Jesper Parnevik,3,33
33,0,01941,Tom Pernice Jr.,3,43
33,0,01945,Kenny Perry,3,39
33,0,01948,Tim Petrovic,3,42
33,0,21959,Ted Purdy,3,64
33,0,02002,John Riegger,3,20
33,0,20645,John Senden,3,59
33,0,02104,Jeff Sluman,3,41
33,0,02245,Grant Waite,3,46
60,0,21633,Steve Allan,2,51
60,0,20098,Stuart Appleby,2,33
60,0,01042,Paul Azinger,2,32
60,0,22371,Aaron Baddeley,2,33
60,0,20498,Briny Baird,2,38
60,0,06214,Guy Boros,2,40
60,0,07363,Craig Bowden,2,41
60,0,08123,Jeff Brehaut,2,60
60,0,01127,Danny Briggs,2,48
60,0,01139,Olin Browne,2,37
60,0,24357,K.J. Choi,2,38
60,0,19881,Robert Damron,2,54
60,0,23983,Luke Donald,2,30
60,0,06621,Joe Durant,2,51
60,0,20585,Niclas Fasth,2,39
60,0,06575,Dudley Hart,2,26
60,0,01527,Scott Hoch,2,21
60,0,21731,Freddie Jacobson,2,35
60,0,08075,Jerry Kelly,2,38
60,0,01619,Skip Kendall,2,47
60,0,12705,Cliff Kresge,2,52
60,0,01666,Bernhard Langer,2,28
60,0,01685,J.L. Lewis,2,48
60,0,20634,Peter Lonard,2,24
60,0,01724,Jeff Maggert,2,36
60,0,01797,Rocco Mediate,2,29
60,0,25396,Kevin Na,2,44
60,0,21949,Joe Ogilvie,2,44
60,0,07939,Dan Olsen,2,32
60,0,10107,Deane Pappas,2,34
60,0,01926,Steve Pate,2,45
60,0,24361,Pat Perez,2,67
60,0,10912,Craig Perks,2,45
60,0,25345,Carl Pettersson,2,40
60,0,01968,Nick Price,2,18
60,0,23497,Tag Ridings,2,27
60,0,22913,John Rollins,2,36
60,0,22405,Justin Rose,2,31
60,0,23621,Rory Sabbatini,2,50
60,0,02099,Scott Simpson,2,36
60,0,06567,Vijay Singh,2,49
60,0,06613,Tommy Tolles,2,44
60,0,02206,David Toms,2,38
60,0,02214,Kirk Triplett,2,27
60,0,08385,Omar Uresti,2,43
105,0,06004,Stephen Ames,1,37
105,0,01024,Billy Andrade,1,57
105,0,01035,Tommy Armour III,1,43
105,0,23613,Rich Barcelo,1,37
105,0,19824,Craig Barlow,1,42
105,0,07721,Pat Bates,1,53
105,0,20029,Notah Begay III,1,40
105,0,21646,David Branshaw,1,45
105,0,24290,D.J. Brigman,1,53
105,0,06809,Bob Burns,1,35
105,0,24925,Jonathan Byrd,1,37
105,0,12394,Tom Carter,1,50
105,0,20593,Greg Chalmers,1,18
105,0,19972,José Coceres,1,29
105,0,01203,Russ Cochran,1,29
105,0,11123,Chris Couch,1,33
105,0,01226,Fred Couples,1,34
105,0,08835,Kris Cox,1,40
105,0,23541,Ben Crane,1,37
105,0,22621,Ben Curtis,1,27
105,0,01249,John Daly,1,35
105,0,20104,Ken Duke,1,48
105,0,01313,Steve Elkington,1,33
105,0,12823,Carlos Franco,1,54
105,0,01378,David Frost,1,44
105,0,01388,Robert Gamez,1,44
105,0,12645,Brent Geiberger,1,38
105,0,20378,Mathias Grönberg,1,47
105,0,01457,Jay Haas,1,18
105,0,08537,J.P. Hayes,1,30
105,0,23353,J.J. Henry,1,42
105,0,20433,Mark Hensby,1,37
105,0,08881,Tripp Isenhour,1,26
105,0,24024,Zach Johnson,1,42
105,0,21893,Brian Kortan,1,35
105,0,23108,Matt Kuchar,1,50
105,0,23552,Hank Kuehne,1,40
105,0,01677,Tom Lehman,1,36
105,0,01761,Len Mattiace,1,29
105,0,10585,Scott McCarron,1,36
105,0,08339,Spike McRoy,1,50
105,0,01810,Phil Mickelson,1,41
105,0,01887,Mark O'Meara,1,26
105,0,22046,Geoff Ogilvy,1,35
105,0,01920,Craig Parry,1,20
105,0,02049,Gene Sauers,1,47
105,0,24502,Adam Scott,1,22
105,0,02101,Joey Sindelar,1,55
105,0,20580,Andre Stolz,1,28
105,0,23307,Roger Tambellini,1,47
105,0,06078,Esteban Toledo,1,49
105,0,02223,Bob Tway,1,36
105,0,23623,Bo Van Pelt,1,37
105,0,02239,Scott Verplank,1,27
