RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,20127,Chris Riley,4.64,11,237,95.3
2,0,20157,Retief Goosen,5.26,9,171,94.7
3,0,01457,Jay Haas,5.45,14,257,94.5
4,0,02214,Kirk Triplett,5.81,15,258,94.1
5,0,08793,Tiger Woods,5.88,15,255,94.1
6,0,06527,Steve Stricker,5.92,17,287,94.0
7,0,20593,Greg Chalmers,5.97,16,268,94.0
8,0,01329,Brad Faxon,6.05,17,281,93.9
9,0,06373,José María Olazábal,6.18,11,178,93.8
10,0,01320,Bob Estes,6.32,12,190,93.6
11,0,02010,Loren Roberts,6.35,19,299,93.6
12,0,20229,Stewart Cink,6.39,20,313,93.6
13,0,01473,Todd Hamilton,6.51,20,307,93.4
14,0,12680,Shigeki Maruyama,6.60,21,318,93.4
15,0,01157,Tom Byrum,6.62,19,287,93.3
16,0,23541,Ben Crane,6.63,24,362,93.3
17,0,20382,Stephen Leaney,6.76,19,281,93.2
18,0,20433,Mark Hensby,6.79,22,324,93.2
19,0,20548,Hidemichi Tanaka,6.80,24,353,93.2
20,0,01706,Davis Love III,6.81,16,235,93.1
21,0,23983,Luke Donald,7.19,23,320,92.8
21,0,12782,Tim Herron,7.19,21,292,92.8
23,0,07223,Brian Bateman,7.27,25,344,92.7
24,0,19846,Brian Gay,7.32,24,328,92.6
25,0,22371,Aaron Baddeley,7.49,25,334,92.5
26,0,20628,Arron Oberholser,7.55,20,265,92.4
26,0,23623,Bo Van Pelt,7.55,29,384,92.4
28,0,22046,Geoff Ogilvy,7.57,24,317,92.4
29,0,24024,Zach Johnson,7.58,30,396,92.4
30,0,06004,Stephen Ames,7.65,29,379,92.3
31,0,08075,Jerry Kelly,7.73,29,375,92.2
32,0,20121,Todd Fischer,7.75,31,400,92.2
33,0,22405,Justin Rose,7.76,17,219,92.2
34,0,12645,Brent Geiberger,7.83,34,434,92.1
34,0,22548,Patrick Sheehan,7.83,35,447,92.1
36,0,01761,Len Mattiace,7.85,26,331,92.1
37,0,01219,John Cook,7.86,18,229,92.1
38,0,07939,Dan Olsen,7.87,24,305,92.1
39,0,01381,Fred Funk,7.89,28,355,92.1
