RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,20686,Jeev Milkha Singh,3.625,29,8
2,0,22371,Aaron Baddeley,3.800,38,10
2,0,28237,Rory McIlroy,3.800,38,10
4,0,07457,Steve Flesch,3.833,23,6
5,0,12652,Cameron Beckman,4.000,32,8
5,0,20848,Ángel Cabrera,4.000,100,25
5,0,20229,Stewart Cink,4.000,96,24
5,0,01249,John Daly,4.000,20,5
5,0,10809,Jim Furyk,4.000,52,13
5,0,21209,Sergio Garcia,4.000,32,8
5,0,26851,Marc Leishman,4.000,68,17
5,0,23548,Bill Lunde,4.000,36,9
5,0,27060,John Mallinger,4.000,36,9
5,0,28158,Steve Marino,4.000,32,8
5,0,01766,Billy Mayfair,4.000,28,7
5,0,25396,Kevin Na,4.000,52,13
5,0,25818,Scott Piercy,4.000,44,11
5,0,23621,Rory Sabbatini,4.000,92,23
5,0,20645,John Senden,4.000,52,13
5,0,06567,Vijay Singh,4.000,64,16
5,0,26287,Roland Thatcher,4.000,36,9
5,0,27770,Camilo Villegas,4.000,56,14
5,0,10423,Mike Weir,4.000,28,7
5,0,23322,Brett Wetterich,4.000,24,6
25,0,24361,Pat Perez,4.042,97,24
26,0,22046,Geoff Ogilvy,4.043,93,23
27,0,25804,Bubba Watson,4.048,85,21
28,0,23320,Ryan Palmer,4.053,77,19
28,0,01945,Kenny Perry,4.053,77,19
30,0,12716,Charley Hoffman,4.063,65,16
31,0,10885,Robert Allenby,4.067,61,15
31,0,27141,J.B. Holmes,4.067,61,15
31,0,21949,Joe Ogilvie,4.067,61,15
34,0,25562,Andres Romero,4.071,57,14
34,0,20160,Charlie Wi,4.071,57,14
36,0,24507,Jason Bohn,4.077,53,13
36,0,06527,Steve Stricker,4.077,106,26
38,0,23108,Matt Kuchar,4.083,98,24
38,0,27797,Derek Lamely,4.083,49,12
40,0,01797,Rocco Mediate,4.091,45,11
40,0,26301,James Nitties,4.091,45,11
40,0,25240,D.A. Points,4.091,45,11
40,0,07749,Brett Quigley,4.091,45,11
40,0,32617,Jerod Turner,4.091,45,11
45,0,22293,Heath Slocum,4.095,86,21
46,0,20070,Matt Bettencourt,4.100,41,10
46,0,01161,Mark Calcavecchia,4.100,41,10
46,0,28089,Jason Day,4.100,82,20
49,0,01706,Davis Love III,4.111,37,9
49,0,27963,Chris Stroud,4.111,37,9
51,0,25686,Jason Dufner,4.118,70,17
52,0,25364,Paul Casey,4.120,103,25
53,0,24140,Sean O'Hair,4.125,99,24
53,0,26882,Michael Sim,4.125,33,8
55,0,19846,Brian Gay,4.130,95,23
56,0,23135,Tim Clark,4.133,62,15
56,0,23541,Ben Crane,4.133,62,15
56,0,24781,Hunter Mahan,4.133,62,15
59,0,23638,Brendon de Jonge,4.143,58,14
59,0,29285,Brent Delahoussaye,4.143,29,7
59,0,06515,Shaun Micheel,4.143,29,7
59,0,20663,Brenden Pappas,4.143,29,7
59,0,26392,Chris Wilson,4.143,29,7
64,0,23718,Nathan Green,4.154,108,26
64,0,27613,David Lutterus,4.154,54,13
64,0,26596,Ryan Moore,4.154,108,26
67,0,22913,John Rollins,4.160,104,25
68,0,27436,Graham DeLaet,4.167,50,12
68,0,23983,Luke Donald,4.167,50,12
68,0,06621,Joe Durant,4.167,25,6
68,0,01313,Steve Elkington,4.167,25,6
68,0,24138,Ian Poulter,4.167,25,6
68,0,02206,David Toms,4.167,50,12
68,0,08385,Omar Uresti,4.167,50,12
75,0,06004,Stephen Ames,4.174,96,23
76,0,24357,K.J. Choi,4.176,71,17
77,0,01320,Bob Estes,4.182,46,11
77,0,25900,Lucas Glover,4.182,92,22
77,0,10585,Scott McCarron,4.182,46,11
77,0,24502,Adam Scott,4.182,46,11
77,0,31560,Brian Stuard,4.182,46,11
82,0,27330,Josh Teater,4.188,67,16
83,0,20157,Retief Goosen,4.200,105,25
83,0,26695,Michael Letzig,4.200,42,10
83,0,28620,Aron Price,4.200,42,10
83,0,02239,Scott Verplank,4.200,42,10
83,0,12602,Dean Wilson,4.200,21,5
88,0,27936,Martin Laird,4.214,118,28
88,0,32640,Troy Merritt,4.214,59,14
88,0,30946,Alex Prugh,4.214,59,14
88,0,26289,Boo Weekley,4.214,59,14
92,0,22621,Ben Curtis,4.222,38,9
92,0,20574,Mathew Goggin,4.222,38,9
92,0,23353,J.J. Henry,4.222,38,9
92,0,27120,Troy Matteson,4.222,114,27
96,0,23788,D.J. Trahan,4.231,55,13
96,0,25632,Jimmy Walker,4.231,55,13
98,0,06522,Ernie Els,4.235,72,17
99,0,01116,Michael Bradley,4.238,89,21
100,0,24663,Y.E. Yang,4.240,106,25
101,0,28087,Kris Blanks,4.250,51,12
101,0,06251,Chris DiMarco,4.250,34,8
101,0,08075,Jerry Kelly,4.250,85,20
101,0,01941,Tom Pernice Jr.,4.250,34,8
101,0,22405,Justin Rose,4.250,85,20
106,0,27095,Nick Watney,4.259,115,27
107,0,30925,Dustin Johnson,4.267,128,30
107,0,26420,Richard Johnson,4.267,64,15
109,0,28500,Martin Flores,4.273,47,11
109,0,01948,Tim Petrovic,4.273,47,11
