RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,12705,Cliff Kresge,3.750,360,96
2,0,06522,Ernie Els,3.758,372,99
3,0,23349,Charles Warren,3.774,434,115
4,0,12602,Dean Wilson,3.800,380,100
5,0,02239,Scott Verplank,3.803,445,117
6,0,22913,John Rollins,3.809,678,178
7,0,10860,Justin Leonard,3.810,583,153
8,0,10423,Mike Weir,3.814,389,102
9,0,23983,Luke Donald,3.821,363,95
10,0,24507,Jason Bohn,3.828,601,157
10,0,27095,Nick Watney,3.828,555,145
12,0,24140,Sean O'Hair,3.832,548,143
13,0,25396,Kevin Na,3.833,598,156
14,0,20127,Chris Riley,3.835,533,139
15,0,23108,Matt Kuchar,3.839,668,174
16,0,27060,John Mallinger,3.840,576,150
17,0,27963,Chris Stroud,3.842,634,165
18,0,30925,Dustin Johnson,3.843,465,121
18,0,24912,Will MacKenzie,3.843,538,140
18,0,25632,Jimmy Walker,3.843,538,140
21,0,28475,Jeff Overton,3.844,565,147
22,0,21731,Freddie Jacobson,3.847,627,163
23,0,24924,Bill Haas,3.848,608,158
24,0,26420,Richard Johnson,3.849,585,152
25,0,23541,Ben Crane,3.850,566,147
26,0,08075,Jerry Kelly,3.854,763,198
27,0,10809,Jim Furyk,3.855,478,124
27,0,22293,Heath Slocum,3.855,640,166
29,0,25720,Chad Collins,3.856,644,167
30,0,01320,Bob Estes,3.858,625,162
30,0,12716,Charley Hoffman,3.858,571,148
32,0,06643,Paul Goydos,3.860,525,136
32,0,25345,Carl Pettersson,3.860,691,179
34,0,24024,Zach Johnson,3.861,637,165
35,0,10885,Robert Allenby,3.862,448,116
36,0,06251,Chris DiMarco,3.863,649,168
37,0,22378,Trevor Immelman,3.864,398,103
38,0,08375,Paul Stankowski,3.868,441,114
39,0,12510,Chad Campbell,3.869,592,153
39,0,23638,Brendon de Jonge,3.869,766,198
39,0,25804,Bubba Watson,3.869,472,122
42,0,20160,Charlie Wi,3.874,740,191
42,0,10425,Jay Williamson,3.874,523,135
44,0,01810,Phil Mickelson,3.876,407,105
44,0,20691,Greg Owen,3.876,500,129
46,0,22371,Aaron Baddeley,3.878,698,180
47,0,27466,Spencer Levin,3.879,830,214
47,0,20686,Jeev Milkha Singh,3.879,450,116
49,0,24925,Jonathan Byrd,3.880,679,175
50,0,06004,Stephen Ames,3.881,617,159
50,0,22621,Ben Curtis,3.881,520,134
52,0,24358,Robert Garrigus,3.882,493,127
53,0,08725,Tom Gillis,3.886,750,193
53,0,22405,Justin Rose,3.886,544,140
53,0,27649,Brandt Snedeker,3.886,645,166
56,0,23800,Bryce Molder,3.887,552,142
56,0,29221,Webb Simpson,3.887,758,195
56,0,06567,Vijay Singh,3.887,447,115
59,0,23320,Ryan Palmer,3.888,556,143
60,0,20229,Stewart Cink,3.891,502,129
60,0,06595,Kevin Sutherland,3.891,642,165
62,0,23135,Tim Clark,3.893,545,140
62,0,21350,Ryuji Imada,3.893,658,169
62,0,28237,Rory McIlroy,3.893,292,75
65,0,01941,Tom Pernice Jr.,3.895,518,133
66,0,23409,James Driscoll,3.896,600,154
67,0,25818,Scott Piercy,3.897,678,174
67,0,26951,Johnson Wagner,3.897,569,146
69,0,21961,Charles Howell III,3.898,729,187
69,0,01619,Skip Kendall,3.898,421,108
71,0,25900,Lucas Glover,3.899,542,139
72,0,08537,J.P. Hayes,3.901,554,142
73,0,20766,Padraig Harrington,3.902,320,82
74,0,09011,David Duval,3.904,449,115
75,0,20436,Garrett Willis,3.905,617,158
76,0,24846,Ricky Barnes,3.906,621,159
76,0,12652,Cameron Beckman,3.906,500,128
76,0,19846,Brian Gay,3.906,746,191
76,0,01766,Billy Mayfair,3.906,582,149
76,0,28620,Aron Price,3.906,543,139
81,0,26881,Jarrod Lyle,3.907,379,97
81,0,02206,David Toms,3.907,633,162
83,0,01945,Kenny Perry,3.908,469,120
84,0,27436,Graham DeLaet,3.909,684,175
85,0,26882,Michael Sim,3.910,391,100
86,0,01948,Tim Petrovic,3.911,751,192
86,0,08385,Omar Uresti,3.911,528,135
88,0,20157,Retief Goosen,3.912,446,114
88,0,27141,J.B. Holmes,3.912,665,170
90,0,06621,Joe Durant,3.913,497,127
90,0,24502,Adam Scott,3.913,360,92
92,0,07867,Woody Austin,3.914,681,174
92,0,32102,Rickie Fowler,3.914,595,152
94,0,22046,Geoff Ogilvy,3.915,415,106
95,0,21878,Mark Wilson,3.916,701,179
96,0,28307,Matt Every,3.918,431,110
97,0,25364,Paul Casey,3.919,435,111
98,0,20848,Ángel Cabrera,3.920,439,112
98,0,23623,Bo Van Pelt,3.920,733,187
100,0,20098,Stuart Appleby,3.921,694,177
100,0,01797,Rocco Mediate,3.921,545,139
102,0,22056,Cameron Percy,3.922,506,129
103,0,26289,Boo Weekley,3.924,675,172
104,0,28089,Jason Day,3.925,526,134
105,0,25190,Jeff Quinney,3.926,691,176
106,0,23673,Michael Connell,3.927,695,177
107,0,10585,Scott McCarron,3.928,711,181
107,0,23788,D.J. Trahan,3.928,652,166
109,0,07457,Steve Flesch,3.929,554,141
110,0,25686,Jason Dufner,3.930,558,142
110,0,26695,Michael Letzig,3.930,672,171
112,0,23353,J.J. Henry,3.931,625,159
112,0,01577,Lee Janzen,3.931,629,160
112,0,12755,Vance Veazey,3.931,397,101
115,0,28087,Kris Blanks,3.932,633,161
115,0,20593,Greg Chalmers,3.932,692,176
117,0,01313,Steve Elkington,3.933,472,120
118,0,31560,Brian Stuard,3.934,598,152
119,0,26287,Roland Thatcher,3.937,559,142
120,0,11123,Chris Couch,3.938,508,129
121,0,06515,Shaun Micheel,3.940,457,116
122,0,28780,Nicholas Thompson,3.941,599,152
123,0,22122,Andrew McLardy,3.942,410,104
123,0,12714,Chris Tidland,3.942,548,139
125,0,23613,Rich Barcelo,3.947,517,131
126,0,33419,Cameron Tringale,3.948,379,96
127,0,23718,Nathan Green,3.949,699,177
127,0,25240,D.A. Points,3.949,620,157
129,0,07363,Craig Bowden,3.950,395,100
129,0,20472,Alex Cejka,3.950,549,139
129,0,28158,Steve Marino,3.950,553,140
132,0,29285,Brent Delahoussaye,3.952,411,104
132,0,27933,John Merrick,3.952,739,187
132,0,26301,James Nitties,3.952,664,168
135,0,20645,John Senden,3.953,763,193
136,0,27214,Kevin Streelman,3.956,629,159
137,0,24361,Pat Perez,3.957,732,185
138,0,24357,K.J. Choi,3.959,479,121
138,0,24663,Y.E. Yang,3.959,483,122
140,0,01116,Michael Bradley,3.965,678,171
141,0,26300,Matt Jones,3.966,690,174
142,0,26851,Marc Leishman,3.967,607,153
143,0,26679,Kevin Stadler,3.969,631,159
144,0,20572,Rod Pampling,3.971,556,140
145,0,24490,George McNeill,3.972,568,143
146,0,27613,David Lutterus,3.975,481,121
147,0,21209,Sergio Garcia,3.976,338,85
148,0,26596,Ryan Moore,3.977,509,128
149,0,20070,Matt Bettencourt,3.978,549,138
149,0,25562,Andres Romero,3.978,533,134
151,0,30946,Alex Prugh,3.982,653,164
152,0,21949,Joe Ogilvie,3.984,729,183
152,0,27330,Josh Teater,3.984,745,187
154,0,23621,Rory Sabbatini,3.985,546,137
155,0,06527,Steve Stricker,3.991,467,117
155,0,27770,Camilo Villegas,3.991,423,106
157,0,20498,Briny Baird,3.994,699,175
157,0,21753,Brian Davis,3.994,723,181
157,0,32640,Troy Merritt,3.994,675,169
160,0,29910,Blake Adams,4.000,684,171
160,0,01329,Brad Faxon,4.000,408,102
160,0,20105,Jeff Gove,4.000,376,94
160,0,20378,Mathias Grönberg,4.000,472,118
160,0,27936,Martin Laird,4.000,656,164
160,0,27797,Derek Lamely,4.000,572,143
160,0,20663,Brenden Pappas,4.000,468,117
167,0,01706,Davis Love III,4.007,573,143
167,0,23325,Vaughn Taylor,4.007,605,151
169,0,24781,Hunter Mahan,4.008,493,123
169,0,23307,Roger Tambellini,4.008,529,132
171,0,07749,Brett Quigley,4.011,746,186
172,0,01724,Jeff Maggert,4.015,542,135
173,0,01161,Mark Calcavecchia,4.016,245,61
174,0,23322,Brett Wetterich,4.017,462,115
174,0,25892,Steve Wheatcroft,4.017,482,120
176,0,20574,Mathew Goggin,4.020,611,152
177,0,24227,Justin Bolli,4.033,371,92
178,0,06514,Kevin Johnson,4.037,436,108
179,0,26392,Chris Wilson,4.045,453,112
180,0,27120,Troy Matteson,4.047,688,170
181,0,22946,Henrik Bjornstad,4.048,510,126
182,0,27302,Garth Mulroy,4.049,328,81
183,0,23548,Bill Lunde,4.057,499,123
184,0,12782,Tim Herron,4.059,621,153
185,0,01707,Steve Lowery,4.060,475,117
186,0,20850,Daniel Chopra,4.065,622,153
187,0,28500,Martin Flores,4.068,541,133
188,0,21959,Ted Purdy,4.072,623,153
189,0,24138,Ian Poulter,4.090,274,67
190,0,01249,John Daly,4.100,451,110
191,0,06012,Greg Kraft,4.138,360,87
192,0,32617,Jerod Turner,4.152,411,99
