RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,08375,Paul Stankowski,2.851,191,67
2,0,06515,Shaun Micheel,2.908,221,76
3,0,24361,Pat Perez,2.909,320,110
4,0,28475,Jeff Overton,2.918,283,97
5,0,02206,David Toms,2.922,263,90
6,0,28620,Aron Price,2.925,272,93
7,0,09011,David Duval,2.926,237,81
8,0,26882,Michael Sim,2.928,202,69
9,0,23983,Luke Donald,2.931,211,72
10,0,24357,K.J. Choi,2.946,271,92
11,0,25364,Paul Casey,2.951,180,61
12,0,12510,Chad Campbell,2.956,337,114
13,0,26300,Matt Jones,2.959,364,123
14,0,23349,Charles Warren,2.960,222,75
15,0,27095,Nick Watney,2.962,234,79
16,0,25720,Chad Collins,2.965,335,113
17,0,20157,Retief Goosen,2.969,190,64
17,0,20436,Garrett Willis,2.969,291,98
19,0,32617,Jerod Turner,2.973,220,74
20,0,26851,Marc Leishman,2.978,271,91
21,0,27466,Spencer Levin,2.980,438,147
22,0,06004,Stephen Ames,2.981,316,106
22,0,28087,Kris Blanks,2.981,310,104
22,0,12716,Charley Hoffman,2.981,319,107
25,0,23623,Bo Van Pelt,2.983,346,116
26,0,20593,Greg Chalmers,2.984,364,122
27,0,28158,Steve Marino,2.985,203,68
28,0,06527,Steve Stricker,2.986,215,72
29,0,06567,Vijay Singh,2.988,239,80
30,0,10425,Jay Williamson,2.989,266,89
31,0,28089,Jason Day,2.991,317,106
32,0,07867,Woody Austin,3.000,336,112
32,0,23135,Tim Clark,3.000,282,94
32,0,32102,Rickie Fowler,3.000,345,115
32,0,10809,Jim Furyk,3.000,225,75
32,0,08075,Jerry Kelly,3.000,312,104
32,0,06012,Greg Kraft,3.000,162,54
32,0,24781,Hunter Mahan,3.000,234,78
32,0,24490,George McNeill,3.000,267,89
32,0,27302,Garth Mulroy,3.000,189,63
32,0,25240,D.A. Points,3.000,336,112
32,0,22405,Justin Rose,3.000,285,95
32,0,23307,Roger Tambellini,3.000,276,92
32,0,02239,Scott Verplank,3.000,198,66
32,0,25632,Jimmy Walker,3.000,297,99
46,0,20498,Briny Baird,3.010,310,103
46,0,21731,Freddie Jacobson,3.010,313,104
46,0,27936,Martin Laird,3.010,292,97
49,0,07457,Steve Flesch,3.011,280,93
49,0,27060,John Mallinger,3.011,283,94
51,0,01945,Kenny Perry,3.015,205,68
52,0,24846,Ricky Barnes,3.018,332,110
52,0,24925,Jonathan Byrd,3.018,338,112
54,0,21878,Mark Wilson,3.020,305,101
55,0,01313,Steve Elkington,3.021,284,94
55,0,10860,Justin Leonard,3.021,287,95
55,0,23548,Bill Lunde,3.021,284,94
55,0,22293,Heath Slocum,3.021,293,97
59,0,23613,Rich Barcelo,3.023,266,88
60,0,20229,Stewart Cink,3.024,248,82
60,0,23541,Ben Crane,3.024,248,82
60,0,27797,Derek Lamely,3.024,257,85
60,0,24138,Ian Poulter,3.024,124,41
64,0,20686,Jeev Milkha Singh,3.026,230,76
65,0,07363,Craig Bowden,3.027,221,73
66,0,01249,John Daly,3.028,218,72
67,0,23638,Brendon de Jonge,3.029,421,139
68,0,01116,Michael Bradley,3.030,303,100
69,0,27649,Brandt Snedeker,3.031,297,98
70,0,23108,Matt Kuchar,3.032,285,94
70,0,20572,Rod Pampling,3.032,285,94
72,0,20098,Stuart Appleby,3.034,361,119
72,0,20127,Chris Riley,3.034,267,88
74,0,20766,Padraig Harrington,3.038,161,53
74,0,26695,Michael Letzig,3.038,319,105
74,0,28237,Rory McIlroy,3.038,158,52
77,0,21753,Brian Davis,3.039,389,128
77,0,21961,Charles Howell III,3.039,386,127
79,0,23322,Brett Wetterich,3.040,228,75
80,0,27933,John Merrick,3.041,371,122
80,0,20645,John Senden,3.041,371,122
82,0,27120,Troy Matteson,3.043,286,94
83,0,26679,Kevin Stadler,3.044,277,91
84,0,20848,Ángel Cabrera,3.047,195,64
85,0,06251,Chris DiMarco,3.048,320,105
85,0,22046,Geoff Ogilvy,3.048,189,62
85,0,01948,Tim Petrovic,3.048,381,125
85,0,06595,Kevin Sutherland,3.048,317,104
89,0,24924,Bill Haas,3.049,311,102
89,0,24024,Zach Johnson,3.049,314,103
91,0,08725,Tom Gillis,3.051,421,138
92,0,06621,Joe Durant,3.053,229,75
92,0,30925,Dustin Johnson,3.053,232,76
92,0,25396,Kevin Na,3.053,287,94
95,0,20378,Mathias Grönberg,3.055,223,73
95,0,07749,Brett Quigley,3.055,391,128
97,0,22371,Aaron Baddeley,3.056,330,108
97,0,22946,Henrik Bjornstad,3.056,275,90
99,0,21350,Ryuji Imada,3.057,324,106
100,0,24507,Jason Bohn,3.058,318,104
101,0,27330,Josh Teater,3.060,407,133
102,0,01577,Lee Janzen,3.061,300,98
102,0,23800,Bryce Molder,3.061,303,99
104,0,22913,John Rollins,3.062,297,97
105,0,12652,Cameron Beckman,3.063,245,80
106,0,24502,Adam Scott,3.065,190,62
107,0,28500,Martin Flores,3.067,276,90
108,0,01320,Bob Estes,3.069,313,102
109,0,26289,Boo Weekley,3.070,307,100
110,0,22056,Cameron Percy,3.071,258,84
111,0,24140,Sean O'Hair,3.072,255,83
112,0,30946,Alex Prugh,3.074,332,108
113,0,19846,Brian Gay,3.075,329,107
113,0,25818,Scott Piercy,3.075,326,106
115,0,01810,Phil Mickelson,3.079,194,63
116,0,01797,Rocco Mediate,3.080,268,87
116,0,25190,Jeff Quinney,3.080,348,113
118,0,10885,Robert Allenby,3.082,225,73
118,0,01706,Davis Love III,3.082,262,85
120,0,23718,Nathan Green,3.084,367,119
121,0,24663,Y.E. Yang,3.085,219,71
122,0,24358,Robert Garrigus,3.088,247,80
123,0,23320,Ryan Palmer,3.089,312,101
123,0,23325,Vaughn Taylor,3.089,312,101
125,0,28307,Matt Every,3.090,207,67
126,0,23673,Michael Connell,3.091,340,110
127,0,27770,Camilo Villegas,3.092,235,76
128,0,23621,Rory Sabbatini,3.094,297,96
129,0,26596,Ryan Moore,3.095,195,63
130,0,20105,Jeff Gove,3.098,189,61
130,0,12714,Chris Tidland,3.098,316,102
132,0,01724,Jeff Maggert,3.099,282,91
133,0,11123,Chris Couch,3.100,248,80
134,0,01941,Tom Pernice Jr.,3.101,276,89
135,0,12782,Tim Herron,3.105,295,95
135,0,24912,Will MacKenzie,3.105,295,95
137,0,20070,Matt Bettencourt,3.106,323,104
137,0,27436,Graham DeLaet,3.106,351,113
139,0,26420,Richard Johnson,3.108,317,102
140,0,23353,J.J. Henry,3.109,342,110
141,0,20472,Alex Cejka,3.111,308,99
141,0,08537,J.P. Hayes,3.111,280,90
141,0,33419,Cameron Tringale,3.111,196,63
144,0,01707,Steve Lowery,3.115,271,87
144,0,20160,Charlie Wi,3.115,405,130
146,0,29285,Brent Delahoussaye,3.118,212,68
147,0,27214,Kevin Streelman,3.120,312,100
148,0,26301,James Nitties,3.121,362,116
149,0,29910,Blake Adams,3.122,359,115
149,0,22621,Ben Curtis,3.122,256,82
151,0,25686,Jason Dufner,3.124,303,97
151,0,32640,Troy Merritt,3.124,353,113
153,0,10585,Scott McCarron,3.126,347,111
153,0,23788,D.J. Trahan,3.126,347,111
155,0,22122,Andrew McLardy,3.127,197,63
155,0,10423,Mike Weir,3.127,172,55
157,0,23409,James Driscoll,3.128,294,94
157,0,27141,J.B. Holmes,3.128,366,117
159,0,20691,Greg Owen,3.131,263,84
160,0,06514,Kevin Johnson,3.132,238,76
161,0,20574,Mathew Goggin,3.133,329,105
161,0,25892,Steve Wheatcroft,3.133,282,90
163,0,21959,Ted Purdy,3.135,326,104
164,0,20663,Brenden Pappas,3.139,248,79
165,0,12602,Dean Wilson,3.141,201,64
166,0,01161,Mark Calcavecchia,3.145,173,55
167,0,12755,Vance Veazey,3.149,211,67
168,0,26881,Jarrod Lyle,3.159,199,63
169,0,29221,Webb Simpson,3.160,395,125
170,0,01766,Billy Mayfair,3.161,294,93
