RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,08537,J.P. Hayes,3.000,3,1
1,0,27933,John Merrick,3.000,3,1
1,0,21959,Ted Purdy,3.000,3,1
1,0,23623,Bo Van Pelt,3.000,3,1
5,0,20098,Stuart Appleby,4.000,4,1
5,0,22371,Aaron Baddeley,4.000,4,1
5,0,24846,Ricky Barnes,4.000,4,1
5,0,24507,Jason Bohn,4.000,4,1
5,0,01116,Michael Bradley,4.000,4,1
5,0,12510,Chad Campbell,4.000,4,1
5,0,20593,Greg Chalmers,4.000,4,1
5,0,20229,Stewart Cink,4.000,4,1
5,0,23673,Michael Connell,4.000,4,1
5,0,22621,Ben Curtis,4.000,4,1
5,0,23638,Brendon de Jonge,4.000,4,1
5,0,06251,Chris DiMarco,4.000,4,1
5,0,23409,James Driscoll,4.000,4,1
5,0,01313,Steve Elkington,4.000,4,1
5,0,28307,Matt Every,4.000,4,1
5,0,32102,Rickie Fowler,4.000,4,1
5,0,24358,Robert Garrigus,4.000,4,1
5,0,20157,Retief Goosen,4.000,4,1
5,0,20766,Padraig Harrington,4.000,4,1
5,0,23353,J.J. Henry,4.000,4,1
5,0,12716,Charley Hoffman,4.000,4,1
5,0,06514,Kevin Johnson,4.000,4,1
5,0,26300,Matt Jones,4.000,4,1
5,0,08075,Jerry Kelly,4.000,4,1
5,0,01619,Skip Kendall,4.000,4,1
5,0,26695,Michael Letzig,4.000,4,1
5,0,23548,Bill Lunde,4.000,4,1
5,0,01766,Billy Mayfair,4.000,4,1
5,0,10585,Scott McCarron,4.000,4,1
5,0,06515,Shaun Micheel,4.000,4,1
5,0,23800,Bryce Molder,4.000,4,1
5,0,26596,Ryan Moore,4.000,4,1
5,0,26301,James Nitties,4.000,4,1
5,0,20572,Rod Pampling,4.000,4,1
5,0,01948,Tim Petrovic,4.000,4,1
5,0,25345,Carl Pettersson,4.000,4,1
5,0,28620,Aron Price,4.000,4,1
5,0,20127,Chris Riley,4.000,4,1
5,0,22405,Justin Rose,4.000,4,1
5,0,26882,Michael Sim,4.000,4,1
5,0,29221,Webb Simpson,4.000,4,1
5,0,06567,Vijay Singh,4.000,4,1
5,0,27214,Kevin Streelman,4.000,4,1
5,0,27963,Chris Stroud,4.000,4,1
5,0,31560,Brian Stuard,4.000,4,1
5,0,06595,Kevin Sutherland,4.000,4,1
5,0,23325,Vaughn Taylor,4.000,4,1
5,0,28780,Nicholas Thompson,4.000,4,1
5,0,02239,Scott Verplank,4.000,4,1
5,0,26951,Johnson Wagner,4.000,4,1
5,0,25804,Bubba Watson,4.000,4,1
5,0,26289,Boo Weekley,4.000,4,1
5,0,23322,Brett Wetterich,4.000,4,1
5,0,20160,Charlie Wi,4.000,4,1
5,0,10425,Jay Williamson,4.000,4,1
60,0,28087,Kris Blanks,5.000,5,1
60,0,27436,Graham DeLaet,5.000,5,1
60,0,06621,Joe Durant,5.000,5,1
60,0,20574,Mathew Goggin,5.000,5,1
60,0,12782,Tim Herron,5.000,5,1
60,0,12705,Cliff Kresge,5.000,5,1
60,0,26881,Jarrod Lyle,5.000,5,1
60,0,24912,Will MacKenzie,5.000,5,1
60,0,21949,Joe Ogilvie,5.000,5,1
60,0,01945,Kenny Perry,5.000,5,1
60,0,30946,Alex Prugh,5.000,5,1
60,0,08375,Paul Stankowski,5.000,5,1
72,0,02206,David Toms,6.000,6,1
