RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PLAYOFF POINTS WON,POTENTIAL PTS,# OF WINS,# OF TOP 10'S
1,0,28237,Rory McIlroy,55.35,5535,10000,2,3
2,0,27649,Brandt Snedeker,46.63,4663,10000,1,3
3,0,27095,Nick Watney,30.75,3075,10000,1,1
4,0,26329,Louis Oosthuizen,24.74,2474,10000,0,2
5,0,30925,Dustin Johnson,23.27,2327,10000,0,4
6,0,01810,Phil Mickelson,23.20,2320,10000,0,2
7,0,20396,Lee Westwood,22.18,2218,10000,0,2
8,0,08793,Tiger Woods,22.10,2210,10000,0,3
9,0,22405,Justin Rose,18.65,1865,10000,0,1
10,0,21209,Sergio Garcia,18.40,1380,7500,0,1
11,0,26596,Ryan Moore,18.08,1808,10000,0,3
12,0,23983,Luke Donald,15.85,1585,10000,0,2
13,0,24502,Adam Scott,12.18,1218,10000,0,2
14,0,10809,Jim Furyk,11.32,1132,10000,0,2
15,0,25804,Bubba Watson,11.25,1125,10000,0,2
16,0,24358,Robert Garrigus,11.17,1117,10000,0,2
17,0,23623,Bo Van Pelt,11.02,1102,10000,0,2
18,0,20593,Greg Chalmers,10.83,813,7500,0,1
19,0,26679,Kevin Stadler,10.44,783,7500,0,2
20,0,08725,Tom Gillis,10.20,765,7500,0,1
21,0,06567,Vijay Singh,9.83,738,7500,0,1
22,0,25686,Jason Dufner,9.57,718,7500,0
23,0,29221,Webb Simpson,8.83,883,10000,0,1
24,0,20645,John Senden,8.70,870,10000,0
25,0,27436,Graham DeLaet,8.58,644,7500,0,1
26,0,27644,Brian Harman,8.38,628,7500,0,1
27,0,24024,Zach Johnson,8.30,830,10000,0
28,0,06527,Steve Stricker,8.17,817,10000,0
29,0,01320,Bob Estes,8.00,600,7500,0,1
30,0,27141,J.B. Holmes,7.80,585,7500,0
31,0,24138,Ian Poulter,7.77,583,7500,0
32,0,30926,Chris Kirk,7.70,578,7500,0
33,0,20766,Padraig Harrington,7.57,568,7500,0
34,0,29289,S.Y. Noh,7.36,552,7500,0
35,0,23108,Matt Kuchar,7.30,730,10000,0,1
36,0,34174,John Huh,7.28,728,10000,0
37,0,22046,Geoff Ogilvy,7.20,540,7500,0
38,0,26758,David Hearn,7.14,535,7500,0,1
39,0,28475,Jeff Overton,7.10,533,7500,0,1
40,0,27120,Troy Matteson,7.03,528,7500,0
40,0,23800,Bryce Molder,7.03,528,7500,0,1
42,0,27895,Jonas Blixt,7.00,350,5000,0
43,0,31202,William McGirt,6.97,523,7500,0,1
43,0,26331,Charl Schwartzel,6.97,523,7500,0
45,0,06522,Ernie Els,6.95,695,10000,0
46,0,24361,Pat Perez,6.27,470,7500,0
47,0,27330,Josh Teater,5.95,298,5000,0
48,0,32200,Roberto Castro,5.90,295,5000,0
48,0,28089,Jason Day,5.90,295,5000,0
48,0,32102,Rickie Fowler,5.90,590,10000,0
51,0,34021,Bud Cauley,5.87,440,7500,0,1
52,0,24781,Hunter Mahan,5.73,573,10000,0,1
53,0,33141,Keegan Bradley,5.72,572,10000,0
54,0,25345,Carl Pettersson,5.38,538,10000,0
55,0,27933,John Merrick,4.85,243,5000,0
56,0,23135,Tim Clark,4.77,358,7500,0,1
57,0,25818,Scott Piercy,4.68,468,10000,0
58,0,30692,Scott Stallings,4.55,228,5000,0
59,0,23320,Ryan Palmer,4.33,325,7500,0
60,0,23204,Gary Christian,4.30,108,2500,0
60,0,01766,Billy Mayfair,4.30,108,2500,0
60,0,20572,Rod Pampling,4.30,108,2500,0
63,0,34099,Harris English,4.27,213,5000,0
64,0,30110,Kyle Stanley,4.20,315,7500,0
65,0,25240,D.A. Points,4.17,313,7500,0
66,0,24846,Ricky Barnes,4.15,208,5000,0
67,0,10213,Dicky Pride,3.97,298,7500,0
68,0,24924,Bill Haas,3.87,290,7500,0
69,0,12716,Charley Hoffman,3.83,288,7500,0
70,0,25632,Jimmy Walker,3.60,270,7500,0
71,0,28307,Matt Every,3.57,268,7500,0
72,0,30750,Tommy Gainey,3.35,168,5000,0
73,0,23638,Brendon de Jonge,3.33,250,7500,0
74,0,22621,Ben Curtis,3.10,233,7500,0
75,0,25396,Kevin Na,3.05,228,7500,0
76,0,20691,Greg Owen,2.95,148,5000,0
77,0,26951,Johnson Wagner,2.73,205,7500,0
78,0,22371,Aaron Baddeley,2.70,135,5000,0
78,0,19846,Brian Gay,2.70,68,2500,0
78,0,28308,Troy Kelly,2.70,68,2500,0
78,0,21528,Henrik Stenson,2.70,68,2500,0
82,0,24490,George McNeill,2.50,125,5000,0
83,0,25572,Graeme McDowell,2.46,185,7500,0
84,0,26851,Marc Leishman,2.17,163,7500,0
85,0,24140,Sean O'Hair,2.00,100,5000,0
86,0,23541,Ben Crane,1.90,143,7500,0
86,0,20160,Charlie Wi,1.90,143,7500,0
88,0,29910,Blake Adams,1.50,75,5000,0
88,0,27214,Kevin Streelman,1.50,38,2500,0
90,0,21961,Charles Howell III,1.35,68,5000,0
90,0,22913,John Rollins,1.35,68,5000,0
92,0,23353,J.J. Henry,.95,48,5000,0
93,0,21878,Mark Wilson,.83,63,7500,0
94,0,32150,Michael Thompson,.75,38,5000,0
95,0,27936,Martin Laird,.63,47,7500,0
96,0,22378,Trevor Immelman,.50,13,2500,0
96,0,21731,Freddie Jacobson,.50,13,2500,0
98,0,01724,Jeff Maggert,.19,5,2500,0
99,0,23409,James Driscoll,.18,5,2500,0
100,0,28500,Martin Flores,.12,6,5000,0
100,0,27556,Ted Potter Jr.,.12,6,5000,0
100,0,25834,Daniel Summerhays,.12,6,5000,0
103,0,24925,Jonathan Byrd,.09,4,5000,0
103,0,24357,K.J. Choi,.09,5,5000,0
105,0,28259,Sangmoon Bae,.08,4,5000,0
