RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
49,0,27120,Troy Matteson,165,38,127
50,0,21633,Steve Allan,166,5,161
50,0,28089,Jason Day,166,27,139
52,0,22293,Heath Slocum,167,164,3
53,0,22621,Ben Curtis,168,121,47
54,0,10585,Scott McCarron,169,139,30
54,0,21949,Joe Ogilvie,169,88,81
54,0,27214,Kevin Streelman,169,54,115
57,0,01142,Bart Bryant,170,166,4
57,0,01313,Steve Elkington,170,148,22
57,0,29718,Anthony Kim,170,11,159
60,0,24924,Bill Haas,171,29,142
60,0,01706,Davis Love III,171,9,162
62,0,30750,Tommy Gainey,172,24,148
63,0,22378,Trevor Immelman,173,66,107
64,0,07867,Woody Austin,174,114,60
64,0,23497,Tag Ridings,174,6,168
64,0,23623,Bo Van Pelt,174,58,116
67,0,06567,Vijay Singh,175,25,150
68,0,23621,Rory Sabbatini,176,58,118
68,0,02239,Scott Verplank,176,170,6
70,0,20498,Briny Baird,177,116,61
71,0,01473,Todd Hamilton,180,129,51
72,0,24358,Robert Garrigus,181,2,179
72,0,22548,Patrick Sheehan,181,125,56
74,0,10649,Tom Scherrer,182,88,94
75,0,01035,Tommy Armour III,183,88,95
75,0,21753,Brian Davis,183,173,10
75,0,12782,Tim Herron,183,52,131
75,0,01948,Tim Petrovic,183,129,54
79,0,21959,Ted Purdy,184,54,130
79,0,25804,Bubba Watson,184,1,183
81,0,01226,Fred Couples,185,16,169
81,0,26679,Kevin Stadler,185,68,117
81,0,08385,Omar Uresti,185,183,2
84,0,20766,Padraig Harrington,186,32,154
84,0,24024,Zach Johnson,186,181,5
86,0,08845,Scott Sterling,188,125,63
87,0,10809,Jim Furyk,190,162,28
87,0,22806,Doug LaBelle II,190,153,37
89,0,24227,Justin Bolli,191,125,66
89,0,19913,Ron Whittaker,191,177,14
91,0,12652,Cameron Beckman,192,150,42
91,0,24490,George McNeill,192,40,152
91,0,06595,Kevin Sutherland,192,71,121
91,0,23325,Vaughn Taylor,192,82,110
95,0,24502,Adam Scott,193,8,185
95,0,24663,Y.E. Yang,193,100,93
97,0,01139,Olin Browne,195,194,1
97,0,30925,Dustin Johnson,195,4,191
97,0,27060,John Mallinger,195,169,26
97,0,22348,Nick O'Hern,195,183,12
97,0,26668,Marc Turnesa,195,117,78
102,0,21209,Sergio Garcia,196,43,153
102,0,10860,Justin Leonard,196,156,40
104,0,25396,Kevin Na,197,158,39
105,0,12826,Paul Claxton,198,180,18
105,0,27141,J.B. Holmes,198,3,195
105,0,06573,Brandt Jobe,198,21,177
108,0,01320,Bob Estes,201,145,56
109,0,23125,Brad Elder,202,78,124
110,0,23540,Jason Allred,206,22,184
110,0,25594,Travis Perkins,206,16,190
112,0,11032,Frank Lickliter II,207,125,82
112,0,24140,Sean O'Hair,207,69,138
114,0,10505,Shane Bertsch,208,187,21
114,0,26500,Alejandro Cañizares,208,97,111
116,0,20848,Ángel Cabrera,209,13,196
116,0,20229,Stewart Cink,209,28,181
116,0,06643,Paul Goydos,209,190,19
116,0,25842,Jon Mills,209,51,158
120,0,20623,Gavin Coles,210,195,15
121,0,20663,Brenden Pappas,211,42,169
121,0,25562,Andres Romero,211,19,192
121,0,02223,Bob Tway,211,167,44
124,0,01161,Mark Calcavecchia,213,139,74
124,0,19846,Brian Gay,213,196,17
124,0,24912,Will MacKenzie,213,108,105
124,0,28475,Jeff Overton,213,26,187
128,0,08931,Glen Day,215,183,32
129,0,27613,David Lutterus,216,84,132
129,0,01810,Phil Mickelson,216,35,181
129,0,07749,Brett Quigley,216,94,122
129,0,27770,Camilo Villegas,216,50,166
133,0,23157,Richard Johnson,217,29,188
133,0,20634,Peter Lonard,217,153,64
135,0,20472,Alex Cejka,218,142,76
135,0,02206,David Toms,218,146,72
135,0,25349,Tim Wilkinson,218,165,53
138,0,07547,Craig Kanada,219,192,27
138,0,20443,Jin Park,219,186,33
138,0,12309,Bob Sowards,219,84,135
138,0,22582,Kyle Thompson,219,111,108
142,0,08537,J.P. Hayes,222,124,98
142,0,22046,Geoff Ogilvy,222,57,165
144,0,22371,Aaron Baddeley,223,73,150
144,0,21961,Charles Howell III,223,48,175
144,0,06012,Greg Kraft,223,189,34
144,0,20127,Chris Riley,223,168,55
148,0,10423,Mike Weir,225,119,106
149,0,01928,Corey Pavin,226,197,29
150,0,23409,James Driscoll,229,40,189
150,0,12660,Jesper Parnevik,229,93,136
150,0,25632,Jimmy Walker,229,36,193
153,0,20104,Ken Duke,230,118,112
154,0,24357,K.J. Choi,232,106,126
155,0,01577,Lee Janzen,233,132,101
155,0,26300,Matt Jones,233,47,186
157,0,26420,Richard Johnson,235,146,89
157,0,08075,Jerry Kelly,235,176,59
157,0,01677,Tom Lehman,235,148,87
160,0,06004,Stephen Ames,236,133,103
160,0,20098,Stuart Appleby,236,72,164
162,0,06522,Ernie Els,237,64,173
163,0,20850,Daniel Chopra,238,44,194
164,0,20433,Mark Hensby,239,79,160
165,0,23135,Tim Clark,240,157,83
165,0,20382,Stephen Leaney,240,191,49
167,0,23778,Brad Adamonis,242,75,167
168,0,01707,Steve Lowery,243,99,144
169,0,06034,Marco Dawson,247,106,141
170,0,01941,Tom Pernice Jr.,251,161,90
171,0,25345,Carl Pettersson,253,108,145
172,0,23108,Matt Kuchar,255,182,73
172,0,06090,Jim McGovern,255,163,92
174,0,01797,Rocco Mediate,256,170,86
175,0,26631,Cody Freeman,257,86,171
176,0,24449,Parker McLachlin,262,105,157
177,0,23048,Eric Axley,264,88,176
178,0,20157,Retief Goosen,271,97,174
178,0,12705,Cliff Kresge,271,158,113
178,0,26951,Johnson Wagner,271,138,133
181,0,06251,Chris DiMarco,274,175,99
182,0,12823,Carlos Franco,275,112,163
183,0,24138,Ian Poulter,281,135,146
184,0,23718,Nathan Green,283,134,149
185,0,07457,Steve Flesch,284,150,134
185,0,21731,Freddie Jacobson,284,142,142
187,0,01024,Billy Andrade,292,137,155
188,0,27649,Brandt Snedeker,297,160,137
189,0,12602,Dean Wilson,301,178,123
190,0,06575,Dudley Hart,308,179,129
191,0,09011,David Duval,310,113,197
192,0,25190,Jeff Quinney,312,193,119
193,0,06527,Steve Stricker,313,135,178
194,0,21350,Ryuji Imada,317,170,147
195,0,23797,Brett Rumford,322,142,180
196,0,25720,Chad Collins,330,174,156
197,0,12680,Shigeki Maruyama,360,188,172
