RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
157,0,25632,Jimmy Walker,297,150,147
159,0,23108,Matt Kuchar,298,172,126
159,0,22582,Kyle Thompson,298,138,160
161,0,25345,Carl Pettersson,305,171,134
162,0,22371,Aaron Baddeley,310,144,166
163,0,22046,Geoff Ogilvy,311,142,169
164,0,20127,Chris Riley,313,144,169
165,0,25562,Andres Romero,315,121,194
166,0,26300,Matt Jones,319,155,164
167,0,06527,Steve Stricker,320,193,127
168,0,01024,Billy Andrade,322,187,135
168,0,01677,Tom Lehman,322,157,165
170,0,06251,Chris DiMarco,323,181,142
170,0,08537,J.P. Hayes,323,142,181
172,0,20098,Stuart Appleby,328,160,168
172,0,23157,Richard Johnson,328,133,195
172,0,27649,Brandt Snedeker,328,188,140
175,0,20382,Stephen Leaney,331,165,166
175,0,01797,Rocco Mediate,331,174,157
177,0,12660,Jesper Parnevik,334,150,184
178,0,06012,Greg Kraft,335,144,191
178,0,24449,Parker McLachlin,335,176,159
180,0,06522,Ernie Els,340,162,178
181,0,01928,Corey Pavin,345,149,196
182,0,06034,Marco Dawson,351,169,182
183,0,20850,Daniel Chopra,352,163,189
183,0,26951,Johnson Wagner,352,178,174
185,0,26631,Cody Freeman,354,175,179
186,0,21731,Freddie Jacobson,356,185,171
187,0,23048,Eric Axley,357,177,180
188,0,01707,Steve Lowery,361,168,193
189,0,25190,Jeff Quinney,364,192,172
190,0,20157,Retief Goosen,370,178,192
190,0,21350,Ryuji Imada,370,194,176
190,0,23797,Brett Rumford,370,195,175
193,0,23718,Nathan Green,372,184,188
194,0,24138,Ian Poulter,373,183,190
195,0,25720,Chad Collins,379,196,183
196,0,12680,Shigeki Maruyama,384,197,187
197,0,09011,David Duval,388,191,197
