RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,02100,Tim Simpson,73.98,907,1226,-0.19
2,0,01219,John Cook,72.50,1031,1422,-0.28
3,0,01060,Dave Barr,71.92,1191,1656,-0.20
4,0,01677,Tom Lehman,71.54,1320,1845,-0.28
5,0,01042,Paul Azinger,71.45,1106,1548,-0.29
6,0,01226,Fred Couples,71.43,1080,1512,-0.30
7,0,02101,Joey Sindelar,71.34,1374,1926,-0.24
8,0,01313,Steve Elkington,71.25,1103,1548,-0.28
9,0,01307,Joel Edwards,71.09,691,972,-0.20
10,0,02190,Doug Tewell,71.05,972,1368,-0.25
11,0,01766,Billy Mayfair,70.71,1451,2052,-0.23
12,0,01958,Dan Pohl,70.65,763,1080,-0.23
13,0,01797,Rocco Mediate,70.58,1039,1472,-0.23
14,0,02322,Richard Zokol,70.48,850,1206,-0.23
15,0,01475,Donnie Hammond,70.37,836,1188,-0.23
16,0,02049,Gene Sauers,70.06,978,1396,-0.26
17,0,01469,Dan Halldorson,70.03,1084,1548,-0.20
17,0,01690,Bruce Lietzke,70.03,832,1188,-0.27
17,0,01887,Mark O'Meara,70.03,1021,1458,-0.28
20,0,01876,Greg Norman,70.02,731,1044,-0.26
21,0,01200,Keith Clearwater,69.99,1339,1913,-0.25
22,0,01444,Ken Green,69.88,1088,1557,-0.25
23,0,06284,Jim Hallet,69.84,1408,2016,-0.22
23,0,01633,Tom Kite,69.84,1144,1638,-0.26
25,0,01006,John Adams,69.80,1160,1662,-0.24
26,0,02010,Loren Roberts,69.66,1279,1836,-0.26
27,0,01968,Nick Price,69.64,1241,1782,-0.27
28,0,06044,Scott Gump,69.57,1390,1998,-0.22
29,0,01938,David Peoples,69.40,1234,1778,-0.26
30,0,01724,Jeff Maggert,69.35,1111,1602,-0.26
31,0,01361,Dan Forsman,69.27,1359,1962,-0.27
32,0,02159,Curtis Strange,69.26,748,1080,-0.24
33,0,06040,John Ross,69.25,1072,1548,-0.21
34,0,01385,Jim Gallagher Jr.,69.15,1307,1890,-0.28
34,0,01783,Mark McCumber,69.15,1002,1449,-0.21
36,0,01457,Jay Haas,69.12,1294,1872,-0.25
37,0,01132,Mark Brooks,69.11,1331,1926,-0.27
38,0,01196,Brian Claar,69.08,1231,1782,-0.23
39,0,01203,Russ Cochran,68.92,1191,1728,-0.26
40,0,02321,Fuzzy Zoeller,68.91,769,1116,-0.25
41,0,02146,Payne Stewart,68.90,1017,1476,-0.28
42,0,02104,Jeff Sluman,68.87,1376,1998,-0.27
43,0,02246,Duffy Waldorf,68.73,1064,1548,-0.29
44,0,02225,Howard Twitty,68.64,1044,1521,-0.26
45,0,01331,Rick Fehr,68.63,1050,1530,-0.27
45,0,01771,Blaine McCallister,68.63,1186,1728,-0.24
47,0,01945,Kenny Perry,68.62,1019,1485,-0.25
48,0,06128,Steve Lamontagne,68.56,1086,1584,-0.24
49,0,01355,Raymond Floyd,68.52,740,1080,-0.28
50,0,06124,Patrick Burke,68.47,1099,1605,-0.23
51,0,01388,Robert Gamez,68.42,973,1422,-0.24
52,0,01682,Wayne Levi,68.41,1022,1494,-0.26
53,0,01306,David Edwards,68.38,1157,1692,-0.23
54,0,01510,Nolan Henke,68.35,1058,1548,-0.24
54,0,01928,Corey Pavin,68.35,1095,1602,-0.26
54,0,01946,Peter Persons,68.35,1218,1782,-0.24
57,0,07569,Mark Carnevale,68.34,1021,1494,-0.22
58,0,01706,Davis Love III,68.30,1131,1656,-0.29
59,0,01072,Chip Beck,68.29,1094,1602,-0.27
59,0,02135,Mike Standly,68.29,1217,1782,-0.25
61,0,01725,John Mahaffey,68.20,933,1368,-0.22
62,0,01550,Ed Humenik,68.19,1224,1795,-0.24
63,0,01549,Mike Hulbert,68.18,1350,1980,-0.25
63,0,01996,Mike Reid,68.18,945,1386,-0.19
65,0,02133,Craig Stadler,68.09,1005,1476,-0.23
66,0,01014,Fulton Allem,68.08,1207,1773,-0.24
66,0,02067,Ted Schulz,68.08,1299,1908,-0.25
68,0,01381,Fred Funk,68.04,1335,1962,-0.22
69,0,01577,Lee Janzen,68.00,1273,1872,-0.26
70,0,01736,Roger Maltbie,67.97,783,1152,-0.24
71,0,01837,Gil Morgan,67.88,1063,1566,-0.26
71,0,01926,Steve Pate,67.88,1283,1890,-0.23
73,0,01553,John Huston,67.75,1275,1882,-0.29
74,0,02099,Scott Simpson,67.73,890,1314,-0.26
75,0,01527,Scott Hoch,67.61,718,1062,-0.23
76,0,01143,Brad Bryant,67.60,1375,2034,-0.25
77,0,01971,Dillard Pruitt,67.52,1106,1638,-0.21
78,0,01435,Wayne Grady,67.46,850,1260,-0.22
79,0,01249,John Daly,67.45,947,1404,-0.25
80,0,02242,Lanny Wadkins,67.43,1056,1566,-0.28
81,0,01823,Larry Mize,67.42,983,1458,-0.25
82,0,01723,Andrew Magee,67.36,1164,1728,-0.26
83,0,01975,Tom Purtzer,67.28,987,1467,-0.21
84,0,02111,Mike Smith,67.24,1283,1908,-0.24
85,0,02279,Mark Wiebe,67.14,1003,1494,-0.25
86,0,01408,Kelly Gibson,67.08,1123,1674,-0.25
87,0,02007,Larry Rinker,67.07,990,1476,-0.24
88,0,01142,Bart Bryant,67.04,724,1080,-0.23
89,0,01284,Mike Donald,67.00,1218,1818,-0.24
90,0,02313,Bruce Zabriski,66.97,957,1429,-0.24
91,0,01161,Mark Calcavecchia,66.86,1144,1711,-0.26
92,0,01353,Bruce Fleisher,66.83,1227,1836,-0.23
92,0,02298,Jim Woodward,66.83,836,1251,-0.24
94,0,01096,Phil Blackmar,66.81,962,1440,-0.28
95,0,01139,Olin Browne,66.79,1082,1620,-0.22
96,0,01376,Bob Friend,66.78,1166,1746,-0.20
97,0,01049,Ian Baker-Finch,66.76,721,1080,-0.23
98,0,01323,Brad Fabel,66.61,1127,1692,-0.25
99,0,02167,Mike Sullivan,66.53,958,1440,-0.23
100,0,02090,Tom Sieckmann,66.43,1112,1674,-0.26
101,0,01129,Bill Britton,66.40,1004,1512,-0.25
102,0,02033,Dave Rummells,66.26,1145,1728,-0.22
102,0,02095,Larry Silveira,66.26,644,972,-0.23
104,0,01418,Bill Glasson,66.10,626,947,-0.22
105,0,01185,Brandel Chamblee,66.01,1008,1527,-0.23
106,0,01891,David Ogrin,65.97,950,1440,-0.21
107,0,06090,Jim McGovern,65.95,1199,1818,-0.25
108,0,01755,Dick Mast,65.83,865,1314,-0.24
109,0,01098,Jay Don Blake,65.81,924,1404,-0.28
110,0,01960,Don Pooley,65.79,675,1026,-0.26
110,0,02303,Robert Wrenn,65.79,971,1476,-0.25
112,0,01559,Hale Irwin,65.73,769,1170,-0.24
113,0,01035,Tommy Armour III,65.71,964,1467,-0.24
114,0,02185,Lance Ten Broeck,65.68,1265,1926,-0.25
115,0,06132,Sonny Skinner,65.60,862,1314,-0.19
116,0,01093,Ronnie Black,65.54,1050,1602,-0.26
117,0,06332,Neal Lancaster,65.52,1353,2065,-0.25
118,0,01701,Bob Lohr,65.48,1049,1602,-0.24
119,0,01522,Lon Hinkle,65.42,683,1044,-0.27
120,0,02131,Mike Springer,65.29,993,1521,-0.26
121,0,01024,Billy Andrade,65.25,1010,1548,-0.23
122,0,01261,Jay Delsing,65.23,1092,1674,-0.29
123,0,01235,Ben Crenshaw,65.18,962,1476,-0.28
124,0,01320,Bob Estes,65.17,1044,1602,-0.23
125,0,06751,Chris Tucker,65.13,973,1494,-0.20
126,0,06034,Marco Dawson,65.00,936,1440,-0.26
127,0,02170,Hal Sutton,64.99,889,1368,-0.18
128,0,02195,Leonard Thompson,64.98,807,1242,-0.19
129,0,01040,Emlyn Aubrey,64.97,842,1296,-0.21
130,0,02206,David Toms,64.94,1017,1566,-0.26
131,0,01533,P.H. Horgan III,64.74,874,1350,-0.24
132,0,01288,Ed Dougherty,64.66,1257,1944,-0.24
133,0,08277,Greg Lesher,64.39,904,1404,-0.24
134,0,06048,Dicky Thompson,64.34,801,1245,-0.21
135,0,02224,Greg Twiggs,64.32,602,936,-0.27
136,0,01748,Doug Martin,64.31,984,1530,-0.21
137,0,01157,Tom Byrum,64.25,879,1368,-0.19
137,0,06072,Greg Whisman,64.25,902,1404,-0.23
139,0,01329,Brad Faxon,64.23,1029,1602,-0.25
140,0,01346,Ed Fiori,64.19,1099,1712,-0.22
141,0,06150,Carl Cooper,64.18,878,1368,-0.24
142,0,01133,Billy Ray Brown,64.15,866,1350,-0.26
143,0,01374,Robin Freeman,64.14,964,1503,-0.22
144,0,01378,David Frost,64.13,935,1458,-0.28
145,0,02214,Kirk Triplett,64.09,796,1242,-0.21
146,0,01468,Gary Hallberg,64.05,1003,1566,-0.25
147,0,02201,Jim Thorpe,63.99,645,1008,-0.20
148,0,01846,Jodie Mudd,63.97,760,1188,-0.28
149,0,01414,Bob Gilder,63.89,1081,1692,-0.27
150,0,01458,Jerry Haas,63.56,675,1062,-0.23
151,0,02223,Bob Tway,63.50,743,1170,-0.23
152,0,01943,Chris Perry,63.42,891,1405,-0.25
153,0,02267,D.A. Weibring,63.37,924,1458,-0.24
154,0,01557,John Inman,63.32,1117,1764,-0.22
155,0,06575,Dudley Hart,63.31,1082,1709,-0.29
156,0,01390,Buddy Gardner,63.30,1014,1602,-0.25
157,0,01569,Peter Jacobsen,63.26,1059,1674,-0.23
158,0,01239,Michael Cunning,63.14,932,1476,-0.19
159,0,02292,Bob Wolcott,62.75,1152,1836,-0.22
160,0,06012,Greg Kraft,62.71,913,1456,-0.23
161,0,02226,Tray Tyner,62.40,737,1181,-0.20
162,0,06599,John Elliott,62.20,640,1029,-0.21
163,0,02002,John Riegger,62.17,784,1261,-0.20
164,0,01489,Steve Hart,62.16,1007,1620,-0.21
165,0,01934,Dave Peege,61.81,759,1228,-0.18
166,0,08537,J.P. Hayes,61.80,812,1314,-0.25
167,0,06010,Brad Bell,61.32,596,972,-0.20
168,0,02311,Kim Young,61.28,739,1206,-0.19
169,0,01168,David Canipe,61.26,854,1394,-0.19
170,0,02094,Tony Sills,60.86,723,1188,-0.18
171,0,06122,Greg Hickman,60.42,696,1152,-0.20
172,0,01214,Frank Conner,60.31,939,1557,-0.26
173,0,01023,Jerry Anderson,59.96,939,1566,-0.22
174,0,02041,Bill Sander,59.69,545,913,-0.23
175,0,01443,Hubert Green,59.67,537,900,-0.21
176,0,01495,Morris Hatalsky,59.63,805,1350,-0.22
177,0,01181,Jon Chaffee,59.26,704,1188,-0.21
178,0,01978,Fran Quinn,59.14,644,1089,-0.22
