RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,33948,Byeong Hun An,6' 9",692.500,103,110
2,0,27649,Brandt Snedeker,6' 10",886.583,130,26
3,0,29974,Branden Grace,7' 1",529.083,75,169
4,0,25198,Francesco Molinari,7' 3",454.667,63,28
5,0,29221,Webb Simpson,7' 5",865.333,117,2
6,0,26300,Matt Jones,7' 7",744.083,98,6
7,0,25396,Kevin Na,7' 9",575.417,74,123
8,0,34021,Bud Cauley,7' 10",949.750,121,14
8,0,25632,Jimmy Walker,7' 10",711.167,91,24
10,0,35450,Patrick Cantlay,7' 11",636.417,80,3
10,0,37455,Si Woo Kim,7' 11",775.333,98,22
12,0,27644,Brian Harman,8' 0",824.917,103,90
12,0,26329,Louis Oosthuizen,8' 0",650.833,81,79
12,0,39327,Ben Silverman,8' 0",617.250,77,106
12,0,33486,Roger Sloan,8' 0",834.250,104,121
16,0,30911,Tommy Fleetwood,8' 1",611.583,76,1
16,0,32839,Hideki Matsuyama,8' 1",861.333,107,12
16,0,01810,Phil Mickelson,8' 1",599.083,74,180
19,0,25900,Lucas Glover,8' 2",933.333,114,5
19,0,33399,Adam Hadwin,8' 2",790.667,97,144
19,0,37189,Harold Varner III,8' 2",818.833,100,82
22,0,34363,Tyrrell Hatton,8' 3",582.917,71,177
22,0,29926,Danny Lee,8' 3",928.667,113,118
22,0,45486,Joaquin Niemann,8' 3",1063.167,129,82
25,0,30925,Dustin Johnson,8' 4",515.250,62,138
25,0,27214,Kevin Streelman,8' 4",868.167,104,93
27,0,20572,Rod Pampling,8' 5",545.333,65,165
27,0,48081,Xander Schauffele,8' 5",629.333,75,43
29,0,28775,Nate Lashley,8' 6",621.083,73,48
29,0,39546,Keith Mitchell,8' 6",822.917,97,151
29,0,23621,Rory Sabbatini,8' 6",1029.167,121,18
29,0,31560,Brian Stuard,8' 6",823.417,97,9
33,0,26499,Rafa Cabrera Bello,8' 7",799.083,93,116
33,0,46402,Talor Gooch,8' 7",548.250,64,87
33,0,27141,J.B. Holmes,8' 7",583.583,68,147
33,0,28237,Rory McIlroy,8' 7",659.833,77,25
33,0,35891,Cameron Smith,8' 7",701.833,82,72
33,0,34264,Hudson Swafford,8' 7",608.083,71,170
33,0,32150,Michael Thompson,8' 7",975.333,114,34
40,0,32102,Rickie Fowler,8' 8",1071.000,123,70
40,0,46601,Trey Mullinax,8' 8",682.167,79,136
40,0,22405,Justin Rose,8' 8",640.917,74,46
40,0,46501,Ollie Schniederjans,8' 8",789.833,91,155
40,0,31323,Gary Woodland,8' 8",716.333,83,148
45,0,22371,Aaron Baddeley,8' 9",557.417,64,4
45,0,20472,Alex Cejka,8' 9",435.667,50,99
45,0,47959,Bryson DeChambeau,8' 9",806.833,92,40
45,0,24924,Bill Haas,8' 9",743.917,85,55
45,0,36799,Stephan Jaeger,8' 9",647.167,74,23
45,0,24138,Ian Poulter,8' 9",715.583,82,94
45,0,30692,Scott Stallings,8' 9",853.583,98,132
45,0,29518,Brendan Steele,8' 9",550.833,63,163
45,0,27963,Chris Stroud,8' 9",645.000,74,96
45,0,33448,Justin Thomas,8' 9",583.583,67,60
45,0,29484,Peter Uihlein,8' 9",772.500,88,127
56,0,40098,Matt Fitzpatrick,8' 10",557.583,63,152
56,0,10809,Jim Furyk,8' 10",638.000,72,13
56,0,35421,Brandon Harkins,8' 10",1012.583,115,182
56,0,26851,Marc Leishman,8' 10",813.667,92,16
60,0,45157,Cam Davis,8' 11",590.250,66,89
60,0,34098,Russell Henley,8' 11",683.500,77,35
60,0,34256,Andrew Putnam,8' 11",667.333,75,113
63,0,51766,Wyndham Clark,9' 0",800.583,89,61
63,0,39997,Corey Conners,9' 0",773.167,86,162
63,0,25686,Jason Dufner,9' 0",915.250,102,173
63,0,34563,Chesson Hadley,9' 0",754.583,84,100
63,0,33122,Russell Knox,9' 0",735.083,82,46
63,0,27129,Luke List,9' 0",870.667,97,176
63,0,34360,Patrick Reed,9' 0",1091.583,121,28
70,0,37454,Whee Kim,9' 1",726.583,80,164
