RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
34,0,33448,Justin Thomas,7' 9",2039.000,264
37,0,25364,Paul Casey,7' 10",2052.417,262
37,0,20472,Alex Cejka,7' 10",1807.750,231
37,0,29970,Dylan Frittelli,7' 10",2743.833,349
37,0,10809,Jim Furyk,7' 10",2272.333,291
37,0,26329,Louis Oosthuizen,7' 10",2160.750,277
37,0,24361,Pat Perez,7' 10",1887.583,240
37,0,35732,Wes Roach,7' 10",1899.667,242
37,0,34431,Robert Streb,7' 10",2531.500,323
37,0,31560,Brian Stuard,7' 10",3476.250,446
37,0,32333,Kevin Tway,7' 10",2809.667,357
37,0,25632,Jimmy Walker,7' 10",2575.417,330
48,0,33141,Keegan Bradley,7' 11",2602.167,329
48,0,51766,Wyndham Clark,7' 11",3022.667,383
48,0,36689,Brooks Koepka,7' 11",2106.917,267
48,0,28775,Nate Lashley,7' 11",2286.083,289
48,0,47993,Denny McCarthy,7' 11",3043.750,385
48,0,29908,C.T. Pan,7' 11",2931.167,370
48,0,28252,Seamus Power,7' 11",2839.750,358
48,0,22405,Justin Rose,7' 11",1957.833,248
48,0,35891,Cameron Smith,7' 11",2531.583,319
48,0,29484,Peter Uihlein,7' 11",2662.167,335
48,0,27095,Nick Watney,7' 11",2733.167,345
59,0,25686,Jason Dufner,8' 0",2253.417,281
59,0,29725,Tony Finau,8' 0",2715.750,339
59,0,40098,Matt Fitzpatrick,8' 0",1655.250,207
59,0,24924,Bill Haas,8' 0",2786.833,348
59,0,27644,Brian Harman,8' 0",3230.833,405
59,0,49766,Hank Lebioda,8' 0",2318.917,290
59,0,23325,Vaughn Taylor,8' 0",3540.667,441
66,0,27895,Jonas Blixt,8' 1",2988.583,368
66,0,47959,Bryson DeChambeau,8' 1",2922.750,361
66,0,34098,Russell Henley,8' 1",2687.000,331
66,0,35449,Adam Long,8' 1",3010.083,373
66,0,46970,Jon Rahm,8' 1",2062.667,256
66,0,24502,Adam Scott,8' 1",1792.083,221
66,0,39324,J.J. Spaun,8' 1",2787.417,344
66,0,30692,Scott Stallings,8' 1",2933.000,364
74,0,45609,Tyler Duncan,8' 2",2707.667,332
74,0,32102,Rickie Fowler,8' 2",2650.833,326
74,0,29535,Brice Garnett,8' 2",2837.000,348
74,0,28679,Fabián Gómez,8' 2",2045.750,251
74,0,30944,Jason Kokrak,8' 2",3132.167,382
74,0,33410,Andrew Landry,8' 2",2892.583,354
74,0,26851,Marc Leishman,8' 2",2469.000,302
74,0,24138,Ian Poulter,8' 2",1929.333,236
74,0,26476,Chez Reavie,8' 2",3166.500,386
74,0,33419,Cameron Tringale,8' 2",2016.667,246
74,0,47128,Richy Werenski,8' 2",3284.083,401
85,0,30191,Julián Etulain,8' 3",2574.250,313
85,0,27141,J.B. Holmes,8' 3",2332.000,284
85,0,25493,Nick Taylor,8' 3",3837.667,464
88,0,29268,Bronson Burgoon,8' 4",1972.083,237
88,0,26499,Rafa Cabrera Bello,8' 4",2571.500,309
88,0,49298,Kramer Hickok,8' 4",2650.333,319
88,0,32757,Patton Kizzire,8' 4",2461.417,296
88,0,23108,Matt Kuchar,8' 4",2860.667,342
88,0,27936,Martin Laird,8' 4",2954.917,354
88,0,34261,Scott Langley,8' 4",3423.417,412
88,0,34466,Peter Malnati,8' 4",3665.833,442
88,0,33667,Carlos Ortiz,8' 4",3040.167,366
88,0,49771,J.T. Poston,8' 4",4008.250,483
88,0,34046,Jordan Spieth,8' 4",3232.417,387
88,0,49960,Sepp Straka,8' 4",2444.000,292
100,0,34099,Harris English,8' 5",3487.083,415
100,0,47990,Kyle Jones,8' 5",2495.500,297
100,0,36852,Jim Knous,8' 5",1808.500,215
100,0,31420,Anirban Lahiri,8' 5",3049.167,364
100,0,27129,Luke List,8' 5",2493.917,295
100,0,48822,Sebastián Muñoz,8' 5",2725.500,323
100,0,37189,Harold Varner III,8' 5",3311.750,393
100,0,32139,Danny Willett,8' 5",2314.000,274
108,0,28089,Jason Day,8' 6",1825.417,214
108,0,21209,Sergio Garcia,8' 6",1872.750,220
108,0,31557,Jim Herman,8' 6",1846.583,217
108,0,35532,Tom Hoge,8' 6",3257.250,384
108,0,39975,Michael Kim,8' 6",2370.000,280
108,0,25396,Kevin Na,8' 6",2135.500,252
108,0,27349,Alex Noren,8' 6",2074.917,244
108,0,20572,Rod Pampling,8' 6",1972.000,232
108,0,25818,Scott Piercy,8' 6",2989.167,350
108,0,39327,Ben Silverman,8' 6",2620.167,308
118,0,29926,Danny Lee,8' 7",3280.500,382
118,0,34264,Hudson Swafford,8' 7",2165.167,252
118,0,31323,Gary Woodland,8' 7",2817.583,327
121,0,27958,Ryan Blaum,8' 8",3416.833,393
121,0,35376,Roberto Díaz,8' 8",2458.417,283
121,0,23353,J.J. Henry,8' 8",1885.167,218
121,0,27974,Sung Kang,8' 8",3348.167,388
121,0,32791,K.H. Lee,8' 8",2929.000,337
121,0,25572,Graeme McDowell,8' 8",2637.333,303
121,0,37275,Sam Ryder,8' 8",2644.917,305
121,0,48081,Xander Schauffele,8' 8",2392.667,276
121,0,30110,Kyle Stanley,8' 8",2442.667,281
130,0,40026,Daniel Berger,8' 9",2945.917,337
130,0,19846,Brian Gay,8' 9",3588.250,412
130,0,46402,Talor Gooch,8' 9",1983.333,227
130,0,35421,Brandon Harkins,8' 9",3038.583,347
130,0,34363,Tyrrell Hatton,8' 9",1925.833,221
130,0,21731,Freddie Jacobson,8' 9",1961.000,225
130,0,32058,José de Jesús Rodríguez,8' 9",2573.750,295
130,0,47347,Adam Schenk,8' 9",3591.583,412
130,0,33486,Roger Sloan,8' 9",3409.333,391
139,0,30978,Kiradech Aphibarnrat,8' 10",2267.417,257
139,0,34563,Chesson Hadley,8' 10",2934.583,332
139,0,33399,Adam Hadwin,8' 10",2856.250,322
139,0,23320,Ryan Palmer,8' 10",2279.417,259
139,0,37340,Chase Wright,8' 10",2559.833,291
144,0,29479,Scott Brown,8' 11",3499.083,393
144,0,45157,Cam Davis,8' 11",2624.750,294
144,0,39977,Max Homa,8' 11",3536.083,397
144,0,29420,Billy Horschel,8' 11",3385.500,379
144,0,29223,Sam Saunders,8' 11",3388.250,380
144,0,30786,Brady Schnell,8' 11",1983.417,223
150,0,45526,Abraham Ancer,9' 0",3591.417,398
150,0,35461,Beau Hossler,9' 0",3262.500,362
150,0,29478,Kevin Kisner,9' 0",3454.833,385
153,0,40009,Dominic Bozzelli,9' 1",2384.583,262
153,0,12716,Charley Hoffman,9' 1",2153.417,237
153,0,35506,Mackenzie Hughes,9' 1",3372.583,371
153,0,37380,Curtis Luck,9' 1",2479.333,272
153,0,46601,Trey Mullinax,9' 1",2798.167,309
153,0,36699,Patrick Rodgers,9' 1",2198.667,242
153,0,46501,Ollie Schniederjans,9' 1",3129.250,346
153,0,29518,Brendan Steele,9' 1",2245.667,247
161,0,34076,Joel Dahmen,9' 2",3798.333,415
161,0,32640,Troy Merritt,9' 2",2550.333,279
161,0,49964,Aaron Wise,9' 2",2342.000,255
164,0,39546,Keith Mitchell,9' 3",3031.167,329
165,0,49303,Anders Albertson,9' 4",2516.500,269
165,0,47504,Sam Burns,9' 4",3508.500,377
165,0,46523,Joey Garber,9' 4",2085.833,223
168,0,39997,Corey Conners,9' 5",2701.667,286
168,0,35879,Kelly Kraft,9' 5",3755.583,400
168,0,35617,Martin Trainer,9' 5",3069.000,325
171,0,28259,Sangmoon Bae,9' 6",2139.667,225
171,0,34306,John Chin,9' 6",1849.833,195
173,0,31646,Emiliano Grillo,9' 7",2916.750,304
173,0,32816,Satoshi Kodaira,9' 7",2796.250,293
175,0,39954,Cody Gribble,9' 8",3322.917,343
175,0,27556,Ted Potter Jr.,9' 8",3223.417,333
175,0,27330,Josh Teater,9' 8",2339.083,243
178,0,26758,David Hearn,9' 9",1791.250,184
178,0,26951,Johnson Wagner,9' 9",2337.083,240
180,0,30946,Alex Prugh,9' 10",2525.667,256
181,0,47856,Seth Reeves,9' 11",2938.333,297
182,0,46435,Austin Cook,10' 1",3102.583,308
182,0,37454,Whee Kim,10' 1",2372.917,236
182,0,34256,Andrew Putnam,10' 1",3166.000,315
185,0,24781,Hunter Mahan,10' 8",2562.333,241
186,0,52372,Cameron Champ,10' 10",3683.083,339
186,0,27064,Jhonattan Vegas,10' 10",3240.750,299
188,0,25804,Bubba Watson,12' 2",3273.167,269
