RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
73,9,01557,John Inman,70.915,6317,- 5.604,89
74,9,01049,Ian Baker-Finch,70.916,4284,- 29.048,60
75,9,02104,Jeff Sluman,70.923,5292,- 43.691,74
76,9,01346,Ed Fiori,70.924,7111,- 18.628,100
77,9,02101,Joey Sindelar,70.927,6776,- 37.960,95
78,9,01014,Fulton Allem,70.930,6134,- 33.990,86
79,9,01457,Jay Haas,70.938,6513,- 57.665,91
80,9,02186,Brian Tennyson,70.939,7255,- 19.257,102
81,9,02185,Lance Ten Broeck,70.942,5892,- 3.804,83
82,9,01035,Tommy Armour III,70.948,7611,- 19.545,107
83,9,01559,Hale Irwin,70.964,4507,- 36.241,63
83,9,02241,Bobby Wadkins,70.964,7489,- 37.764,105
85,9,02246,Duffy Waldorf,70.986,6042,- 8.230,85
86,10,02167,Mike Sullivan,70.989,5661,- 52.871,79
87,10,02118,J.C. Snead,70.993,6100,5.359,86
88,10,01468,Gary Hallberg,71.007,6146,- 39.419,86
89,10,01507,Webb Heintzelman,71.012,7471,- 14.717,105
90,10,01766,Billy Mayfair,71.022,7081,- 49.778,99
91,10,02087,Don Shirey Jr.,71.059,6035,5.016,85
92,10,02267,D.A. Weibring,71.066,5526,- 53.944,77
93,11,01975,Tom Purtzer,71.094,5587,- 41.644,78
94,11,01790,Pat McGowan,71.095,6452,17.673,91
95,11,01938,David Peoples,71.106,4540,10.805,64
96,11,01154,Bill Buttner,71.108,6193,- 6.574,87
97,11,02023,Clarence Rose,71.126,7585,- 45.602,106
98,11,01355,Raymond Floyd,71.157,3973,- 59.378,55
99,11,01203,Russ Cochran,71.166,6425,- 20.029,90
100,11,01522,Lon Hinkle,71.175,6408,- 2.257,90
101,11,01510,Nolan Henke,71.191,5199,- 2.065,73
102,11,01469,Dan Halldorson,71.196,6287,- 21.790,88
103,11,02041,Bill Sander,71.228,7007,- 26.678,98
104,11,02007,Larry Rinker,71.231,6221,- 23.920,87
105,11,01006,John Adams,71.239,6216,- 18.232,87
105,11,01443,Hubert Green,71.239,5301,- 29.344,74
107,11,01093,Ronnie Black,71.251,6159,- 31.440,86
107,11,02190,Doug Tewell,71.251,5752,- 51.935,80
109,11,01151,Clark Burroughs,71.258,4988,.025,70
110,11,01030,Isao Aoki,71.267,3831,- 53.834,53
111,11,06284,Jim Hallet,71.278,7941,- 29.113,111
112,11,02225,Howard Twitty,71.299,5932,- 14.170,83
113,11,01723,Andrew Magee,71.306,7326,- 52.761,102
114,11,02195,Leonard Thompson,71.308,6739,- 36.075,94
115,11,01200,Keith Clearwater,71.310,7164,- 33.025,100
116,11,01444,Ken Green,71.318,5821,- 44.203,81
117,11,01414,Bob Gilder,71.321,6172,- 38.387,86
118,11,01024,Billy Andrade,71.331,6739,- 33.861,94
119,11,01846,Jodie Mudd,71.337,6812,- 34.953,95
120,12,01201,Lennie Clements,71.388,5855,- 1.149,82
121,13,01168,David Canipe,71.409,6581,- 11.364,92
122,14,02095,Larry Silveira,71.421,5781,4.134,81
123,14,01755,Dick Mast,71.454,6449,- 18.183,90
124,14,01157,Tom Byrum,71.456,7275,- 57.976,101
125,14,01320,Bob Estes,71.457,5573,.627,78
126,14,01499,Mark Hayes,71.484,6087,- 10.899,85
127,14,01701,Bob Lohr,71.512,6983,- 46.384,97
128,14,01282,Trevor Dodds,71.514,4349,13.337,61
129,14,02090,Tom Sieckmann,71.518,5852,- 59.027,81
130,14,02196,Robert Thompson,71.519,5308,- 15.627,74
131,14,01571,Barry Jaeckel,71.522,4720,.425,66
132,14,01381,Fred Funk,71.534,6364,2.514,89
133,14,01773,Ronnie McCann,71.539,4501,5.965,63
134,14,01096,Phil Blackmar,71.542,6062,- 52.447,84
135,14,01197,Bobby Clampett,71.546,6310,- 13.990,88
136,14,01068,Andy Bean,71.553,5408,- 41.548,75
137,15,01931,Rick Pearson,71.572,5511,.074,77
138,15,01303,Bob Eastwood,71.577,6036,- 23.546,84
139,15,01877,Tim Norris,71.588,6315,- 15.257,88
140,15,01307,Joel Edwards,71.598,5083,.485,71
141,15,02148,Ray Stewart,71.614,4664,- 9.104,65
142,16,01261,Jay Delsing,71.623,4572,11.876,64
143,16,01361,Dan Forsman,71.636,6202,- 41.346,86
144,16,01777,John McComish,71.643,5731,.472,80
145,16,01553,John Huston,71.675,6138,- 45.646,85
146,16,01662,Greg Ladehoff,71.683,5793,13.354,81
147,16,01323,Brad Fabel,71.693,6099,- 5.100,85
148,16,02201,Jim Thorpe,71.705,5957,- 5.466,83
149,16,01487,Jeff Hart,71.717,4222,9.292,59
150,16,02322,Richard Zokol,71.738,5546,- 22.204,77
151,16,01132,Mark Brooks,71.781,6272,- 27.094,87
152,16,02239,Scott Verplank,71.784,6283,- 37.835,87
153,16,01550,Ed Humenik,71.792,5825,- 9.835,81
154,16,01641,Gary Koch,71.799,4692,- 25.092,65
155,16,01033,George Archer,71.819,4616,- 19.594,64
156,17,01162,Rex Caldwell,71.830,5192,- 20.205,72
157,17,01156,Curt Byrum,71.838,6995,- 26.729,97
158,20,02292,Bob Wolcott,71.873,4678,- 6.239,65
159,20,01489,Steve Hart,71.900,5689,- 8.882,79
160,20,02094,Tony Sills,71.917,6491,- 18.491,90
161,20,02222,Billy Tuten,71.930,5186,- 7.075,72
162,20,01248,Rick Dalpos,71.938,5103,4.574,71
163,20,01310,Dave Eichelberger,71.982,7157,- 30.825,99
164,20,01495,Morris Hatalsky,71.989,5015,- 47.727,69
165,20,01533,P.H. Horgan III,71.991,6123,- 3.803,85
166,21,01935,Calvin Peete,72.046,3695,- 20.631,51
167,21,01061,Ray Barr Jr.,72.071,4754,2.718,66
168,22,01614,Jack Kay Jr.,72.093,5272,- 9.184,73
169,22,01952,Billy Pierot,72.094,4624,- 9.977,64
170,23,01813,Mike Miles,72.119,4757,2.850,66
171,24,01992,Don Reese,72.157,6584,- 17.744,91
172,24,01374,Robin Freeman,72.181,5625,5.087,78
173,24,01086,Roy Biancalana,72.297,4696,3.307,65
173,24,02261,Doug Weaver,72.297,5009,- 20.531,69
175,30,01984,Sam Randolph,72.422,4069,- 13.380,56
176,32,01564,David Jackson,72.486,4124,7.709,57
177,32,01448,Tony Grimes,72.505,5014,- 11.163,69
178,33,01884,Mac O'Grady,72.513,3840,3.181,53
179,33,01078,Jim Benepe,72.540,5558,- 44.990,76
180,35,01626,Karl Kimball,72.617,3776,.073,52
181,36,01685,J.L. Lewis,72.650,3702,3.159,51
182,37,02224,Greg Twiggs,72.692,5286,- 52.172,72
183,38,01925,Jerry Pate,72.715,3748,- 39.549,51
184,38,01112,Charlie Bowles,72.771,4521,- 9.181,62
185,39,02294,Willie Wood,72.800,3887,- 28.583,53
186,42,01150,George Burns,72.924,4107,- 23.247,56
