RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
50,0,27933,John Merrick,70.42,3380,48
51,0,01313,Steve Elkington,70.44,2254,32
52,0,07749,Brett Quigley,70.45,3311,47
53,0,01226,Fred Couples,70.46,1973,28
54,0,23541,Ben Crane,70.49,3172,45
55,0,01577,Lee Janzen,70.51,2609,37
55,0,26289,Boo Weekley,70.51,2891,41
55,0,12602,Dean Wilson,70.51,2468,35
58,0,25900,Lucas Glover,70.52,3808,54
59,0,06197,Michael Allen,70.53,2821,40
60,0,30925,Dustin Johnson,70.54,3245,46
60,0,20160,Charlie Wi,70.54,3386,48
62,0,29221,Webb Simpson,70.55,3316,47
63,0,23614,Rich Beem,70.56,2540,36
63,0,23621,Rory Sabbatini,70.56,3034,43
65,0,21961,Charles Howell III,70.57,3458,49
65,0,21959,Ted Purdy,70.57,3458,49
67,0,07457,Steve Flesch,70.62,2401,34
67,0,27936,Martin Laird,70.62,2754,39
69,0,24490,George McNeill,70.63,2684,38
70,0,27466,Spencer Levin,70.64,2331,33
71,0,12782,Tim Herron,70.65,3038,43
71,0,28475,Jeff Overton,70.65,3391,48
73,0,24138,Ian Poulter,70.66,2473,35
74,0,12705,Cliff Kresge,70.68,2898,41
75,0,01948,Tim Petrovic,70.69,3605,51
75,0,23325,Vaughn Taylor,70.69,3181,45
77,0,23788,D.J. Trahan,70.70,3252,46
78,0,06251,Chris DiMarco,70.71,2899,41
78,0,01677,Tom Lehman,70.71,1697,24
78,0,25240,D.A. Points,70.71,3465,49
78,0,27770,Camilo Villegas,70.71,2687,38
78,0,25632,Jimmy Walker,70.71,2404,34
83,0,24507,Jason Bohn,70.73,2829,40
83,0,27963,Chris Stroud,70.73,3183,45
83,0,27095,Nick Watney,70.73,3395,48
86,0,29718,Anthony Kim,70.74,2971,42
86,0,26679,Kevin Stadler,70.74,2476,35
86,0,21878,Mark Wilson,70.74,3537,50
89,0,24663,Y.E. Yang,70.76,2901,41
90,0,08931,Glen Day,70.78,2902,41
91,0,01320,Bob Estes,70.79,2690,38
91,0,20157,Retief Goosen,70.79,2690,38
91,0,22405,Justin Rose,70.79,2407,34
94,0,28087,Kris Blanks,70.80,2124,30
95,0,24846,Ricky Barnes,70.81,2266,32
95,0,25804,Bubba Watson,70.81,2620,37
97,0,06522,Ernie Els,70.83,2479,35
97,0,24358,Robert Garrigus,70.83,2975,42
97,0,27214,Kevin Streelman,70.83,3400,48
100,0,02214,Kirk Triplett,70.85,1913,27
101,0,23718,Nathan Green,70.86,3472,49
101,0,21949,Joe Ogilvie,70.86,2976,42
103,0,08845,Scott Sterling,70.87,1630,23
104,0,22348,Nick O'Hern,70.88,3048,43
105,0,22892,Jason Gore,70.91,2411,34
105,0,25190,Jeff Quinney,70.91,2340,33
107,0,12716,Charley Hoffman,70.92,3546,50
108,0,24925,Jonathan Byrd,70.93,3192,45
108,0,26851,Marc Leishman,70.93,3192,45
108,0,23349,Charles Warren,70.93,2057,29
111,0,06595,Kevin Sutherland,70.95,2767,39
112,0,10425,Jay Williamson,70.96,1987,28
113,0,01161,Mark Calcavecchia,70.97,2200,31
114,0,20472,Alex Cejka,70.98,2910,41
115,0,24361,Pat Perez,71.00,2698,38
116,0,22913,John Rollins,71.02,3338,47
117,0,10733,Kent Jones,71.03,2415,34
117,0,01797,Rocco Mediate,71.03,2415,34
117,0,23320,Ryan Palmer,71.03,2699,38
120,0,23353,J.J. Henry,71.04,3268,46
121,0,21350,Ryuji Imada,71.05,2771,39
121,0,26420,Richard Johnson,71.05,2629,37
121,0,01706,Davis Love III,71.05,3055,43
124,0,07867,Woody Austin,71.07,2914,41
124,0,01142,Bart Bryant,71.07,1990,28
124,0,26881,Jarrod Lyle,71.07,2132,30
127,0,23548,Bill Lunde,71.08,2559,36
128,0,01707,Steve Lowery,71.09,2275,32
129,0,20850,Daniel Chopra,71.10,2986,42
130,0,27120,Troy Matteson,71.11,3342,47
131,0,22046,Geoff Ogilvy,71.13,2845,40
132,0,06621,Joe Durant,71.14,1992,28
133,0,01132,Mark Brooks,71.15,1423,20
133,0,01724,Jeff Maggert,71.15,2846,40
133,0,22961,David Mathis,71.15,2775,39
133,0,26476,Chez Reavie,71.15,2419,34
137,0,10885,Robert Allenby,71.17,2562,36
137,0,23638,Brendon de Jonge,71.17,2918,41
137,0,27649,Brandt Snedeker,71.17,2918,41
137,0,28780,Nicholas Thompson,71.17,2989,42
141,0,07223,Brian Bateman,71.19,1851,26
141,0,26497,Casey Wittenberg,71.19,2563,36
143,0,26951,Johnson Wagner,71.23,2778,39
144,0,06567,Vijay Singh,71.24,2422,34
145,0,01035,Tommy Armour III,71.26,1924,27
145,0,06643,Paul Goydos,71.26,2779,39
147,0,01473,Todd Hamilton,71.29,2923,41
147,0,20572,Rod Pampling,71.29,2709,38
149,0,26301,James Nitties,71.30,3565,50
150,0,25562,Andres Romero,71.33,1712,24
151,0,25818,Scott Piercy,71.35,3425,48
152,0,20634,Peter Lonard,71.36,2569,36
153,0,24357,K.J. Choi,71.38,2427,34
154,0,28118,Peter Tomasulo,71.41,2285,32
155,0,26668,Marc Turnesa,71.42,2571,36
156,0,20070,Matt Bettencourt,71.44,3429,48
156,0,25345,Carl Pettersson,71.44,3072,43
158,0,22621,Ben Curtis,71.45,2072,29
158,0,25919,Brian Vranesh,71.45,1572,22
160,0,20229,Stewart Cink,71.46,2644,37
160,0,30711,Colt Knost,71.46,2644,37
162,0,06539,Rick Price,71.50,1859,26
163,0,27141,J.B. Holmes,71.53,2575,36
163,0,01928,Corey Pavin,71.53,2289,32
165,0,24912,Will MacKenzie,71.54,2504,35
166,0,22295,Darron Stiles,71.56,1932,27
167,0,20574,Mathew Goggin,71.66,2508,35
168,0,23778,Brad Adamonis,71.71,2223,31
169,0,28620,Aron Price,71.75,2583,36
170,0,22371,Aaron Baddeley,71.76,2081,29
171,0,20848,Ángel Cabrera,71.77,1866,26
172,0,24502,Adam Scott,71.92,1870,26
173,0,01766,Billy Mayfair,72.05,2738,38
174,0,20098,Stuart Appleby,72.13,2813,39
174,0,24449,Parker McLachlin,72.13,2164,30
176,0,09011,David Duval,72.17,2093,29
177,0,20104,Ken Duke,72.24,2745,38
178,0,31323,Gary Woodland,72.29,1735,24
179,0,27683,Leif Olson,72.64,1816,25
180,0,06012,Greg Kraft,72.77,1601,22
181,0,31416,Derek Fathauer,72.81,2257,31
182,0,23048,Eric Axley,72.84,2331,32
183,0,30927,Brendon Todd,73.12,1901,26
184,0,01329,Brad Faxon,73.46,1910,26
