RANK,MOVEMENT,PLAYER_ID,PLAYER,VICTORIES
1,0,08793,Tiger Woods,5
2,0,23108,Matt Kuchar,2
2,0,01810,Phil Mickelson,2
2,0,24502,Adam Scott,2
2,0,27649,Brandt Snedeker,2
2,0,21528,Henrik Stenson,2
7,0,07867,Woody Austin,1
7,0,28259,Sangmoon Bae,1
7,0,27895,Jonas Blixt,1
7,0,29479,Scott Brown,1
7,0,25686,Jason Dufner,1
7,0,20104,Ken Duke,1
7,0,34099,Harris English,1
7,0,37273,Derek Ernst,1
7,0,19846,Brian Gay,1
7,0,24924,Bill Haas,1
7,0,34098,Russell Henley,1
7,0,29420,Billy Horschel,1
7,0,30925,Dustin Johnson,1
7,0,24024,Zach Johnson,1
7,0,27936,Martin Laird,1
7,0,25572,Graeme McDowell,1
7,0,27933,John Merrick,1
7,0,25240,D.A. Points,1
7,0,34360,Patrick Reed,1
7,0,22405,Justin Rose,1
7,0,34046,Jordan Spieth,1
7,0,27214,Kevin Streelman,1
7,0,32150,Michael Thompson,1
7,0,26289,Boo Weekley,1
7,0,31323,Gary Woodland,1
32,0,23778,Brad Adamonis
32,0,29910,Blake Adams
32,0,27796,Joe Affrunti
32,0,24461,Thomas Aiken
32,0,20771,Steven Alker
32,0,21633,Steve Allan
32,0,10885,Robert Allenby
32,0,31587,Max Alverio
32,0,06004,Stephen Ames
32,0,06006,JC Anderson
32,0,33120,Mark Anderson
32,0,01024,Billy Andrade
32,0,30978,Kiradech Aphibarnrat
32,0,20098,Stuart Appleby
32,0,36632,Connor Arendell
32,0,21407,Arjun Atwal
32,0,23048,Eric Axley
32,0,22371,Aaron Baddeley
32,0,31627,Todd Baek
32,0,31120,Mark Baker
32,0,34387,Daniel Balin
32,0,40148,Eric Banks
32,0,35545,Blayne Barber
32,0,19824,Craig Barlow
32,0,24846,Ricky Barnes
32,0,12652,Cameron Beckman
32,0,23614,Rich Beem
32,0,32334,Charlie Beljan
32,0,10505,Shane Bertsch
32,0,20070,Matt Bettencourt
32,0,39990,Kyle Bilodeau
32,0,10944,Thomas Bjørn
32,0,01098,Jay Don Blake
32,0,28087,Kris Blanks
32,0,27958,Ryan Blaum
32,0,22764,Michael Block
32,0,24507,Jason Bohn
32,0,24227,Justin Bolli
32,0,26525,Grégory Bourdy
32,0,39301,Matt Bova
32,0,25274,Steven Bowditch
32,0,33141,Keegan Bradley
32,0,01116,Michael Bradley
32,0,24671,David Bradshaw
32,0,21646,David Branshaw
32,0,01132,Mark Brooks
32,0,32868,Brandon Brown
32,0,22313,Mark Brown
32,0,32262,Mark Brown
32,0,01142,Bart Bryant
32,0,24925,Jonathan Byrd
