RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,52375,Doug Ghim,98.76,404,399
2,0,01810,Phil Mickelson,98.53,544,536
3,-1,46970,Jon Rahm,98.51,806,794
4,0,30911,Tommy Fleetwood,98.46,390,384
5,0,27644,Brian Harman,98.20,1002,984
6,0,39977,Max Homa,98.16,816,801
7,0,29535,Brice Garnett,98.15,647,635
8,0,32640,Troy Merritt,98.14,752,738
8,0,34256,Andrew Putnam,98.14,431,423
10,3,48081,Xander Schauffele,97.99,844,827
11,0,23108,Matt Kuchar,97.96,687,673
12,-2,29420,Billy Horschel,97.94,824,807
13,-1,47993,Denny McCarthy,97.87,891,872
14,0,39953,Chase Seiffert,97.82,504,493
15,0,40098,Matt Fitzpatrick,97.80,592,579
15,0,47347,Adam Schenk,97.80,773,756
15,3,35891,Cameron Smith,97.80,774,757
18,-1,32139,Danny Willett,97.79,453,443
19,-1,51766,Wyndham Clark,97.78,632,618
20,2,47959,Bryson DeChambeau,97.75,845,826
21,0,33490,Bo Hoag,97.72,702,686
22,1,30692,Scott Stallings,97.70,740,723
23,1,46442,Maverick McNealy,97.69,779,761
24,21,34363,Tyrrell Hatton,97.67,472,461
24,8,29478,Kevin Kisner,97.67,772,754
24,1,22056,Cameron Percy,97.67,472,461
27,-1,33667,Carlos Ortiz,97.64,932,910
28,0,28775,Nate Lashley,97.62,629,614
29,0,33448,Justin Thomas,97.60,834,814
30,5,45526,Abraham Ancer,97.59,790,771
31,-1,33120,Mark Anderson,97.53,527,514
32,-1,36871,Matthew NeSmith,97.52,765,746
33,1,40026,Daniel Berger,97.50,760,741
34,-1,24024,Zach Johnson,97.49,756,737
35,-8,34099,Harris English,97.44,938,914
36,-1,34314,Sebastian Cappelen,97.43,505,492
37,0,46550,Brandon Hagy,97.42,504,491
37,0,32448,James Hahn,97.42,387,377
37,0,30944,Jason Kokrak,97.42,737,718
40,22,35506,Mackenzie Hughes,97.41,851,829
40,0,34466,Peter Malnati,97.41,657,640
40,0,31323,Gary Woodland,97.41,734,715
43,-1,47128,Richy Werenski,97.40,693,675
44,-1,33486,Roger Sloan,97.39,536,522
44,-1,32150,Michael Thompson,97.39,805,784
46,-1,25818,Scott Piercy,97.38,725,706
47,0,48887,Matt Wallace,97.37,570,555
