RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,35658,Kris Ventura,32.56,43,14
2,0,56762,Will Gordon,30.30,33,10
3,0,34076,Joel Dahmen,22.50,80,18
4,0,48045,Michael Gellerman,22.45,49,11
5,0,23325,Vaughn Taylor,21.28,47,10
6,0,25572,Graeme McDowell,20.75,53,11
7,0,32102,Rickie Fowler,20.63,63,13
8,0,49766,Hank Lebioda,20.55,73,15
9,0,29479,Scott Brown,20.29,69,14
10,1,24502,Adam Scott,19.57,46,9
11,2,27554,Scott Harrington,19.32,88,17
12,2,30925,Dustin Johnson,18.87,53,10
13,-3,28237,Rory McIlroy,18.57,70,13
14,1,45609,Tyler Duncan,18.49,119,22
15,1,34046,Jordan Spieth,18.33,60,11
16,2,29725,Tony Finau,18.18,88,16
16,6,35891,Cameron Smith,18.18,77,14
18,-1,49771,J.T. Poston,18.09,94,17
19,0,28252,Seamus Power,17.86,28,5
20,0,40098,Matt Fitzpatrick,17.74,62,11
21,0,48081,Xander Schauffele,17.65,85,15
22,1,21407,Arjun Atwal,17.50,40,7
22,1,32254,Xinjun Zhang,17.50,80,14
24,16,29420,Billy Horschel,17.24,87,15
25,0,46442,Maverick McNealy,17.07,82,14
26,0,34314,Sebastian Cappelen,16.98,53,9
27,0,28307,Matt Every,16.90,71,12
28,0,33399,Adam Hadwin,16.87,83,14
29,0,32618,Rhein Gibson,16.67,48,8
29,0,24924,Bill Haas,16.67,54,9
29,-17,29221,Webb Simpson,16.67,78,13
32,0,36699,Patrick Rodgers,16.49,97,16
33,0,28679,Fabián Gómez,16.39,61,10
34,2,30927,Brendon Todd,16.38,116,19
35,-1,26596,Ryan Moore,16.36,55,9
36,-1,29484,Peter Uihlein,16.33,49,8
37,1,26499,Rafa Cabrera Bello,16.18,68,11
38,1,49960,Sepp Straka,16.09,87,14
39,2,19846,Brian Gay,16.00,75,12
40,3,40042,Tyler McCumber,15.87,63,10
41,3,33419,Cameron Tringale,15.85,82,13
42,-1,34363,Tyrrell Hatton,15.79,57,9
43,22,35506,Mackenzie Hughes,15.48,84,13
44,2,27942,Rob Oppenheim,15.38,65,10
45,2,46402,Talor Gooch,15.04,113,17
46,2,29970,Dylan Frittelli,15.00,120,18
47,4,27129,Luke List,14.94,87,13
48,4,22405,Justin Rose,14.81,54,8
49,20,46717,Viktor Hovland,14.66,116,17
49,4,53165,Doc Redman,14.66,116,17
51,3,40009,Dominic Bozzelli,14.58,48,7
52,3,36689,Brooks Koepka,14.52,62,9
52,3,27349,Alex Noren,14.52,62,9
54,3,21961,Charles Howell III,14.47,76,11
55,3,26329,Louis Oosthuizen,14.29,63,9
55,3,27330,Josh Teater,14.29,49,7
55,3,48887,Matt Wallace,14.29,70,10
58,28,32839,Hideki Matsuyama,14.13,92,13
59,4,35461,Beau Hossler,14.06,64,9
60,4,35532,Tom Hoge,14.02,107,15
61,-13,25396,Kevin Na,13.95,86,12
62,-12,39971,Sungjae Im,13.91,115,16
63,3,25493,Nick Taylor,13.89,72,10
64,3,29974,Branden Grace,13.73,51,7
64,3,34256,Andrew Putnam,13.73,51,7
66,3,45157,Cam Davis,13.64,66,9
66,3,39546,Keith Mitchell,13.64,66,9
68,-10,46046,Scottie Scheffler,13.59,103,14
69,4,29478,Kevin Kisner,13.58,81,11
69,3,30110,Kyle Stanley,13.58,81,11
71,3,34431,Robert Streb,13.46,52,7
72,3,01810,Phil Mickelson,13.43,67,9
72,3,24361,Pat Perez,13.43,67,9
74,12,34360,Patrick Reed,13.33,90,12
75,2,27095,Nick Watney,13.21,53,7
76,2,32150,Michael Thompson,13.19,91,12
77,2,47128,Richy Werenski,13.16,76,10
78,2,33486,Roger Sloan,13.11,61,8
79,2,47993,Denny McCarthy,13.08,107,14
80,3,31560,Brian Stuard,12.94,85,11
81,3,27644,Brian Harman,12.90,93,12
82,3,33410,Andrew Landry,12.84,109,14
83,5,35450,Patrick Cantlay,12.68,71,9
84,18,35310,Lanto Griffin,12.50,104,13
84,5,32757,Patton Kizzire,12.50,72,9
86,5,31557,Jim Herman,12.36,89,11
87,5,32791,K.H. Lee,12.35,81,10
88,5,29926,Danny Lee,12.33,73,9
89,-7,48822,Sebastián Muñoz,12.26,106,13
90,4,34255,Joseph Bramlett,12.24,49,6
90,4,25632,Jimmy Walker,12.24,49,6
92,4,19803,Ryan Armour,12.20,82,10
92,4,46435,Austin Cook,12.20,82,10
94,5,10809,Jim Furyk,12.16,74,9
95,21,45526,Abraham Ancer,12.15,107,13
95,5,36801,Mark Hubbard,12.15,107,13
97,-8,40026,Daniel Berger,12.12,66,8
97,4,33449,Zack Sucher,12.12,33,4
99,15,52372,Cameron Champ,12.00,75,9
