RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,47959,Bryson DeChambeau,91.20,1080,985
2,0,47993,Denny McCarthy,90.75,1135,1030
3,0,23108,Matt Kuchar,90.55,868,786
4,0,46970,Jon Rahm,90.45,1016,919
5,4,45526,Abraham Ancer,90.31,1011,913
6,-1,40098,Matt Fitzpatrick,90.25,769,694
7,-1,35506,Mackenzie Hughes,90.20,1082,976
8,0,34256,Andrew Putnam,90.14,568,512
9,5,48081,Xander Schauffele,90.06,1097,988
10,-3,29478,Kevin Kisner,89.95,985,886
11,1,24502,Adam Scott,89.74,536,481
12,1,32640,Troy Merritt,89.69,970,870
13,-2,40026,Daniel Berger,89.65,995,892
14,1,49771,J.T. Poston,89.48,1122,1004
15,1,32757,Patton Kizzire,89.38,838,749
16,1,24024,Zach Johnson,89.35,967,864
17,2,36699,Patrick Rodgers,89.29,1345,1201
17,2,33419,Cameron Tringale,89.29,971,867
19,0,29725,Tony Finau,89.25,1060,946
20,-2,34099,Harris English,89.19,1230,1097
21,31,34363,Tyrrell Hatton,89.14,608,542
22,3,34360,Patrick Reed,89.12,1158,1032
23,0,27349,Alex Noren,89.09,816,727
24,2,46402,Talor Gooch,89.03,1367,1217
24,2,47347,Adam Schenk,89.03,994,885
26,2,33490,Bo Hoag,89.01,901,802
27,2,29268,Bronson Burgoon,89.00,809,720
27,2,24138,Ian Poulter,89.00,673,599
29,-7,29420,Billy Horschel,88.98,1062,945
30,1,48119,Ben Taylor,88.97,526,468
31,1,35449,Adam Long,88.95,1285,1143
31,1,27649,Brandt Snedeker,88.95,905,805
33,1,27644,Brian Harman,88.90,1288,1145
33,1,37275,Sam Ryder,88.90,1018,905
35,1,26329,Louis Oosthuizen,88.86,727,646
35,1,56278,Matthew Wolff,88.86,1158,1029
37,1,32150,Michael Thompson,88.85,1031,916
38,2,34466,Peter Malnati,88.81,849,754
39,2,46442,Maverick McNealy,88.73,1020,905
40,2,28775,Nate Lashley,88.71,824,731
41,2,33399,Adam Hadwin,88.70,982,871
41,2,26758,David Hearn,88.70,655,581
41,6,39971,Sungjae Im,88.70,1434,1272
44,13,25396,Kevin Na,88.69,1061,941
45,0,36801,Mark Hubbard,88.67,1324,1174
46,1,39953,Chase Seiffert,88.62,659,584
47,2,48887,Matt Wallace,88.61,729,646
48,2,35461,Beau Hossler,88.57,884,783
49,2,32102,Rickie Fowler,88.56,743,658
50,3,34021,Bud Cauley,88.50,1070,947
50,3,33667,Carlos Ortiz,88.50,1183,1047
52,3,29535,Brice Garnett,88.48,825,730
53,3,47504,Sam Burns,88.42,1010,893
