RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,12602,Dean Wilson,51.39,148,288
2,0,01968,Nick Price,50.51,100,198
3,0,01553,John Huston,48.33,87,180
4,0,01724,Jeff Maggert,47.47,94,198
5,0,19846,Brian Gay,47.22,136,288
5,0,06613,Tommy Tolles,47.22,85,180
7,0,23135,Tim Clark,46.88,135,288
8,0,20229,Stewart Cink,46.72,185,396
9,0,01361,Dan Forsman,46.15,108,234
10,0,19972,José Coceres,45.73,107,234
11,0,23497,Tag Ridings,45.68,74,162
12,0,22371,Aaron Baddeley,44.77,137,306
13,0,01927,Dennis Paulson,44.44,120,270
13,0,25345,Carl Pettersson,44.44,168,378
15,0,23541,Ben Crane,44.15,151,342
16,0,08537,J.P. Hayes,43.98,95,216
17,0,23552,Hank Kuehne,43.75,126,288
18,0,20121,Todd Fischer,43.57,149,342
19,0,01261,Jay Delsing,43.52,94,216
19,0,01887,Mark O'Meara,43.52,94,216
19,0,08793,Tiger Woods,43.52,141,324
22,0,22913,John Rollins,43.40,125,288
23,0,12645,Brent Geiberger,43.27,148,342
24,0,01810,Phil Mickelson,43.21,140,324
25,0,01577,Lee Janzen,43.14,132,306
26,0,24925,Jonathan Byrd,43.06,124,288
26,0,08881,Tripp Isenhour,43.06,62,144
28,0,25396,Kevin Na,42.90,139,324
29,0,21949,Joe Ogilvie,42.86,162,378
29,0,10107,Deane Pappas,42.86,108,252
31,0,06214,Guy Boros,42.78,77,180
32,0,01761,Len Mattiace,42.74,100,234
33,0,20850,Daniel Chopra,42.59,161,378
33,0,01219,John Cook,42.59,69,162
33,0,11032,Frank Lickliter II,42.59,138,324
33,0,12680,Shigeki Maruyama,42.59,161,378
37,0,06197,Michael Allen,42.36,122,288
38,0,25237,Kevin Muncrief,42.22,38,90
38,0,01920,Craig Parry,42.22,76,180
40,0,10201,Matt Gogel,42.11,144,342
41,0,20098,Stuart Appleby,42.01,121,288
42,0,01706,Davis Love III,41.83,128,306
43,0,23613,Rich Barcelo,41.67,60,144
43,0,01203,Russ Cochran,41.67,75,180
43,0,19881,Robert Damron,41.67,135,324
43,0,22046,Geoff Ogilvy,41.67,135,324
43,0,23320,Ryan Palmer,41.67,135,324
43,0,24361,Pat Perez,41.67,150,360
49,0,21805,Harrison Frazar,41.50,127,306
50,0,24502,Adam Scott,41.41,82,198
51,0,01938,David Peoples,41.32,119,288
52,0,20157,Retief Goosen,41.20,89,216
53,0,21731,Freddie Jacobson,41.18,126,306
54,0,01707,Steve Lowery,41.05,133,324
55,0,06527,Steve Stricker,41.03,96,234
56,0,07457,Steve Flesch,40.97,177,432
56,0,20628,Arron Oberholser,40.97,118,288
56,0,20127,Chris Riley,40.97,118,288
56,0,22405,Justin Rose,40.97,118,288
60,0,06373,José María Olazábal,40.91,81,198
60,0,20572,Rod Pampling,40.91,162,396
60,0,02239,Scott Verplank,40.91,162,396
63,0,01157,Tom Byrum,40.85,125,306
64,0,01132,Mark Brooks,40.74,44,108
64,0,24357,K.J. Choi,40.74,132,324
64,0,06251,Chris DiMarco,40.74,176,432
64,0,06575,Dudley Hart,40.74,66,162
64,0,21893,Brian Kortan,40.74,66,162
64,0,06567,Vijay Singh,40.74,198,486
70,0,10860,Justin Leonard,40.64,139,342
71,0,20593,Greg Chalmers,40.60,95,234
72,0,24507,Jason Bohn,40.56,146,360
72,0,10912,Craig Perks,40.56,73,180
74,0,01249,John Daly,40.52,124,306
75,0,24024,Zach Johnson,40.51,175,432
76,0,20663,Brenden Pappas,40.48,153,378
77,0,08835,Kris Cox,40.40,80,198
77,0,12753,David Morland IV,40.40,80,198
79,0,02049,Gene Sauers,40.28,87,216
80,0,23353,J.J. Henry,40.21,152,378
81,0,01161,Mark Calcavecchia,40.12,130,324
81,0,24781,Hunter Mahan,40.12,130,324
81,0,20548,Hidemichi Tanaka,40.12,130,324
84,0,01042,Paul Azinger,40.08,101,252
85,0,12510,Chad Campbell,40.00,144,360
86,0,08075,Jerry Kelly,39.96,187,468
87,0,20634,Peter Lonard,39.90,79,198
88,0,11123,Chris Couch,39.81,43,108
88,0,08931,Glen Day,39.81,129,324
90,0,01619,Skip Kendall,39.72,143,360
91,0,06004,Stephen Ames,39.68,150,378
91,0,06809,Bob Burns,39.68,100,252
93,0,10585,Scott McCarron,39.54,121,306
93,0,01928,Corey Pavin,39.54,121,306
95,0,19825,Darren Clarke,39.51,64,162
96,0,06332,Neal Lancaster,39.42,149,378
97,0,23623,Bo Van Pelt,39.37,163,414
98,0,12705,Cliff Kresge,39.35,85,216
99,0,01378,David Frost,39.32,92,234
100,0,20472,Alex Cejka,39.29,99,252
101,0,19824,Craig Barlow,39.26,106,270
102,0,12782,Tim Herron,39.22,120,306
103,0,01941,Tom Pernice Jr.,39.18,134,342
104,0,12394,Tom Carter,38.89,154,396
104,0,20104,Ken Duke,38.89,105,270
104,0,01771,Blaine McCallister,38.89,56,144
104,0,02099,Scott Simpson,38.89,70,180
104,0,20580,Andre Stolz,38.89,56,144
104,0,23307,Roger Tambellini,38.89,91,234
110,0,01381,Fred Funk,38.61,139,360
110,0,06515,Shaun Micheel,38.61,139,360
112,0,12652,Cameron Beckman,38.60,132,342
112,0,26420,Richard Johnson,38.60,132,342
112,0,02223,Bob Tway,38.60,132,342
112,0,10425,Jay Williamson,38.60,132,342
116,0,01473,Todd Hamilton,38.58,125,324
116,0,02010,Loren Roberts,38.58,125,324
118,0,07223,Brian Bateman,38.56,118,306
118,0,10733,Kent Jones,38.56,118,306
120,0,06595,Kevin Sutherland,38.54,111,288
121,0,22293,Heath Slocum,38.52,104,270
122,0,06522,Ernie Els,38.49,97,252
123,0,01320,Bob Estes,38.46,90,234
123,0,23063,Scott Hend,38.46,90,234
123,0,01666,Bernhard Langer,38.46,90,234
126,0,21878,Mark Wilson,38.43,83,216
127,0,01948,Tim Petrovic,38.38,152,396
128,0,01329,Brad Faxon,38.30,131,342
129,0,07867,Woody Austin,38.27,124,324
130,0,22621,Ben Curtis,38.19,55,144
131,0,22548,Patrick Sheehan,38.16,158,414
132,0,01685,J.L. Lewis,38.13,151,396
132,0,21959,Ted Purdy,38.13,151,396
134,0,12760,Danny Ellis,38.03,89,234
135,0,02214,Kirk Triplett,38.01,130,342
136,0,02245,Grant Waite,37.96,82,216
137,0,08385,Omar Uresti,37.78,102,270
138,0,02246,Duffy Waldorf,37.70,95,252
139,0,01139,Olin Browne,37.50,108,288
139,0,01388,Robert Gamez,37.50,135,360
139,0,01797,Rocco Mediate,37.50,54,144
142,0,21209,Sergio Garcia,37.41,101,270
142,0,02206,David Toms,37.41,101,270
142,0,10423,Mike Weir,37.41,101,270
145,0,01457,Jay Haas,37.35,121,324
146,0,07939,Dan Olsen,37.22,67,180
147,0,24290,D.J. Brigman,37.18,87,234
148,0,20433,Mark Hensby,37.13,127,342
148,0,12660,Jesper Parnevik,37.13,127,342
150,0,07721,Pat Bates,37.04,120,324
150,0,20382,Stephen Leaney,37.04,100,270
150,0,01677,Tom Lehman,37.04,100,270
150,0,02104,Jeff Sluman,37.04,140,378
154,0,07749,Brett Quigley,36.94,133,360
155,0,06621,Joe Durant,36.93,113,306
156,0,23621,Rory Sabbatini,36.84,126,342
157,0,20378,Mathias Grönberg,36.75,86,234
158,0,21961,Charles Howell III,36.71,152,414
159,0,01313,Steve Elkington,36.57,79,216
159,0,12823,Carlos Franco,36.57,158,432
161,0,01127,Danny Briggs,36.51,92,252
161,0,12682,Hirofumi Miyase,36.51,46,126
163,0,20029,Notah Begay III,36.36,72,198
164,0,01142,Bart Bryant,36.32,85,234
165,0,21633,Steve Allan,36.11,117,324
165,0,07363,Craig Bowden,36.11,91,252
165,0,21646,David Branshaw,36.11,78,216
165,0,01926,Steve Pate,36.11,78,216
169,0,23325,Vaughn Taylor,35.76,103,288
170,0,23108,Matt Kuchar,35.71,90,252
171,0,01035,Tommy Armour III,35.62,109,306
172,0,23983,Luke Donald,35.56,96,270
172,0,08337,Mike Heinen,35.56,64,180
174,0,08339,Spike McRoy,35.47,83,234
175,0,08123,Jeff Brehaut,35.28,127,360
176,0,01527,Scott Hoch,35.00,63,180
176,0,10213,Dicky Pride,35.00,63,180
178,0,01024,Billy Andrade,34.92,132,378
178,0,20498,Briny Baird,34.92,132,378
180,0,06078,Esteban Toledo,34.85,69,198
181,0,20094,Jonathan Kaye,34.81,94,270
182,0,20585,Niclas Fasth,34.57,56,162
183,0,21407,Arjun Atwal,34.19,80,234
184,0,10885,Robert Allenby,34.17,123,360
185,0,25900,Lucas Glover,33.33,102,306
185,0,23338,David Gossett,33.33,24,72
187,0,01226,Fred Couples,32.83,65,198
187,0,01766,Billy Mayfair,32.83,130,396
187,0,26287,Roland Thatcher,32.83,65,198
190,0,02002,John Riegger,32.78,59,180
191,0,01945,Kenny Perry,32.64,94,288
192,0,23614,Rich Beem,32.48,76,234
193,0,02101,Joey Sindelar,31.58,108,342
194,0,20645,John Senden,31.48,119,378
195,0,02106,Chris Smith,31.39,113,360
196,0,25686,Jason Dufner,29.06,68,234
