RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,19825,Darren Clarke,46.30,125,270
2,0,06373,José María Olazábal,45.83,132,288
3,0,01887,Mark O'Meara,45.42,139,306
4,0,10201,Matt Gogel,45.37,196,432
5,0,01329,Brad Faxon,44.66,209,468
6,0,20593,Greg Chalmers,44.44,176,396
6,0,02214,Kirk Triplett,44.44,184,414
8,0,25345,Carl Pettersson,43.83,213,486
9,0,06527,Steve Stricker,43.59,204,468
10,0,01024,Billy Andrade,43.55,243,558
11,0,12660,Jesper Parnevik,43.52,188,432
12,0,23552,Hank Kuehne,43.49,227,522
13,0,10423,Mike Weir,43.12,163,378
14,0,01619,Skip Kendall,43.10,225,522
15,0,19846,Brian Gay,43.01,240,558
16,0,08793,Tiger Woods,42.59,138,324
17,0,22371,Aaron Baddeley,42.52,199,468
18,0,01928,Corey Pavin,42.42,168,396
19,0,23541,Ben Crane,42.39,206,486
20,0,21731,Freddie Jacobson,42.27,175,414
21,0,01473,Todd Hamilton,42.09,197,468
22,0,02010,Loren Roberts,42.06,159,378
23,0,02246,Duffy Waldorf,42.03,174,414
24,0,12680,Shigeki Maruyama,42.00,189,450
25,0,20850,Daniel Chopra,41.67,240,576
25,0,01320,Bob Estes,41.67,165,396
25,0,01666,Bernhard Langer,41.67,105,252
28,0,24024,Zach Johnson,41.57,217,522
29,0,06613,Tommy Tolles,41.56,187,450
30,0,01161,Mark Calcavecchia,41.55,172,414
31,0,22548,Patrick Sheehan,41.49,239,576
32,0,20433,Mark Hensby,41.47,209,504
33,0,02206,David Toms,41.41,164,396
34,0,10107,Deane Pappas,41.27,156,378
35,0,19972,José Coceres,41.23,141,342
36,0,21949,Joe Ogilvie,41.22,230,558
37,0,06251,Chris DiMarco,41.11,185,450
37,0,01761,Len Mattiace,41.11,185,450
39,0,02239,Scott Verplank,41.06,170,414
40,0,06809,Bob Burns,41.00,214,522
41,0,06595,Kevin Sutherland,40.97,177,432
42,0,01938,David Peoples,40.89,184,450
43,0,20229,Stewart Cink,40.81,191,468
43,0,10585,Scott McCarron,40.81,191,468
45,0,06078,Esteban Toledo,40.79,257,630
46,0,24925,Jonathan Byrd,40.60,190,468
47,0,23497,Tag Ridings,40.52,124,306
48,0,01927,Dennis Paulson,40.48,153,378
48,0,20127,Chris Riley,40.48,153,378
50,0,20029,Notah Begay III,40.40,160,396
51,0,01132,Mark Brooks,40.37,218,540
51,0,25396,Kevin Na,40.37,218,540
51,0,01941,Tom Pernice Jr.,40.37,218,540
51,0,07749,Brett Quigley,40.37,218,540
55,0,01948,Tim Petrovic,40.32,225,558
56,0,07363,Craig Bowden,40.19,217,540
57,0,12753,David Morland IV,40.12,195,486
58,0,26420,Richard Johnson,40.10,231,576
59,0,01313,Steve Elkington,40.06,137,342
60,0,12652,Cameron Beckman,40.04,209,522
61,0,20663,Brenden Pappas,39.90,237,594
62,0,19881,Robert Damron,39.88,201,504
63,0,01042,Paul Azinger,39.86,165,414
64,0,01388,Robert Gamez,39.78,222,558
65,0,06515,Shaun Micheel,39.74,186,468
66,0,01381,Fred Funk,39.68,200,504
66,0,01968,Nick Price,39.68,100,252
68,0,02223,Bob Tway,39.58,171,432
68,0,10425,Jay Williamson,39.58,228,576
70,0,01139,Olin Browne,39.46,206,522
71,0,01810,Phil Mickelson,39.42,149,378
72,0,12705,Cliff Kresge,39.41,227,576
73,0,01142,Bart Bryant,39.39,156,396
74,0,24357,K.J. Choi,39.37,163,414
75,0,01378,David Frost,39.32,184,468
76,0,24502,Adam Scott,39.26,106,270
77,0,12602,Dean Wilson,39.23,233,594
78,0,12760,Danny Ellis,39.11,176,450
79,0,01771,Blaine McCallister,39.09,190,486
80,0,07457,Steve Flesch,39.08,204,522
81,0,23320,Ryan Palmer,39.06,225,576
82,0,20472,Alex Cejka,38.89,154,396
82,0,20585,Niclas Fasth,38.89,147,378
82,0,01457,Jay Haas,38.89,147,378
82,0,02099,Scott Simpson,38.89,126,324
86,0,08075,Jerry Kelly,38.69,195,504
87,0,22913,John Rollins,38.68,188,486
88,0,23338,David Gossett,38.67,174,450
89,0,01677,Tom Lehman,38.58,125,324
90,0,01920,Craig Parry,38.52,104,270
91,0,01707,Steve Lowery,38.48,187,486
92,0,02101,Joey Sindelar,38.33,207,540
93,0,21407,Arjun Atwal,38.31,200,522
94,0,24507,Jason Bohn,38.29,193,504
95,0,01219,John Cook,38.27,124,324
96,0,23614,Rich Beem,38.25,179,468
96,0,23135,Tim Clark,38.25,179,468
98,0,08931,Glen Day,38.19,220,576
99,0,10860,Justin Leonard,38.16,158,414
100,0,21961,Charles Howell III,38.10,192,504
101,0,06197,Michael Allen,38.07,185,486
101,0,23307,Roger Tambellini,38.07,185,486
103,0,20378,Mathias Grönberg,37.99,212,558
103,0,24361,Pat Perez,37.99,212,558
105,0,21805,Harrison Frazar,37.96,164,432
105,0,24781,Hunter Mahan,37.96,205,540
107,0,21646,David Branshaw,37.93,198,522
108,0,20098,Stuart Appleby,37.92,157,414
109,0,06004,Stephen Ames,37.82,177,468
110,0,01157,Tom Byrum,37.78,170,450
110,0,01226,Fred Couples,37.78,102,270
110,0,06522,Ernie Els,37.78,102,270
110,0,20572,Rod Pampling,37.78,170,450
114,0,08123,Jeff Brehaut,37.71,224,594
115,0,08385,Omar Uresti,37.70,190,504
116,0,07223,Brian Bateman,37.68,156,414
117,0,21633,Steve Allan,37.67,217,576
118,0,01127,Danny Briggs,37.65,183,486
118,0,20548,Hidemichi Tanaka,37.65,183,486
120,0,01249,John Daly,37.63,149,396
121,0,24290,D.J. Brigman,37.61,176,468
121,0,11032,Frank Lickliter II,37.61,176,468
