RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,45157,Cam Davis,-.118
2,0,47959,Bryson DeChambeau,-.083
3,0,49964,Aaron Wise,-.057
4,0,47993,Denny McCarthy,-.043
5,0,24924,Bill Haas,-.035
6,0,35450,Patrick Cantlay,-.031
7,0,27214,Kevin Streelman,-.030
8,0,24138,Ian Poulter,-.016
9,0,26851,Marc Leishman,-.015
10,0,23320,Ryan Palmer,-.013
11,0,29725,Tony Finau,-.010
12,0,51766,Wyndham Clark,E
12,0,26596,Ryan Moore,E
12,0,32058,José de Jesús Rodríguez,E
12,0,27064,Jhonattan Vegas,E
16,0,34099,Harris English,+.007
17,0,45486,Joaquin Niemann,+.008
18,0,33419,Cameron Tringale,+.010
19,0,48081,Xander Schauffele,+.011
20,0,27330,Josh Teater,+.014
21,0,26300,Matt Jones,+.017
22,0,33948,Byeong Hun An,+.021
23,0,36689,Brooks Koepka,+.024
24,0,49771,J.T. Poston,+.025
25,0,27963,Chris Stroud,+.027
26,0,25900,Lucas Glover,+.028
27,0,29479,Scott Brown,+.029
27,0,24781,Hunter Mahan,+.029
29,0,23621,Rory Sabbatini,+.031
30,0,47347,Adam Schenk,+.032
31,0,29970,Dylan Frittelli,+.036
32,0,37275,Sam Ryder,+.037
33,0,24925,Jonathan Byrd,+.038
33,0,34466,Peter Malnati,+.038
33,0,39324,J.J. Spaun,+.038
36,0,45526,Abraham Ancer,+.042
36,0,26758,David Hearn,+.042
38,0,24024,Zach Johnson,+.043
39,0,29535,Brice Garnett,+.044
40,0,33399,Adam Hadwin,+.045
40,0,39977,Max Homa,+.045
40,0,33448,Justin Thomas,+.045
43,0,22405,Justin Rose,+.047
44,0,27141,J.B. Holmes,+.050
44,0,28775,Nate Lashley,+.050
46,0,25804,Bubba Watson,+.051
47,0,22371,Aaron Baddeley,+.052
47,0,31646,Emiliano Grillo,+.052
49,0,39971,Sungjae Im,+.054
50,0,39327,Ben Silverman,+.057
50,0,34264,Hudson Swafford,+.057
52,0,33486,Roger Sloan,+.058
53,0,19846,Brian Gay,+.059
54,0,30911,Tommy Fleetwood,+.060
54,0,10809,Jim Furyk,+.060
56,0,40009,Dominic Bozzelli,+.061
56,0,35891,Cameron Smith,+.061
58,0,27649,Brandt Snedeker,+.062
59,0,34363,Tyrrell Hatton,+.064
60,0,28237,Rory McIlroy,+.066
61,0,33122,Russell Knox,+.067
61,0,32839,Hideki Matsuyama,+.067
63,0,33418,Shawn Stefani,+.068
64,0,29478,Kevin Kisner,+.069
64,0,23108,Matt Kuchar,+.069
66,0,25493,Nick Taylor,+.070
67,0,06522,Ernie Els,+.071
67,0,33667,Carlos Ortiz,+.071
69,0,25364,Paul Casey,+.073
70,0,36699,Patrick Rodgers,+.075
70,0,34046,Jordan Spieth,+.075
72,0,27129,Luke List,+.078
72,0,34360,Patrick Reed,+.078
74,0,32139,Danny Willett,+.079
75,0,34256,Andrew Putnam,+.080
76,0,35732,Wes Roach,+.081
77,0,26476,Chez Reavie,+.082
78,0,39997,Corey Conners,+.083
79,0,35506,Mackenzie Hughes,+.084
79,0,31560,Brian Stuard,+.084
81,0,46435,Austin Cook,+.087
82,0,47128,Richy Werenski,+.091
82,0,37340,Chase Wright,+.091
84,0,34076,Joel Dahmen,+.093
85,0,47856,Seth Reeves,+.095
86,0,40098,Matt Fitzpatrick,+.096
86,0,32102,Rickie Fowler,+.096
86,0,31557,Jim Herman,+.096
86,0,46601,Trey Mullinax,+.096
90,0,24502,Adam Scott,+.100
90,0,29221,Webb Simpson,+.100
92,0,46970,Jon Rahm,+.102
93,0,48822,Sebastián Muñoz,+.103
94,0,27644,Brian Harman,+.105
95,0,40115,Adam Svensson,+.106
96,0,49960,Sepp Straka,+.108
97,0,39546,Keith Mitchell,+.110
98,0,12716,Charley Hoffman,+.111
98,0,29926,Danny Lee,+.111
98,0,25818,Scott Piercy,+.111
98,0,23325,Vaughn Taylor,+.111
102,0,27095,Nick Watney,+.113
103,0,32333,Kevin Tway,+.114
104,0,34021,Bud Cauley,+.115
104,0,25396,Kevin Na,+.115
106,0,29908,C.T. Pan,+.117
107,0,28089,Jason Day,+.118
