RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,20498,Briny Baird,100.0,1
1,0,20070,Matt Bettencourt,100.0,1
1,0,25364,Paul Casey,100.0,2
1,0,23673,Michael Connell,100.0,1
1,0,11123,Chris Couch,100.0,1
1,0,23983,Luke Donald,100.0,2
1,0,25686,Jason Dufner,100.0,1
1,0,09011,David Duval,100.0,1
1,0,01313,Steve Elkington,100.0,2
1,0,07457,Steve Flesch,100.0,1
1,0,20574,Mathew Goggin,100.0,1
1,0,20157,Retief Goosen,100.0,3
1,0,08537,J.P. Hayes,100.0,1
1,0,21731,Freddie Jacobson,100.0,1
1,0,23108,Matt Kuchar,100.0,3
1,0,23548,Bill Lunde,100.0,1
1,0,27120,Troy Matteson,100.0,1
1,0,28237,Rory McIlroy,100.0,1
1,0,32640,Troy Merritt,100.0,1
1,0,26596,Ryan Moore,100.0,1
1,0,22046,Geoff Ogilvy,100.0,1
1,0,25345,Carl Pettersson,100.0,1
1,0,25240,D.A. Points,100.0,1
1,0,25190,Jeff Quinney,100.0,2
1,0,24502,Adam Scott,100.0,2
1,0,06527,Steve Stricker,100.0,1
1,0,31560,Brian Stuard,100.0,1
1,0,23325,Vaughn Taylor,100.0,1
1,0,12714,Chris Tidland,100.0,2
1,0,23788,D.J. Trahan,100.0,4
1,0,27770,Camilo Villegas,100.0,1
1,0,26951,Johnson Wagner,100.0,1
1,0,25632,Jimmy Walker,100.0,1
1,0,23349,Charles Warren,100.0,1
1,0,10423,Mike Weir,100.0,1
1,0,10425,Jay Williamson,100.0,1
1,0,24663,Y.E. Yang,100.0,1
38,0,23623,Bo Van Pelt,83.3,5
39,0,27095,Nick Watney,80.0,4
40,0,24925,Jonathan Byrd,66.7,2
40,0,23135,Tim Clark,66.7,2
40,0,28158,Steve Marino,66.7,2
43,0,20098,Stuart Appleby,50.0,1
43,0,20593,Greg Chalmers,50.0,1
43,0,24357,K.J. Choi,50.0,1
43,0,06251,Chris DiMarco,50.0,1
43,0,06522,Ernie Els,50.0,1
43,0,20378,Mathias Grönberg,50.0,1
43,0,27141,J.B. Holmes,50.0,1
43,0,24024,Zach Johnson,50.0,1
43,0,26851,Marc Leishman,50.0,1
43,0,24781,Hunter Mahan,50.0,2
43,0,25396,Kevin Na,50.0,1
43,0,28475,Jeff Overton,50.0,1
43,0,06567,Vijay Singh,50.0,1
43,0,21878,Mark Wilson,50.0,1
57,0,10885,Robert Allenby,33.3,1
57,0,22371,Aaron Baddeley,33.3,1
57,0,21961,Charles Howell III,33.3,1
57,0,01706,Davis Love III,33.3,1
57,0,27933,John Merrick,33.3,1
57,0,23621,Rory Sabbatini,33.3,1
57,0,22293,Heath Slocum,33.3,1
57,0,26679,Kevin Stadler,33.3,1
57,0,27214,Kevin Streelman,33.3,1
57,0,27963,Chris Stroud,33.3,1
57,0,20160,Charlie Wi,33.3,1
68,0,23638,Brendon de Jonge,25.0,1
68,0,12716,Charley Hoffman,25.0,1
68,0,01810,Phil Mickelson,25.0,1
68,0,24140,Sean O'Hair,25.0,1
72,0,10809,Jim Furyk,20.0,1
73,0,29910,Blake Adams,.0,0
73,0,07867,Woody Austin,.0,0
73,0,24846,Ricky Barnes,.0,0
73,0,28087,Kris Blanks,.0,0
73,0,01116,Michael Bradley,.0,0
73,0,01161,Mark Calcavecchia,.0,0
73,0,12510,Chad Campbell,.0,0
73,0,20472,Alex Cejka,.0,0
73,0,25720,Chad Collins,.0,0
73,0,28089,Jason Day,.0,0
73,0,06621,Joe Durant,.0,0
73,0,28500,Martin Flores,.0,0
73,0,19846,Brian Gay,.0,0
73,0,08725,Tom Gillis,.0,0
73,0,06643,Paul Goydos,.0,0
73,0,23718,Nathan Green,.0,0
73,0,24924,Bill Haas,.0,0
73,0,20766,Padraig Harrington,.0,0
73,0,01577,Lee Janzen,.0,0
73,0,30925,Dustin Johnson,.0,0
73,0,26300,Matt Jones,.0,0
73,0,12705,Cliff Kresge,.0,0
73,0,27797,Derek Lamely,.0,0
73,0,10860,Justin Leonard,.0,0
73,0,27466,Spencer Levin,.0,0
73,0,01724,Jeff Maggert,.0,0
73,0,27060,John Mallinger,.0,0
73,0,10585,Scott McCarron,.0,0
73,0,01797,Rocco Mediate,.0,0
73,0,23800,Bryce Molder,.0,0
73,0,26301,James Nitties,.0,0
73,0,21949,Joe Ogilvie,.0,0
73,0,20691,Greg Owen,.0,0
73,0,23320,Ryan Palmer,.0,0
73,0,22056,Cameron Percy,.0,0
73,0,01941,Tom Pernice Jr.,.0,0
73,0,01945,Kenny Perry,.0,0
73,0,24138,Ian Poulter,.0,0
73,0,30946,Alex Prugh,.0,0
73,0,21959,Ted Purdy,.0,0
73,0,25562,Andres Romero,.0,0
73,0,20645,John Senden,.0,0
73,0,29221,Webb Simpson,.0,0
73,0,08375,Paul Stankowski,.0,0
73,0,06595,Kevin Sutherland,.0,0
73,0,02206,David Toms,.0,0
73,0,08385,Omar Uresti,.0,0
73,0,25804,Bubba Watson,.0,0
73,0,26289,Boo Weekley,.0,0
73,0,23322,Brett Wetterich,.0,0
73,0,20436,Garrett Willis,.0,0
73,0,12602,Dean Wilson,.0,0
