RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,20623,Gavin Coles,66.67,4,6
1,0,26331,Charl Schwartzel,66.67,4,6
1,0,08793,Tiger Woods,66.67,4,6
4,0,22378,Trevor Immelman,63.64,7,11
4,0,01706,Davis Love III,63.64,7,11
6,0,10809,Jim Furyk,62.50,5,8
6,0,25632,Jimmy Walker,62.50,10,16
6,0,26289,Boo Weekley,62.50,5,8
9,0,29222,Billy Hurley III,61.54,8,13
10,0,23800,Bryce Molder,60.00,9,15
10,0,32150,Michael Thompson,60.00,6,10
12,0,23548,Bill Lunde,58.33,7,12
13,0,22405,Justin Rose,54.55,6,11
13,0,27649,Brandt Snedeker,54.55,6,11
15,0,27933,John Merrick,53.33,8,15
15,0,22293,Heath Slocum,53.33,8,15
17,0,34021,Bud Cauley,52.94,9,17
17,0,12782,Tim Herron,52.94,9,17
19,0,34174,John Huh,52.63,10,19
20,0,32334,Charlie Beljan,50.00,4,8
20,0,23542,Tommy Biershenk,50.00,5,10
20,0,27895,Jonas Blixt,50.00,3,6
20,0,20229,Stewart Cink,50.00,7,14
20,0,23135,Tim Clark,50.00,8,16
20,0,01249,John Daly,50.00,2,4
20,0,28089,Jason Day,50.00,4,8
20,0,25686,Jason Dufner,50.00,3,6
20,0,28307,Matt Every,50.00,8,16
20,0,21209,Sergio Garcia,50.00,5,10
20,0,20766,Padraig Harrington,50.00,3,6
20,0,28237,Rory McIlroy,50.00,4,8
20,0,26329,Louis Oosthuizen,50.00,5,10
20,0,20572,Rod Pampling,50.00,11,22
20,0,24361,Pat Perez,50.00,8,16
20,0,06527,Steve Stricker,50.00,3,6
20,0,25834,Daniel Summerhays,50.00,7,14
20,0,30927,Brendon Todd,50.00,5,10
38,0,27141,J.B. Holmes,47.37,9,19
39,0,23541,Ben Crane,46.15,6,13
39,0,26758,David Hearn,46.15,6,13
41,0,28500,Martin Flores,45.45,5,11
41,0,22046,Geoff Ogilvy,45.45,5,11
43,0,22371,Aaron Baddeley,44.44,4,9
43,0,20848,Ángel Cabrera,44.44,4,9
43,0,26951,Johnson Wagner,44.44,8,18
46,0,27974,Sung Kang,43.75,7,16
47,0,23983,Luke Donald,42.86,3,7
47,0,24924,Bill Haas,42.86,3,7
47,0,24024,Zach Johnson,42.86,6,14
47,0,25562,Andres Romero,42.86,3,7
47,0,27095,Nick Watney,42.86,6,14
52,0,26300,Matt Jones,41.67,5,12
52,0,21528,Henrik Stenson,41.67,5,12
54,0,12716,Charley Hoffman,41.18,7,17
55,0,20104,Ken Duke,40.91,9,22
56,0,12652,Cameron Beckman,40.00,4,10
56,0,24507,Jason Bohn,40.00,6,15
56,0,20593,Greg Chalmers,40.00,8,20
56,0,19970,Robert Karlsson,40.00,4,10
56,0,25345,Carl Pettersson,40.00,6,15
56,0,20645,John Senden,40.00,6,15
62,0,23409,James Driscoll,39.13,9,23
63,0,24846,Ricky Barnes,38.89,7,18
63,0,06567,Vijay Singh,38.89,7,18
65,0,28259,Sangmoon Bae,38.46,5,13
65,0,30711,Colt Knost,38.46,5,13
67,0,10885,Robert Allenby,37.50,6,16
67,0,24925,Jonathan Byrd,37.50,3,8
67,0,01320,Bob Estes,37.50,6,16
67,0,21350,Ryuji Imada,37.50,6,16
67,0,30692,Scott Stallings,37.50,3,8
72,0,30944,Jason Kokrak,36.84,7,19
72,0,01724,Jeff Maggert,36.84,7,19
74,0,20098,Stuart Appleby,36.36,4,11
74,0,20070,Matt Bettencourt,36.36,4,11
74,0,32200,Roberto Castro,36.36,4,11
74,0,21753,Brian Davis,36.36,4,11
74,0,06036,Scott Dunlap,36.36,4,11
74,0,21805,Harrison Frazar,36.36,4,11
74,0,28308,Troy Kelly,36.36,4,11
74,0,27120,Troy Matteson,36.36,4,11
