RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01011,Rafael Alarcon,27.76,694,25
2,0,01346,Ed Fiori,27.83,501,18
3,0,01116,Michael Bradley,27.88,697,25
4,0,02010,Loren Roberts,27.91,614,22
5,0,01320,Bob Estes,28.05,533,19
6,0,01374,Robin Freeman,28.11,506,18
7,0,02146,Payne Stewart,28.14,619,22
8,0,01378,David Frost,28.24,593,21
9,0,02214,Kirk Triplett,28.28,707,25
10,0,01096,Phil Blackmar,28.32,708,25
10,0,01682,Wayne Levi,28.32,538,19
12,0,02267,D.A. Weibring,28.33,510,18
13,0,01329,Brad Faxon,28.35,567,20
14,0,02007,Larry Rinker,28.39,880,31
15,0,02242,Lanny Wadkins,28.40,568,20
16,0,01960,Don Pooley,28.42,540,19
17,0,01475,Donnie Hammond,28.43,597,21
18,0,02131,Mike Springer,28.45,626,22
19,0,01201,Lennie Clements,28.46,740,26
20,0,01926,Steve Pate,28.50,741,26
21,0,12663,Phil Tataurangi,28.52,713,25
22,0,01887,Mark O'Meara,28.53,542,19
23,0,01489,Steve Hart,28.54,685,24
24,0,01072,Chip Beck,28.55,828,29
25,0,08537,J.P. Hayes,28.57,800,28
25,0,01527,Scott Hoch,28.57,600,21
27,0,02239,Scott Verplank,28.58,543,19
28,0,12387,Michael Christie,28.60,858,30
29,0,20099,Doug Barron,28.62,830,29
30,0,20229,Stewart Cink,28.66,831,29
31,0,01444,Ken Green,28.67,516,18
32,0,01533,P.H. Horgan III,28.69,832,29
32,0,10860,Justin Leonard,28.69,746,26
34,0,01139,Olin Browne,28.70,861,30
35,0,01810,Phil Mickelson,28.72,517,18
35,0,02133,Craig Stadler,28.72,517,18
37,0,06617,Brian Henninger,28.75,690,24
37,0,08793,Tiger Woods,28.75,575,20
39,0,01035,Tommy Armour III,28.76,834,29
39,0,01577,Lee Janzen,28.76,719,25
39,0,02294,Willie Wood,28.76,719,25
42,0,01353,Bruce Fleisher,28.82,490,17
42,0,01510,Nolan Henke,28.82,634,22
44,0,10569,Mike Brisky,28.86,837,29
44,0,12826,Paul Claxton,28.86,606,21
46,0,01014,Fulton Allem,28.88,491,17
46,0,08547,John Maginnes,28.88,953,33
48,0,08265,Eric Johnson,28.93,810,28
48,0,06577,John Wilson,28.93,839,29
50,0,06643,Paul Goydos,28.96,811,28
50,0,21007,Gabriel Hjertstedt,28.96,666,23
50,0,08375,Paul Stankowski,28.96,753,26
50,0,02223,Bob Tway,28.96,666,23
54,0,08385,Omar Uresti,28.97,869,30
55,0,08931,Glen Day,29.00,696,24
55,0,06332,Neal Lancaster,29.00,870,30
57,0,01040,Emlyn Aubrey,29.04,726,25
57,0,06214,Guy Boros,29.04,668,23
57,0,01261,Jay Delsing,29.04,784,27
57,0,05466,Jack O'Keefe,29.04,755,26
57,0,01891,David Ogrin,29.04,784,27
57,0,02206,David Toms,29.04,726,25
63,0,07749,Brett Quigley,29.06,930,32
63,0,02225,Howard Twitty,29.06,465,16
65,0,10207,Jimmy Johnston,29.07,843,29
65,0,01941,Tom Pernice Jr.,29.07,843,29
67,0,06613,Tommy Tolles,29.09,640,22
68,0,01599,Steve Jones,29.10,611,21
68,0,06315,Pete Jordan,29.10,902,31
68,0,01928,Corey Pavin,29.10,582,20
71,0,01457,Jay Haas,29.14,612,21
71,0,01748,Doug Martin,29.14,816,28
71,0,07235,John Morse,29.14,845,29
71,0,02256,Tom Watson,29.14,408,14
75,0,10875,Todd Demsey,29.15,758,26
75,0,01323,Brad Fabel,29.15,787,27
75,0,08339,Spike McRoy,29.15,758,26
78,0,01024,Billy Andrade,29.16,729,25
78,0,06567,Vijay Singh,29.16,554,19
80,0,01306,David Edwards,29.17,671,23
80,0,20158,Anthony Rodriguez,29.17,671,23
80,0,02095,Larry Silveira,29.17,671,23
83,0,01707,Steve Lowery,29.18,817,28
84,0,01418,Bill Glasson,29.19,467,16
85,0,06036,Scott Dunlap,29.21,847,29
86,0,01175,Jim Carter,29.22,789,27
86,0,06581,David Sutherland,29.22,789,27
