RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,02206,David Toms,90.91
2,0,21528,Henrik Stenson,84.62
3,0,36689,Brooks Koepka,83.33
4,0,24507,Jason Bohn,80.00
4,0,32640,Troy Merritt,80.00
6,0,34099,Harris English,78.95
7,0,21209,Sergio Garcia,78.57
8,0,32102,Rickie Fowler,76.47
8,0,24502,Adam Scott,76.47
10,0,25274,Steven Bowditch,75.00
10,0,06522,Ernie Els,75.00
10,0,28237,Rory McIlroy,75.00
13,0,29420,Billy Horschel,73.68
14,0,25572,Graeme McDowell,73.33
15,0,32200,Roberto Castro,72.73
16,0,21753,Brian Davis,72.22
17,0,26331,Charl Schwartzel,71.43
18,0,26851,Marc Leishman,70.59
18,0,25345,Carl Pettersson,70.59
20,0,27895,Jonas Blixt,70.00
20,0,12510,Chad Campbell,70.00
22,0,29222,Billy Hurley III,68.75
23,0,20645,John Senden,68.18
24,0,12716,Charley Hoffman,66.67
24,0,34360,Patrick Reed,66.67
24,0,29221,Webb Simpson,66.67
27,0,25804,Bubba Watson,64.71
28,0,34174,John Huh,64.29
28,0,28132,Tyrone Van Aswegen,64.29
30,0,20396,Lee Westwood,63.64
31,0,24494,Erik Compton,62.50
31,0,28475,Jeff Overton,62.50
31,0,31560,Brian Stuard,62.50
31,0,32333,Kevin Tway,62.50
35,0,23108,Matt Kuchar,61.90
36,0,28259,Sangmoon Bae,61.54
36,0,32448,James Hahn,61.54
36,0,30925,Dustin Johnson,61.54
36,0,33413,Ben Martin,61.54
36,0,33418,Shawn Stefani,61.54
41,0,24781,Hunter Mahan,61.11
42,0,34046,Jordan Spieth,60.87
43,0,28089,Jason Day,60.00
43,0,35539,Luke Guthrie,60.00
43,0,26758,David Hearn,60.00
43,0,26951,Johnson Wagner,60.00
43,0,20160,Charlie Wi,60.00
48,0,25632,Jimmy Walker,59.09
49,0,34098,Russell Henley,58.82
49,0,08075,Jerry Kelly,58.82
49,0,29518,Brendan Steele,58.82
52,0,20848,Ángel Cabrera,58.33
52,0,25364,Paul Casey,58.33
52,0,34563,Chesson Hadley,58.33
52,0,21961,Charles Howell III,58.33
52,0,28780,Nicholas Thompson,58.33
57,0,24912,Will MacKenzie,57.14
57,0,27120,Troy Matteson,57.14
57,0,22046,Geoff Ogilvy,57.14
60,0,24357,K.J. Choi,56.25
60,0,28307,Matt Every,56.25
60,0,29478,Kevin Kisner,56.25
60,0,27214,Kevin Streelman,56.25
64,0,24846,Ricky Barnes,55.56
64,0,27963,Chris Stroud,55.56
64,0,27770,Camilo Villegas,55.56
67,0,10809,Jim Furyk,55.00
68,0,32366,Kevin Chappell,54.55
68,0,23135,Tim Clark,54.55
68,0,30692,Scott Stallings,54.55
68,0,34264,Hudson Swafford,54.55
72,0,33419,Cameron Tringale,54.17
73,0,22378,Trevor Immelman,53.85
73,0,30852,Ryo Ishikawa,53.85
73,0,35139,Richard Lee,53.85
76,0,28500,Martin Flores,53.33
76,0,25562,Andres Romero,53.33
78,0,20098,Stuart Appleby,52.94
79,0,29289,S.Y. Noh,52.63
79,0,23320,Ryan Palmer,52.63
79,0,27649,Brandt Snedeker,52.63
82,0,25444,Justin Hicks,52.38
83,0,24024,Zach Johnson,52.17
83,0,28486,Michael Putnam,52.17
85,0,30926,Chris Kirk,52.00
85,0,30927,Brendon Todd,52.00
87,0,10885,Robert Allenby,50.00
87,0,32334,Charlie Beljan,50.00
87,0,20229,Stewart Cink,50.00
87,0,25720,Chad Collins,50.00
87,0,22621,Ben Curtis,50.00
87,0,23983,Luke Donald,50.00
87,0,25686,Jason Dufner,50.00
87,0,24924,Bill Haas,50.00
87,0,23353,J.J. Henry,50.00
87,0,35300,Andrew Loupe,50.00
87,0,01724,Jeff Maggert,50.00
87,0,32839,Hideki Matsuyama,50.00
87,0,24490,George McNeill,50.00
87,0,25396,Kevin Na,50.00
87,0,35541,John Peterson,50.00
87,0,22405,Justin Rose,50.00
