RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
94,0,47347,Adam Schenk,205.7,1440,7
96,0,39975,Michael Kim,210.0,1260,6
97,0,28775,Nate Lashley,211.5,846,4
98,0,24846,Ricky Barnes,212.4,1062,5
99,0,27129,Luke List,213.8,1710,8
100,0,26758,David Hearn,216.0,1080,5
100,0,27349,Alex Noren,216.0,1080,5
102,0,34076,Joel Dahmen,218.6,1530,7
102,0,27974,Sung Kang,218.6,1530,7
104,0,25900,Lucas Glover,219.6,1098,5
105,0,29926,Danny Lee,221.1,1548,7
105,0,26476,Chez Reavie,221.1,1548,7
107,0,27556,Ted Potter Jr.,223.7,1566,7
108,0,32757,Patton Kizzire,228.9,1602,7
108,0,27064,Jhonattan Vegas,228.9,1602,7
110,0,25632,Jimmy Walker,231.0,1386,6
111,0,30692,Scott Stallings,231.4,1620,7
111,0,27095,Nick Watney,231.4,1620,7
113,0,40009,Dominic Bozzelli,234.0,1170,5
113,0,24502,Adam Scott,234.0,1404,6
115,0,35879,Kelly Kraft,236.6,1656,7
116,0,35532,Tom Hoge,239.1,1674,7
116,0,36699,Patrick Rodgers,239.1,1674,7
116,0,48081,Xander Schauffele,239.1,1674,7
119,0,34363,Tyrrell Hatton,243.0,972,4
120,0,29535,Brice Garnett,244.3,1710,7
121,0,28089,Jason Day,244.8,1224,5
122,0,46601,Trey Mullinax,248.4,1242,5
123,0,33204,Shane Lowry,252.0,1008,4
123,0,25198,Francesco Molinari,252.0,1260,5
123,0,29908,C.T. Pan,252.0,1764,7
126,0,21961,Charles Howell III,257.1,1800,7
127,0,19846,Brian Gay,259.7,1818,7
128,0,27963,Chris Stroud,262.8,1314,5
129,0,49964,Aaron Wise,264.0,1584,6
130,0,25572,Graeme McDowell,265.5,1062,4
131,0,34098,Russell Henley,266.4,1332,5
132,0,33399,Adam Hadwin,267.0,1602,6
133,0,27644,Brian Harman,270.0,1620,6
133,0,36799,Stephan Jaeger,270.0,1350,5
135,0,24358,Robert Garrigus,273.6,1368,5
136,0,31202,William McGirt,280.8,1404,5
137,0,47993,Denny McCarthy,283.5,1134,4
138,0,25686,Jason Dufner,288.0,1152,4
138,0,25818,Scott Piercy,288.0,1440,5
140,0,34358,Jonathan Randolph,292.5,1170,4
141,0,37338,Zecheng Dou,294.0,882,3
142,0,48084,Wesley Bryan,301.5,1206,4
143,0,35376,Roberto Díaz,306.0,1224,4
144,0,20157,Retief Goosen,312.0,936,3
145,0,46501,Ollie Schniederjans,313.2,1566,5
146,0,30110,Kyle Stanley,316.8,1584,5
147,0,34256,Andrew Putnam,320.4,1602,5
148,0,19803,Ryan Armour,321.0,1926,6
149,0,29223,Sam Saunders,333.0,1332,4
150,0,39997,Corey Conners,334.8,1674,5
150,0,28132,Tyrone Van Aswegen,334.8,1674,5
152,0,35506,Mackenzie Hughes,342.0,1368,4
153,0,45526,Abraham Ancer,345.6,1728,5
154,0,32876,Martin Piller,346.5,1386,4
155,0,40058,Zac Blair,348.0,1044,3
155,0,26331,Charl Schwartzel,348.0,1044,3
155,0,25892,Steve Wheatcroft,348.0,1044,3
158,0,34409,David Lingmerth,351.0,1404,4
158,0,28252,Seamus Power,351.0,1404,4
160,0,39324,J.J. Spaun,355.5,1422,4
161,0,23108,Matt Kuchar,360.0,1440,4
162,0,31420,Anirban Lahiri,369.0,1476,4
163,0,34466,Peter Malnati,373.5,1494,4
164,0,37455,Si Woo Kim,374.4,1872,5
165,0,24781,Hunter Mahan,378.0,1134,3
165,0,39327,Ben Silverman,378.0,1512,4
167,0,33413,Ben Martin,384.0,1152,3
168,0,39954,Cody Gribble,390.0,1170,3
169,0,22405,Justin Rose,396.0,1188,3
170,0,35545,Blayne Barber,402.0,1206,3
171,0,25834,Daniel Summerhays,405.0,810,2
171,0,25493,Nick Taylor,405.0,1620,4
173,0,27214,Kevin Streelman,414.0,1656,4
174,0,49771,J.T. Poston,426.0,1278,3
175,0,31560,Brian Stuard,436.5,1746,4
176,0,29479,Scott Brown,441.0,1764,4
177,0,34431,Robert Streb,444.0,1332,3
178,0,23325,Vaughn Taylor,474.0,1422,3
179,0,46435,Austin Cook,481.5,1926,4
180,0,26329,Louis Oosthuizen,486.0,972,2
181,0,28500,Martin Flores,516.0,1548,3
182,0,20572,Rod Pampling,522.0,1044,2
183,0,31646,Emiliano Grillo,552.0,1656,3
184,0,23353,J.J. Henry,675.0,1350,2
184,0,24361,Pat Perez,675.0,1350,2
186,0,35544,Andrew Yun,810.0,810,1
187,0,10809,Jim Furyk,864.0,864,1
188,0,34021,Bud Cauley,954.0,954,1
189,0,32150,Michael Thompson,1044.0,1044,1
190,0,24138,Ian Poulter,1152.0,1152,1
191,0,37278,Nicholas Lindheim,1242.0,1242,1
