RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,24846,Ricky Barnes,21.10,50,237
2,0,30925,Dustin Johnson,18.90,55,291
3,0,26851,Marc Leishman,18.47,65,352
4,0,01810,Phil Mickelson,17.97,62,345
5,0,24502,Adam Scott,17.89,56,313
6,0,34563,Chesson Hadley,17.88,71,397
7,0,28500,Martin Flores,17.82,62,348
8,0,39328,Conrad Shindler,17.78,40,225
9,0,31646,Emiliano Grillo,17.76,65,366
10,0,34174,John Huh,17.68,64,362
11,0,46970,Jon Rahm,17.37,45,259
12,0,23325,Vaughn Taylor,17.35,55,317
13,0,29485,Brett Stegmaier,17.14,42,245
14,0,26499,Rafa Cabrera Bello,16.97,47,277
15,0,46402,Talor Gooch,16.84,49,291
16,0,46435,Austin Cook,16.71,71,425
16,0,35421,Brandon Harkins,16.71,64,383
16,0,34256,Andrew Putnam,16.71,60,359
19,0,29223,Sam Saunders,16.61,50,301
20,0,49771,J.T. Poston,16.49,47,285
21,0,19846,Brian Gay,16.46,67,407
21,0,39324,J.J. Spaun,16.46,52,316
21,0,33448,Justin Thomas,16.46,53,322
24,0,33204,Shane Lowry,16.30,37,227
25,0,35544,Andrew Yun,16.02,29,181
26,0,32757,Patton Kizzire,16.00,56,350
27,0,32839,Hideki Matsuyama,15.96,45,282
28,0,40058,Zac Blair,15.88,37,233
29,0,30944,Jason Kokrak,15.79,63,399
30,0,26329,Louis Oosthuizen,15.74,34,216
31,0,34046,Jordan Spieth,15.72,47,299
32,0,34213,Grayson Murray,15.68,45,287
33,0,29268,Bronson Burgoon,15.64,43,275
34,0,32102,Rickie Fowler,15.63,45,288
35,0,29420,Billy Horschel,15.60,51,327
36,0,34098,Russell Henley,15.46,45,291
37,0,34021,Bud Cauley,15.42,33,214
37,0,35461,Beau Hossler,15.42,64,415
39,0,27556,Ted Potter Jr.,15.38,54,351
40,0,26476,Chez Reavie,15.36,53,345
41,0,28775,Nate Lashley,15.34,29,189
42,0,33141,Keegan Bradley,15.32,57,372
43,0,20472,Alex Cejka,15.30,43,281
43,0,46601,Trey Mullinax,15.30,43,281
45,0,25396,Kevin Na,15.25,52,341
46,0,29908,C.T. Pan,15.23,60,394
47,0,19803,Ryan Armour,15.22,65,427
48,0,37275,Sam Ryder,15.08,49,325
49,0,47959,Bryson DeChambeau,15.03,55,366
49,0,29926,Danny Lee,15.03,52,346
51,0,24361,Pat Perez,15.02,44,293
52,0,30911,Tommy Fleetwood,15.00,39,260
52,0,36689,Brooks Koepka,15.00,36,240
54,0,34466,Peter Malnati,14.93,50,335
55,0,24925,Jonathan Byrd,14.86,37,249
55,0,31416,Derek Fathauer,14.86,48,323
57,0,27958,Ryan Blaum,14.83,47,317
58,0,33418,Shawn Stefani,14.81,44,297
59,0,10809,Jim Furyk,14.80,29,196
59,0,27649,Brandt Snedeker,14.80,49,331
61,0,32876,Martin Piller,14.79,46,311
62,0,35545,Blayne Barber,14.71,40,272
63,0,39997,Corey Conners,14.59,55,377
63,0,28132,Tyrone Van Aswegen,14.59,55,377
65,0,26758,David Hearn,14.52,35,241
66,0,28089,Jason Day,14.50,39,269
67,0,31420,Anirban Lahiri,14.42,47,326
68,0,27974,Sung Kang,14.41,49,340
69,0,22405,Justin Rose,14.39,38,264
70,0,37278,Nicholas Lindheim,14.34,40,279
71,0,34099,Harris English,14.33,45,314
71,0,35506,Mackenzie Hughes,14.33,44,307
73,0,29974,Branden Grace,14.29,37,259
74,0,24358,Robert Garrigus,14.24,44,309
75,0,20593,Greg Chalmers,14.22,30,211
75,0,32150,Michael Thompson,14.22,33,232
77,0,31202,William McGirt,14.20,45,317
78,0,32254,Xinjun Zhang,14.19,43,303
79,0,33410,Andrew Landry,14.15,45,318
80,0,37338,Zecheng Dou,14.07,28,199
81,0,20229,Stewart Cink,14.04,49,349
82,0,22056,Cameron Percy,13.93,28,201
83,0,27942,Rob Oppenheim,13.92,38,273
83,0,47287,Ethan Tracy,13.92,38,273
85,0,37189,Harold Varner III,13.89,50,360
86,0,47125,Matt Atkins,13.88,29,209
87,0,37455,Si Woo Kim,13.83,57,412
87,0,32816,Satoshi Kodaira,13.83,26,188
87,0,47993,Denny McCarthy,13.83,35,253
90,0,35450,Patrick Cantlay,13.74,43,313
91,0,26951,Johnson Wagner,13.72,38,277
92,0,32448,James Hahn,13.68,45,329
93,0,39975,Michael Kim,13.67,38,278
93,0,24138,Ian Poulter,13.67,35,256
95,0,39546,Keith Mitchell,13.62,53,389
96,0,08793,Tiger Woods,13.60,37,272
97,0,24024,Zach Johnson,13.51,47,348
98,0,23541,Ben Crane,13.50,32,237
98,0,25493,Nick Taylor,13.50,49,363
100,0,33948,Byeong Hun An,13.47,45,334
101,0,21961,Charles Howell III,13.43,54,402
101,0,27064,Jhonattan Vegas,13.43,47,350
103,0,40026,Daniel Berger,13.42,40,298
103,0,27129,Luke List,13.42,51,380
103,0,30692,Scott Stallings,13.42,49,365
106,0,33413,Ben Martin,13.41,35,261
107,0,25364,Paul Casey,13.33,38,285
107,0,29725,Tony Finau,13.33,52,390
109,0,31560,Brian Stuard,13.30,52,391
110,0,39327,Ben Silverman,13.27,45,339
111,0,36699,Patrick Rodgers,13.26,50,377
112,0,49964,Aaron Wise,13.17,47,357
113,0,32333,Kevin Tway,13.16,55,418
114,0,32640,Troy Merritt,13.12,45,343
115,0,33399,Adam Hadwin,13.07,46,352
116,0,37454,Whee Kim,13.06,47,360
117,0,30926,Chris Kirk,13.05,56,429
118,0,25198,Francesco Molinari,13.04,36,276
118,0,34431,Robert Streb,13.04,39,299
120,0,28252,Seamus Power,13.02,41,315
121,0,27895,Jonas Blixt,12.97,31,239
122,0,26596,Ryan Moore,12.90,40,310
123,0,23320,Ryan Palmer,12.89,33,256
124,0,27095,Nick Watney,12.88,47,365
125,0,23353,J.J. Henry,12.79,39,305
125,0,30110,Kyle Stanley,12.79,44,344
127,0,45526,Abraham Ancer,12.69,49,386
128,0,39954,Cody Gribble,12.64,33,261
129,0,28679,Fabián Gómez,12.61,43,341
130,0,27936,Martin Laird,12.60,33,262
131,0,12716,Charley Hoffman,12.54,40,319
132,0,45609,Tyler Duncan,12.53,47,375
132,0,35532,Tom Hoge,12.53,47,375
134,0,48084,Wesley Bryan,12.50,33,264
134,0,46501,Ollie Schniederjans,12.50,44,352
136,0,23621,Rory Sabbatini,12.47,45,361
137,0,29478,Kevin Kisner,12.46,38,305
138,0,33122,Russell Knox,12.40,45,363
138,0,27214,Kevin Streelman,12.40,46,371
140,0,26331,Charl Schwartzel,12.39,29,234
141,0,29222,Billy Hurley III,12.36,32,259
141,0,29461,Jamie Lovemark,12.36,44,356
141,0,48081,Xander Schauffele,12.36,45,364
144,0,29479,Scott Brown,12.34,49,397
