RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,30750,Tommy Gainey,6,60
1,0,24980,Scott Gutschewski,6,44
1,0,27797,Derek Lamely,6,45
1,0,31323,Gary Woodland,6,42
5,0,21407,Arjun Atwal,5,45
5,0,28087,Kris Blanks,5,55
5,0,32366,Kevin Chappell,5,38
5,0,06643,Paul Goydos,5,44
5,0,23788,D.J. Trahan,5,67
10,0,25274,Steven Bowditch,4,48
10,0,21753,Brian Davis,4,45
10,0,25686,Jason Dufner,4,38
10,0,09011,David Duval,4,38
10,0,24604,Hunter Haas,4,41
10,0,25444,Justin Hicks,4,50
10,0,30925,Dustin Johnson,4,40
10,0,23548,Bill Lunde,4,49
10,0,01766,Billy Mayfair,4,60
10,0,31401,Zack Miller,4,61
10,0,26476,Chez Reavie,4,54
10,0,27649,Brandt Snedeker,4,30
10,0,25834,Daniel Summerhays,4,38
10,0,33419,Cameron Tringale,4,52
10,0,27064,Jhonattan Vegas,4,61
25,0,29910,Blake Adams,3,49
25,0,23673,Michael Connell,3,40
25,0,23541,Ben Crane,3,30
25,0,22621,Ben Curtis,3,32
25,0,06621,Joe Durant,3,57
25,0,07457,Steve Flesch,3,36
25,0,24358,Robert Garrigus,3,48
25,0,24924,Bill Haas,3,36
25,0,08537,J.P. Hayes,3,35
25,0,06573,Brandt Jobe,3,56
25,0,10733,Kent Jones,3,43
25,0,19970,Robert Karlsson,3,19
25,0,31202,William McGirt,3,47
25,0,24490,George McNeill,3,21
25,0,32640,Troy Merritt,3,41
25,0,28475,Jeff Overton,3,35
25,0,24361,Pat Perez,3,41
25,0,01948,Tim Petrovic,3,30
25,0,34072,Will Strickler,3,36
25,0,27330,Josh Teater,3,48
25,0,26668,Marc Turnesa,3,30
25,0,26951,Johnson Wagner,3,38
47,0,07867,Woody Austin,2,30
47,0,20498,Briny Baird,2,28
47,0,20070,Matt Bettencourt,2,43
47,0,33141,Keegan Bradley,2,43
47,0,34255,Joseph Bramlett,2,48
47,0,20229,Stewart Cink,2,22
47,0,11123,Chris Couch,2,31
47,0,28089,Jason Day,2,31
47,0,23638,Brendon de Jonge,2,34
47,0,06251,Chris DiMarco,2,42
47,0,06522,Ernie Els,2,37
47,0,10809,Jim Furyk,2,29
47,0,25900,Lucas Glover,2,31
47,0,28679,Fabián Gómez,2,43
47,0,20157,Retief Goosen,2,19
47,0,20766,Padraig Harrington,2,23
47,0,12782,Tim Herron,2,38
47,0,12716,Charley Hoffman,2,41
47,0,27141,J.B. Holmes,2,23
47,0,29420,Billy Horschel,2,37
47,0,21350,Ryuji Imada,2,40
47,0,01577,Lee Janzen,2,25
47,0,27974,Sung Kang,2,27
47,0,29718,Anthony Kim,2,32
47,0,29478,Kevin Kisner,2,22
47,0,27936,Martin Laird,2,31
47,0,26881,Jarrod Lyle,2,58
