RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,34255,Joseph Bramlett,5,48
1,0,07457,Steve Flesch,5,36
1,0,12716,Charley Hoffman,5,41
1,0,01766,Billy Mayfair,5,60
1,0,31401,Zack Miller,5,61
1,0,28475,Jeff Overton,5,35
1,0,24502,Adam Scott,5,34
8,0,20070,Matt Bettencourt,4,43
8,0,32102,Rickie Fowler,4,35
8,0,08725,Tom Gillis,4,43
8,0,21350,Ryuji Imada,4,40
8,0,06573,Brandt Jobe,4,56
8,0,35087,Bio Kim,4,37
8,0,24361,Pat Perez,4,41
8,0,25562,Andres Romero,4,36
8,0,29221,Webb Simpson,4,33
8,0,30110,Kyle Stanley,4,56
8,0,26287,Roland Thatcher,4,38
19,0,22371,Aaron Baddeley,3,27
19,0,10505,Shane Bertsch,3,27
19,0,20472,Alex Cejka,3,30
19,0,21753,Brian Davis,3,45
19,0,24358,Robert Garrigus,3,48
19,0,28679,Fabián Gómez,3,43
19,0,29478,Kevin Kisner,3,22
19,0,24781,Hunter Mahan,3,49
19,0,01810,Phil Mickelson,3,34
19,0,21949,Joe Ogilvie,3,29
19,0,22046,Geoff Ogilvy,3,28
19,0,32876,Martin Piller,3,30
19,0,22405,Justin Rose,3,33
19,0,26679,Kevin Stadler,3,43
19,0,26289,Boo Weekley,3,61
19,0,20436,Garrett Willis,3,38
35,0,07867,Woody Austin,2,30
35,0,12652,Cameron Beckman,2,45
35,0,24507,Jason Bohn,2,42
35,0,25274,Steven Bowditch,2,48
35,0,24925,Jonathan Byrd,2,24
35,0,32366,Kevin Chappell,2,38
35,0,23541,Ben Crane,2,30
35,0,28089,Jason Day,2,31
35,0,06251,Chris DiMarco,2,42
35,0,30750,Tommy Gainey,2,60
35,0,24604,Hunter Haas,2,41
35,0,20766,Padraig Harrington,2,23
35,0,26758,David Hearn,2,42
35,0,25444,Justin Hicks,2,50
35,0,27141,J.B. Holmes,2,23
35,0,29420,Billy Horschel,2,37
35,0,30925,Dustin Johnson,2,40
35,0,26420,Richard Johnson,2,23
35,0,08075,Jerry Kelly,2,31
35,0,29718,Anthony Kim,2,32
35,0,27797,Derek Lamely,2,45
35,0,26851,Marc Leishman,2,46
35,0,28158,Steve Marino,2,42
35,0,22961,David Mathis,2,39
35,0,27120,Troy Matteson,2,44
35,0,32640,Troy Merritt,2,41
35,0,25396,Kevin Na,2,25
35,0,29518,Brendan Steele,2,38
35,0,23325,Vaughn Taylor,2,34
35,0,27330,Josh Teater,2,48
35,0,23623,Bo Van Pelt,2,49
66,0,10885,Robert Allenby,1,51
66,0,06004,Stephen Ames,1,36
66,0,21407,Arjun Atwal,1,45
66,0,20498,Briny Baird,1,28
66,0,23614,Rich Beem,1,30
66,0,28087,Kris Blanks,1,55
66,0,33141,Keegan Bradley,1,43
66,0,01116,Michael Bradley,1,29
66,0,12510,Chad Campbell,1,67
66,0,20229,Stewart Cink,1,22
66,0,23673,Michael Connell,1,40
66,0,11123,Chris Couch,1,31
66,0,23983,Luke Donald,1,12
66,0,06621,Joe Durant,1,57
66,0,09011,David Duval,1,38
66,0,06522,Ernie Els,1,37
66,0,21805,Harrison Frazar,1,27
66,0,19846,Brian Gay,1,30
66,0,25900,Lucas Glover,1,31
66,0,06643,Paul Goydos,1,44
66,0,23718,Nathan Green,1,49
66,0,24980,Scott Gutschewski,1,44
66,0,08537,J.P. Hayes,1,35
66,0,31557,Jim Herman,1,43
66,0,12782,Tim Herron,1,38
66,0,21731,Freddie Jacobson,1,22
66,0,01577,Lee Janzen,1,25
66,0,26300,Matt Jones,1,28
66,0,27974,Sung Kang,1,27
66,0,19970,Robert Karlsson,1,19
66,0,30926,Chris Kirk,1,37
66,0,23108,Matt Kuchar,1,19
66,0,27936,Martin Laird,1,31
66,0,10860,Justin Leonard,1,36
66,0,27466,Spencer Levin,1,41
66,0,33413,Ben Martin,1,33
66,0,24490,George McNeill,1,21
66,0,24140,Sean O'Hair,1,34
66,0,22348,Nick O'Hern,1,40
66,0,23320,Ryan Palmer,1,31
66,0,01948,Tim Petrovic,1,30
66,0,25818,Scott Piercy,1,37
66,0,25240,D.A. Points,1,43
66,0,28620,Aron Price,1,27
66,0,28486,Michael Putnam,1,25
66,0,26476,Chez Reavie,1,54
66,0,23497,Tag Ridings,1,32
66,0,20127,Chris Riley,1,42
66,0,23621,Rory Sabbatini,1,29
66,0,20645,John Senden,1,40
66,0,33911,Nate Smith,1,24
66,0,30692,Scott Stallings,1,43
66,0,08375,Paul Stankowski,1,35
66,0,27214,Kevin Streelman,1,31
66,0,25834,Daniel Summerhays,1,38
66,0,32150,Michael Thompson,1,39
66,0,02206,David Toms,1,24
66,0,23788,D.J. Trahan,1,67
66,0,27064,Jhonattan Vegas,1,61
66,0,27770,Camilo Villegas,1,34
66,0,20160,Charlie Wi,1,30
66,0,31323,Gary Woodland,1,42
66,0,24663,Y.E. Yang,1,16
